,Date,RTY.Index_x,RTY.Index_y,MXEA.Index
5826,2012-10-09,827.92,827.92,1514.99
5827,2012-10-10,826.75,826.75,1505.03
5828,2012-10-11,829.78,829.78,1513.77
5829,2012-10-12,823.09,823.09,1512.69
5830,2012-10-15,828.28,828.28,1515.87
5831,2012-10-16,835.44,835.44,1540.41
5832,2012-10-17,842.52,842.52,1559.46
5833,2012-10-18,837.12,837.12,1563.65
5834,2012-10-19,821.0,821.0,1550.49
5835,2012-10-22,820.52,820.52,1546.46
5836,2012-10-23,816.2,816.2,1518.68
5837,2012-10-24,813.66,813.66,1521.24
5838,2012-10-25,816.82,816.82,1525.61
5839,2012-10-26,813.25,813.25,1521.02
5840,2012-10-29,813.25,813.25,1512.14
5841,2012-10-30,813.25,813.25,1525.59
5842,2012-10-31,818.73,818.73,1522.23
5843,2012-11-01,827.85,827.85,1531.52
5844,2012-11-02,814.37,814.37,1530.97
5845,2012-11-05,819.54,819.54,1520.61
5846,2012-11-06,825.81,825.81,1527.31
5847,2012-11-07,804.52,804.52,1513.29
5848,2012-11-08,793.65,793.65,1503.15
5849,2012-11-09,795.02,795.02,1498.43
5850,2012-11-12,793.76,793.76,1493.24
5851,2012-11-13,789.01,789.01,1495.13
5852,2012-11-14,773.2,773.2,1483.73
5853,2012-11-15,769.48,769.48,1479.42
5854,2012-11-16,776.28,776.28,1467.33
5855,2012-11-19,793.06,793.06,1503.99
5856,2012-11-20,793.81,793.81,1503.97
5857,2012-11-21,798.38,798.38,1507.01
5858,2012-11-23,807.18,807.18,1537.31
5859,2012-11-26,809.02,809.02,1535.74
5860,2012-11-27,807.74,807.74,1537.38
5861,2012-11-28,813.5,813.5,1534.05
5862,2012-11-29,823.2,823.2,1554.47
5863,2012-11-30,821.92,821.92,1555.73
5864,2012-12-03,820.8,820.8,1562.97
5865,2012-12-04,822.12,822.12,1565.76
5866,2012-12-05,820.6,820.6,1566.06
5867,2012-12-06,821.79,821.79,1569.46
5868,2012-12-07,822.27,822.27,1568.05
5869,2012-12-10,826.26,826.26,1569.32
5870,2012-12-11,834.99,834.99,1578.37
5871,2012-12-12,829.39,829.39,1583.38
5872,2012-12-13,824.2,824.2,1583.77
5873,2012-12-14,823.75,823.75,1586.21
5874,2012-12-17,835.0,835.0,1590.55
5875,2012-12-18,847.69,847.69,1602.48
5876,2012-12-19,847.89,847.89,1618.92
5877,2012-12-20,852.49,852.49,1616.95
5878,2012-12-21,847.92,847.92,1606.33
5879,2012-12-24,844.74,844.74,1603.24
5880,2012-12-26,838.89,838.89,1606.83
5881,2012-12-27,837.4,837.4,1609.75
5882,2012-12-28,832.1,832.1,1605.82
5883,2012-12-31,849.35,849.35,1604.0
5884,2013-01-02,873.42,873.42,1631.65
5885,2013-01-03,872.61,872.61,1628.1
5886,2013-01-04,879.15,879.15,1633.07
5887,2013-01-07,875.8,875.8,1631.24
5888,2013-01-08,874.7,874.7,1624.48
5889,2013-01-09,879.51,879.51,1631.57
5890,2013-01-10,881.24,881.24,1647.16
5891,2013-01-11,880.78,880.78,1655.98
5892,2013-01-14,880.1,880.1,1653.27
5893,2013-01-15,884.6,884.6,1656.96
5894,2013-01-16,882.31,882.31,1647.4
5895,2013-01-17,890.36,890.36,1655.22
5896,2013-01-18,892.8,892.8,1654.54
5897,2013-01-22,899.24,899.24,1658.93
5898,2013-01-23,896.7,896.7,1655.99
5899,2013-01-24,900.19,900.19,1664.41
5900,2013-01-25,905.24,905.24,1679.88
5901,2013-01-28,906.72,906.72,1676.66
5902,2013-01-29,907.31,907.31,1687.51
5903,2013-01-30,896.91,896.91,1692.54
5904,2013-01-31,902.09,902.09,1687.33
5905,2013-02-01,911.2,911.2,1697.38
5906,2013-02-04,899.28,899.28,1674.11
5907,2013-02-05,908.22,908.22,1667.39
5908,2013-02-06,911.29,911.29,1674.7
5909,2013-02-07,908.1,908.1,1661.1
5910,2013-02-08,913.67,913.67,1672.67
5911,2013-02-11,913.03,913.03,1662.5
5912,2013-02-12,917.52,917.52,1680.86
5913,2013-02-13,920.58,920.58,1679.74
5914,2013-02-14,923.76,923.76,1672.63
5915,2013-02-15,923.15,923.15,1663.46
5916,2013-02-19,932.0,932.0,1684.06
5917,2013-02-20,913.5,913.5,1684.99
5918,2013-02-21,905.4,905.4,1650.26
5919,2013-02-22,916.16,916.16,1659.78
5920,2013-02-25,895.85,895.85,1668.34
5921,2013-02-26,900.05,900.05,1641.42
5922,2013-02-27,909.92,909.92,1651.11
5923,2013-02-28,911.11,911.11,1667.8
5924,2013-03-01,914.73,914.73,1654.34
5925,2013-03-04,916.68,916.68,1654.93
5926,2013-03-05,927.4,927.4,1677.2
5927,2013-03-06,929.96,929.96,1679.51
5928,2013-03-07,934.57,934.57,1682.67
5929,2013-03-08,942.5,942.5,1683.2
5930,2013-03-11,942.51,942.51,1693.35
5931,2013-03-12,940.26,940.26,1693.58
5932,2013-03-13,943.9,943.9,1683.61
5933,2013-03-14,953.07,953.07,1699.43
5934,2013-03-15,952.48,952.48,1713.66
5935,2013-03-18,947.2,947.2,1688.95
5936,2013-03-19,942.85,942.85,1683.64
5937,2013-03-20,951.95,951.95,1689.37
5938,2013-03-21,943.92,943.92,1686.39
5939,2013-03-22,946.27,946.27,1686.72
5940,2013-03-25,945.85,945.85,1679.37
5941,2013-03-26,949.82,949.82,1677.95
5942,2013-03-27,950.24,950.24,1668.52
5943,2013-03-28,951.54,951.54,1674.6
5944,2013-04-01,938.79,938.79,1666.87
5945,2013-04-02,934.3,934.3,1677.02
5946,2013-04-03,918.71,918.71,1675.97
5947,2013-04-04,925.66,925.66,1659.21
5948,2013-04-05,923.28,923.28,1660.8
5949,2013-04-08,931.49,931.49,1667.68
5950,2013-04-09,929.34,929.34,1676.02
5951,2013-04-10,946.09,946.09,1702.84
5952,2013-04-11,947.05,947.05,1724.04
5953,2013-04-12,942.85,942.85,1715.09
5954,2013-04-15,907.18,907.18,1701.15
5955,2013-04-16,923.3,923.3,1690.78
5956,2013-04-17,906.8,906.8,1674.11
5957,2013-04-18,901.51,901.51,1667.67
5958,2013-04-19,912.5,912.5,1671.23
5959,2013-04-22,914.8,914.8,1674.57
5960,2013-04-23,929.36,929.36,1699.02
5961,2013-04-24,934.11,934.11,1715.59
5962,2013-04-25,940.28,940.28,1728.51
5963,2013-04-26,935.25,935.25,1729.64
5964,2013-04-29,942.43,942.43,1741.77
5965,2013-04-30,947.46,947.46,1753.61
5966,2013-05-01,924.24,924.24,1749.92
5967,2013-05-02,939.85,939.85,1737.37
5968,2013-05-03,954.42,954.42,1749.86
5969,2013-05-06,959.8,959.8,1743.72
5970,2013-05-07,967.82,967.82,1759.69
5971,2013-05-08,970.41,970.41,1780.51
5972,2013-05-09,966.26,966.26,1767.32
5973,2013-05-10,975.16,975.16,1758.89
5974,2013-05-13,973.79,973.79,1764.17
5975,2013-05-14,985.96,985.96,1765.77
5976,2013-05-15,988.54,988.54,1770.0
5977,2013-05-16,985.34,985.34,1772.81
5978,2013-05-17,996.28,996.28,1763.95
5979,2013-05-20,997.98,997.98,1781.14
5980,2013-05-21,998.78,998.78,1781.84
5981,2013-05-22,982.26,982.26,1780.48
5982,2013-05-23,984.28,984.28,1734.35
5983,2013-05-24,984.28,984.28,1733.46
5984,2013-05-28,997.35,997.35,1731.77
5985,2013-05-29,986.97,986.97,1727.02
5986,2013-05-30,994.43,994.43,1723.19
5987,2013-05-31,984.14,984.14,1702.25
5988,2013-06-03,990.53,990.53,1693.12
5989,2013-06-04,981.97,981.97,1707.72
5990,2013-06-05,968.16,968.16,1678.04
5991,2013-06-06,979.46,979.46,1669.61
5992,2013-06-07,987.63,987.63,1682.78
5993,2013-06-10,992.67,992.67,1691.01
5994,2013-06-11,981.45,981.45,1689.42
5995,2013-06-12,972.31,972.31,1693.38
5996,2013-06-13,989.69,989.69,1676.65
5997,2013-06-14,981.38,981.38,1689.43
5998,2013-06-17,987.84,987.84,1707.9
5999,2013-06-18,999.99,999.99,1706.87
6000,2013-06-19,986.5,986.5,1716.18
6001,2013-06-20,960.52,960.52,1636.93
6002,2013-06-21,963.68,963.68,1625.85
6003,2013-06-24,951.05,951.05,1598.66
6004,2013-06-25,961.26,961.26,1607.83
6005,2013-06-26,963.83,963.83,1622.63
6006,2013-06-27,979.92,979.92,1637.32
6007,2013-06-28,977.48,977.48,1638.94
6008,2013-07-01,989.84,989.84,1656.0
6009,2013-07-02,989.54,989.54,1658.93
6010,2013-07-03,991.13,991.13,1645.23
6011,2013-07-05,1005.39,1005.39,1648.01
6012,2013-07-08,1009.25,1009.25,1658.53
6013,2013-07-09,1018.05,1018.05,1670.9
6014,2013-07-10,1020.43,1020.43,1683.24
6015,2013-07-11,1033.18,1033.18,1713.35
6016,2013-07-12,1036.52,1036.52,1711.14
6017,2013-07-15,1043.3,1043.3,1714.2
6018,2013-07-16,1038.75,1038.75,1721.85
6019,2013-07-17,1042.53,1042.53,1722.93
6020,2013-07-18,1050.27,1050.27,1731.42
6021,2013-07-19,1050.48,1050.48,1733.47
6022,2013-07-22,1053.41,1053.41,1746.8
6023,2013-07-23,1052.2,1052.2,1748.18
6024,2013-07-24,1043.83,1043.83,1753.91
6025,2013-07-25,1054.19,1054.19,1744.1
6026,2013-07-26,1048.51,1048.51,1738.76
6027,2013-07-29,1040.66,1040.66,1725.63
6028,2013-07-30,1043.51,1043.51,1729.84
6029,2013-07-31,1045.26,1045.26,1724.75
6030,2013-08-01,1059.88,1059.88,1741.75
6031,2013-08-02,1059.86,1059.86,1763.27
6032,2013-08-05,1063.01,1063.01,1757.49
6033,2013-08-06,1052.14,1052.14,1766.07
6034,2013-08-07,1044.34,1044.34,1752.15
6035,2013-08-08,1049.47,1049.47,1763.83
6036,2013-08-09,1048.4,1048.4,1768.14
6037,2013-08-12,1053.67,1053.67,1762.25
6038,2013-08-13,1051.99,1051.99,1765.24
6039,2013-08-14,1047.8,1047.8,1776.7
6040,2013-08-15,1027.61,1027.61,1756.62
6041,2013-08-16,1024.3,1024.3,1765.47
6042,2013-08-19,1013.25,1013.25,1759.84
6043,2013-08-20,1028.57,1028.57,1748.06
6044,2013-08-21,1021.58,1021.58,1732.71
6045,2013-08-22,1036.2,1036.2,1735.38
6046,2013-08-23,1038.24,1038.24,1754.53
6047,2013-08-26,1038.47,1038.47,1751.41
6048,2013-08-27,1013.49,1013.49,1734.12
6049,2013-08-28,1016.5,1016.5,1714.91
6050,2013-08-29,1026.94,1026.94,1711.89
6051,2013-08-30,1010.9,1010.9,1697.34
6052,2013-09-03,1016.27,1016.27,1724.03
6053,2013-09-04,1025.58,1025.58,1733.43
6054,2013-09-05,1028.69,1028.69,1733.05
6055,2013-09-06,1029.55,1029.55,1744.1
6056,2013-09-09,1046.08,1046.08,1758.15
6057,2013-09-10,1055.72,1055.72,1778.49
6058,2013-09-11,1055.34,1055.34,1788.95
6059,2013-09-12,1048.48,1048.48,1790.3
6060,2013-09-13,1053.98,1053.98,1786.5
6061,2013-09-16,1056.25,1056.25,1808.12
6062,2013-09-17,1066.39,1066.39,1798.85
6063,2013-09-18,1076.97,1076.97,1809.86
6064,2013-09-19,1075.27,1075.27,1844.39
6065,2013-09-20,1072.83,1072.83,1836.59
6066,2013-09-23,1072.13,1072.13,1832.66
6067,2013-09-24,1074.68,1074.68,1831.2
6068,2013-09-25,1073.51,1073.51,1832.0
6069,2013-09-26,1078.41,1078.41,1832.08
6070,2013-09-27,1074.19,1074.19,1835.85
6071,2013-09-30,1073.79,1073.79,1818.23
6072,2013-10-01,1087.43,1087.43,1826.24
6073,2013-10-02,1082.55,1082.55,1821.43
6074,2013-10-03,1070.9,1070.9,1820.63
6075,2013-10-04,1078.25,1078.25,1816.7
6076,2013-10-07,1065.79,1065.79,1805.05
6077,2013-10-08,1047.26,1047.26,1799.6
6078,2013-10-09,1043.46,1043.46,1790.27
6079,2013-10-10,1069.5,1069.5,1810.82
6080,2013-10-11,1084.32,1084.32,1827.93
6081,2013-10-14,1090.3,1090.3,1832.77
6082,2013-10-15,1079.62,1079.62,1836.02
6083,2013-10-16,1092.42,1092.42,1836.93
6084,2013-10-17,1102.28,1102.28,1863.81
6085,2013-10-18,1114.77,1114.77,1878.47
6086,2013-10-21,1112.48,1112.48,1882.4
6087,2013-10-22,1115.63,1115.63,1899.35
6088,2013-10-23,1110.93,1110.93,1887.57
6089,2013-10-24,1118.85,1118.85,1896.55
6090,2013-10-25,1118.35,1118.35,1886.29
6091,2013-10-28,1117.98,1117.98,1890.6
6092,2013-10-29,1121.07,1121.07,1888.38
6093,2013-10-30,1105.5,1105.5,1893.68
6094,2013-10-31,1100.16,1100.16,1878.39
6095,2013-11-01,1095.67,1095.67,1858.53
6096,2013-11-04,1108.28,1108.28,1865.75
6097,2013-11-05,1103.59,1103.59,1860.85
6098,2013-11-06,1098.64,1098.64,1873.7
6099,2013-11-07,1079.09,1079.09,1854.72
6100,2013-11-08,1099.97,1099.97,1844.62
6101,2013-11-11,1101.5,1101.5,1855.51
6102,2013-11-12,1101.47,1101.47,1855.44
6103,2013-11-13,1112.18,1112.18,1842.64
6104,2013-11-14,1111.44,1111.44,1862.3
6105,2013-11-15,1116.2,1116.2,1874.48
6106,2013-11-18,1107.29,1107.29,1888.72
6107,2013-11-19,1101.38,1101.38,1877.38
6108,2013-11-20,1099.79,1099.79,1871.98
6109,2013-11-21,1119.62,1119.62,1866.28
6110,2013-11-22,1124.92,1124.92,1873.54
6111,2013-11-25,1124.73,1124.73,1879.2
6112,2013-11-26,1134.53,1134.53,1874.73
6113,2013-11-27,1141.33,1141.33,1877.31
6114,2013-11-29,1142.89,1142.89,1888.91
6115,2013-12-02,1129.12,1129.12,1875.64
6116,2013-12-03,1123.78,1123.78,1862.71
6117,2013-12-04,1121.38,1121.38,1842.54
6118,2013-12-05,1122.47,1122.47,1836.93
6119,2013-12-06,1131.38,1131.38,1847.54
6120,2013-12-09,1129.84,1129.84,1856.68
6121,2013-12-10,1119.69,1119.69,1853.82
6122,2013-12-11,1101.5,1101.5,1845.33
6123,2013-12-12,1103.27,1103.27,1822.54
6124,2013-12-13,1107.05,1107.05,1818.48
6125,2013-12-16,1119.85,1119.85,1830.96
6126,2013-12-17,1118.89,1118.89,1823.09
6127,2013-12-18,1133.72,1133.72,1840.49
6128,2013-12-19,1125.45,1125.45,1855.14
6129,2013-12-20,1146.47,1146.47,1864.94
6130,2013-12-23,1157.22,1157.22,1879.33
6131,2013-12-24,1161.8,1161.8,1878.03
6132,2013-12-26,1162.65,1162.65,1885.14
6133,2013-12-27,1161.09,1161.09,1908.0
6134,2013-12-30,1160.59,1160.59,1913.5
6135,2013-12-31,1163.64,1163.64,1915.6
6136,2014-01-02,1150.72,1150.72,1894.74
6137,2014-01-03,1156.09,1156.09,1898.6
6138,2014-01-06,1147.16,1147.16,1893.19
6139,2014-01-07,1157.63,1157.63,1895.14
6140,2014-01-08,1157.46,1157.46,1903.06
6141,2014-01-09,1158.35,1158.35,1892.69
6142,2014-01-10,1164.53,1164.53,1910.51
6143,2014-01-13,1148.09,1148.09,1915.64
6144,2014-01-14,1163.43,1163.43,1907.23
6145,2014-01-15,1171.35,1171.35,1916.3
6146,2014-01-16,1173.13,1173.13,1916.4
6147,2014-01-17,1168.43,1168.43,1919.9
6148,2014-01-21,1175.72,1175.72,1918.62
6149,2014-01-22,1181.29,1181.29,1923.41
6150,2014-01-23,1172.4,1172.4,1916.36
6151,2014-01-24,1144.13,1144.13,1881.51
6152,2014-01-27,1127.73,1127.73,1858.23
6153,2014-01-28,1138.24,1138.24,1860.91
6154,2014-01-29,1122.45,1122.45,1864.69
6155,2014-01-30,1139.36,1139.36,1847.18
6156,2014-01-31,1130.88,1130.88,1837.64
6157,2014-02-03,1094.58,1094.58,1820.39
6158,2014-02-04,1102.84,1102.84,1796.86
6159,2014-02-05,1093.59,1093.59,1807.92
6160,2014-02-06,1103.93,1103.93,1832.15
6161,2014-02-07,1116.55,1116.55,1851.35
6162,2014-02-10,1118.73,1118.73,1861.55
6163,2014-02-11,1129.16,1129.16,1882.74
6164,2014-02-12,1132.54,1132.54,1890.26
6165,2014-02-13,1147.79,1147.79,1889.48
6166,2014-02-14,1149.21,1149.21,1896.46
6167,2014-02-18,1161.48,1161.48,1920.57
6168,2014-02-19,1149.07,1149.07,1921.95
6169,2014-02-20,1162.12,1162.12,1908.55
6170,2014-02-21,1164.63,1164.63,1924.84
6171,2014-02-24,1174.55,1174.55,1931.44
6172,2014-02-25,1173.95,1173.95,1938.47
6173,2014-02-26,1181.72,1181.72,1925.86
6174,2014-02-27,1187.94,1187.94,1923.34
6175,2014-02-28,1183.03,1183.03,1935.88
6176,2014-03-03,1176.36,1176.36,1898.87
6177,2014-03-04,1208.65,1208.65,1922.69
6178,2014-03-05,1205.91,1205.91,1925.66
6179,2014-03-06,1204.55,1204.55,1940.23
6180,2014-03-07,1203.32,1203.32,1927.45
6181,2014-03-10,1200.54,1200.54,1916.73
6182,2014-03-11,1187.05,1187.05,1917.99
6183,2014-03-12,1191.37,1191.37,1898.2
6184,2014-03-13,1176.74,1176.74,1889.43
6185,2014-03-14,1181.41,1181.41,1867.14
6186,2014-03-17,1188.23,1188.23,1878.4
6187,2014-03-18,1205.04,1205.04,1890.8
6188,2014-03-19,1195.66,1195.66,1888.12
6189,2014-03-20,1198.97,1198.97,1864.01
6190,2014-03-21,1193.73,1193.73,1868.31
6191,2014-03-24,1178.24,1178.24,1861.84
6192,2014-03-25,1178.05,1178.05,1877.71
6193,2014-03-26,1155.49,1155.49,1892.99
6194,2014-03-27,1151.44,1151.44,1892.86
6195,2014-03-28,1151.81,1151.81,1904.13
6196,2014-03-31,1173.04,1173.04,1915.69
6197,2014-04-01,1188.7,1188.7,1923.44
6198,2014-04-02,1192.81,1192.81,1926.03
6199,2014-04-03,1181.12,1181.12,1924.32
6200,2014-04-04,1153.38,1153.38,1932.01
6201,2014-04-07,1135.78,1135.78,1914.93
6202,2014-04-08,1144.24,1144.24,1914.95
6203,2014-04-09,1159.96,1159.96,1918.08
6204,2014-04-10,1127.66,1127.66,1919.8
6205,2014-04-11,1111.44,1111.44,1896.21
6206,2014-04-14,1115.36,1115.36,1892.48
6207,2014-04-15,1119.5,1119.5,1882.24
6208,2014-04-16,1131.77,1131.77,1904.98
6209,2014-04-17,1137.9,1137.9,1914.1
6210,2014-04-21,1142.31,1142.31,1912.14
6211,2014-04-22,1155.61,1155.61,1927.0
6212,2014-04-23,1147.08,1147.08,1926.31
6213,2014-04-24,1144.35,1144.35,1927.38
6214,2014-04-25,1123.03,1123.03,1920.47
6215,2014-04-28,1117.06,1117.06,1918.51
6216,2014-04-29,1120.83,1120.83,1930.98
6217,2014-04-30,1126.86,1126.86,1936.67
6218,2014-05-01,1125.97,1125.97,1943.58
6219,2014-05-02,1128.8,1128.8,1941.23
6220,2014-05-05,1126.31,1126.31,1939.04
6221,2014-05-06,1108.01,1108.01,1944.72
6222,2014-05-07,1108.55,1108.55,1931.81
6223,2014-05-08,1097.43,1097.43,1944.74
6224,2014-05-09,1107.22,1107.22,1931.84
6225,2014-05-12,1133.65,1133.65,1937.35
6226,2014-05-13,1121.16,1121.16,1944.89
6227,2014-05-14,1103.14,1103.14,1948.13
6228,2014-05-15,1095.99,1095.99,1937.72
6229,2014-05-16,1102.91,1102.91,1933.3
6230,2014-05-19,1114.43,1114.43,1928.63
6231,2014-05-20,1097.9,1097.9,1924.1
6232,2014-05-21,1103.63,1103.63,1925.9
6233,2014-05-22,1113.87,1113.87,1934.6
6234,2014-05-23,1126.19,1126.19,1938.56
6235,2014-05-27,1142.2,1142.2,1950.82
6236,2014-05-28,1136.68,1136.68,1950.03
6237,2014-05-29,1140.07,1140.07,1955.68
6238,2014-05-30,1134.5,1134.5,1956.61
6239,2014-06-02,1128.9,1128.9,1960.05
6240,2014-06-03,1126.15,1126.15,1956.49
6241,2014-06-04,1131.22,1131.22,1956.66
6242,2014-06-05,1153.94,1153.94,1961.57
6243,2014-06-06,1165.21,1165.21,1973.22
6244,2014-06-09,1175.88,1175.88,1974.15
6245,2014-06-10,1172.71,1172.71,1973.02
6246,2014-06-11,1166.71,1166.71,1969.74
6247,2014-06-12,1159.4,1159.4,1971.83
6248,2014-06-13,1162.69,1162.69,1967.38
6249,2014-06-16,1166.82,1166.82,1963.72
6250,2014-06-17,1176.62,1176.62,1962.86
6251,2014-06-18,1183.13,1183.13,1967.26
6252,2014-06-19,1184.03,1184.03,1992.69
6253,2014-06-20,1188.43,1188.43,1983.81
6254,2014-06-23,1184.95,1184.95,1980.0
6255,2014-06-24,1173.24,1173.24,1976.09
6256,2014-06-25,1182.68,1182.68,1963.74
6257,2014-06-26,1180.71,1180.71,1963.27
6258,2014-06-27,1189.5,1189.5,1966.2
6259,2014-06-30,1192.96,1192.96,1972.12
6260,2014-07-01,1205.95,1205.95,1986.04
6261,2014-07-02,1199.51,1199.51,1990.23
6262,2014-07-03,1208.15,1208.15,1995.49
6263,2014-07-07,1186.74,1186.74,1981.35
6264,2014-07-08,1172.15,1172.15,1964.55
6265,2014-07-09,1173.81,1173.81,1963.23
6266,2014-07-10,1161.86,1161.86,1943.93
6267,2014-07-11,1159.93,1159.93,1945.31
6268,2014-07-14,1165.62,1165.62,1962.21
6269,2014-07-15,1153.81,1153.81,1954.0
6270,2014-07-16,1151.55,1151.55,1968.84
6271,2014-07-17,1133.6,1133.6,1954.86
6272,2014-07-18,1151.61,1151.61,1951.72
6273,2014-07-21,1146.66,1146.66,1946.79
6274,2014-07-22,1156.16,1156.16,1961.82
6275,2014-07-23,1158.11,1158.11,1964.86
6276,2014-07-24,1156.26,1156.26,1969.28
6277,2014-07-25,1144.72,1144.72,1960.0
6278,2014-07-28,1139.5,1139.5,1959.79
6279,2014-07-29,1141.64,1141.64,1960.95
6280,2014-07-30,1146.57,1146.57,1949.32
6281,2014-07-31,1120.07,1120.07,1932.66
6282,2014-08-01,1114.86,1114.86,1918.14
6283,2014-08-04,1124.82,1124.82,1912.21
6284,2014-08-05,1121.56,1121.56,1905.08
6285,2014-08-06,1125.55,1125.55,1890.97
6286,2014-08-07,1119.76,1119.76,1883.08
6287,2014-08-08,1131.35,1131.35,1870.16
6288,2014-08-11,1141.93,1141.93,1891.55
6289,2014-08-12,1133.03,1133.03,1889.77
6290,2014-08-13,1141.78,1141.78,1897.81
6291,2014-08-14,1143.34,1143.34,1904.96
6292,2014-08-15,1141.65,1141.65,1900.52
6293,2014-08-18,1158.41,1158.41,1913.59
6294,2014-08-19,1162.47,1162.47,1919.99
6295,2014-08-20,1157.51,1157.51,1915.17
6296,2014-08-21,1160.03,1160.03,1924.4
6297,2014-08-22,1160.34,1160.34,1913.58
6298,2014-08-25,1165.22,1165.22,1925.98
6299,2014-08-26,1175.17,1175.17,1933.4
6300,2014-08-27,1172.71,1172.71,1936.08
6301,2014-08-28,1165.95,1165.95,1922.92
6302,2014-08-29,1174.35,1174.35,1924.62
6303,2014-09-02,1179.47,1179.47,1923.36
6304,2014-09-03,1172.2,1172.2,1937.3
6305,2014-09-04,1167.21,1167.21,1932.59
6306,2014-09-05,1170.13,1170.13,1925.58
6307,2014-09-08,1172.31,1172.31,1917.07
6308,2014-09-09,1158.5,1158.5,1905.6
6309,2014-09-10,1164.99,1164.99,1903.36
6310,2014-09-11,1172.34,1172.34,1903.85
6311,2014-09-12,1160.61,1160.61,1900.57
6312,2014-09-15,1146.52,1146.52,1897.3
6313,2014-09-16,1150.97,1150.97,1892.01
6314,2014-09-17,1153.89,1153.89,1895.61
6315,2014-09-18,1159.27,1159.27,1903.37
6316,2014-09-19,1146.92,1146.92,1901.0
6317,2014-09-22,1129.36,1129.36,1888.37
6318,2014-09-23,1118.72,1118.72,1876.31
6319,2014-09-24,1128.31,1128.31,1877.13
6320,2014-09-25,1110.24,1110.24,1866.41
6321,2014-09-26,1119.33,1119.33,1856.03
6322,2014-09-29,1117.91,1117.91,1848.19
6323,2014-09-30,1101.68,1101.68,1846.08
6324,2014-10-01,1085.41,1085.41,1830.55
6325,2014-10-02,1096.38,1096.38,1799.52
6326,2014-10-03,1104.74,1104.74,1792.34
6327,2014-10-06,1094.65,1094.65,1807.95
6328,2014-10-07,1076.31,1076.31,1798.85
6329,2014-10-08,1097.12,1097.12,1787.01
6330,2014-10-09,1067.99,1067.99,1786.21
6331,2014-10-10,1053.32,1053.32,1748.97
6332,2014-10-13,1049.3,1049.3,1755.84
6333,2014-10-14,1061.6,1061.6,1746.9
6334,2014-10-15,1072.45,1072.45,1726.59
6335,2014-10-16,1085.85,1085.85,1714.64
6336,2014-10-17,1082.33,1082.33,1737.51
6337,2014-10-20,1094.97,1094.97,1747.88
6338,2014-10-21,1112.85,1112.85,1763.08
6339,2014-10-22,1096.87,1096.87,1775.06
6340,2014-10-23,1116.49,1116.49,1776.57
6341,2014-10-24,1118.82,1118.82,1778.62
6342,2014-10-27,1117.48,1117.48,1781.35
6343,2014-10-28,1149.45,1149.45,1795.37
6344,2014-10-29,1146.37,1146.37,1805.63
6345,2014-10-30,1155.77,1155.77,1798.61
6346,2014-10-31,1173.51,1173.51,1818.35
6347,2014-11-03,1170.2,1170.2,1795.74
6348,2014-11-04,1165.42,1165.42,1805.73
6349,2014-11-05,1167.07,1167.07,1811.71
6350,2014-11-06,1171.86,1171.86,1804.1
6351,2014-11-07,1173.32,1173.32,1798.65
6352,2014-11-10,1179.57,1179.57,1810.5
6353,2014-11-11,1179.96,1179.96,1814.16
6354,2014-11-12,1186.47,1186.47,1808.76
6355,2014-11-13,1175.42,1175.42,1812.6
6356,2014-11-14,1173.81,1173.81,1813.19
6357,2014-11-17,1164.23,1164.23,1805.14
6358,2014-11-18,1170.28,1170.28,1826.15
6359,2014-11-19,1157.69,1157.69,1820.89
6360,2014-11-20,1170.75,1170.75,1815.14
6361,2014-11-21,1172.42,1172.42,1831.2
6362,2014-11-24,1186.94,1186.94,1832.96
6363,2014-11-25,1186.33,1186.33,1842.26
6364,2014-11-26,1190.62,1190.62,1848.79
6365,2014-11-28,1173.23,1173.23,1839.73
6366,2014-12-01,1154.05,1154.05,1834.49
6367,2014-12-02,1168.46,1168.46,1834.33
6368,2014-12-03,1179.01,1179.01,1831.41
6369,2014-12-04,1173.01,1173.01,1830.28
6370,2014-12-05,1182.43,1182.43,1832.11
6371,2014-12-08,1167.21,1167.21,1824.74
6372,2014-12-09,1188.06,1188.06,1811.38
6373,2014-12-10,1161.87,1161.87,1797.34
6374,2014-12-11,1166.96,1166.96,1787.39
6375,2014-12-12,1152.45,1152.45,1767.09
6376,2014-12-15,1140.3,1140.3,1729.49
6377,2014-12-16,1139.38,1139.38,1752.52
6378,2014-12-17,1174.83,1174.83,1740.95
6379,2014-12-18,1192.16,1192.16,1767.33
6380,2014-12-19,1195.94,1195.94,1782.04
6381,2014-12-22,1201.86,1201.86,1789.81
6382,2014-12-23,1202.44,1202.44,1784.58
6383,2014-12-24,1206.79,1206.79,1790.61
6384,2014-12-26,1215.21,1215.21,1789.92
6385,2014-12-29,1219.11,1219.11,1793.46
6386,2014-12-30,1213.06,1213.06,1778.04
6387,2014-12-31,1204.7,1204.7,1774.89
6388,2015-01-02,1198.8,1198.8,1762.42
6389,2015-01-05,1181.35,1181.35,1726.41
6390,2015-01-06,1161.31,1161.31,1705.93
6391,2015-01-07,1175.97,1175.97,1697.01
6392,2015-01-08,1196.12,1196.12,1733.84
6393,2015-01-09,1185.68,1185.68,1729.52
6394,2015-01-12,1180.09,1180.09,1734.47
6395,2015-01-13,1180.64,1180.64,1745.96
6396,2015-01-14,1177.06,1177.06,1727.98
6397,2015-01-15,1154.71,1154.71,1744.97
6398,2015-01-16,1176.66,1176.66,1741.9
