,Date,LEGATRUU.Index_x,LEGATRUU.Index_y,LF98TRUU.Index,LGTRTRUU.Index,LUACTRUU.Index,LUATTRUU.Index
457,2000-05-24,206.51,206.51,534.26,,989.94,982.6
458,2000-05-25,207.01,207.01,534.57,,994.99,987.66
459,2000-05-26,209.24,209.24,533.91,,998.17,990.35
460,2000-05-30,209.72,209.72,531.96,,996.6,988.56
461,2000-05-31,209.45,209.45,531.82,,1000.58,993.06
462,2000-06-01,210.17,210.17,532.2,,1006.12,997.54
463,2000-06-02,212.06,212.06,533.24,,1012.57,999.88
464,2000-06-05,212.59,212.59,534.39,,1015.74,1002.27
465,2000-06-06,214.21,214.21,535.51,,1016.26,1001.8
466,2000-06-07,214.08,214.08,536.15,,1017.13,1002.81
467,2000-06-08,213.22,213.22,536.91,,1017.99,1003.5
468,2000-06-09,213.02,213.02,537.74,,1017.77,1003.16
469,2000-06-12,213.67,213.67,538.49,,1020.74,1005.08
470,2000-06-13,214.31,214.31,538.48,,1020.87,1002.97
471,2000-06-14,214.37,214.37,539.28,,1024.46,1006.09
472,2000-06-15,213.96,213.96,539.89,,1022.91,1005.68
473,2000-06-16,215.29,215.29,540.42,,1026.2,1009.17
474,2000-06-19,215.31,215.31,540.58,,1025.3,1008.44
475,2000-06-20,214.78,214.78,541.37,,1023.92,1007.6
476,2000-06-21,213.28,213.28,540.55,,1019.54,1003.8
477,2000-06-22,212.95,212.95,540.68,,1017.82,1003.44
478,2000-06-23,212.38,212.38,540.61,,1014.29,1000.52
479,2000-06-26,212.45,212.45,541.14,,1018.6,1004.48
480,2000-06-27,212.99,212.99,541.69,,1019.62,1005.67
481,2000-06-28,213.22,213.22,541.76,,1018.65,1004.75
482,2000-06-29,214.47,214.47,542.18,,1023.08,1009.7
483,2000-06-30,214.76,214.76,542.65,,1025.71,1009.8
484,2000-07-03,214.34,214.34,543.2,,1028.54,1012.48
485,2000-07-05,214.74,214.74,543.51,,1030.08,1013.44
486,2000-07-06,214.16,214.16,543.49,,1027.46,1010.77
487,2000-07-07,214.01,214.01,543.97,,1030.27,1013.38
488,2000-07-10,214.36,214.36,544.48,,1030.72,1012.97
489,2000-07-11,214.36,214.36,544.81,,1030.37,1012.77
490,2000-07-12,213.34,213.34,544.28,,1030.88,1012.27
491,2000-07-13,213.22,213.22,545.25,,1035.43,1016.62
492,2000-07-14,212.78,212.78,545.83,,1031.33,1011.85
493,2000-07-17,212.15,212.15,546.76,,1029.2,1009.4
494,2000-07-18,212.09,212.09,547.1,,1029.61,1009.76
495,2000-07-19,211.57,211.57,547.46,,1029.8,1009.76
496,2000-07-20,212.52,212.52,548.08,,1037.73,1017.91
497,2000-07-21,213.11,213.11,548.17,,1038.65,1018.93
498,2000-07-24,213.13,213.13,548.54,,1036.95,1017.91
499,2000-07-25,213.8,213.8,548.7,,1037.41,1018.65
500,2000-07-26,214.04,214.04,548.61,,1037.24,1018.49
501,2000-07-27,213.98,213.98,548.56,,1039.44,1020.88
502,2000-07-28,212.67,212.67,547.07,,1037.43,1019.98
503,2000-07-31,212.62,212.62,546.79,,1038.15,1020.2
504,2000-08-01,212.97,212.97,546.73,,1040.2,1022.52
505,2000-08-02,212.24,212.24,546.93,,1041.14,1023.47
506,2000-08-03,211.97,211.97,547.39,,1042.79,1025.08
507,2000-08-04,212.53,212.53,547.62,,1045.5,1027.41
508,2000-08-07,212.43,212.43,548.29,,1044.26,1025.75
509,2000-08-08,212.01,212.01,548.71,,1046.28,1027.74
510,2000-08-09,212.06,212.06,549.47,,1046.96,1028.29
511,2000-08-10,213.04,213.04,549.66,,1049.13,1030.13
512,2000-08-11,212.55,212.55,547.76,,1046.34,1027.58
513,2000-08-14,212.31,212.31,548.04,,1047.45,1029.33
514,2000-08-15,212.79,212.79,547.07,,1045.94,1028.05
515,2000-08-16,212.64,212.64,547.18,,1044.94,1026.86
516,2000-08-17,212.94,212.94,547.1,,1045.24,1028.11
517,2000-08-18,212.64,212.64,547.28,,1047.02,1029.99
518,2000-08-21,212.09,212.09,547.63,,1046.07,1029.51
519,2000-08-22,211.76,211.76,547.44,,1046.45,1030.19
520,2000-08-23,212.05,212.05,547.45,,1049.48,1032.91
521,2000-08-24,212.86,212.86,547.58,,1050.22,1033.88
522,2000-08-25,212.9,212.9,547.45,,1050.58,1033.96
523,2000-08-28,212.39,212.39,548.16,,1048.61,1031.65
524,2000-08-29,211.84,211.84,548.36,,1046.82,1029.97
525,2000-08-30,211.59,211.59,549.97,,1046.94,1030.79
526,2000-08-31,211.68,211.68,550.53,,1051.14,1035.18
527,2000-09-01,213.29,213.29,551.57,,1053.2,1037.33
528,2000-09-05,212.22,212.22,553.36,,1054.29,1038.19
529,2000-09-06,211.28,211.28,553.77,,1052.29,1036.02
530,2000-09-07,210.79,210.79,554.55,,1050.63,1034.79
531,2000-09-08,210.24,210.24,555.11,,1052.0,1036.47
532,2000-09-11,209.86,209.86,555.29,,1050.72,1034.92
533,2000-09-12,209.41,209.41,555.43,,1050.71,1034.41
534,2000-09-13,209.92,209.92,555.58,,1053.07,1036.65
535,2000-09-14,209.44,209.44,555.3,,1050.47,1033.46
536,2000-09-15,209.44,209.44,554.8,,1049.41,1030.96
537,2000-09-18,208.83,208.83,554.24,,1048.84,1030.02
538,2000-09-19,208.94,208.94,552.35,,1050.69,1031.04
539,2000-09-20,208.46,208.46,551.96,,1048.87,1028.92
540,2000-09-21,209.26,209.26,551.91,,1050.55,1030.93
541,2000-09-22,211.66,211.66,551.16,,1052.38,1032.08
542,2000-09-25,210.96,210.96,551.88,,1053.5,1032.95
543,2000-09-26,211.71,211.71,551.46,,1056.76,1035.37
544,2000-09-27,211.77,211.77,548.62,,1055.77,1034.08
545,2000-09-28,211.98,211.98,547.9,,1056.12,1034.56
546,2000-09-29,212.28,212.28,545.72,,1056.9,1036.0
547,2000-10-02,211.83,211.83,545.64,,1055.75,1034.41
548,2000-10-03,211.38,211.38,545.44,,1054.24,1033.18
549,2000-10-04,210.78,210.78,545.41,,1052.63,1032.54
550,2000-10-05,210.6,210.6,545.39,,1054.17,1034.95
551,2000-10-06,211.08,211.08,545.32,,1055.88,1037.58
552,2000-10-10,211.52,211.52,545.29,,1054.66,1039.61
553,2000-10-11,212.42,212.42,544.48,,1054.32,1040.51
554,2000-10-12,211.75,211.75,543.59,,1055.94,1043.2
555,2000-10-13,211.55,211.55,542.43,,1054.5,1043.52
556,2000-10-16,210.42,210.42,540.87,,1054.45,1042.79
557,2000-10-17,210.81,210.81,536.74,,1056.72,1046.93
558,2000-10-18,211.03,211.03,535.4,,1055.16,1047.01
559,2000-10-19,210.24,210.24,534.46,,1055.85,1047.67
560,2000-10-20,210.1,210.1,534.91,,1058.34,1049.36
561,2000-10-23,210.52,210.52,535.65,,1061.75,1052.73
562,2000-10-24,210.62,210.62,536.06,,1061.77,1050.83
563,2000-10-25,209.86,209.86,535.77,,1059.1,1048.26
564,2000-10-26,209.64,209.64,534.85,,1059.48,1048.88
565,2000-10-27,210.52,210.52,534.1,,1058.49,1047.92
566,2000-10-30,210.61,210.61,530.12,,1058.67,1047.8
567,2000-10-31,210.56,210.56,528.24,98.51,1057.16,1046.1
568,2000-11-01,211.66,211.66,528.43,,1059.18,1047.59
569,2000-11-02,211.95,211.95,527.52,,1060.14,1047.79
570,2000-11-03,212.35,212.35,526.85,,1056.33,1043.14
571,2000-11-06,212.09,212.09,525.72,,1055.68,1041.96
572,2000-11-07,212.11,212.11,524.84,,1055.82,1042.0
573,2000-11-08,211.6,211.6,525.78,,1056.94,1043.04
574,2000-11-09,212.04,212.04,525.86,,1059.38,1045.63
575,2000-11-10,212.24,212.24,525.66,,1059.26,1045.43
576,2000-11-13,212.62,212.62,525.08,,1061.33,1048.25
577,2000-11-14,212.26,212.26,525.23,,1062.44,1049.4
578,2000-11-15,212.32,212.32,525.41,,1062.73,1051.97
579,2000-11-16,211.98,211.98,525.29,,1063.41,1053.74
580,2000-11-17,211.82,211.82,524.56,,1060.84,1052.31
581,2000-11-20,211.41,211.41,523.84,,1059.27,1053.87
582,2000-11-21,210.93,210.93,522.78,,1059.54,1054.82
583,2000-11-22,211.31,211.31,519.06,,1062.32,1059.84
584,2000-11-24,210.62,210.62,519.2,,1060.85,1058.2
585,2000-11-27,211.63,211.63,518.48,,1060.12,1057.73
586,2000-11-28,212.51,212.51,516.2,,1061.68,1060.16
587,2000-11-29,212.78,212.78,515.64,,1064.17,1062.45
588,2000-11-30,214.18,214.18,507.32,100.22,1069.71,1067.54
589,2000-12-01,214.05,214.05,505.85,,1066.6,1064.39
590,2000-12-04,215.43,215.43,505.35,,1066.94,1064.51
591,2000-12-05,215.77,215.77,505.64,,1071.62,1069.79
592,2000-12-06,216.35,216.35,507.28,,1077.58,1075.06
593,2000-12-07,216.83,216.83,507.63,,1078.36,1075.84
594,2000-12-08,216.25,216.25,508.05,,1077.35,1073.72
595,2000-12-11,215.76,215.76,509.7,,1077.6,1073.64
596,2000-12-12,215.37,215.37,512.4,,1078.83,1074.48
597,2000-12-13,215.3,215.3,515.12,,1083.96,1078.63
598,2000-12-14,216.73,216.73,515.66,,1087.56,1081.72
599,2000-12-15,217.55,217.55,514.95,,1087.26,1083.42
600,2000-12-18,217.66,217.66,515.2,,1088.4,1084.26
601,2000-12-19,217.01,217.01,516.17,,1086.89,1083.04
602,2000-12-20,218.58,218.58,516.75,,1091.37,1087.38
603,2000-12-21,219.48,219.48,516.82,,1091.65,1090.45
604,2000-12-22,220.0,220.0,517.04,,1093.29,1092.12
605,2000-12-26,219.59,219.59,517.68,,1093.0,1091.58
606,2000-12-27,219.75,219.75,517.56,,1090.07,1088.24
607,2000-12-28,218.98,218.98,517.04,,1088.88,1087.65
608,2000-12-29,220.34,220.34,517.12,103.18,1089.65,1087.91
609,2001-01-02,222.15,222.15,518.34,,1100.86,1099.3
610,2001-01-03,221.66,221.66,518.07,,1094.35,1089.3
611,2001-01-04,221.56,221.56,520.66,,1100.92,1095.18
612,2001-01-05,222.43,222.43,523.05,,1109.07,1100.13
613,2001-01-08,222.51,222.51,524.19,,1112.19,1101.9
614,2001-01-09,221.44,221.44,527.0,,1108.58,1098.86
615,2001-01-10,220.96,220.96,526.85,,1103.38,1093.97
616,2001-01-11,221.16,221.16,532.7,,1104.97,1090.89
617,2001-01-12,220.22,220.22,534.31,,1098.81,1085.17
618,2001-01-15,219.42,219.42,,,,
619,2001-01-16,219.77,219.77,535.9,102.45,1100.84,1087.18
620,2001-01-17,219.52,219.52,537.35,102.2,1106.14,1092.06
621,2001-01-18,220.89,220.89,540.37,102.9,1112.35,1097.15
622,2001-01-19,220.27,220.27,540.79,102.61,1109.54,1092.17
623,2001-01-22,220.43,220.43,540.88,102.78,1108.14,1089.86
624,2001-01-23,220.46,220.46,542.77,102.83,1105.59,1086.45
625,2001-01-24,218.69,218.69,545.15,101.71,1107.14,1085.59
626,2001-01-25,219.42,219.42,546.87,102.15,1110.07,1088.11
627,2001-01-26,219.61,219.61,547.86,102.21,1110.7,1088.05
628,2001-01-29,219.43,219.43,549.18,102.11,1109.73,1087.14
629,2001-01-30,220.25,220.25,549.73,102.54,1114.42,1092.46
630,2001-01-31,221.4,221.4,555.86,103.08,1120.84,1096.76
631,2001-02-01,222.96,222.96,557.07,,1126.22,1102.28
632,2001-02-02,221.81,221.81,557.62,103.36,1121.32,1097.72
633,2001-02-05,222.77,222.77,558.36,104.01,1119.59,1098.97
634,2001-02-06,221.87,221.87,557.66,103.52,1114.53,1096.74
635,2001-02-07,221.74,221.74,559.07,103.66,1114.46,1097.36
636,2001-02-08,220.56,220.56,559.41,102.68,1114.9,1097.16
637,2001-02-09,220.77,220.77,560.13,102.69,1118.76,1101.14
638,2001-02-12,221.06,221.06,560.79,102.88,1117.03,1099.11
639,2001-02-13,220.58,220.58,561.57,102.65,1115.74,1097.79
640,2001-02-14,220.45,220.45,561.79,102.66,1113.13,1095.76
641,2001-02-15,219.35,219.35,562.99,102.07,1112.17,1091.69
642,2001-02-16,220.72,220.72,562.8,102.8,1116.96,1096.15
643,2001-02-19,220.92,220.92,,102.91,,
644,2001-02-20,220.31,220.31,562.48,102.54,1116.89,1097.14
645,2001-02-21,219.95,219.95,561.87,102.32,1114.13,1095.14
646,2001-02-22,219.63,219.63,561.18,102.08,1114.54,1095.5
647,2001-02-23,219.99,219.99,561.22,102.27,1116.75,1099.36
648,2001-02-26,220.29,220.29,561.3,102.4,1119.9,1102.53
649,2001-02-27,221.79,221.79,561.45,103.21,1126.01,1108.06
650,2001-02-28,221.77,221.77,563.26,103.06,1130.31,1110.02
651,2001-03-01,223.06,223.06,563.45,103.81,1133.9,1113.29
652,2001-03-02,222.33,222.33,562.64,103.41,1128.75,1107.25
653,2001-03-05,221.78,221.78,562.78,103.08,1128.65,1107.51
654,2001-03-06,222.07,222.07,563.25,103.25,1129.49,1106.96
655,2001-03-07,221.83,221.83,564.32,103.0,1133.85,1111.39
656,2001-03-08,222.37,222.37,564.65,103.29,1136.4,1112.89
657,2001-03-09,222.12,222.12,564.22,103.19,1133.53,1111.02
658,2001-03-12,221.75,221.75,564.47,102.94,1133.44,1112.37
659,2001-03-13,220.96,220.96,561.79,102.5,1131.89,1111.4
660,2001-03-14,220.87,220.87,559.6,102.31,1136.9,1116.57
661,2001-03-15,220.37,220.37,559.59,101.92,1137.82,1118.68
662,2001-03-16,219.57,219.57,558.04,101.34,1140.74,1120.79
663,2001-03-19,219.68,219.68,557.76,101.48,1138.55,1118.11
664,2001-03-20,220.05,220.05,555.82,101.61,1141.75,1120.64
665,2001-03-21,219.84,219.84,554.14,101.45,1142.41,1121.58
666,2001-03-22,218.83,218.83,551.59,100.77,1144.4,1125.18
667,2001-03-23,219.57,219.57,552.4,101.35,1140.72,1120.63
668,2001-03-26,219.45,219.45,552.98,101.28,1139.24,1117.97
669,2001-03-27,218.9,218.9,552.69,101.04,1133.22,1110.18
670,2001-03-28,218.64,218.64,552.85,100.87,1133.39,1110.47
671,2001-03-29,217.65,217.65,551.78,100.19,1134.66,1111.04
672,2001-03-30,217.22,217.22,550.0,99.8,1137.25,1113.58
673,2001-04-02,216.4,216.4,549.71,99.25,1136.55,1112.26
674,2001-04-03,217.1,217.1,547.77,99.66,1136.33,1114.03
675,2001-04-04,218.46,218.46,544.66,100.46,1137.25,1114.78
676,2001-04-05,218.14,218.14,543.38,100.34,1134.86,1112.5
677,2001-04-06,219.45,219.45,542.86,101.07,1140.07,1118.79
678,2001-04-09,219.04,219.04,542.18,100.79,1137.33,1116.77
679,2001-04-10,217.68,217.68,541.87,100.13,1128.99,1107.79
680,2001-04-11,216.88,216.88,542.24,99.65,1128.88,1106.75
681,2001-04-12,217.53,217.53,541.55,100.1,1127.5,1104.88
682,2001-04-13,217.54,217.54,,100.11,,
683,2001-04-16,216.67,216.67,541.76,99.29,1121.44,1098.48
684,2001-04-17,216.46,216.46,541.87,99.47,1125.87,1103.28
685,2001-04-18,216.51,216.51,541.24,99.32,1132.28,1107.05
686,2001-04-19,217.48,217.48,540.52,100.05,1126.54,1099.96
687,2001-04-20,218.15,218.15,540.96,100.39,1127.1,1100.08
688,2001-04-23,218.81,218.81,541.68,100.76,1131.43,1105.34
689,2001-04-24,218.33,218.33,542.38,100.46,1131.39,1104.46
690,2001-04-25,218.46,218.46,542.61,100.59,1130.67,1101.73
691,2001-04-26,219.25,219.25,543.45,100.96,1137.05,1106.31
692,2001-04-27,217.42,217.42,543.88,99.94,1129.85,1098.95
693,2001-04-30,216.96,216.96,543.15,99.64,1133.53,1099.74
694,2001-05-01,219.08,219.08,543.89,100.99,1136.91,1102.61
695,2001-05-02,219.32,219.32,547.24,101.09,1138.33,1104.13
696,2001-05-03,219.93,219.93,548.09,101.63,1144.28,1109.11
697,2001-05-04,220.32,220.32,548.38,101.81,1145.31,1110.23
698,2001-05-07,220.67,220.67,548.92,101.65,1144.44,1109.92
699,2001-05-08,219.84,219.84,549.07,101.28,1142.72,1108.76
700,2001-05-09,219.97,219.97,549.12,101.29,1145.18,1111.6
701,2001-05-10,219.38,219.38,549.1,101.03,1139.19,1105.53
702,2001-05-11,218.04,218.04,548.47,100.49,1128.49,1094.69
703,2001-05-14,217.68,217.68,548.93,100.11,1133.16,1098.14
704,2001-05-15,217.77,217.77,548.69,100.17,1132.07,1095.79
705,2001-05-16,218.35,218.35,548.14,100.45,1135.09,1097.82
706,2001-05-17,217.56,217.56,548.26,99.89,1137.9,1099.4
707,2001-05-18,217.14,217.14,548.4,99.59,1139.73,1100.44
708,2001-05-21,217.39,217.39,548.92,99.74,1139.94,1101.16
709,2001-05-22,216.75,216.75,549.07,99.35,1139.67,1100.89
710,2001-05-23,217.17,217.17,549.58,99.67,1140.26,1100.88
711,2001-05-24,216.78,216.78,549.74,99.6,1135.0,1096.14
712,2001-05-25,216.42,216.42,549.95,99.33,1135.62,1096.48
713,2001-05-28,216.48,216.48,,99.37,,
714,2001-05-29,216.7,216.7,550.63,99.54,1136.44,1096.68
715,2001-05-30,216.87,216.87,552.45,99.62,1137.14,1097.11
716,2001-05-31,217.37,217.37,552.93,99.82,1143.59,1103.17
717,2001-06-01,217.72,217.72,552.94,99.98,1147.23,1105.97
718,2001-06-04,217.68,217.68,553.82,99.87,1150.15,1107.89
719,2001-06-05,217.98,217.98,552.73,99.91,1154.99,1111.16
720,2001-06-06,217.62,217.62,552.9,99.66,1156.0,1111.22
721,2001-06-07,217.78,217.78,553.03,99.84,1153.14,1108.68
722,2001-06-08,217.03,217.03,552.93,99.43,1150.06,1106.84
723,2001-06-11,216.55,216.55,553.49,99.02,1153.31,1110.48
724,2001-06-12,217.19,217.19,552.95,99.33,1155.85,1113.42
725,2001-06-13,217.48,217.48,552.68,99.52,1154.96,1113.54
726,2001-06-14,218.63,218.63,551.71,100.18,1158.05,1115.94
727,2001-06-15,218.36,218.36,549.77,100.0,1156.22,1114.83
728,2001-06-18,218.1,218.1,548.38,99.83,1154.89,1115.25
729,2001-06-19,217.87,217.87,541.92,99.7,1153.96,1116.04
730,2001-06-20,217.44,217.44,538.64,99.39,1154.5,1117.78
731,2001-06-21,217.44,217.44,538.82,99.33,1156.41,1119.22
732,2001-06-22,217.97,217.97,539.58,99.53,1162.11,1123.97
733,2001-06-25,218.73,218.73,539.8,100.02,1162.4,1123.4
734,2001-06-26,218.38,218.38,539.57,99.91,1157.17,1118.79
735,2001-06-27,218.08,218.08,539.5,99.77,1156.26,1118.05
736,2001-06-28,216.46,216.46,538.69,98.89,1151.34,1112.88
737,2001-06-29,215.84,215.84,537.42,98.56,1149.31,1109.09
738,2001-07-02,216.23,216.23,538.18,98.67,1154.23,1113.19
739,2001-07-03,215.9,215.9,538.78,98.5,1151.88,1110.6
740,2001-07-04,215.93,215.93,,98.56,,
741,2001-07-05,214.8,214.8,538.95,97.83,1150.24,1108.87
742,2001-07-06,215.61,215.61,539.5,98.21,1153.33,1111.71
743,2001-07-09,216.04,216.04,539.68,98.42,1154.93,1114.26
744,2001-07-10,216.83,216.83,539.87,98.81,1158.14,1117.43
745,2001-07-11,217.9,217.9,539.05,99.53,1156.99,1116.76
746,2001-07-12,217.55,217.55,538.81,99.29,1160.0,1119.82
747,2001-07-13,216.98,216.98,538.62,98.91,1159.75,1120.03
748,2001-07-16,217.23,217.23,539.04,98.95,1163.48,1123.57
749,2001-07-17,217.16,217.16,537.65,98.9,1163.83,1123.96
750,2001-07-18,219.39,219.39,537.77,100.12,1170.9,1130.2
751,2001-07-19,219.6,219.6,537.6,100.27,1171.32,1129.21
752,2001-07-20,220.01,220.01,537.21,100.61,1171.81,1128.78
753,2001-07-23,219.51,219.51,537.84,100.15,1173.35,1130.33
754,2001-07-24,220.05,220.05,538.01,100.45,1174.87,1131.65
755,2001-07-25,220.31,220.31,537.79,100.7,1171.02,1127.8
756,2001-07-26,220.37,220.37,539.3,100.69,1172.77,1128.5
757,2001-07-27,220.61,220.61,539.86,100.77,1176.69,1132.11
758,2001-07-30,220.4,220.4,542.22,100.53,1179.27,1134.2
759,2001-07-31,220.79,220.79,545.33,100.7,1180.46,1136.76
760,2001-08-01,220.96,220.96,545.71,100.84,1179.63,1135.13
761,2001-08-02,221.24,221.24,546.46,101.14,1175.65,1131.34
762,2001-08-03,221.5,221.5,546.71,101.32,1174.53,1130.52
763,2001-08-06,221.01,221.01,548.2,100.96,1175.4,1131.05
764,2001-08-07,220.73,220.73,548.46,100.76,1175.6,1130.84
765,2001-08-08,221.64,221.64,548.79,101.21,1182.13,1137.36
766,2001-08-09,222.67,222.67,548.8,101.88,1180.11,1135.94
767,2001-08-10,224.04,224.04,549.55,102.71,1182.24,1138.1
768,2001-08-13,224.29,224.29,549.36,102.82,1183.05,1139.86
769,2001-08-14,224.29,224.29,550.34,102.86,1182.44,1139.34
770,2001-08-15,225.95,225.95,550.41,103.99,1181.33,1138.07
771,2001-08-16,226.18,226.18,550.43,104.07,1183.17,1140.93
772,2001-08-17,226.88,226.88,550.5,104.38,1187.75,1145.91
773,2001-08-20,226.11,226.11,550.76,103.98,1184.14,1143.15
774,2001-08-21,226.48,226.48,550.86,104.19,1185.48,1144.35
775,2001-08-22,227.13,227.13,550.97,104.58,1185.56,1144.16
776,2001-08-23,226.47,226.47,550.09,104.57,1187.98,1146.41
777,2001-08-24,226.34,226.34,550.14,104.01,1186.9,1144.14
778,2001-08-27,226.22,226.22,550.54,103.84,1186.71,1143.43
779,2001-08-28,226.46,226.46,550.94,103.99,1192.46,1148.41
780,2001-08-29,227.33,227.33,550.76,104.48,1196.35,1152.18
781,2001-08-30,227.2,227.2,553.0,104.37,1196.24,1152.26
782,2001-08-31,227.44,227.44,551.76,104.59,1195.79,1151.82
783,2001-09-03,227.38,227.38,,104.56,,
784,2001-09-04,225.23,225.23,551.79,103.49,1184.03,1142.05
785,2001-09-05,224.52,224.52,551.74,102.92,1185.81,1143.08
786,2001-09-06,224.94,224.94,551.97,102.98,1191.13,1149.68
787,2001-09-07,226.67,226.67,552.19,104.01,1194.0,1153.88
788,2001-09-10,225.91,225.91,552.45,103.56,1191.19,1152.13
789,2001-09-14,230.15,230.15,,106.11,1193.97,1169.14
790,2001-09-17,229.77,229.77,,105.93,1190.25,1164.83
791,2001-09-18,229.65,229.65,,105.91,1185.77,1158.19
792,2001-09-19,230.38,230.38,,106.24,1189.3,1160.57
793,2001-09-20,230.39,230.39,,106.31,1184.48,1156.37
794,2001-09-21,229.52,229.52,523.22,105.75,1185.19,1158.85
795,2001-09-24,229.45,229.45,523.59,105.45,1185.86,1158.78
796,2001-09-25,230.08,230.08,523.78,106.0,1187.51,1160.34
797,2001-09-26,230.08,230.08,524.13,105.88,1191.93,1165.5
798,2001-09-27,229.76,229.76,523.37,105.51,1196.16,1170.07
799,2001-09-28,229.2,229.2,514.68,105.25,1191.78,1170.1
800,2001-10-01,229.43,229.43,514.86,105.31,1194.75,1172.82
801,2001-10-02,229.62,229.62,515.35,105.32,1199.2,1175.69
802,2001-10-03,230.33,230.33,516.06,105.68,1202.42,1176.86
803,2001-10-04,229.88,229.88,516.15,105.42,1202.06,1177.24
804,2001-10-05,230.53,230.53,515.72,105.83,1202.54,1177.58
805,2001-10-08,230.52,230.52,,105.95,,
806,2001-10-09,230.11,230.11,516.67,105.66,1198.19,1173.64
807,2001-10-10,229.51,229.51,516.28,105.28,1198.94,1174.62
808,2001-10-11,228.1,228.1,516.26,104.45,1195.26,1169.71
809,2001-10-12,228.48,228.48,520.86,104.63,1196.89,1169.92
810,2001-10-15,229.29,229.29,521.71,105.06,1201.24,1174.22
811,2001-10-16,229.64,229.64,520.74,105.18,1204.95,1176.35
812,2001-10-17,229.62,229.62,519.81,105.15,1206.19,1177.34
813,2001-10-18,229.44,229.44,519.99,105.03,1207.25,1178.16
814,2001-10-19,228.79,228.79,519.91,104.65,1204.91,1175.25
815,2001-10-22,228.2,228.2,520.35,104.25,1205.27,1176.02
816,2001-10-23,227.46,227.46,520.46,103.78,1204.04,1174.94
817,2001-10-24,228.23,228.23,520.83,104.18,1207.64,1179.74
818,2001-10-25,229.07,229.07,520.98,104.66,1208.73,1183.3
819,2001-10-26,228.7,228.7,522.96,104.4,1208.41,1183.96
820,2001-10-29,230.55,230.55,524.33,105.52,1210.83,1187.24
821,2001-10-30,231.43,231.43,525.84,106.0,1213.05,1190.71
822,2001-10-31,231.27,231.27,527.41,105.72,1221.11,1202.51
823,2001-11-01,232.5,232.5,527.64,106.52,1222.96,1204.9
824,2001-11-02,231.68,231.68,527.52,106.17,1215.19,1196.29
825,2001-11-05,231.63,231.63,528.02,106.05,1219.96,1201.62
826,2001-11-06,232.14,232.14,528.22,106.28,1224.3,1203.54
827,2001-11-07,233.03,233.03,528.54,106.72,1231.37,1210.05
828,2001-11-08,232.07,232.07,528.52,106.23,1226.89,1203.89
829,2001-11-09,232.2,232.2,531.62,106.38,1225.09,1202.61
830,2001-11-12,232.36,232.36,,106.48,,
831,2001-11-13,230.4,230.4,532.05,105.25,1224.08,1198.88
832,2001-11-14,229.76,229.76,533.5,104.96,1218.07,1190.19
833,2001-11-15,227.9,227.9,536.06,104.06,1205.21,1175.33
834,2001-11-16,227.27,227.27,537.24,103.84,1198.1,1166.43
835,2001-11-19,227.37,227.37,539.41,103.64,1208.68,1175.68
836,2001-11-20,227.45,227.45,539.78,103.83,1203.26,1168.59
837,2001-11-21,226.03,226.03,541.39,103.08,1197.92,1162.3
838,2001-11-22,225.92,225.92,,102.99,,
839,2001-11-23,225.64,225.64,541.56,102.71,1196.32,1159.29
840,2001-11-26,225.81,225.81,542.59,102.92,1198.16,1159.01
841,2001-11-27,225.85,225.85,543.16,102.85,1203.04,1162.27
842,2001-11-28,226.77,226.77,543.85,103.49,1201.92,1162.62
843,2001-11-29,227.36,227.36,547.19,103.59,1211.26,1172.84
844,2001-11-30,228.58,228.58,546.65,104.35,1210.79,1172.74
845,2001-12-03,228.21,228.21,547.06,104.04,1210.39,1175.51
846,2001-12-04,228.5,228.5,547.33,104.11,1214.09,1179.91
847,2001-12-05,226.67,226.67,547.05,103.31,1201.59,1164.54
848,2001-12-06,226.09,226.09,546.54,103.05,1197.67,1157.69
849,2001-12-07,224.85,224.85,546.43,102.39,1189.46,1148.25
