,Date,CL1.Comdty_x,CL1.Comdty_y,XAU.Curncy
6304,2015-02-09,52.86,52.86,1239.03
6305,2015-02-10,50.02,50.02,1233.55
6306,2015-02-11,48.84,48.84,1218.83
6307,2015-02-12,51.21,51.21,1221.98
6308,2015-02-13,52.78,52.78,1229.76
6309,2015-02-17,53.53,53.53,1209.89
6310,2015-02-18,52.14,52.14,1212.42
6311,2015-02-19,51.16,51.16,1206.84
6312,2015-02-20,50.34,50.34,1201.94
6313,2015-02-23,49.45,49.45,1201.83
6314,2015-02-24,49.28,49.28,1200.53
6315,2015-02-25,50.99,50.99,1205.0
6316,2015-02-26,48.17,48.17,1209.49
6317,2015-02-27,49.76,49.76,1213.18
6318,2015-03-02,49.59,49.59,1206.83
6319,2015-03-03,50.52,50.52,1203.74
6320,2015-03-04,51.53,51.53,1200.34
6321,2015-03-05,50.76,50.76,1198.4
6322,2015-03-06,49.61,49.61,1167.29
6323,2015-03-09,50.0,50.0,1167.21
6324,2015-03-10,48.29,48.29,1161.84
6325,2015-03-11,48.17,48.17,1155.31
6326,2015-03-12,47.05,47.05,1153.73
6327,2015-03-13,44.84,44.84,1158.48
6328,2015-03-16,43.88,43.88,1154.81
6329,2015-03-17,43.46,43.46,1149.57
6330,2015-03-18,44.66,44.66,1167.61
6331,2015-03-19,43.96,43.96,1171.18
6332,2015-03-20,45.72,45.72,1182.54
6333,2015-03-23,47.45,47.45,1189.54
6334,2015-03-24,47.51,47.51,1193.28
6335,2015-03-25,49.21,49.21,1195.47
6336,2015-03-26,51.43,51.43,1204.81
6337,2015-03-27,48.87,48.87,1198.55
6338,2015-03-30,48.68,48.68,1186.07
6339,2015-03-31,47.6,47.6,1183.57
6340,2015-04-01,50.09,50.09,1203.98
6341,2015-04-02,49.14,49.14,1202.61
6342,2015-04-06,52.14,52.14,1214.84
6343,2015-04-07,53.98,53.98,1209.22
6344,2015-04-08,50.42,50.42,1202.57
6345,2015-04-09,50.79,50.79,1194.81
6346,2015-04-10,51.64,51.64,1207.59
6347,2015-04-13,51.91,51.91,1198.88
6348,2015-04-14,53.29,53.29,1192.78
6349,2015-04-15,56.39,56.39,1202.58
6350,2015-04-16,56.71,56.71,1198.55
6351,2015-04-17,55.74,55.74,1204.22
6352,2015-04-20,56.38,56.38,1195.89
6353,2015-04-21,55.26,55.26,1202.41
6354,2015-04-22,56.16,56.16,1187.13
6355,2015-04-23,57.74,57.74,1193.97
6356,2015-04-24,57.15,57.15,1179.0
6357,2015-04-27,56.99,56.99,1202.15
6358,2015-04-28,57.06,57.06,1212.17
6359,2015-04-29,58.58,58.58,1204.71
6360,2015-04-30,59.63,59.63,1184.37
6361,2015-05-01,59.15,59.15,1178.46
6362,2015-05-04,58.93,58.93,1188.33
6363,2015-05-05,60.4,60.4,1193.34
6364,2015-05-06,60.93,60.93,1192.24
6365,2015-05-07,58.94,58.94,1184.51
6366,2015-05-08,59.39,59.39,1188.39
6367,2015-05-11,59.25,59.25,1183.97
6368,2015-05-12,60.75,60.75,1193.94
6369,2015-05-13,60.5,60.5,1215.75
6370,2015-05-14,59.88,59.88,1221.14
6371,2015-05-15,59.69,59.69,1224.8
6372,2015-05-18,59.43,59.43,1225.51
6373,2015-05-19,57.26,57.26,1207.86
6374,2015-05-20,58.98,58.98,1209.8
6375,2015-05-21,60.72,60.72,1204.86
6376,2015-05-22,59.72,59.72,1206.21
6377,2015-05-26,58.03,58.03,1187.3
6378,2015-05-27,57.51,57.51,1188.09
6379,2015-05-28,57.68,57.68,1188.4
6380,2015-05-29,60.3,60.3,1190.58
6381,2015-06-01,60.2,60.2,1189.2
6382,2015-06-02,61.26,61.26,1193.01
6383,2015-06-03,59.64,59.64,1185.17
6384,2015-06-04,58.0,58.0,1176.89
6385,2015-06-05,59.13,59.13,1171.94
6386,2015-06-08,58.14,58.14,1174.07
6387,2015-06-09,60.14,60.14,1176.8
6388,2015-06-10,61.43,61.43,1186.06
6389,2015-06-11,60.77,60.77,1182.01
6390,2015-06-12,59.96,59.96,1181.63
6391,2015-06-15,59.52,59.52,1186.43
6392,2015-06-16,59.97,59.97,1182.07
6393,2015-06-17,59.92,59.92,1185.55
6394,2015-06-18,60.45,60.45,1201.94
6395,2015-06-19,59.61,59.61,1200.27
6396,2015-06-22,59.68,59.68,1185.98
6397,2015-06-23,61.01,61.01,1178.63
6398,2015-06-24,60.27,60.27,1175.4
6399,2015-06-25,59.7,59.7,1173.17
6400,2015-06-26,59.63,59.63,1175.52
6401,2015-06-29,58.33,58.33,1179.83
6402,2015-06-30,59.47,59.47,1172.35
6403,2015-07-01,56.96,56.96,1168.79
6404,2015-07-02,56.93,56.93,1166.26
6405,2015-07-06,52.53,52.53,1170.33
6406,2015-07-07,52.33,52.33,1155.26
6407,2015-07-08,51.65,51.65,1158.33
6408,2015-07-09,52.78,52.78,1159.43
6409,2015-07-10,52.74,52.74,1163.74
6410,2015-07-13,52.2,52.2,1157.98
6411,2015-07-14,53.04,53.04,1156.06
6412,2015-07-15,51.41,51.41,1149.45
6413,2015-07-16,50.91,50.91,1145.39
6414,2015-07-17,50.89,50.89,1134.14
6415,2015-07-20,50.15,50.15,1096.5
6416,2015-07-21,50.36,50.36,1101.25
6417,2015-07-22,49.19,49.19,1094.24
6418,2015-07-23,48.45,48.45,1090.7
6419,2015-07-24,48.14,48.14,1099.11
6420,2015-07-27,47.39,47.39,1093.98
6421,2015-07-28,47.98,47.98,1095.48
6422,2015-07-29,48.79,48.79,1096.85
6423,2015-07-30,48.52,48.52,1088.76
6424,2015-07-31,47.12,47.12,1095.8
6425,2015-08-03,45.17,45.17,1086.79
6426,2015-08-04,45.74,45.74,1087.7
6427,2015-08-05,45.15,45.15,1085.03
6428,2015-08-06,44.66,44.66,1089.55
6429,2015-08-07,43.87,43.87,1094.15
6430,2015-08-10,44.96,44.96,1104.51
6431,2015-08-11,43.08,43.08,1108.95
6432,2015-08-12,43.3,43.3,1124.47
6433,2015-08-13,42.23,42.23,1115.1
6434,2015-08-14,42.5,42.5,1115.07
6435,2015-08-17,41.87,41.87,1117.7
6436,2015-08-18,42.62,42.62,1117.71
6437,2015-08-19,40.8,40.8,1133.88
6438,2015-08-20,41.14,41.14,1152.2
6439,2015-08-21,40.45,40.45,1160.77
6440,2015-08-24,38.24,38.24,1155.11
6441,2015-08-25,39.31,39.31,1140.49
6442,2015-08-26,38.6,38.6,1125.26
6443,2015-08-27,42.56,42.56,1125.0
6444,2015-08-28,45.22,45.22,1133.6
6445,2015-08-31,49.2,49.2,1134.93
6446,2015-09-01,45.41,45.41,1140.27
6447,2015-09-02,46.25,46.25,1134.05
6448,2015-09-03,46.75,46.75,1125.46
6449,2015-09-04,46.05,46.05,1121.85
6450,2015-09-08,45.94,45.94,1121.55
6451,2015-09-09,44.15,44.15,1107.85
6452,2015-09-10,45.92,45.92,1110.75
6453,2015-09-11,44.63,44.63,1107.95
6454,2015-09-14,44.0,44.0,1109.1
6455,2015-09-15,44.59,44.59,1105.35
6456,2015-09-16,47.15,47.15,1119.52
6457,2015-09-17,46.9,46.9,1131.51
6458,2015-09-18,44.68,44.68,1139.23
6459,2015-09-21,46.68,46.68,1133.44
6460,2015-09-22,45.83,45.83,1124.76
6461,2015-09-23,44.48,44.48,1130.3
6462,2015-09-24,44.91,44.91,1153.95
6463,2015-09-25,45.7,45.7,1146.2
6464,2015-09-28,44.43,44.43,1131.95
6465,2015-09-29,45.23,45.23,1127.43
6466,2015-09-30,45.09,45.09,1115.09
6467,2015-10-01,44.74,44.74,1113.61
6468,2015-10-02,45.54,45.54,1138.6
6469,2015-10-05,46.26,46.26,1135.75
6470,2015-10-06,48.53,48.53,1147.24
6471,2015-10-07,47.81,47.81,1145.54
6472,2015-10-08,49.43,49.43,1139.01
6473,2015-10-09,49.63,49.63,1156.53
6474,2015-10-12,47.1,47.1,1163.85
6475,2015-10-13,46.66,46.66,1168.84
6476,2015-10-14,46.64,46.64,1184.13
6477,2015-10-15,46.38,46.38,1183.1
6478,2015-10-16,47.26,47.26,1177.3
6479,2015-10-19,45.89,45.89,1170.79
6480,2015-10-20,45.55,45.55,1176.04
6481,2015-10-21,45.2,45.2,1167.18
6482,2015-10-22,45.38,45.38,1166.05
6483,2015-10-23,44.6,44.6,1164.45
6484,2015-10-26,43.98,43.98,1163.04
6485,2015-10-27,43.2,43.2,1166.88
6486,2015-10-28,45.94,45.94,1156.1
6487,2015-10-29,46.06,46.06,1145.97
6488,2015-10-30,46.59,46.59,1142.11
6489,2015-11-02,46.14,46.14,1133.84
6490,2015-11-03,47.9,47.9,1117.79
6491,2015-11-04,46.32,46.32,1107.9
6492,2015-11-05,45.2,45.2,1103.92
6493,2015-11-06,44.29,44.29,1089.8
6494,2015-11-09,43.87,43.87,1092.31
6495,2015-11-10,44.21,44.21,1089.67
6496,2015-11-11,42.93,42.93,1086.26
6497,2015-11-12,41.75,41.75,1085.2
6498,2015-11-13,40.74,40.74,1083.91
6499,2015-11-16,41.74,41.74,1082.76
6500,2015-11-17,40.67,40.67,1070.3
6501,2015-11-18,40.75,40.75,1070.73
6502,2015-11-19,40.54,40.54,1082.21
6503,2015-11-20,40.39,40.39,1078.01
6504,2015-11-23,41.75,41.75,1069.18
6505,2015-11-24,42.87,42.87,1075.65
6506,2015-11-25,43.04,43.04,1071.12
6507,2015-11-27,41.71,41.71,1057.45
6508,2015-11-30,41.65,41.65,1064.77
6509,2015-12-01,41.85,41.85,1069.29
6510,2015-12-02,39.94,39.94,1053.7
6511,2015-12-03,41.08,41.08,1062.11
6512,2015-12-04,39.97,39.97,1086.44
6513,2015-12-07,37.65,37.65,1071.34
6514,2015-12-08,37.51,37.51,1074.96
6515,2015-12-09,37.16,37.16,1072.78
6516,2015-12-10,36.76,36.76,1071.58
6517,2015-12-11,35.62,35.62,1074.77
6518,2015-12-14,36.31,36.31,1059.86
6519,2015-12-15,37.35,37.35,1061.22
6520,2015-12-16,35.52,35.52,1072.32
6521,2015-12-17,34.95,34.95,1051.1
6522,2015-12-18,34.73,34.73,1066.25
6523,2015-12-21,34.74,34.74,1078.4
6524,2015-12-22,36.14,36.14,1072.43
6525,2015-12-23,37.5,37.5,1070.5
6526,2015-12-24,38.1,38.1,1076.1
6527,2015-12-28,36.81,36.81,1069.08
6528,2015-12-29,37.87,37.87,1069.11
6529,2015-12-30,36.6,36.6,1061.44
6530,2015-12-31,37.04,37.04,1061.1
6531,2016-01-04,36.76,36.76,1074.61
6532,2016-01-05,35.97,35.97,1077.68
6533,2016-01-06,33.97,33.97,1093.67
6534,2016-01-07,33.27,33.27,1108.97
6535,2016-01-08,33.16,33.16,1104.15
6536,2016-01-11,31.41,31.41,1094.2
6537,2016-01-12,30.44,30.44,1086.56
6538,2016-01-13,30.48,30.48,1093.59
6539,2016-01-14,31.2,31.2,1078.38
6540,2016-01-15,29.42,29.42,1088.88
6541,2016-01-19,28.46,28.46,1087.41
6542,2016-01-20,26.55,26.55,1100.92
6543,2016-01-21,29.53,29.53,1101.2
6544,2016-01-22,32.19,32.19,1097.95
6545,2016-01-25,30.34,30.34,1107.9
6546,2016-01-26,31.45,31.45,1119.91
6547,2016-01-27,32.3,32.3,1124.97
6548,2016-01-28,33.22,33.22,1115.33
6549,2016-01-29,33.62,33.62,1118.21
6550,2016-02-01,31.62,31.62,1128.41
6551,2016-02-02,29.88,29.88,1129.01
6552,2016-02-03,32.28,32.28,1142.63
6553,2016-02-04,31.72,31.72,1155.59
6554,2016-02-05,30.89,30.89,1173.4
6555,2016-02-08,29.69,29.69,1189.23
6556,2016-02-09,27.94,27.94,1189.13
6557,2016-02-10,27.45,27.45,1197.12
6558,2016-02-11,26.21,26.21,1246.7
6559,2016-02-12,29.44,29.44,1237.97
6560,2016-02-16,29.04,29.04,1200.44
6561,2016-02-17,30.66,30.66,1208.5
6562,2016-02-18,30.77,30.77,1230.87
6563,2016-02-19,29.64,29.64,1226.8
6564,2016-02-22,31.48,31.48,1208.63
6565,2016-02-23,31.87,31.87,1226.85
6566,2016-02-24,32.15,32.15,1228.75
6567,2016-02-25,33.07,33.07,1232.91
6568,2016-02-26,32.78,32.78,1223.46
6569,2016-02-29,33.75,33.75,1238.67
6570,2016-03-01,34.4,34.4,1232.15
6571,2016-03-02,34.66,34.66,1239.98
6572,2016-03-03,34.57,34.57,1264.25
6573,2016-03-04,35.92,35.92,1258.95
6574,2016-03-07,37.9,37.9,1267.33
6575,2016-03-08,36.5,36.5,1261.44
6576,2016-03-09,38.29,38.29,1253.23
6577,2016-03-10,37.84,37.84,1272.25
6578,2016-03-11,38.5,38.5,1249.45
6579,2016-03-14,37.18,37.18,1235.27
6580,2016-03-15,36.34,36.34,1232.38
6581,2016-03-16,38.46,38.46,1262.57
6582,2016-03-17,40.2,40.2,1257.97
6583,2016-03-18,39.44,39.44,1255.4
6584,2016-03-21,39.91,39.91,1243.75
6585,2016-03-22,41.45,41.45,1248.32
6586,2016-03-23,39.79,39.79,1220.11
6587,2016-03-24,39.46,39.46,1216.82
6588,2016-03-28,39.39,39.39,1221.71
6589,2016-03-29,38.28,38.28,1242.2
6590,2016-03-30,38.32,38.32,1225.02
6591,2016-03-31,38.34,38.34,1232.75
6592,2016-04-01,36.79,36.79,1222.6
6593,2016-04-04,35.7,35.7,1215.43
6594,2016-04-05,35.89,35.89,1231.35
6595,2016-04-06,37.75,37.75,1222.47
6596,2016-04-07,37.26,37.26,1240.45
6597,2016-04-08,39.72,39.72,1240.69
6598,2016-04-11,40.36,40.36,1257.88
6599,2016-04-12,42.17,42.17,1255.63
6600,2016-04-13,41.76,41.76,1242.47
6601,2016-04-14,41.5,41.5,1227.89
6602,2016-04-15,40.36,40.36,1233.99
6603,2016-04-18,39.78,39.78,1232.49
6604,2016-04-19,41.08,41.08,1250.19
6605,2016-04-20,42.63,42.63,1244.25
6606,2016-04-21,43.18,43.18,1248.05
6607,2016-04-22,43.73,43.73,1233.03
6608,2016-04-25,42.64,42.64,1237.97
6609,2016-04-26,44.04,44.04,1243.4
6610,2016-04-27,45.33,45.33,1245.83
6611,2016-04-28,46.03,46.03,1266.26
6612,2016-04-29,45.92,45.92,1293.53
6613,2016-05-02,44.78,44.78,1291.55
6614,2016-05-03,43.65,43.65,1286.5
6615,2016-05-04,43.78,43.78,1279.68
6616,2016-05-05,44.32,44.32,1277.74
6617,2016-05-06,44.66,44.66,1288.99
6618,2016-05-09,43.44,43.44,1263.88
6619,2016-05-10,44.66,44.66,1265.84
6620,2016-05-11,46.23,46.23,1277.21
6621,2016-05-12,46.7,46.7,1263.68
6622,2016-05-13,46.21,46.21,1273.45
6623,2016-05-16,47.72,47.72,1274.16
6624,2016-05-17,48.31,48.31,1278.95
6625,2016-05-18,48.19,48.19,1258.5
6626,2016-05-19,48.16,48.16,1254.75
6627,2016-05-20,47.75,47.75,1251.98
6628,2016-05-23,48.08,48.08,1249.13
6629,2016-05-24,48.62,48.62,1227.21
6630,2016-05-25,49.56,49.56,1224.41
6631,2016-05-26,49.48,49.48,1219.8
6632,2016-05-27,49.33,49.33,1212.38
6633,2016-05-31,49.1,49.1,1215.32
6634,2016-06-01,49.01,49.01,1212.98
6635,2016-06-02,49.17,49.17,1211.0
6636,2016-06-03,48.62,48.62,1244.2
6637,2016-06-06,49.69,49.69,1245.34
6638,2016-06-07,50.36,50.36,1243.81
6639,2016-06-08,51.23,51.23,1262.8
6640,2016-06-09,50.56,50.56,1269.8
6641,2016-06-10,49.07,49.07,1274.24
6642,2016-06-13,48.88,48.88,1283.86
6643,2016-06-14,48.49,48.49,1285.72
6644,2016-06-15,48.01,48.01,1291.75
6645,2016-06-16,46.21,46.21,1278.43
6646,2016-06-17,47.98,47.98,1298.65
6647,2016-06-20,49.37,49.37,1289.9
6648,2016-06-21,48.85,48.85,1268.12
6649,2016-06-22,49.13,49.13,1266.22
6650,2016-06-23,50.11,50.11,1256.84
6651,2016-06-24,47.64,47.64,1315.75
6652,2016-06-27,46.33,46.33,1324.6
6653,2016-06-28,47.85,47.85,1311.79
6654,2016-06-29,49.88,49.88,1319.15
6655,2016-06-30,48.33,48.33,1321.9
6656,2016-07-01,48.99,48.99,1341.35
6657,2016-07-05,46.6,46.6,1356.45
6658,2016-07-06,47.43,47.43,1363.78
6659,2016-07-07,45.14,45.14,1360.45
6660,2016-07-08,45.41,45.41,1366.33
6661,2016-07-11,44.76,44.76,1355.4
6662,2016-07-12,46.8,46.8,1333.1
6663,2016-07-13,44.75,44.75,1342.64
6664,2016-07-14,45.68,45.68,1335.23
6665,2016-07-15,45.95,45.95,1337.45
6666,2016-07-18,45.24,45.24,1328.85
6667,2016-07-19,44.65,44.65,1332.01
6668,2016-07-20,44.94,44.94,1316.06
6669,2016-07-21,44.75,44.75,1331.43
6670,2016-07-22,44.19,44.19,1322.73
6671,2016-07-25,43.13,43.13,1315.6
6672,2016-07-26,42.92,42.92,1320.26
6673,2016-07-27,41.92,41.92,1340.08
6674,2016-07-28,41.14,41.14,1335.75
6675,2016-07-29,41.6,41.6,1351.28
6676,2016-08-01,40.06,40.06,1353.15
6677,2016-08-02,39.51,39.51,1363.57
6678,2016-08-03,40.83,40.83,1358.18
6679,2016-08-04,41.93,41.93,1361.15
6680,2016-08-05,41.8,41.8,1336.0
6681,2016-08-08,43.02,43.02,1335.31
6682,2016-08-09,42.77,42.77,1340.73
6683,2016-08-10,41.71,41.71,1346.61
6684,2016-08-11,43.49,43.49,1338.78
6685,2016-08-12,44.49,44.49,1335.97
6686,2016-08-15,45.74,45.74,1339.4
6687,2016-08-16,46.58,46.58,1346.24
6688,2016-08-17,46.79,46.79,1348.73
6689,2016-08-18,48.22,48.22,1352.36
6690,2016-08-19,48.52,48.52,1341.47
6691,2016-08-22,47.05,47.05,1339.09
6692,2016-08-23,48.1,48.1,1337.56
6693,2016-08-24,46.77,46.77,1324.13
6694,2016-08-25,47.33,47.33,1321.97
6695,2016-08-26,47.64,47.64,1321.18
6696,2016-08-29,46.98,46.98,1323.38
6697,2016-08-30,46.35,46.35,1311.11
6698,2016-08-31,44.7,44.7,1308.97
6699,2016-09-01,43.16,43.16,1313.89
6700,2016-09-02,44.44,44.44,1325.21
6701,2016-09-06,44.83,44.83,1350.0
6702,2016-09-07,45.5,45.5,1345.18
6703,2016-09-08,47.62,47.62,1338.3
6704,2016-09-09,45.88,45.88,1327.83
6705,2016-09-12,46.29,46.29,1327.82
6706,2016-09-13,44.9,44.9,1319.05
6707,2016-09-14,43.58,43.58,1322.94
6708,2016-09-15,43.91,43.91,1314.75
6709,2016-09-16,43.03,43.03,1310.35
6710,2016-09-19,43.3,43.3,1313.19
6711,2016-09-20,43.44,43.44,1314.84
6712,2016-09-21,45.34,45.34,1335.17
6713,2016-09-22,46.32,46.32,1337.07
6714,2016-09-23,44.48,44.48,1337.56
6715,2016-09-26,45.93,45.93,1337.95
6716,2016-09-27,44.67,44.67,1327.32
6717,2016-09-28,47.05,47.05,1321.54
6718,2016-09-29,47.83,47.83,1320.37
6719,2016-09-30,48.24,48.24,1315.87
6720,2016-10-03,48.81,48.81,1311.6
6721,2016-10-04,48.69,48.69,1268.44
6722,2016-10-05,49.83,49.83,1266.85
6723,2016-10-06,50.44,50.44,1254.38
6724,2016-10-07,49.81,49.81,1257.08
6725,2016-10-10,51.35,51.35,1259.65
6726,2016-10-11,50.79,50.79,1252.8
6727,2016-10-12,50.18,50.18,1255.25
6728,2016-10-13,50.44,50.44,1258.09
6729,2016-10-14,50.35,50.35,1251.03
6730,2016-10-17,49.94,49.94,1255.85
6731,2016-10-18,50.29,50.29,1262.5
6732,2016-10-19,51.6,51.6,1269.23
6733,2016-10-20,50.43,50.43,1265.76
6734,2016-10-21,50.85,50.85,1266.46
6735,2016-10-24,50.52,50.52,1264.44
6736,2016-10-25,49.96,49.96,1273.87
6737,2016-10-26,49.18,49.18,1267.1
6738,2016-10-27,49.72,49.72,1268.4
6739,2016-10-28,48.7,48.7,1275.47
6740,2016-10-31,46.86,46.86,1277.21
6741,2016-11-01,46.67,46.67,1288.2
6742,2016-11-02,45.34,45.34,1296.81
6743,2016-11-03,44.66,44.66,1302.7
6744,2016-11-04,44.07,44.07,1305.06
6745,2016-11-07,44.89,44.89,1281.64
6746,2016-11-08,44.98,44.98,1275.68
6747,2016-11-09,45.27,45.27,1277.98
6748,2016-11-10,44.66,44.66,1259.2
6749,2016-11-11,43.41,43.41,1227.64
6750,2016-11-14,43.32,43.32,1221.35
6751,2016-11-15,45.81,45.81,1228.73
6752,2016-11-16,45.57,45.57,1224.99
6753,2016-11-17,45.42,45.42,1216.42
6754,2016-11-18,45.69,45.69,1207.89
6755,2016-11-21,47.49,47.49,1214.23
6756,2016-11-22,48.03,48.03,1212.32
6757,2016-11-23,47.96,47.96,1188.32
6758,2016-11-25,46.06,46.06,1183.56
6759,2016-11-28,47.08,47.08,1194.0
6760,2016-11-29,45.23,45.23,1188.31
6761,2016-11-30,49.44,49.44,1173.2
6762,2016-12-01,51.06,51.06,1171.69
6763,2016-12-02,51.68,51.68,1177.43
6764,2016-12-05,51.79,51.79,1170.38
6765,2016-12-06,50.93,50.93,1169.85
6766,2016-12-07,49.77,49.77,1173.98
6767,2016-12-08,50.84,50.84,1170.78
6768,2016-12-09,51.5,51.5,1159.86
6769,2016-12-12,52.83,52.83,1162.22
6770,2016-12-13,52.98,52.98,1158.54
6771,2016-12-14,51.04,51.04,1142.95
6772,2016-12-15,50.9,50.9,1128.5
6773,2016-12-16,51.9,51.9,1134.88
6774,2016-12-19,52.12,52.12,1138.21
6775,2016-12-20,52.23,52.23,1132.35
6776,2016-12-21,52.49,52.49,1131.61
6777,2016-12-22,52.95,52.95,1128.38
6778,2016-12-23,53.02,53.02,1133.3
6779,2016-12-27,53.9,53.9,1138.78
6780,2016-12-28,54.06,54.06,1141.67
6781,2016-12-29,53.77,53.77,1158.19
6782,2016-12-30,53.72,53.72,1147.5
6783,2017-01-03,52.33,52.33,1158.84
6784,2017-01-04,53.26,53.26,1163.65
6785,2017-01-05,53.76,53.76,1180.12
6786,2017-01-06,53.99,53.99,1172.63
6787,2017-01-09,51.96,51.96,1181.1
6788,2017-01-10,50.82,50.82,1187.88
6789,2017-01-11,52.25,52.25,1191.62
6790,2017-01-12,53.01,53.01,1195.43
6791,2017-01-13,52.37,52.37,1197.34
6792,2017-01-17,52.48,52.48,1217.07
6793,2017-01-18,51.08,51.08,1204.3
6794,2017-01-19,51.37,51.37,1204.85
6795,2017-01-20,52.42,52.42,1210.32
6796,2017-01-23,52.75,52.75,1218.23
6797,2017-01-24,53.18,53.18,1208.94
6798,2017-01-25,52.75,52.75,1200.69
6799,2017-01-26,53.78,53.78,1188.5
6800,2017-01-27,53.17,53.17,1191.2
6801,2017-01-30,52.63,52.63,1195.7
6802,2017-01-31,52.81,52.81,1210.72
6803,2017-02-01,53.88,53.88,1209.84
6804,2017-02-02,53.54,53.54,1215.96
6805,2017-02-03,53.83,53.83,1220.3
6806,2017-02-06,53.01,53.01,1235.53
6807,2017-02-07,52.17,52.17,1233.85
6808,2017-02-08,52.34,52.34,1241.53
6809,2017-02-09,53.0,53.0,1228.36
6810,2017-02-10,53.86,53.86,1233.62
6811,2017-02-13,52.93,52.93,1225.26
6812,2017-02-14,53.2,53.2,1228.13
6813,2017-02-15,53.11,53.11,1233.7
6814,2017-02-16,53.36,53.36,1239.04
6815,2017-02-17,53.4,53.4,1234.6
6816,2017-02-21,54.06,54.06,1235.74
6817,2017-02-22,53.59,53.59,1237.44
6818,2017-02-23,54.45,54.45,1249.56
6819,2017-02-24,53.99,53.99,1257.19
6820,2017-02-27,54.05,54.05,1252.73
6821,2017-02-28,54.01,54.01,1248.44
6822,2017-03-01,53.83,53.83,1249.69
6823,2017-03-02,52.61,52.61,1234.25
6824,2017-03-03,53.33,53.33,1234.81
6825,2017-03-06,53.2,53.2,1225.29
6826,2017-03-07,53.14,53.14,1215.86
6827,2017-03-08,50.28,50.28,1208.31
6828,2017-03-09,49.28,49.28,1201.24
6829,2017-03-10,48.49,48.49,1204.64
6830,2017-03-13,48.4,48.4,1204.3
6831,2017-03-14,47.72,47.72,1199.12
6832,2017-03-15,48.86,48.86,1219.88
6833,2017-03-16,48.75,48.75,1226.61
6834,2017-03-17,48.78,48.78,1229.26
6835,2017-03-20,48.22,48.22,1234.24
6836,2017-03-21,47.34,47.34,1244.81
6837,2017-03-22,48.04,48.04,1248.84
6838,2017-03-23,47.7,47.7,1245.2
6839,2017-03-24,47.97,47.97,1243.57
6840,2017-03-27,47.73,47.73,1254.86
6841,2017-03-28,48.37,48.37,1251.82
6842,2017-03-29,49.51,49.51,1253.45
6843,2017-03-30,50.35,50.35,1242.64
6844,2017-03-31,50.6,50.6,1249.2
6845,2017-04-03,50.24,50.24,1253.5
6846,2017-04-04,51.03,51.03,1256.28
6847,2017-04-05,51.15,51.15,1255.76
6848,2017-04-06,51.7,51.7,1251.7
6849,2017-04-07,52.24,52.24,1254.53
6850,2017-04-10,53.08,53.08,1254.68
6851,2017-04-11,53.4,53.4,1274.86
6852,2017-04-12,53.11,53.11,1286.78
6853,2017-04-13,53.18,53.18,1287.92
6854,2017-04-17,52.65,52.65,1284.71
6855,2017-04-18,52.41,52.41,1289.76
6856,2017-04-19,50.44,50.44,1280.21
6857,2017-04-20,50.27,50.27,1281.9
6858,2017-04-21,49.62,49.62,1284.44
6859,2017-04-24,49.23,49.23,1276.31
6860,2017-04-25,49.56,49.56,1264.13
6861,2017-04-26,49.62,49.62,1269.22
6862,2017-04-27,48.97,48.97,1264.3
6863,2017-04-28,49.33,49.33,1268.28
6864,2017-05-01,48.84,48.84,1256.58
6865,2017-05-02,47.66,47.66,1256.76
6866,2017-05-03,47.82,47.82,1238.17
6867,2017-05-04,45.52,45.52,1228.16
6868,2017-05-05,46.22,46.22,1228.01
6869,2017-05-08,46.43,46.43,1226.23
6870,2017-05-09,45.88,45.88,1221.23
6871,2017-05-10,47.33,47.33,1219.1
6872,2017-05-11,47.83,47.83,1225.04
6873,2017-05-12,47.84,47.84,1228.43
6874,2017-05-15,48.85,48.85,1230.82
6875,2017-05-16,48.66,48.66,1237.24
6876,2017-05-17,49.07,49.07,1261.36
6877,2017-05-18,49.35,49.35,1247.07
6878,2017-05-19,50.33,50.33,1255.93
6879,2017-05-22,50.73,50.73,1260.63
6880,2017-05-23,51.47,51.47,1251.22
6881,2017-05-24,51.36,51.36,1258.73
6882,2017-05-25,48.9,48.9,1255.67
6883,2017-05-26,49.8,49.8,1266.76
6884,2017-05-30,49.66,49.66,1263.09
6885,2017-05-31,48.32,48.32,1268.92
6886,2017-06-01,48.36,48.36,1265.96
6887,2017-06-02,47.66,47.66,1279.17
6888,2017-06-05,47.4,47.4,1279.8
6889,2017-06-06,48.19,48.19,1294.39
6890,2017-06-07,45.72,45.72,1287.15
6891,2017-06-08,45.64,45.64,1278.01
6892,2017-06-09,45.83,45.83,1266.76
6893,2017-06-12,46.08,46.08,1266.18
6894,2017-06-13,46.46,46.46,1266.55
6895,2017-06-14,44.73,44.73,1260.86
6896,2017-06-15,44.46,44.46,1253.98
6897,2017-06-16,44.74,44.74,1253.73
6898,2017-06-19,44.2,44.2,1243.84
6899,2017-06-20,43.23,43.23,1243.01
6900,2017-06-21,42.53,42.53,1246.48
6901,2017-06-22,42.74,42.74,1250.51
6902,2017-06-23,43.01,43.01,1256.71
6903,2017-06-26,43.38,43.38,1244.72
6904,2017-06-27,44.24,44.24,1247.17
6905,2017-06-28,44.74,44.74,1249.27
6906,2017-06-29,44.93,44.93,1245.51
6907,2017-06-30,46.04,46.04,1241.61
6908,2017-07-03,47.07,47.07,1220.2
6909,2017-07-05,45.13,45.13,1227.04
6910,2017-07-06,45.52,45.52,1225.22
