"","Date","USDEUR.Curncy"
"5783",2012-06-07,"0.80"
"5784",2012-06-08,"0.80"
"5785",2012-06-11,"0.80"
"5786",2012-06-12,"0.80"
"5787",2012-06-13,"0.80"
"5788",2012-06-14,"0.79"
"5789",2012-06-15,"0.79"
"5790",2012-06-18,"0.80"
"5791",2012-06-19,"0.79"
"5792",2012-06-20,"0.79"
"5793",2012-06-21,"0.80"
"5794",2012-06-22,"0.80"
"5795",2012-06-25,"0.80"
"5796",2012-06-26,"0.80"
"5797",2012-06-27,"0.80"
"5798",2012-06-28,"0.80"
"5799",2012-06-29,"0.79"
"5800",2012-07-02,"0.80"
"5801",2012-07-03,"0.79"
"5802",2012-07-04,"0.80"
"5803",2012-07-05,"0.81"
"5804",2012-07-06,"0.81"
"5805",2012-07-09,"0.81"
"5806",2012-07-10,"0.82"
"5807",2012-07-11,"0.82"
"5808",2012-07-12,"0.82"
"5809",2012-07-13,"0.82"
"5810",2012-07-16,"0.81"
"5811",2012-07-17,"0.81"
"5812",2012-07-18,"0.81"
"5813",2012-07-19,"0.81"
"5814",2012-07-20,"0.82"
"5815",2012-07-23,"0.83"
"5816",2012-07-24,"0.83"
"5817",2012-07-25,"0.82"
"5818",2012-07-26,"0.81"
"5819",2012-07-27,"0.81"
"5820",2012-07-30,"0.82"
"5821",2012-07-31,"0.81"
"5822",2012-08-01,"0.82"
"5823",2012-08-02,"0.82"
"5824",2012-08-03,"0.81"
"5825",2012-08-06,"0.81"
"5826",2012-08-07,"0.81"
"5827",2012-08-08,"0.81"
"5828",2012-08-09,"0.81"
"5829",2012-08-10,"0.81"
"5830",2012-08-13,"0.81"
"5831",2012-08-14,"0.81"
"5832",2012-08-15,"0.81"
"5833",2012-08-16,"0.81"
"5834",2012-08-17,"0.81"
"5835",2012-08-20,"0.81"
"5836",2012-08-21,"0.80"
"5837",2012-08-22,"0.80"
"5838",2012-08-23,"0.80"
"5839",2012-08-24,"0.80"
"5840",2012-08-27,"0.80"
"5841",2012-08-28,"0.80"
"5842",2012-08-29,"0.80"
"5843",2012-08-30,"0.80"
"5844",2012-08-31,"0.80"
"5845",2012-09-03,"0.79"
"5846",2012-09-04,"0.80"
"5847",2012-09-05,"0.79"
"5848",2012-09-06,"0.79"
"5849",2012-09-07,"0.78"
"5850",2012-09-10,"0.78"
"5851",2012-09-11,"0.78"
"5852",2012-09-12,"0.78"
"5853",2012-09-13,"0.77"
"5854",2012-09-14,"0.76"
"5855",2012-09-17,"0.76"
"5856",2012-09-18,"0.77"
"5857",2012-09-19,"0.77"
"5858",2012-09-20,"0.77"
"5859",2012-09-21,"0.77"
"5860",2012-09-24,"0.77"
"5861",2012-09-25,"0.78"
"5862",2012-09-26,"0.78"
"5863",2012-09-27,"0.77"
"5864",2012-09-28,"0.78"
"5865",2012-10-01,"0.78"
"5866",2012-10-02,"0.77"
"5867",2012-10-03,"0.77"
"5868",2012-10-04,"0.77"
"5869",2012-10-05,"0.77"
"5870",2012-10-08,"0.77"
"5871",2012-10-09,"0.78"
"5872",2012-10-10,"0.78"
"5873",2012-10-11,"0.77"
"5874",2012-10-12,"0.77"
"5875",2012-10-15,"0.77"
"5876",2012-10-16,"0.77"
"5877",2012-10-17,"0.76"
"5878",2012-10-18,"0.77"
"5879",2012-10-19,"0.77"
"5880",2012-10-22,"0.77"
"5881",2012-10-23,"0.77"
"5882",2012-10-24,"0.77"
"5883",2012-10-25,"0.77"
"5884",2012-10-26,"0.77"
"5885",2012-10-29,"0.78"
"5886",2012-10-30,"0.77"
"5887",2012-10-31,"0.77"
"5888",2012-11-01,"0.77"
"5889",2012-11-02,"0.78"
"5890",2012-11-05,"0.78"
"5891",2012-11-06,"0.78"
"5892",2012-11-07,"0.78"
"5893",2012-11-08,"0.78"
"5894",2012-11-09,"0.79"
"5895",2012-11-12,"0.79"
"5896",2012-11-13,"0.79"
"5897",2012-11-14,"0.79"
"5898",2012-11-15,"0.78"
"5899",2012-11-16,"0.78"
"5900",2012-11-19,"0.78"
"5901",2012-11-20,"0.78"
"5902",2012-11-21,"0.78"
"5903",2012-11-22,"0.78"
"5904",2012-11-23,"0.77"
"5905",2012-11-26,"0.77"
"5906",2012-11-27,"0.77"
"5907",2012-11-28,"0.77"
"5908",2012-11-29,"0.77"
"5909",2012-11-30,"0.77"
"5910",2012-12-03,"0.77"
"5911",2012-12-04,"0.76"
"5912",2012-12-05,"0.77"
"5913",2012-12-06,"0.77"
"5914",2012-12-07,"0.77"
"5915",2012-12-10,"0.77"
"5916",2012-12-11,"0.77"
"5917",2012-12-12,"0.76"
"5918",2012-12-13,"0.76"
"5919",2012-12-14,"0.76"
"5920",2012-12-17,"0.76"
"5921",2012-12-18,"0.76"
"5922",2012-12-19,"0.76"
"5923",2012-12-20,"0.76"
"5924",2012-12-21,"0.76"
"5925",2012-12-24,"0.76"
"5926",2012-12-25,"0.76"
"5927",2012-12-26,"0.76"
"5928",2012-12-27,"0.76"
"5929",2012-12-28,"0.76"
"5930",2012-12-31,"0.76"
"5931",2013-01-01,"0.76"
"5932",2013-01-02,"0.76"
"5933",2013-01-03,"0.77"
"5934",2013-01-04,"0.77"
"5935",2013-01-07,"0.76"
"5936",2013-01-08,"0.76"
"5937",2013-01-09,"0.77"
"5938",2013-01-10,"0.75"
"5939",2013-01-11,"0.75"
"5940",2013-01-14,"0.75"
"5941",2013-01-15,"0.75"
"5942",2013-01-16,"0.75"
"5943",2013-01-17,"0.75"
"5944",2013-01-18,"0.75"
"5945",2013-01-21,"0.75"
"5946",2013-01-22,"0.75"
"5947",2013-01-23,"0.75"
"5948",2013-01-24,"0.75"
"5949",2013-01-25,"0.74"
"5950",2013-01-28,"0.74"
"5951",2013-01-29,"0.74"
"5952",2013-01-30,"0.74"
"5953",2013-01-31,"0.74"
"5954",2013-02-01,"0.73"
"5955",2013-02-04,"0.74"
"5956",2013-02-05,"0.74"
"5957",2013-02-06,"0.74"
"5958",2013-02-07,"0.75"
"5959",2013-02-08,"0.75"
"5960",2013-02-11,"0.75"
"5961",2013-02-12,"0.74"
"5962",2013-02-13,"0.74"
"5963",2013-02-14,"0.75"
"5964",2013-02-15,"0.75"
"5965",2013-02-18,"0.75"
"5966",2013-02-19,"0.75"
"5967",2013-02-20,"0.75"
"5968",2013-02-21,"0.76"
"5969",2013-02-22,"0.76"
"5970",2013-02-25,"0.77"
"5971",2013-02-26,"0.77"
"5972",2013-02-27,"0.76"
"5973",2013-02-28,"0.77"
"5974",2013-03-01,"0.77"
"5975",2013-03-04,"0.77"
"5976",2013-03-05,"0.77"
"5977",2013-03-06,"0.77"
"5978",2013-03-07,"0.76"
"5979",2013-03-08,"0.77"
"5980",2013-03-11,"0.77"
"5981",2013-03-12,"0.77"
"5982",2013-03-13,"0.77"
"5983",2013-03-14,"0.77"
"5984",2013-03-15,"0.76"
"5985",2013-03-18,"0.77"
"5986",2013-03-19,"0.78"
"5987",2013-03-20,"0.77"
"5988",2013-03-21,"0.78"
"5989",2013-03-22,"0.77"
"5990",2013-03-25,"0.78"
"5991",2013-03-26,"0.78"
"5992",2013-03-27,"0.78"
"5993",2013-03-28,"0.78"
"5994",2013-03-29,"0.78"
"5995",2013-04-01,"0.78"
"5996",2013-04-02,"0.78"
"5997",2013-04-03,"0.78"
"5998",2013-04-04,"0.77"
"5999",2013-04-05,"0.77"
"6000",2013-04-08,"0.77"
"6001",2013-04-09,"0.76"
"6002",2013-04-10,"0.77"
"6003",2013-04-11,"0.76"
"6004",2013-04-12,"0.76"
"6005",2013-04-15,"0.77"
"6006",2013-04-16,"0.76"
"6007",2013-04-17,"0.77"
"6008",2013-04-18,"0.77"
"6009",2013-04-19,"0.77"
"6010",2013-04-22,"0.77"
"6011",2013-04-23,"0.77"
"6012",2013-04-24,"0.77"
"6013",2013-04-25,"0.77"
"6014",2013-04-26,"0.77"
"6015",2013-04-29,"0.76"
"6016",2013-04-30,"0.76"
"6017",2013-05-01,"0.76"
"6018",2013-05-02,"0.77"
"6019",2013-05-03,"0.76"
"6020",2013-05-06,"0.76"
"6021",2013-05-07,"0.76"
"6022",2013-05-08,"0.76"
"6023",2013-05-09,"0.77"
"6024",2013-05-10,"0.77"
"6025",2013-05-13,"0.77"
"6026",2013-05-14,"0.77"
"6027",2013-05-15,"0.78"
"6028",2013-05-16,"0.78"
"6029",2013-05-17,"0.78"
"6030",2013-05-20,"0.78"
"6031",2013-05-21,"0.77"
"6032",2013-05-22,"0.78"
"6033",2013-05-23,"0.77"
"6034",2013-05-24,"0.77"
"6035",2013-05-27,"0.77"
"6036",2013-05-28,"0.78"
"6037",2013-05-29,"0.77"
"6038",2013-05-30,"0.77"
"6039",2013-05-31,"0.77"
"6040",2013-06-03,"0.76"
"6041",2013-06-04,"0.76"
"6042",2013-06-05,"0.76"
"6043",2013-06-06,"0.75"
"6044",2013-06-07,"0.76"
"6045",2013-06-10,"0.75"
"6046",2013-06-11,"0.75"
"6047",2013-06-12,"0.75"
"6048",2013-06-13,"0.75"
"6049",2013-06-14,"0.75"
"6050",2013-06-17,"0.75"
"6051",2013-06-18,"0.75"
"6052",2013-06-19,"0.75"
"6053",2013-06-20,"0.76"
"6054",2013-06-21,"0.76"
"6055",2013-06-24,"0.76"
"6056",2013-06-25,"0.76"
"6057",2013-06-26,"0.77"
"6058",2013-06-27,"0.77"
"6059",2013-06-28,"0.77"
"6060",2013-07-01,"0.77"
"6061",2013-07-02,"0.77"
"6062",2013-07-03,"0.77"
"6063",2013-07-04,"0.77"
"6064",2013-07-05,"0.78"
"6065",2013-07-08,"0.78"
"6066",2013-07-09,"0.78"
"6067",2013-07-10,"0.77"
"6068",2013-07-11,"0.76"
"6069",2013-07-12,"0.77"
"6070",2013-07-15,"0.77"
"6071",2013-07-16,"0.76"
"6072",2013-07-17,"0.76"
"6073",2013-07-18,"0.76"
"6074",2013-07-19,"0.76"
"6075",2013-07-22,"0.76"
"6076",2013-07-23,"0.76"
"6077",2013-07-24,"0.76"
"6078",2013-07-25,"0.75"
"6079",2013-07-26,"0.75"
"6080",2013-07-29,"0.75"
"6081",2013-07-30,"0.75"
"6082",2013-07-31,"0.75"
"6083",2013-08-01,"0.76"
"6084",2013-08-02,"0.75"
"6085",2013-08-05,"0.75"
"6086",2013-08-06,"0.75"
"6087",2013-08-07,"0.75"
"6088",2013-08-08,"0.75"
"6089",2013-08-09,"0.75"
"6090",2013-08-12,"0.75"
"6091",2013-08-13,"0.75"
"6092",2013-08-14,"0.75"
"6093",2013-08-15,"0.75"
"6094",2013-08-16,"0.75"
"6095",2013-08-19,"0.75"
"6096",2013-08-20,"0.75"
"6097",2013-08-21,"0.75"
"6098",2013-08-22,"0.75"
"6099",2013-08-23,"0.75"
"6100",2013-08-26,"0.75"
"6101",2013-08-27,"0.75"
"6102",2013-08-28,"0.75"
"6103",2013-08-29,"0.76"
"6104",2013-08-30,"0.76"
"6105",2013-09-02,"0.76"
"6106",2013-09-03,"0.76"
"6107",2013-09-04,"0.76"
"6108",2013-09-05,"0.76"
"6109",2013-09-06,"0.76"
"6110",2013-09-09,"0.75"
"6111",2013-09-10,"0.75"
"6112",2013-09-11,"0.75"
"6113",2013-09-12,"0.75"
"6114",2013-09-13,"0.75"
"6115",2013-09-16,"0.75"
"6116",2013-09-17,"0.75"
"6117",2013-09-18,"0.74"
"6118",2013-09-19,"0.74"
"6119",2013-09-20,"0.74"
"6120",2013-09-23,"0.74"
"6121",2013-09-24,"0.74"
"6122",2013-09-25,"0.74"
"6123",2013-09-26,"0.74"
"6124",2013-09-27,"0.74"
"6125",2013-09-30,"0.74"
"6126",2013-10-01,"0.74"
"6127",2013-10-02,"0.74"
"6128",2013-10-03,"0.73"
"6129",2013-10-04,"0.74"
"6130",2013-10-07,"0.74"
"6131",2013-10-08,"0.74"
"6132",2013-10-09,"0.74"
"6133",2013-10-10,"0.74"
"6134",2013-10-11,"0.74"
"6135",2013-10-14,"0.74"
"6136",2013-10-15,"0.74"
"6137",2013-10-16,"0.74"
"6138",2013-10-17,"0.73"
"6139",2013-10-18,"0.73"
"6140",2013-10-21,"0.73"
"6141",2013-10-22,"0.73"
"6142",2013-10-23,"0.73"
"6143",2013-10-24,"0.72"
"6144",2013-10-25,"0.72"
"6145",2013-10-28,"0.73"
"6146",2013-10-29,"0.73"
"6147",2013-10-30,"0.73"
"6148",2013-10-31,"0.74"
"6149",2013-11-01,"0.74"
"6150",2013-11-04,"0.74"
"6151",2013-11-05,"0.74"
"6152",2013-11-06,"0.74"
"6153",2013-11-07,"0.75"
"6154",2013-11-08,"0.75"
"6155",2013-11-11,"0.75"
"6156",2013-11-12,"0.74"
"6157",2013-11-13,"0.74"
"6158",2013-11-14,"0.74"
"6159",2013-11-15,"0.74"
"6160",2013-11-18,"0.74"
"6161",2013-11-19,"0.74"
"6162",2013-11-20,"0.74"
"6163",2013-11-21,"0.74"
"6164",2013-11-22,"0.74"
"6165",2013-11-25,"0.74"
"6166",2013-11-26,"0.74"
"6167",2013-11-27,"0.74"
"6168",2013-11-28,"0.74"
"6169",2013-11-29,"0.74"
"6170",2013-12-02,"0.74"
"6171",2013-12-03,"0.74"
"6172",2013-12-04,"0.74"
"6173",2013-12-05,"0.73"
"6174",2013-12-06,"0.73"
"6175",2013-12-09,"0.73"
"6176",2013-12-10,"0.73"
"6177",2013-12-11,"0.73"
"6178",2013-12-12,"0.73"
"6179",2013-12-13,"0.73"
"6180",2013-12-16,"0.73"
"6181",2013-12-17,"0.73"
"6182",2013-12-18,"0.73"
"6183",2013-12-19,"0.73"
"6184",2013-12-20,"0.73"
"6185",2013-12-23,"0.73"
"6186",2013-12-24,"0.73"
"6187",2013-12-25,"0.73"
"6188",2013-12-26,"0.73"
"6189",2013-12-27,"0.73"
"6190",2013-12-30,"0.72"
"6191",2013-12-31,"0.73"
"6192",2014-01-01,"0.73"
"6193",2014-01-02,"0.73"
"6194",2014-01-03,"0.74"
"6195",2014-01-06,"0.73"
"6196",2014-01-07,"0.73"
"6197",2014-01-08,"0.74"
"6198",2014-01-09,"0.73"
"6199",2014-01-10,"0.73"
"6200",2014-01-13,"0.73"
"6201",2014-01-14,"0.73"
"6202",2014-01-15,"0.74"
"6203",2014-01-16,"0.73"
"6204",2014-01-17,"0.74"
"6205",2014-01-20,"0.74"
"6206",2014-01-21,"0.74"
"6207",2014-01-22,"0.74"
"6208",2014-01-23,"0.73"
"6209",2014-01-24,"0.73"
"6210",2014-01-27,"0.73"
"6211",2014-01-28,"0.73"
"6212",2014-01-29,"0.73"
"6213",2014-01-30,"0.74"
"6214",2014-01-31,"0.74"
"6215",2014-02-03,"0.74"
"6216",2014-02-04,"0.74"
"6217",2014-02-05,"0.74"
"6218",2014-02-06,"0.74"
"6219",2014-02-07,"0.73"
"6220",2014-02-10,"0.73"
"6221",2014-02-11,"0.73"
"6222",2014-02-12,"0.74"
"6223",2014-02-13,"0.73"
"6224",2014-02-14,"0.73"
"6225",2014-02-17,"0.73"
"6226",2014-02-18,"0.73"
"6227",2014-02-19,"0.73"
"6228",2014-02-20,"0.73"
"6229",2014-02-21,"0.73"
"6230",2014-02-24,"0.73"
"6231",2014-02-25,"0.73"
"6232",2014-02-26,"0.73"
"6233",2014-02-27,"0.73"
"6234",2014-02-28,"0.72"
"6235",2014-03-03,"0.73"
"6236",2014-03-04,"0.73"
"6237",2014-03-05,"0.73"
"6238",2014-03-06,"0.72"
"6239",2014-03-07,"0.72"
"6240",2014-03-10,"0.72"
"6241",2014-03-11,"0.72"
"6242",2014-03-12,"0.72"
"6243",2014-03-13,"0.72"
"6244",2014-03-14,"0.72"
"6245",2014-03-17,"0.72"
"6246",2014-03-18,"0.72"
"6247",2014-03-19,"0.72"
"6248",2014-03-20,"0.73"
"6249",2014-03-21,"0.73"
"6250",2014-03-24,"0.72"
"6251",2014-03-25,"0.72"
"6252",2014-03-26,"0.73"
"6253",2014-03-27,"0.73"
"6254",2014-03-28,"0.73"
"6255",2014-03-31,"0.73"
"6256",2014-04-01,"0.73"
"6257",2014-04-02,"0.73"
"6258",2014-04-03,"0.73"
"6259",2014-04-04,"0.73"
"6260",2014-04-07,"0.73"
"6261",2014-04-08,"0.72"
"6262",2014-04-09,"0.72"
"6263",2014-04-10,"0.72"
"6264",2014-04-11,"0.72"
"6265",2014-04-14,"0.72"
"6266",2014-04-15,"0.72"
"6267",2014-04-16,"0.72"
"6268",2014-04-17,"0.72"
"6269",2014-04-18,"0.72"
"6270",2014-04-21,"0.72"
"6271",2014-04-22,"0.72"
"6272",2014-04-23,"0.72"
"6273",2014-04-24,"0.72"
"6274",2014-04-25,"0.72"
"6275",2014-04-28,"0.72"
"6276",2014-04-29,"0.72"
"6277",2014-04-30,"0.72"
"6278",2014-05-01,"0.72"
"6279",2014-05-02,"0.72"
"6280",2014-05-05,"0.72"
"6281",2014-05-06,"0.72"
"6282",2014-05-07,"0.72"
"6283",2014-05-08,"0.72"
"6284",2014-05-09,"0.73"
"6285",2014-05-12,"0.73"
"6286",2014-05-13,"0.73"
"6287",2014-05-14,"0.73"
"6288",2014-05-15,"0.73"
"6289",2014-05-16,"0.73"
"6290",2014-05-19,"0.73"
"6291",2014-05-20,"0.73"
"6292",2014-05-21,"0.73"
"6293",2014-05-22,"0.73"
"6294",2014-05-23,"0.73"
"6295",2014-05-26,"0.73"
"6296",2014-05-27,"0.73"
"6297",2014-05-28,"0.74"
"6298",2014-05-29,"0.74"
"6299",2014-05-30,"0.73"
"6300",2014-06-02,"0.74"
"6301",2014-06-03,"0.73"
"6302",2014-06-04,"0.74"
"6303",2014-06-05,"0.73"
"6304",2014-06-06,"0.73"
"6305",2014-06-09,"0.74"
"6306",2014-06-10,"0.74"
"6307",2014-06-11,"0.74"
"6308",2014-06-12,"0.74"
"6309",2014-06-13,"0.74"
"6310",2014-06-16,"0.74"
"6311",2014-06-17,"0.74"
"6312",2014-06-18,"0.74"
"6313",2014-06-19,"0.73"
"6314",2014-06-20,"0.74"
"6315",2014-06-23,"0.74"
"6316",2014-06-24,"0.73"
"6317",2014-06-25,"0.73"
"6318",2014-06-26,"0.73"
"6319",2014-06-27,"0.73"
"6320",2014-06-30,"0.73"
"6321",2014-07-01,"0.73"
"6322",2014-07-02,"0.73"
"6323",2014-07-03,"0.73"
"6324",2014-07-04,"0.74"
"6325",2014-07-07,"0.74"
"6326",2014-07-08,"0.73"
"6327",2014-07-09,"0.73"
"6328",2014-07-10,"0.73"
"6329",2014-07-11,"0.73"
"6330",2014-07-14,"0.73"
"6331",2014-07-15,"0.74"
"6332",2014-07-16,"0.74"
"6333",2014-07-17,"0.74"
"6334",2014-07-18,"0.74"
"6335",2014-07-21,"0.74"
"6336",2014-07-22,"0.74"
"6337",2014-07-23,"0.74"
"6338",2014-07-24,"0.74"
"6339",2014-07-25,"0.74"
"6340",2014-07-28,"0.74"
"6341",2014-07-29,"0.75"
"6342",2014-07-30,"0.75"
"6343",2014-07-31,"0.75"
"6344",2014-08-01,"0.74"
"6345",2014-08-04,"0.75"
"6346",2014-08-05,"0.75"
"6347",2014-08-06,"0.75"
"6348",2014-08-07,"0.75"
"6349",2014-08-08,"0.75"
"6350",2014-08-11,"0.75"
"6351",2014-08-12,"0.75"
"6352",2014-08-13,"0.75"
"6353",2014-08-14,"0.75"
"6354",2014-08-15,"0.75"
"6355",2014-08-18,"0.75"
"6356",2014-08-19,"0.75"
"6357",2014-08-20,"0.75"
"6358",2014-08-21,"0.75"
"6359",2014-08-22,"0.76"
"6360",2014-08-25,"0.76"
"6361",2014-08-26,"0.76"
"6362",2014-08-27,"0.76"
"6363",2014-08-28,"0.76"
"6364",2014-08-29,"0.76"
"6365",2014-09-01,"0.76"
"6366",2014-09-02,"0.76"
"6367",2014-09-03,"0.76"
"6368",2014-09-04,"0.77"
"6369",2014-09-05,"0.77"
"6370",2014-09-08,"0.78"
"6371",2014-09-09,"0.77"
"6372",2014-09-10,"0.77"
"6373",2014-09-11,"0.77"
"6374",2014-09-12,"0.77"
"6375",2014-09-15,"0.77"
"6376",2014-09-16,"0.77"
"6377",2014-09-17,"0.78"
"6378",2014-09-18,"0.77"
"6379",2014-09-19,"0.78"
"6380",2014-09-22,"0.78"
"6381",2014-09-23,"0.78"
"6382",2014-09-24,"0.78"
"6383",2014-09-25,"0.78"
"6384",2014-09-26,"0.79"
"6385",2014-09-29,"0.79"
"6386",2014-09-30,"0.79"
"6387",2014-10-01,"0.79"
"6388",2014-10-02,"0.79"
"6389",2014-10-03,"0.80"
"6390",2014-10-06,"0.79"
"6391",2014-10-07,"0.79"
"6392",2014-10-08,"0.79"
"6393",2014-10-09,"0.79"
"6394",2014-10-10,"0.79"
"6395",2014-10-13,"0.78"
"6396",2014-10-14,"0.79"
"6397",2014-10-15,"0.78"
"6398",2014-10-16,"0.78"
"6399",2014-10-17,"0.78"
"6400",2014-10-20,"0.78"
"6401",2014-10-21,"0.79"
"6402",2014-10-22,"0.79"
"6403",2014-10-23,"0.79"
"6404",2014-10-24,"0.79"
"6405",2014-10-27,"0.79"
"6406",2014-10-28,"0.79"
"6407",2014-10-29,"0.79"
"6408",2014-10-30,"0.79"
"6409",2014-10-31,"0.80"
"6410",2014-11-03,"0.80"
"6411",2014-11-04,"0.80"
"6412",2014-11-05,"0.80"
"6413",2014-11-06,"0.81"
"6414",2014-11-07,"0.80"
"6415",2014-11-10,"0.81"
"6416",2014-11-11,"0.80"
"6417",2014-11-12,"0.80"
"6418",2014-11-13,"0.80"
"6419",2014-11-14,"0.80"
"6420",2014-11-17,"0.80"
"6421",2014-11-18,"0.80"
"6422",2014-11-19,"0.80"
"6423",2014-11-20,"0.80"
"6424",2014-11-21,"0.81"
"6425",2014-11-24,"0.80"
"6426",2014-11-25,"0.80"
"6427",2014-11-26,"0.80"
"6428",2014-11-27,"0.80"
"6429",2014-11-28,"0.80"
"6430",2014-12-01,"0.80"
"6431",2014-12-02,"0.81"
"6432",2014-12-03,"0.81"
"6433",2014-12-04,"0.81"
"6434",2014-12-05,"0.81"
"6435",2014-12-08,"0.81"
"6436",2014-12-09,"0.81"
"6437",2014-12-10,"0.80"
"6438",2014-12-11,"0.81"
"6439",2014-12-12,"0.80"
"6440",2014-12-15,"0.80"
"6441",2014-12-16,"0.80"
"6442",2014-12-17,"0.81"
"6443",2014-12-18,"0.81"
"6444",2014-12-19,"0.82"
"6445",2014-12-22,"0.82"
"6446",2014-12-23,"0.82"
"6447",2014-12-24,"0.82"
"6448",2014-12-25,"0.82"
"6449",2014-12-26,"0.82"
"6450",2014-12-29,"0.82"
"6451",2014-12-30,"0.82"
"6452",2014-12-31,"0.83"
"6453",2015-01-01,"0.83"
"6454",2015-01-02,"0.83"
"6455",2015-01-05,"0.84"
"6456",2015-01-06,"0.84"
"6457",2015-01-07,"0.84"
"6458",2015-01-08,"0.85"
"6459",2015-01-09,"0.84"
"6460",2015-01-12,"0.85"
"6461",2015-01-13,"0.85"
"6462",2015-01-14,"0.85"
"6463",2015-01-15,"0.86"
"6464",2015-01-16,"0.86"
"6465",2015-01-19,"0.86"
"6466",2015-01-20,"0.87"
"6467",2015-01-21,"0.86"
"6468",2015-01-22,"0.88"
"6469",2015-01-23,"0.89"
"6470",2015-01-26,"0.89"
"6471",2015-01-27,"0.88"
"6472",2015-01-28,"0.89"
"6473",2015-01-29,"0.88"
"6474",2015-01-30,"0.89"
"6475",2015-02-02,"0.88"
"6476",2015-02-03,"0.87"
"6477",2015-02-04,"0.88"
"6478",2015-02-05,"0.87"
"6479",2015-02-06,"0.88"
"6480",2015-02-09,"0.88"
"6481",2015-02-10,"0.88"
"6482",2015-02-11,"0.88"
"6483",2015-02-12,"0.88"
"6484",2015-02-13,"0.88"
"6485",2015-02-16,"0.88"
"6486",2015-02-17,"0.88"
"6487",2015-02-18,"0.88"
"6488",2015-02-19,"0.88"
"6489",2015-02-20,"0.88"
"6490",2015-02-23,"0.88"
"6491",2015-02-24,"0.88"
"6492",2015-02-25,"0.88"
"6493",2015-02-26,"0.89"
"6494",2015-02-27,"0.89"
"6495",2015-03-02,"0.89"
"6496",2015-03-03,"0.89"
"6497",2015-03-04,"0.90"
"6498",2015-03-05,"0.91"
"6499",2015-03-06,"0.92"
"6500",2015-03-09,"0.92"
"6501",2015-03-10,"0.93"
"6502",2015-03-11,"0.95"
"6503",2015-03-12,"0.94"
"6504",2015-03-13,"0.95"
"6505",2015-03-16,"0.95"
"6506",2015-03-17,"0.94"
"6507",2015-03-18,"0.92"
"6508",2015-03-19,"0.94"
"6509",2015-03-20,"0.92"
"6510",2015-03-23,"0.91"
"6511",2015-03-24,"0.92"
"6512",2015-03-25,"0.91"
"6513",2015-03-26,"0.92"
"6514",2015-03-27,"0.92"
"6515",2015-03-30,"0.92"
"6516",2015-03-31,"0.93"
"6517",2015-04-01,"0.93"
"6518",2015-04-02,"0.92"
"6519",2015-04-03,"0.91"
"6520",2015-04-06,"0.92"
"6521",2015-04-07,"0.92"
"6522",2015-04-08,"0.93"
"6523",2015-04-09,"0.94"
"6524",2015-04-10,"0.94"
"6525",2015-04-13,"0.95"
"6526",2015-04-14,"0.94"
"6527",2015-04-15,"0.94"
"6528",2015-04-16,"0.93"
"6529",2015-04-17,"0.93"
"6530",2015-04-20,"0.93"
"6531",2015-04-21,"0.93"
"6532",2015-04-22,"0.93"
"6533",2015-04-23,"0.92"
"6534",2015-04-24,"0.92"
"6535",2015-04-27,"0.92"
"6536",2015-04-28,"0.91"
"6537",2015-04-29,"0.90"
"6538",2015-04-30,"0.89"
"6539",2015-05-01,"0.89"
"6540",2015-05-04,"0.90"
"6541",2015-05-05,"0.89"
"6542",2015-05-06,"0.88"
"6543",2015-05-07,"0.89"
"6544",2015-05-08,"0.89"
"6545",2015-05-11,"0.90"
"6546",2015-05-12,"0.89"
"6547",2015-05-13,"0.88"
"6548",2015-05-14,"0.88"
"6549",2015-05-15,"0.87"
"6550",2015-05-18,"0.88"
"6551",2015-05-19,"0.90"
"6552",2015-05-20,"0.90"
"6553",2015-05-21,"0.90"
"6554",2015-05-22,"0.91"
"6555",2015-05-25,"0.91"
"6556",2015-05-26,"0.92"
"6557",2015-05-27,"0.92"
"6558",2015-05-28,"0.91"
"6559",2015-05-29,"0.91"
"6560",2015-06-01,"0.92"
"6561",2015-06-02,"0.90"
"6562",2015-06-03,"0.89"
"6563",2015-06-04,"0.89"
"6564",2015-06-05,"0.90"
"6565",2015-06-08,"0.89"
"6566",2015-06-09,"0.89"
"6567",2015-06-10,"0.88"
"6568",2015-06-11,"0.89"
"6569",2015-06-12,"0.89"
"6570",2015-06-15,"0.89"
"6571",2015-06-16,"0.89"
"6572",2015-06-17,"0.88"
"6573",2015-06-18,"0.88"
"6574",2015-06-19,"0.88"
"6575",2015-06-22,"0.88"
"6576",2015-06-23,"0.90"
"6577",2015-06-24,"0.89"
"6578",2015-06-25,"0.89"
"6579",2015-06-26,"0.90"
"6580",2015-06-29,"0.89"
"6581",2015-06-30,"0.90"
"6582",2015-07-01,"0.90"
"6583",2015-07-02,"0.90"
"6584",2015-07-03,"0.90"
"6585",2015-07-06,"0.90"
"6586",2015-07-07,"0.91"
"6587",2015-07-08,"0.90"
"6588",2015-07-09,"0.91"
"6589",2015-07-10,"0.90"
"6590",2015-07-13,"0.91"
"6591",2015-07-14,"0.91"
"6592",2015-07-15,"0.91"
"6593",2015-07-16,"0.92"
"6594",2015-07-17,"0.92"
"6595",2015-07-20,"0.92"
"6596",2015-07-21,"0.91"
"6597",2015-07-22,"0.92"
"6598",2015-07-23,"0.91"
"6599",2015-07-24,"0.91"
"6600",2015-07-27,"0.90"
"6601",2015-07-28,"0.90"
"6602",2015-07-29,"0.91"
"6603",2015-07-30,"0.91"
"6604",2015-07-31,"0.91"
