"","Date","USDJPY.Curncy"
"876",1993-05-07,"110.40"
"877",1993-05-10,"111.83"
"878",1993-05-11,"111.38"
"879",1993-05-12,"111.55"
"880",1993-05-13,"111.95"
"881",1993-05-14,"110.73"
"882",1993-05-17,"111.34"
"883",1993-05-18,"111.46"
"884",1993-05-19,"110.80"
"885",1993-05-20,"110.75"
"886",1993-05-21,"110.50"
"887",1993-05-24,"110.65"
"888",1993-05-25,"109.35"
"889",1993-05-26,"108.50"
"890",1993-05-27,"107.37"
"891",1993-05-28,"106.95"
"892",1993-05-31,"107.08"
"893",1993-06-01,"107.10"
"894",1993-06-02,"107.20"
"895",1993-06-03,"107.20"
"896",1993-06-04,"107.79"
"897",1993-06-07,"107.24"
"898",1993-06-08,"106.25"
"899",1993-06-09,"106.37"
"900",1993-06-10,"106.05"
"901",1993-06-11,"106.18"
"902",1993-06-14,"105.09"
"903",1993-06-15,"106.05"
"904",1993-06-16,"106.60"
"905",1993-06-17,"107.29"
"906",1993-06-18,"109.60"
"907",1993-06-21,"110.67"
"908",1993-06-22,"110.93"
"909",1993-06-23,"108.85"
"910",1993-06-24,"108.60"
"911",1993-06-25,"106.25"
"912",1993-06-28,"106.27"
"913",1993-06-29,"106.42"
"914",1993-06-30,"107.30"
"915",1993-07-01,"107.37"
"916",1993-07-02,"108.60"
"917",1993-07-05,"109.05"
"918",1993-07-06,"108.99"
"919",1993-07-07,"107.58"
"920",1993-07-08,"108.60"
"921",1993-07-09,"110.00"
"922",1993-07-12,"109.35"
"923",1993-07-13,"108.13"
"924",1993-07-14,"107.05"
"925",1993-07-15,"108.25"
"926",1993-07-16,"107.55"
"927",1993-07-19,"108.55"
"928",1993-07-20,"108.17"
"929",1993-07-21,"108.15"
"930",1993-07-22,"105.70"
"931",1993-07-23,"107.07"
"932",1993-07-26,"106.75"
"933",1993-07-27,"106.21"
"934",1993-07-28,"106.02"
"935",1993-07-29,"106.55"
"936",1993-07-30,"105.10"
"937",1993-08-02,"104.34"
"938",1993-08-03,"104.45"
"939",1993-08-04,"104.90"
"940",1993-08-05,"104.38"
"941",1993-08-06,"104.40"
"942",1993-08-09,"104.95"
"943",1993-08-10,"104.64"
"944",1993-08-11,"103.69"
"945",1993-08-12,"102.99"
"946",1993-08-13,"101.85"
"947",1993-08-16,"101.62"
"948",1993-08-17,"101.02"
"949",1993-08-18,"101.63"
"950",1993-08-19,"105.84"
"951",1993-08-20,"104.43"
"952",1993-08-23,"103.05"
"953",1993-08-24,"103.73"
"954",1993-08-25,"105.05"
"955",1993-08-26,"104.41"
"956",1993-08-27,"103.80"
"957",1993-08-30,"103.80"
"958",1993-08-31,"104.75"
"959",1993-09-01,"105.35"
"960",1993-09-02,"105.95"
"961",1993-09-03,"104.69"
"962",1993-09-06,"104.41"
"963",1993-09-07,"104.28"
"964",1993-09-08,"105.49"
"965",1993-09-09,"105.35"
"966",1993-09-10,"106.15"
"967",1993-09-13,"106.30"
"968",1993-09-14,"105.95"
"969",1993-09-15,"105.93"
"970",1993-09-16,"104.25"
"971",1993-09-17,"104.50"
"972",1993-09-20,"104.61"
"973",1993-09-21,"106.50"
"974",1993-09-22,"106.32"
"975",1993-09-23,"105.87"
"976",1993-09-24,"106.00"
"977",1993-09-27,"106.20"
"978",1993-09-28,"105.03"
"979",1993-09-29,"105.05"
"980",1993-09-30,"106.30"
"981",1993-10-01,"105.90"
"982",1993-10-04,"105.65"
"983",1993-10-05,"105.80"
"984",1993-10-06,"105.66"
"985",1993-10-07,"105.00"
"986",1993-10-08,"106.15"
"987",1993-10-11,"106.20"
"988",1993-10-12,"106.05"
"989",1993-10-13,"105.95"
"990",1993-10-14,"107.25"
"991",1993-10-15,"107.20"
"992",1993-10-18,"107.50"
"993",1993-10-19,"107.10"
"994",1993-10-20,"107.39"
"995",1993-10-21,"108.30"
"996",1993-10-22,"108.10"
"997",1993-10-25,"108.58"
"998",1993-10-26,"108.35"
"999",1993-10-27,"108.70"
"1000",1993-10-28,"108.17"
"1001",1993-10-29,"108.60"
"1002",1993-11-01,"108.25"
"1003",1993-11-02,"107.85"
"1004",1993-11-03,"107.70"
"1005",1993-11-04,"108.23"
"1006",1993-11-05,"108.40"
"1007",1993-11-08,"107.83"
"1008",1993-11-09,"107.95"
"1009",1993-11-10,"107.20"
"1010",1993-11-11,"106.40"
"1011",1993-11-12,"105.75"
"1012",1993-11-15,"106.73"
"1013",1993-11-16,"106.81"
"1014",1993-11-17,"106.90"
"1015",1993-11-18,"107.35"
"1016",1993-11-19,"108.55"
"1017",1993-11-22,"108.50"
"1018",1993-11-23,"108.37"
"1019",1993-11-24,"108.16"
"1020",1993-11-25,"108.38"
"1021",1993-11-26,"108.98"
"1022",1993-11-29,"109.25"
"1023",1993-11-30,"109.08"
"1024",1993-12-01,"108.79"
"1025",1993-12-02,"108.82"
"1026",1993-12-03,"108.60"
"1027",1993-12-06,"107.89"
"1028",1993-12-07,"107.52"
"1029",1993-12-08,"109.00"
"1030",1993-12-09,"108.62"
"1031",1993-12-10,"109.20"
"1032",1993-12-13,"109.00"
"1033",1993-12-14,"109.40"
"1034",1993-12-15,"109.78"
"1035",1993-12-16,"109.56"
"1036",1993-12-17,"110.19"
"1037",1993-12-20,"110.62"
"1038",1993-12-21,"111.16"
"1039",1993-12-22,"110.39"
"1040",1993-12-23,"110.68"
"1041",1993-12-24,"110.88"
"1042",1993-12-27,"111.46"
"1043",1993-12-28,"111.43"
"1044",1993-12-29,"111.81"
"1045",1993-12-30,"111.81"
"1046",1993-12-31,"111.85"
"1047",1994-01-03,"112.70"
"1048",1994-01-04,"112.64"
"1049",1994-01-05,"113.06"
"1050",1994-01-06,"112.62"
"1051",1994-01-07,"111.91"
"1052",1994-01-10,"112.25"
"1053",1994-01-11,"112.38"
"1054",1994-01-12,"112.20"
"1055",1994-01-13,"111.77"
"1056",1994-01-14,"111.00"
"1057",1994-01-17,"111.02"
"1058",1994-01-18,"110.80"
"1059",1994-01-19,"111.40"
"1060",1994-01-20,"111.31"
"1061",1994-01-21,"111.55"
"1062",1994-01-24,"111.77"
"1063",1994-01-25,"111.03"
"1064",1994-01-26,"109.93"
"1065",1994-01-27,"108.63"
"1066",1994-01-28,"109.97"
"1067",1994-01-31,"108.49"
"1068",1994-02-01,"107.66"
"1069",1994-02-02,"108.25"
"1070",1994-02-03,"108.32"
"1071",1994-02-04,"109.43"
"1072",1994-02-07,"108.55"
"1073",1994-02-08,"108.90"
"1074",1994-02-09,"108.31"
"1075",1994-02-10,"108.15"
"1076",1994-02-11,"107.20"
"1077",1994-02-14,"102.10"
"1078",1994-02-15,"103.85"
"1079",1994-02-16,"103.81"
"1080",1994-02-17,"104.25"
"1081",1994-02-18,"104.61"
"1082",1994-02-21,"106.05"
"1083",1994-02-22,"105.70"
"1084",1994-02-23,"105.70"
"1085",1994-02-24,"105.00"
"1086",1994-02-25,"104.81"
"1087",1994-02-28,"104.50"
"1088",1994-03-01,"104.60"
"1089",1994-03-02,"104.30"
"1090",1994-03-03,"103.89"
"1091",1994-03-04,"105.51"
"1092",1994-03-07,"105.65"
"1093",1994-03-08,"105.36"
"1094",1994-03-09,"105.80"
"1095",1994-03-10,"105.30"
"1096",1994-03-11,"105.06"
"1097",1994-03-14,"106.20"
"1098",1994-03-15,"106.15"
"1099",1994-03-16,"106.01"
"1100",1994-03-17,"105.81"
"1101",1994-03-18,"106.16"
"1102",1994-03-21,"106.11"
"1103",1994-03-22,"106.00"
"1104",1994-03-23,"106.31"
"1105",1994-03-24,"104.51"
"1106",1994-03-25,"104.81"
"1107",1994-03-28,"104.06"
"1108",1994-03-29,"103.09"
"1109",1994-03-30,"102.96"
"1110",1994-03-31,"102.75"
"1111",1994-04-01,"103.60"
"1112",1994-04-04,"103.24"
"1113",1994-04-05,"104.36"
"1114",1994-04-06,"104.51"
"1115",1994-04-07,"104.95"
"1116",1994-04-08,"105.26"
"1117",1994-04-11,"103.41"
"1118",1994-04-12,"103.56"
"1119",1994-04-13,"103.36"
"1120",1994-04-14,"104.28"
"1121",1994-04-15,"103.45"
"1122",1994-04-18,"103.20"
"1123",1994-04-19,"103.06"
"1124",1994-04-20,"103.11"
"1125",1994-04-21,"103.61"
"1126",1994-04-22,"103.26"
"1127",1994-04-25,"103.16"
"1128",1994-04-26,"102.81"
"1129",1994-04-27,"102.35"
"1130",1994-04-28,"101.36"
"1131",1994-04-29,"101.70"
"1132",1994-05-02,"101.67"
"1133",1994-05-03,"101.00"
"1134",1994-05-04,"101.86"
"1135",1994-05-05,"102.90"
"1136",1994-05-06,"102.41"
"1137",1994-05-09,"102.71"
"1138",1994-05-10,"104.46"
"1139",1994-05-11,"104.31"
"1140",1994-05-12,"104.31"
"1141",1994-05-13,"104.95"
"1142",1994-05-16,"104.80"
"1143",1994-05-17,"104.60"
"1144",1994-05-18,"103.56"
"1145",1994-05-19,"104.33"
"1146",1994-05-20,"104.30"
"1147",1994-05-23,"104.40"
"1148",1994-05-24,"104.72"
"1149",1994-05-25,"104.40"
"1150",1994-05-26,"104.68"
"1151",1994-05-27,"104.30"
"1152",1994-05-30,"104.57"
"1153",1994-05-31,"104.78"
"1154",1994-06-01,"104.53"
"1155",1994-06-02,"104.85"
"1156",1994-06-03,"105.45"
"1157",1994-06-06,"105.29"
"1158",1994-06-07,"104.17"
"1159",1994-06-08,"104.00"
"1160",1994-06-09,"103.95"
"1161",1994-06-10,"103.60"
"1162",1994-06-13,"102.90"
"1163",1994-06-14,"102.78"
"1164",1994-06-15,"102.80"
"1165",1994-06-16,"103.50"
"1166",1994-06-17,"102.75"
"1167",1994-06-20,"102.02"
"1168",1994-06-21,"100.30"
"1169",1994-06-22,"101.20"
"1170",1994-06-23,"101.40"
"1171",1994-06-24,"100.60"
"1172",1994-06-27,"100.45"
"1173",1994-06-28,"100.05"
"1174",1994-06-29,"98.80"
"1175",1994-06-30,"98.44"
"1176",1994-07-01,"98.75"
"1177",1994-07-04,"99.00"
"1178",1994-07-05,"99.00"
"1179",1994-07-06,"99.00"
"1180",1994-07-07,"98.60"
"1181",1994-07-08,"98.10"
"1182",1994-07-11,"97.60"
"1183",1994-07-12,"97.25"
"1184",1994-07-13,"98.30"
"1185",1994-07-14,"98.60"
"1186",1994-07-15,"97.86"
"1187",1994-07-18,"98.45"
"1188",1994-07-19,"99.30"
"1189",1994-07-20,"98.85"
"1190",1994-07-21,"99.10"
"1191",1994-07-22,"98.95"
"1192",1994-07-25,"98.60"
"1193",1994-07-26,"98.30"
"1194",1994-07-27,"98.47"
"1195",1994-07-28,"100.15"
"1196",1994-07-29,"100.15"
"1197",1994-08-01,"99.41"
"1198",1994-08-02,"100.41"
"1199",1994-08-03,"100.30"
"1200",1994-08-04,"100.60"
"1201",1994-08-05,"100.25"
"1202",1994-08-08,"101.51"
"1203",1994-08-09,"101.32"
"1204",1994-08-10,"101.35"
"1205",1994-08-11,"100.25"
"1206",1994-08-12,"100.15"
"1207",1994-08-15,"100.20"
"1208",1994-08-16,"100.58"
"1209",1994-08-17,"100.13"
"1210",1994-08-18,"98.58"
"1211",1994-08-19,"98.65"
"1212",1994-08-22,"97.80"
"1213",1994-08-23,"97.88"
"1214",1994-08-24,"99.02"
"1215",1994-08-25,"99.70"
"1216",1994-08-26,"100.67"
"1217",1994-08-29,"100.03"
"1218",1994-08-30,"99.58"
"1219",1994-08-31,"100.05"
"1220",1994-09-01,"99.81"
"1221",1994-09-02,"99.13"
"1222",1994-09-05,"99.37"
"1223",1994-09-06,"98.68"
"1224",1994-09-07,"99.44"
"1225",1994-09-08,"99.55"
"1226",1994-09-09,"99.18"
"1227",1994-09-12,"99.25"
"1228",1994-09-13,"98.77"
"1229",1994-09-14,"99.20"
"1230",1994-09-15,"99.50"
"1231",1994-09-16,"98.95"
"1232",1994-09-19,"98.50"
"1233",1994-09-20,"97.60"
"1234",1994-09-21,"97.75"
"1235",1994-09-22,"98.03"
"1236",1994-09-23,"97.85"
"1237",1994-09-26,"98.75"
"1238",1994-09-27,"98.00"
"1239",1994-09-28,"98.95"
"1240",1994-09-29,"98.55"
"1241",1994-09-30,"99.15"
"1242",1994-10-03,"99.58"
"1243",1994-10-04,"99.66"
"1244",1994-10-05,"99.61"
"1245",1994-10-06,"99.87"
"1246",1994-10-07,"100.65"
"1247",1994-10-10,"100.30"
"1248",1994-10-11,"100.20"
"1249",1994-10-12,"99.70"
"1250",1994-10-13,"99.35"
"1251",1994-10-14,"98.25"
"1252",1994-10-17,"97.72"
"1253",1994-10-18,"97.75"
"1254",1994-10-19,"97.40"
"1255",1994-10-20,"97.03"
"1256",1994-10-21,"97.23"
"1257",1994-10-24,"97.13"
"1258",1994-10-25,"96.82"
"1259",1994-10-26,"96.83"
"1260",1994-10-27,"97.03"
"1261",1994-10-28,"97.28"
"1262",1994-10-31,"96.96"
"1263",1994-11-01,"96.61"
"1264",1994-11-02,"97.53"
"1265",1994-11-03,"97.63"
"1266",1994-11-04,"97.45"
"1267",1994-11-07,"97.38"
"1268",1994-11-08,"97.10"
"1269",1994-11-09,"97.84"
"1270",1994-11-10,"97.71"
"1271",1994-11-11,"97.73"
"1272",1994-11-14,"98.33"
"1273",1994-11-15,"98.75"
"1274",1994-11-16,"98.37"
"1275",1994-11-17,"98.33"
"1276",1994-11-18,"98.59"
"1277",1994-11-21,"98.27"
"1278",1994-11-22,"98.21"
"1279",1994-11-23,"98.44"
"1280",1994-11-24,"98.47"
"1281",1994-11-25,"98.78"
"1282",1994-11-28,"98.74"
"1283",1994-11-29,"98.96"
"1284",1994-11-30,"98.98"
"1285",1994-12-01,"99.38"
"1286",1994-12-02,"100.64"
"1287",1994-12-05,"100.33"
"1288",1994-12-06,"100.12"
"1289",1994-12-07,"99.92"
"1290",1994-12-08,"100.56"
"1291",1994-12-09,"100.11"
"1292",1994-12-12,"100.00"
"1293",1994-12-13,"100.28"
"1294",1994-12-14,"100.30"
"1295",1994-12-15,"100.31"
"1296",1994-12-16,"100.25"
"1297",1994-12-19,"100.13"
"1298",1994-12-20,"100.23"
"1299",1994-12-21,"100.61"
"1300",1994-12-22,"100.15"
"1301",1994-12-23,"100.12"
"1302",1994-12-26,"100.31"
"1303",1994-12-27,"100.38"
"1304",1994-12-28,"99.30"
"1305",1994-12-29,"99.63"
"1306",1994-12-30,"99.58"
"1307",1995-01-02,"100.20"
"1308",1995-01-03,"100.67"
"1309",1995-01-04,"101.35"
"1310",1995-01-05,"100.88"
"1311",1995-01-06,"101.37"
"1312",1995-01-09,"100.03"
"1313",1995-01-10,"100.03"
"1314",1995-01-11,"100.09"
"1315",1995-01-12,"98.67"
"1316",1995-01-13,"98.40"
"1317",1995-01-16,"98.42"
"1318",1995-01-17,"99.11"
"1319",1995-01-18,"99.53"
"1320",1995-01-19,"99.13"
"1321",1995-01-20,"99.40"
"1322",1995-01-23,"99.80"
"1323",1995-01-24,"99.69"
"1324",1995-01-25,"99.53"
"1325",1995-01-26,"99.43"
"1326",1995-01-27,"99.40"
"1327",1995-01-30,"98.42"
"1328",1995-01-31,"99.55"
"1329",1995-02-01,"99.19"
"1330",1995-02-02,"99.41"
"1331",1995-02-03,"99.85"
"1332",1995-02-06,"99.36"
"1333",1995-02-07,"99.46"
"1334",1995-02-08,"98.93"
"1335",1995-02-09,"98.91"
"1336",1995-02-10,"98.93"
"1337",1995-02-13,"98.73"
"1338",1995-02-14,"98.48"
"1339",1995-02-15,"98.34"
"1340",1995-02-16,"97.50"
"1341",1995-02-17,"97.40"
"1342",1995-02-20,"97.29"
"1343",1995-02-21,"97.08"
"1344",1995-02-22,"97.05"
"1345",1995-02-23,"96.72"
"1346",1995-02-24,"96.90"
"1347",1995-02-27,"97.08"
"1348",1995-02-28,"96.69"
"1349",1995-03-01,"96.77"
"1350",1995-03-02,"95.28"
"1351",1995-03-03,"94.14"
"1352",1995-03-06,"92.87"
"1353",1995-03-07,"90.45"
"1354",1995-03-08,"91.62"
"1355",1995-03-09,"91.02"
"1356",1995-03-10,"90.90"
"1357",1995-03-13,"90.67"
"1358",1995-03-14,"90.77"
"1359",1995-03-15,"89.49"
"1360",1995-03-16,"90.31"
"1361",1995-03-17,"89.05"
"1362",1995-03-20,"89.35"
"1363",1995-03-21,"89.35"
"1364",1995-03-22,"89.03"
"1365",1995-03-23,"88.15"
"1366",1995-03-24,"88.89"
"1367",1995-03-27,"89.35"
"1368",1995-03-28,"88.91"
"1369",1995-03-29,"88.34"
"1370",1995-03-30,"89.55"
"1371",1995-03-31,"86.55"
"1372",1995-04-03,"85.85"
"1373",1995-04-04,"86.20"
"1374",1995-04-05,"86.15"
"1375",1995-04-06,"84.84"
"1376",1995-04-07,"83.85"
"1377",1995-04-10,"83.90"
"1378",1995-04-11,"83.53"
"1379",1995-04-12,"83.75"
"1380",1995-04-13,"83.50"
"1381",1995-04-14,"83.30"
"1382",1995-04-17,"81.95"
"1383",1995-04-18,"80.63"
"1384",1995-04-19,"81.35"
"1385",1995-04-20,"83.17"
"1386",1995-04-21,"82.73"
"1387",1995-04-24,"83.03"
"1388",1995-04-25,"81.83"
"1389",1995-04-26,"83.80"
"1390",1995-04-27,"83.66"
"1391",1995-04-28,"84.34"
"1392",1995-05-01,"83.50"
"1393",1995-05-02,"83.62"
"1394",1995-05-03,"83.70"
"1395",1995-05-04,"83.89"
"1396",1995-05-05,"83.97"
"1397",1995-05-08,"83.26"
"1398",1995-05-09,"83.37"
"1399",1995-05-10,"83.81"
"1400",1995-05-11,"85.72"
"1401",1995-05-12,"86.75"
"1402",1995-05-15,"86.45"
"1403",1995-05-16,"86.65"
"1404",1995-05-17,"86.88"
"1405",1995-05-18,"86.87"
"1406",1995-05-19,"86.86"
"1407",1995-05-22,"87.38"
"1408",1995-05-23,"87.16"
"1409",1995-05-24,"87.16"
"1410",1995-05-25,"84.84"
"1411",1995-05-26,"82.91"
"1412",1995-05-29,"82.80"
"1413",1995-05-30,"82.92"
"1414",1995-05-31,"84.62"
"1415",1995-06-01,"84.81"
"1416",1995-06-02,"84.33"
"1417",1995-06-05,"84.78"
"1418",1995-06-06,"84.77"
"1419",1995-06-07,"84.97"
"1420",1995-06-08,"84.55"
"1421",1995-06-09,"84.34"
"1422",1995-06-12,"84.06"
"1423",1995-06-13,"84.68"
"1424",1995-06-14,"84.34"
"1425",1995-06-15,"84.58"
"1426",1995-06-16,"84.70"
"1427",1995-06-19,"84.62"
"1428",1995-06-20,"84.53"
"1429",1995-06-21,"84.05"
"1430",1995-06-22,"84.49"
"1431",1995-06-23,"84.33"
"1432",1995-06-26,"84.29"
"1433",1995-06-27,"84.22"
"1434",1995-06-28,"85.56"
"1435",1995-06-29,"84.33"
"1436",1995-06-30,"84.63"
"1437",1995-07-03,"84.72"
"1438",1995-07-04,"84.79"
"1439",1995-07-05,"84.88"
"1440",1995-07-06,"84.97"
"1441",1995-07-07,"86.70"
"1442",1995-07-10,"86.91"
"1443",1995-07-11,"87.62"
"1444",1995-07-12,"87.28"
"1445",1995-07-13,"87.30"
"1446",1995-07-14,"87.85"
"1447",1995-07-17,"89.09"
"1448",1995-07-18,"88.35"
"1449",1995-07-19,"87.35"
"1450",1995-07-20,"88.13"
"1451",1995-07-21,"88.45"
"1452",1995-07-24,"87.68"
"1453",1995-07-25,"87.93"
"1454",1995-07-26,"87.93"
"1455",1995-07-27,"88.15"
"1456",1995-07-28,"88.15"
"1457",1995-07-31,"88.45"
"1458",1995-08-01,"88.09"
"1459",1995-08-02,"91.17"
"1460",1995-08-03,"90.34"
"1461",1995-08-04,"91.43"
"1462",1995-08-07,"91.46"
"1463",1995-08-08,"91.50"
"1464",1995-08-09,"91.58"
"1465",1995-08-10,"92.77"
"1466",1995-08-11,"94.04"
"1467",1995-08-14,"93.63"
"1468",1995-08-15,"97.24"
"1469",1995-08-16,"98.05"
"1470",1995-08-17,"97.26"
"1471",1995-08-18,"97.51"
"1472",1995-08-21,"97.17"
"1473",1995-08-22,"96.91"
"1474",1995-08-23,"96.53"
"1475",1995-08-24,"96.71"
"1476",1995-08-25,"96.70"
"1477",1995-08-28,"96.77"
"1478",1995-08-29,"98.21"
"1479",1995-08-30,"99.11"
"1480",1995-08-31,"97.46"
"1481",1995-09-01,"97.44"
"1482",1995-09-04,"97.66"
"1483",1995-09-05,"97.64"
"1484",1995-09-06,"98.96"
"1485",1995-09-07,"99.10"
"1486",1995-09-08,"99.63"
"1487",1995-09-11,"100.03"
"1488",1995-09-12,"101.10"
"1489",1995-09-13,"102.59"
"1490",1995-09-14,"102.39"
"1491",1995-09-15,"104.15"
"1492",1995-09-18,"103.28"
"1493",1995-09-19,"104.55"
"1494",1995-09-20,"102.55"
"1495",1995-09-21,"99.05"
"1496",1995-09-22,"100.10"
"1497",1995-09-25,"100.55"
"1498",1995-09-26,"100.96"
"1499",1995-09-27,"100.42"
"1500",1995-09-28,"99.16"
"1501",1995-09-29,"99.73"
"1502",1995-10-02,"100.35"
"1503",1995-10-03,"101.60"
"1504",1995-10-04,"100.82"
"1505",1995-10-05,"99.67"
"1506",1995-10-06,"100.44"
"1507",1995-10-09,"100.43"
"1508",1995-10-10,"100.85"
"1509",1995-10-11,"101.11"
"1510",1995-10-12,"100.17"
"1511",1995-10-13,"100.98"
"1512",1995-10-16,"100.69"
"1513",1995-10-17,"100.35"
"1514",1995-10-18,"100.75"
"1515",1995-10-19,"100.37"
"1516",1995-10-20,"100.35"
"1517",1995-10-23,"99.97"
"1518",1995-10-24,"100.47"
"1519",1995-10-25,"101.24"
"1520",1995-10-26,"101.44"
"1521",1995-10-27,"101.87"
"1522",1995-10-30,"101.90"
"1523",1995-10-31,"101.96"
"1524",1995-11-01,"103.30"
"1525",1995-11-02,"104.07"
"1526",1995-11-03,"103.90"
"1527",1995-11-06,"103.26"
"1528",1995-11-07,"103.01"
"1529",1995-11-08,"102.59"
"1530",1995-11-09,"100.57"
"1531",1995-11-10,"100.88"
"1532",1995-11-13,"101.93"
"1533",1995-11-14,"101.51"
"1534",1995-11-15,"101.51"
"1535",1995-11-16,"102.05"
"1536",1995-11-17,"102.18"
"1537",1995-11-20,"101.21"
"1538",1995-11-21,"101.45"
"1539",1995-11-22,"100.88"
"1540",1995-11-23,"100.76"
"1541",1995-11-24,"101.53"
"1542",1995-11-27,"101.65"
"1543",1995-11-28,"101.25"
"1544",1995-11-29,"101.65"
"1545",1995-11-30,"102.04"
"1546",1995-12-01,"101.22"
"1547",1995-12-04,"101.31"
"1548",1995-12-05,"101.20"
"1549",1995-12-06,"101.61"
"1550",1995-12-07,"101.33"
"1551",1995-12-08,"101.27"
"1552",1995-12-11,"101.16"
"1553",1995-12-12,"101.77"
"1554",1995-12-13,"101.63"
"1555",1995-12-14,"101.43"
"1556",1995-12-15,"102.04"
"1557",1995-12-18,"101.50"
"1558",1995-12-19,"102.00"
"1559",1995-12-20,"101.72"
"1560",1995-12-21,"101.78"
"1561",1995-12-22,"102.30"
"1562",1995-12-25,"102.45"
"1563",1995-12-26,"102.33"
"1564",1995-12-27,"102.82"
"1565",1995-12-28,"102.68"
"1566",1995-12-29,"103.52"
"1567",1996-01-01,"103.45"
"1568",1996-01-02,"103.95"
"1569",1996-01-03,"104.86"
"1570",1996-01-04,"105.17"
"1571",1996-01-05,"105.42"
"1572",1996-01-08,"105.22"
"1573",1996-01-09,"104.39"
"1574",1996-01-10,"104.83"
"1575",1996-01-11,"104.82"
"1576",1996-01-12,"105.25"
"1577",1996-01-15,"105.33"
"1578",1996-01-16,"106.09"
"1579",1996-01-17,"105.59"
"1580",1996-01-18,"105.63"
"1581",1996-01-19,"105.36"
"1582",1996-01-22,"105.78"
"1583",1996-01-23,"105.97"
"1584",1996-01-24,"107.08"
"1585",1996-01-25,"107.10"
"1586",1996-01-26,"106.60"
"1587",1996-01-29,"106.70"
"1588",1996-01-30,"107.36"
"1589",1996-01-31,"107.05"
"1590",1996-02-01,"106.74"
"1591",1996-02-02,"106.38"
"1592",1996-02-05,"105.21"
"1593",1996-02-06,"105.10"
"1594",1996-02-07,"106.13"
"1595",1996-02-08,"107.13"
"1596",1996-02-09,"107.05"
"1597",1996-02-12,"106.86"
"1598",1996-02-13,"106.75"
"1599",1996-02-14,"106.19"
"1600",1996-02-15,"105.63"
"1601",1996-02-16,"105.24"
"1602",1996-02-19,"104.12"
"1603",1996-02-20,"105.86"
"1604",1996-02-21,"104.95"
"1605",1996-02-22,"104.97"
"1606",1996-02-23,"104.91"
"1607",1996-02-26,"104.35"
"1608",1996-02-27,"104.38"
"1609",1996-02-28,"104.82"
"1610",1996-02-29,"105.23"
"1611",1996-03-01,"105.28"
"1612",1996-03-04,"105.25"
"1613",1996-03-05,"105.15"
"1614",1996-03-06,"105.46"
"1615",1996-03-07,"105.29"
"1616",1996-03-08,"105.69"
"1617",1996-03-11,"105.53"
"1618",1996-03-12,"105.19"
"1619",1996-03-13,"105.20"
"1620",1996-03-14,"105.44"
"1621",1996-03-15,"105.88"
"1622",1996-03-18,"106.07"
"1623",1996-03-19,"106.16"
"1624",1996-03-20,"106.45"
"1625",1996-03-21,"106.85"
"1626",1996-03-22,"106.75"
"1627",1996-03-25,"106.15"
"1628",1996-03-26,"106.49"
"1629",1996-03-27,"106.67"
"1630",1996-03-28,"106.28"
"1631",1996-03-29,"107.26"
"1632",1996-04-01,"107.58"
"1633",1996-04-02,"107.63"
"1634",1996-04-03,"106.91"
"1635",1996-04-04,"107.10"
"1636",1996-04-05,"107.65"
"1637",1996-04-08,"107.75"
"1638",1996-04-09,"108.32"
"1639",1996-04-10,"108.33"
"1640",1996-04-11,"108.60"
"1641",1996-04-12,"108.73"
"1642",1996-04-15,"108.53"
"1643",1996-04-16,"108.13"
"1644",1996-04-17,"108.19"
"1645",1996-04-18,"106.74"
"1646",1996-04-19,"107.37"
"1647",1996-04-22,"106.74"
"1648",1996-04-23,"106.76"
"1649",1996-04-24,"106.53"
"1650",1996-04-25,"106.76"
"1651",1996-04-26,"105.45"
"1652",1996-04-29,"104.95"
"1653",1996-04-30,"105.13"
"1654",1996-05-01,"105.35"
"1655",1996-05-02,"104.39"
"1656",1996-05-03,"105.15"
"1657",1996-05-06,"104.85"
"1658",1996-05-07,"105.24"
"1659",1996-05-08,"105.10"
"1660",1996-05-09,"104.60"
"1661",1996-05-10,"105.56"
"1662",1996-05-13,"105.00"
"1663",1996-05-14,"105.85"
"1664",1996-05-15,"106.89"
"1665",1996-05-16,"106.56"
"1666",1996-05-17,"106.80"
"1667",1996-05-20,"107.10"
"1668",1996-05-21,"107.18"
"1669",1996-05-22,"107.17"
"1670",1996-05-23,"106.91"
"1671",1996-05-24,"107.90"
"1672",1996-05-27,"107.85"
"1673",1996-05-28,"108.85"
"1674",1996-05-29,"108.13"
"1675",1996-05-30,"107.76"
"1676",1996-05-31,"108.08"
"1677",1996-06-03,"108.45"
"1678",1996-06-04,"108.82"
"1679",1996-06-05,"109.08"
"1680",1996-06-06,"109.15"
"1681",1996-06-07,"109.31"
"1682",1996-06-10,"109.06"
"1683",1996-06-11,"109.53"
"1684",1996-06-12,"108.95"
"1685",1996-06-13,"108.69"
"1686",1996-06-14,"109.23"
"1687",1996-06-17,"109.04"
"1688",1996-06-18,"107.80"
"1689",1996-06-19,"108.01"
"1690",1996-06-20,"108.19"
"1691",1996-06-21,"109.16"
"1692",1996-06-24,"108.92"
"1693",1996-06-25,"108.92"
"1694",1996-06-26,"109.58"
"1695",1996-06-27,"109.10"
"1696",1996-06-28,"109.73"
"1697",1996-07-01,"109.68"
"1698",1996-07-02,"110.34"
"1699",1996-07-03,"110.30"
"1700",1996-07-04,"110.40"
"1701",1996-07-05,"110.81"
"1702",1996-07-08,"110.82"
"1703",1996-07-09,"110.44"
"1704",1996-07-10,"110.40"
