"","Date","CL1.Comdty"
"877",1993-06-21,"18.62"
"878",1993-06-22,"18.42"
"879",1993-06-23,"18.42"
"880",1993-06-24,"18.89"
"881",1993-06-25,"18.84"
"882",1993-06-28,"18.90"
"883",1993-06-29,"19.01"
"884",1993-06-30,"18.85"
"885",1993-07-01,"18.45"
"886",1993-07-02,"17.95"
"887",1993-07-06,"18.29"
"888",1993-07-07,"18.02"
"889",1993-07-08,"17.79"
"890",1993-07-09,"17.89"
"891",1993-07-12,"18.10"
"892",1993-07-13,"18.13"
"893",1993-07-14,"17.49"
"894",1993-07-15,"17.67"
"895",1993-07-16,"17.21"
"896",1993-07-19,"17.70"
"897",1993-07-20,"17.09"
"898",1993-07-21,"17.93"
"899",1993-07-22,"17.63"
"900",1993-07-23,"17.75"
"901",1993-07-26,"18.07"
"902",1993-07-27,"18.42"
"903",1993-07-28,"18.23"
"904",1993-07-29,"18.12"
"905",1993-07-30,"17.88"
"906",1993-08-02,"17.97"
"907",1993-08-03,"17.85"
"908",1993-08-04,"17.80"
"909",1993-08-05,"17.57"
"910",1993-08-06,"17.27"
"911",1993-08-09,"17.55"
"912",1993-08-10,"17.52"
"913",1993-08-11,"17.88"
"914",1993-08-12,"18.18"
"915",1993-08-13,"18.14"
"916",1993-08-16,"17.86"
"917",1993-08-17,"17.92"
"918",1993-08-18,"17.66"
"919",1993-08-19,"17.65"
"920",1993-08-20,"18.09"
"921",1993-08-23,"18.53"
"922",1993-08-24,"18.35"
"923",1993-08-25,"18.32"
"924",1993-08-26,"18.36"
"925",1993-08-27,"18.80"
"926",1993-08-30,"18.73"
"927",1993-08-31,"18.29"
"928",1993-09-01,"17.97"
"929",1993-09-02,"17.97"
"930",1993-09-03,"17.73"
"931",1993-09-07,"17.07"
"932",1993-09-08,"17.03"
"933",1993-09-09,"16.97"
"934",1993-09-10,"16.76"
"935",1993-09-13,"16.95"
"936",1993-09-14,"16.96"
"937",1993-09-15,"16.86"
"938",1993-09-16,"16.83"
"939",1993-09-17,"17.07"
"940",1993-09-20,"17.70"
"941",1993-09-21,"18.12"
"942",1993-09-22,"17.59"
"943",1993-09-23,"17.63"
"944",1993-09-24,"17.57"
"945",1993-09-27,"17.73"
"946",1993-09-28,"17.96"
"947",1993-09-29,"18.67"
"948",1993-09-30,"18.79"
"949",1993-10-01,"18.63"
"950",1993-10-04,"18.42"
"951",1993-10-05,"18.39"
"952",1993-10-06,"18.42"
"953",1993-10-07,"18.49"
"954",1993-10-08,"18.55"
"955",1993-10-11,"18.77"
"956",1993-10-12,"18.71"
"957",1993-10-13,"18.64"
"958",1993-10-14,"18.50"
"959",1993-10-15,"18.27"
"960",1993-10-18,"18.13"
"961",1993-10-19,"18.06"
"962",1993-10-20,"18.24"
"963",1993-10-21,"18.24"
"964",1993-10-22,"18.07"
"965",1993-10-25,"17.51"
"966",1993-10-26,"17.54"
"967",1993-10-27,"17.65"
"968",1993-10-28,"17.37"
"969",1993-10-29,"16.92"
"970",1993-11-01,"17.22"
"971",1993-11-02,"17.12"
"972",1993-11-03,"17.49"
"973",1993-11-04,"17.40"
"974",1993-11-05,"17.09"
"975",1993-11-08,"16.71"
"976",1993-11-09,"16.66"
"977",1993-11-10,"16.55"
"978",1993-11-11,"16.90"
"979",1993-11-12,"16.72"
"980",1993-11-15,"16.76"
"981",1993-11-16,"16.77"
"982",1993-11-17,"17.04"
"983",1993-11-18,"16.69"
"984",1993-11-19,"16.56"
"985",1993-11-22,"17.10"
"986",1993-11-23,"16.63"
"987",1993-11-24,"16.38"
"988",1993-11-29,"15.31"
"989",1993-11-30,"15.43"
"990",1993-12-01,"15.48"
"991",1993-12-02,"14.95"
"992",1993-12-03,"14.97"
"993",1993-12-06,"14.57"
"994",1993-12-07,"14.70"
"995",1993-12-08,"14.59"
"996",1993-12-09,"14.63"
"997",1993-12-10,"15.07"
"998",1993-12-13,"14.52"
"999",1993-12-14,"14.52"
"1000",1993-12-15,"14.41"
"1001",1993-12-16,"14.23"
"1002",1993-12-17,"13.91"
"1003",1993-12-20,"14.18"
"1004",1993-12-21,"14.36"
"1005",1993-12-22,"14.77"
"1006",1993-12-23,"14.48"
"1007",1993-12-27,"14.13"
"1008",1993-12-28,"14.11"
"1009",1993-12-29,"14.44"
"1010",1993-12-30,"14.17"
"1011",1994-01-03,"14.56"
"1012",1994-01-04,"14.67"
"1013",1994-01-05,"15.34"
"1014",1994-01-06,"15.42"
"1015",1994-01-07,"15.32"
"1016",1994-01-10,"14.67"
"1017",1994-01-11,"14.85"
"1018",1994-01-12,"14.33"
"1019",1994-01-13,"14.51"
"1020",1994-01-14,"14.78"
"1021",1994-01-17,"15.10"
"1022",1994-01-18,"14.87"
"1023",1994-01-19,"15.22"
"1024",1994-01-20,"15.10"
"1025",1994-01-21,"15.10"
"1026",1994-01-24,"15.17"
"1027",1994-01-25,"15.17"
"1028",1994-01-26,"15.47"
"1029",1994-01-27,"15.42"
"1030",1994-01-28,"15.34"
"1031",1994-01-31,"15.19"
"1032",1994-02-01,"15.92"
"1033",1994-02-02,"16.04"
"1034",1994-02-03,"15.89"
"1035",1994-02-04,"15.63"
"1036",1994-02-07,"15.25"
"1037",1994-02-08,"15.21"
"1038",1994-02-09,"14.60"
"1039",1994-02-10,"14.56"
"1040",1994-02-11,"14.72"
"1041",1994-02-14,"14.13"
"1042",1994-02-15,"14.06"
"1043",1994-02-16,"13.93"
"1044",1994-02-17,"14.23"
"1045",1994-02-18,"14.21"
"1046",1994-02-22,"14.24"
"1047",1994-02-23,"14.24"
"1048",1994-02-24,"14.77"
"1049",1994-02-25,"14.57"
"1050",1994-02-28,"14.48"
"1051",1994-03-01,"14.67"
"1052",1994-03-02,"14.76"
"1053",1994-03-03,"14.75"
"1054",1994-03-04,"14.57"
"1055",1994-03-07,"14.10"
"1056",1994-03-08,"14.10"
"1057",1994-03-09,"14.18"
"1058",1994-03-10,"14.14"
"1059",1994-03-11,"14.44"
"1060",1994-03-14,"14.49"
"1061",1994-03-15,"14.83"
"1062",1994-03-16,"15.06"
"1063",1994-03-17,"14.82"
"1064",1994-03-18,"14.88"
"1065",1994-03-21,"15.37"
"1066",1994-03-22,"15.20"
"1067",1994-03-23,"15.20"
"1068",1994-03-24,"15.08"
"1069",1994-03-25,"15.13"
"1070",1994-03-28,"14.08"
"1071",1994-03-29,"14.32"
"1072",1994-03-30,"14.38"
"1073",1994-03-31,"14.79"
"1074",1994-04-04,"15.79"
"1075",1994-04-05,"15.74"
"1076",1994-04-06,"15.77"
"1077",1994-04-07,"15.58"
"1078",1994-04-08,"15.57"
"1079",1994-04-11,"15.87"
"1080",1994-04-12,"15.75"
"1081",1994-04-13,"15.97"
"1082",1994-04-14,"16.23"
"1083",1994-04-15,"16.58"
"1084",1994-04-18,"16.65"
"1085",1994-04-19,"16.49"
"1086",1994-04-20,"16.82"
"1087",1994-04-21,"16.82"
"1088",1994-04-22,"17.14"
"1089",1994-04-25,"17.24"
"1090",1994-04-26,"16.91"
"1091",1994-04-28,"16.57"
"1092",1994-04-29,"16.90"
"1093",1994-05-02,"17.16"
"1094",1994-05-03,"16.89"
"1095",1994-05-04,"16.86"
"1096",1994-05-05,"17.29"
"1097",1994-05-06,"17.70"
"1098",1994-05-09,"17.73"
"1099",1994-05-10,"17.61"
"1100",1994-05-11,"17.85"
"1101",1994-05-12,"18.28"
"1102",1994-05-13,"18.21"
"1103",1994-05-16,"18.06"
"1104",1994-05-17,"17.59"
"1105",1994-05-18,"17.99"
"1106",1994-05-19,"18.45"
"1107",1994-05-20,"18.92"
"1108",1994-05-23,"18.92"
"1109",1994-05-24,"17.92"
"1110",1994-05-25,"17.70"
"1111",1994-05-26,"17.74"
"1112",1994-05-27,"18.03"
"1113",1994-05-31,"18.31"
"1114",1994-06-01,"18.21"
"1115",1994-06-02,"18.23"
"1116",1994-06-03,"18.12"
"1117",1994-06-06,"18.11"
"1118",1994-06-07,"17.75"
"1119",1994-06-08,"18.34"
"1120",1994-06-09,"18.67"
"1121",1994-06-10,"18.48"
"1122",1994-06-13,"18.79"
"1123",1994-06-14,"18.95"
"1124",1994-06-15,"19.86"
"1125",1994-06-16,"19.91"
"1126",1994-06-17,"20.71"
"1127",1994-06-20,"20.75"
"1128",1994-06-21,"20.04"
"1129",1994-06-22,"20.04"
"1130",1994-06-23,"19.42"
"1131",1994-06-24,"19.32"
"1132",1994-06-27,"19.01"
"1133",1994-06-28,"19.27"
"1134",1994-06-29,"18.83"
"1135",1994-06-30,"19.37"
"1136",1994-07-01,"19.53"
"1137",1994-07-05,"19.62"
"1138",1994-07-06,"19.24"
"1139",1994-07-07,"19.12"
"1140",1994-07-08,"19.48"
"1141",1994-07-11,"20.18"
"1142",1994-07-12,"20.43"
"1143",1994-07-13,"20.15"
"1144",1994-07-14,"20.18"
"1145",1994-07-15,"19.89"
"1146",1994-07-18,"19.51"
"1147",1994-07-19,"19.46"
"1148",1994-07-20,"19.20"
"1149",1994-07-21,"19.20"
"1150",1994-07-22,"19.61"
"1151",1994-07-25,"19.41"
"1152",1994-07-26,"19.21"
"1153",1994-07-27,"19.46"
"1154",1994-07-28,"19.77"
"1155",1994-07-29,"20.30"
"1156",1994-08-01,"20.55"
"1157",1994-08-02,"20.14"
"1158",1994-08-03,"20.10"
"1159",1994-08-04,"20.14"
"1160",1994-08-05,"19.31"
"1161",1994-08-08,"19.42"
"1162",1994-08-09,"19.30"
"1163",1994-08-10,"18.96"
"1164",1994-08-11,"18.66"
"1165",1994-08-12,"18.05"
"1166",1994-08-15,"18.20"
"1167",1994-08-16,"17.73"
"1168",1994-08-17,"18.11"
"1169",1994-08-18,"17.72"
"1170",1994-08-19,"17.58"
"1171",1994-08-22,"16.87"
"1172",1994-08-23,"16.87"
"1173",1994-08-24,"17.49"
"1174",1994-08-25,"17.52"
"1175",1994-08-26,"17.14"
"1176",1994-08-29,"17.63"
"1177",1994-08-30,"17.45"
"1178",1994-08-31,"17.56"
"1179",1994-09-01,"17.47"
"1180",1994-09-02,"17.52"
"1181",1994-09-06,"17.62"
"1182",1994-09-07,"17.81"
"1183",1994-09-08,"17.67"
"1184",1994-09-09,"17.53"
"1185",1994-09-12,"17.39"
"1186",1994-09-13,"17.12"
"1187",1994-09-14,"16.71"
"1188",1994-09-15,"16.70"
"1189",1994-09-16,"16.83"
"1190",1994-09-19,"17.21"
"1191",1994-09-20,"17.24"
"1192",1994-09-21,"17.22"
"1193",1994-09-22,"17.67"
"1194",1994-09-23,"17.83"
"1195",1994-09-26,"17.67"
"1196",1994-09-27,"17.55"
"1197",1994-09-28,"17.68"
"1198",1994-09-29,"17.98"
"1199",1994-09-30,"18.39"
"1200",1994-10-03,"18.19"
"1201",1994-10-04,"18.08"
"1202",1994-10-05,"18.01"
"1203",1994-10-06,"18.25"
"1204",1994-10-07,"18.26"
"1205",1994-10-10,"17.99"
"1206",1994-10-11,"17.70"
"1207",1994-10-12,"17.19"
"1208",1994-10-13,"17.13"
"1209",1994-10-14,"16.97"
"1210",1994-10-17,"17.06"
"1211",1994-10-18,"17.22"
"1212",1994-10-19,"17.42"
"1213",1994-10-20,"17.54"
"1214",1994-10-21,"17.54"
"1215",1994-10-24,"17.45"
"1216",1994-10-25,"17.58"
"1217",1994-10-26,"17.95"
"1218",1994-10-27,"18.15"
"1219",1994-10-28,"18.23"
"1220",1994-10-31,"18.19"
"1221",1994-11-01,"18.68"
"1222",1994-11-02,"18.93"
"1223",1994-11-03,"18.90"
"1224",1994-11-04,"18.76"
"1225",1994-11-07,"18.39"
"1226",1994-11-08,"18.58"
"1227",1994-11-09,"18.16"
"1228",1994-11-10,"18.19"
"1229",1994-11-11,"18.04"
"1230",1994-11-14,"17.47"
"1231",1994-11-15,"17.58"
"1232",1994-11-16,"17.37"
"1233",1994-11-17,"17.65"
"1234",1994-11-18,"17.47"
"1235",1994-11-21,"17.47"
"1236",1994-11-22,"17.82"
"1237",1994-11-23,"18.15"
"1238",1994-11-28,"18.12"
"1239",1994-11-29,"18.05"
"1240",1994-11-30,"18.05"
"1241",1994-12-01,"17.82"
"1242",1994-12-02,"16.99"
"1243",1994-12-05,"16.85"
"1244",1994-12-06,"16.94"
"1245",1994-12-07,"16.87"
"1246",1994-12-08,"17.12"
"1247",1994-12-09,"17.13"
"1248",1994-12-12,"16.91"
"1249",1994-12-13,"16.91"
"1250",1994-12-14,"16.99"
"1251",1994-12-15,"16.73"
"1252",1994-12-16,"16.76"
"1253",1994-12-19,"16.91"
"1254",1994-12-20,"16.98"
"1255",1994-12-21,"17.02"
"1256",1994-12-22,"17.09"
"1257",1994-12-23,"17.35"
"1258",1994-12-27,"17.64"
"1259",1994-12-28,"17.79"
"1260",1994-12-29,"17.72"
"1261",1994-12-30,"17.76"
"1262",1995-01-03,"17.44"
"1263",1995-01-04,"17.48"
"1264",1995-01-05,"17.72"
"1265",1995-01-06,"17.67"
"1266",1995-01-09,"17.40"
"1267",1995-01-10,"17.37"
"1268",1995-01-11,"17.72"
"1269",1995-01-12,"17.72"
"1270",1995-01-13,"17.52"
"1271",1995-01-16,"17.88"
"1272",1995-01-17,"18.32"
"1273",1995-01-18,"18.73"
"1274",1995-01-19,"18.69"
"1275",1995-01-20,"18.65"
"1276",1995-01-23,"18.10"
"1277",1995-01-24,"18.39"
"1278",1995-01-25,"18.39"
"1279",1995-01-26,"18.24"
"1280",1995-01-27,"17.95"
"1281",1995-01-30,"18.09"
"1282",1995-01-31,"18.39"
"1283",1995-02-01,"18.52"
"1284",1995-02-02,"18.54"
"1285",1995-02-03,"18.78"
"1286",1995-02-06,"18.59"
"1287",1995-02-07,"18.46"
"1288",1995-02-08,"18.30"
"1289",1995-02-09,"18.24"
"1290",1995-02-10,"18.46"
"1291",1995-02-13,"18.27"
"1292",1995-02-14,"18.32"
"1293",1995-02-15,"18.42"
"1294",1995-02-16,"18.59"
"1295",1995-02-17,"18.91"
"1296",1995-02-21,"18.86"
"1297",1995-02-22,"18.63"
"1298",1995-02-23,"18.43"
"1299",1995-02-24,"18.69"
"1300",1995-02-27,"18.66"
"1301",1995-02-28,"18.49"
"1302",1995-03-01,"18.32"
"1303",1995-03-02,"18.35"
"1304",1995-03-03,"18.63"
"1305",1995-03-06,"18.59"
"1306",1995-03-07,"18.63"
"1307",1995-03-08,"18.33"
"1308",1995-03-09,"18.02"
"1309",1995-03-10,"17.91"
"1310",1995-03-13,"18.19"
"1311",1995-03-14,"17.94"
"1312",1995-03-15,"18.11"
"1313",1995-03-16,"18.16"
"1314",1995-03-17,"18.26"
"1315",1995-03-20,"18.56"
"1316",1995-03-21,"18.43"
"1317",1995-03-22,"18.96"
"1318",1995-03-23,"18.92"
"1319",1995-03-24,"18.78"
"1320",1995-03-27,"19.07"
"1321",1995-03-28,"19.05"
"1322",1995-03-29,"19.22"
"1323",1995-03-30,"19.15"
"1324",1995-03-31,"19.17"
"1325",1995-04-03,"19.03"
"1326",1995-04-04,"19.18"
"1327",1995-04-05,"19.56"
"1328",1995-04-06,"19.77"
"1329",1995-04-07,"19.67"
"1330",1995-04-10,"19.59"
"1331",1995-04-11,"19.88"
"1332",1995-04-12,"19.55"
"1333",1995-04-13,"19.15"
"1334",1995-04-17,"19.73"
"1335",1995-04-18,"20.05"
"1336",1995-04-19,"20.41"
"1337",1995-04-20,"20.52"
"1338",1995-04-21,"20.41"
"1339",1995-04-24,"20.12"
"1340",1995-04-25,"20.29"
"1341",1995-04-26,"20.15"
"1342",1995-04-27,"20.43"
"1343",1995-04-28,"20.38"
"1344",1995-05-01,"20.50"
"1345",1995-05-02,"20.09"
"1346",1995-05-03,"19.89"
"1347",1995-05-04,"20.29"
"1348",1995-05-05,"20.33"
"1349",1995-05-08,"20.29"
"1350",1995-05-09,"19.61"
"1351",1995-05-10,"19.75"
"1352",1995-05-11,"19.41"
"1353",1995-05-12,"19.52"
"1354",1995-05-15,"19.90"
"1355",1995-05-16,"20.08"
"1356",1995-05-17,"19.96"
"1357",1995-05-18,"20.00"
"1358",1995-05-19,"20.06"
"1359",1995-05-22,"19.81"
"1360",1995-05-23,"19.77"
"1361",1995-05-24,"19.41"
"1362",1995-05-25,"19.26"
"1363",1995-05-26,"18.69"
"1364",1995-05-30,"18.78"
"1365",1995-05-31,"18.89"
"1366",1995-06-01,"18.90"
"1367",1995-06-02,"19.14"
"1368",1995-06-05,"19.25"
"1369",1995-06-06,"19.06"
"1370",1995-06-07,"19.13"
"1371",1995-06-08,"18.91"
"1372",1995-06-09,"18.80"
"1373",1995-06-12,"18.86"
"1374",1995-06-13,"18.91"
"1375",1995-06-14,"19.05"
"1376",1995-06-15,"18.94"
"1377",1995-06-16,"18.84"
"1378",1995-06-19,"18.22"
"1379",1995-06-20,"18.01"
"1380",1995-06-21,"17.46"
"1381",1995-06-22,"17.50"
"1382",1995-06-23,"17.49"
"1383",1995-06-26,"17.64"
"1384",1995-06-27,"17.77"
"1385",1995-06-28,"17.97"
"1386",1995-06-29,"17.56"
"1387",1995-06-30,"17.40"
"1388",1995-07-05,"17.18"
"1389",1995-07-06,"17.37"
"1390",1995-07-07,"17.14"
"1391",1995-07-10,"17.34"
"1392",1995-07-11,"17.32"
"1393",1995-07-12,"17.49"
"1394",1995-07-13,"17.25"
"1395",1995-07-14,"17.32"
"1396",1995-07-17,"17.20"
"1397",1995-07-18,"17.35"
"1398",1995-07-19,"17.33"
"1399",1995-07-20,"17.01"
"1400",1995-07-21,"16.79"
"1401",1995-07-24,"16.88"
"1402",1995-07-25,"16.93"
"1403",1995-07-26,"17.50"
"1404",1995-07-27,"17.49"
"1405",1995-07-28,"17.43"
"1406",1995-07-31,"17.56"
"1407",1995-08-01,"17.70"
"1408",1995-08-02,"17.78"
"1409",1995-08-03,"17.72"
"1410",1995-08-04,"17.71"
"1411",1995-08-07,"17.65"
"1412",1995-08-08,"17.79"
"1413",1995-08-09,"17.78"
"1414",1995-08-10,"17.89"
"1415",1995-08-11,"17.86"
"1416",1995-08-14,"17.48"
"1417",1995-08-15,"17.47"
"1418",1995-08-16,"17.55"
"1419",1995-08-17,"17.66"
"1420",1995-08-18,"17.87"
"1421",1995-08-21,"18.25"
"1422",1995-08-22,"18.54"
"1423",1995-08-23,"18.00"
"1424",1995-08-24,"17.86"
"1425",1995-08-25,"17.86"
"1426",1995-08-28,"17.82"
"1427",1995-08-29,"17.82"
"1428",1995-08-30,"17.79"
"1429",1995-08-31,"17.84"
"1430",1995-09-01,"18.04"
"1431",1995-09-05,"18.58"
"1432",1995-09-06,"18.36"
"1433",1995-09-07,"18.27"
"1434",1995-09-08,"18.44"
"1435",1995-09-11,"18.47"
"1436",1995-09-12,"18.64"
"1437",1995-09-13,"18.54"
"1438",1995-09-14,"18.85"
"1439",1995-09-15,"18.92"
"1440",1995-09-18,"18.93"
"1441",1995-09-19,"18.95"
"1442",1995-09-20,"18.69"
"1443",1995-09-21,"17.56"
"1444",1995-09-22,"17.25"
"1445",1995-09-25,"17.47"
"1446",1995-09-26,"17.33"
"1447",1995-09-27,"17.57"
"1448",1995-09-28,"17.76"
"1449",1995-09-29,"17.54"
"1450",1995-10-02,"17.64"
"1451",1995-10-03,"17.56"
"1452",1995-10-04,"17.30"
"1453",1995-10-05,"16.87"
"1454",1995-10-06,"17.03"
"1455",1995-10-09,"17.31"
"1456",1995-10-10,"17.42"
"1457",1995-10-11,"17.29"
"1458",1995-10-12,"17.12"
"1459",1995-10-13,"17.41"
"1460",1995-10-16,"17.59"
"1461",1995-10-17,"17.68"
"1462",1995-10-18,"17.61"
"1463",1995-10-19,"17.32"
"1464",1995-10-20,"17.37"
"1465",1995-10-23,"17.21"
"1466",1995-10-24,"17.32"
"1467",1995-10-25,"17.32"
"1468",1995-10-26,"17.58"
"1469",1995-10-27,"17.54"
"1470",1995-10-30,"17.62"
"1471",1995-10-31,"17.64"
"1472",1995-11-01,"17.74"
"1473",1995-11-02,"17.98"
"1474",1995-11-03,"17.94"
"1475",1995-11-06,"17.71"
"1476",1995-11-07,"17.65"
"1477",1995-11-08,"17.82"
"1478",1995-11-09,"17.84"
"1479",1995-11-10,"17.83"
"1480",1995-11-13,"17.80"
"1481",1995-11-14,"17.82"
"1482",1995-11-15,"17.93"
"1483",1995-11-16,"18.19"
"1484",1995-11-17,"18.57"
"1485",1995-11-20,"18.57"
"1486",1995-11-21,"17.97"
"1487",1995-11-22,"17.96"
"1488",1995-11-27,"18.38"
"1489",1995-11-28,"18.33"
"1490",1995-11-29,"18.26"
"1491",1995-11-30,"18.18"
"1492",1995-12-01,"18.43"
"1493",1995-12-04,"18.63"
"1494",1995-12-05,"18.67"
"1495",1995-12-06,"18.77"
"1496",1995-12-07,"18.73"
"1497",1995-12-08,"18.97"
"1498",1995-12-11,"18.66"
"1499",1995-12-12,"18.73"
"1500",1995-12-13,"19.00"
"1501",1995-12-14,"19.11"
"1502",1995-12-15,"19.51"
"1503",1995-12-18,"19.67"
"1504",1995-12-19,"19.12"
"1505",1995-12-20,"18.97"
"1506",1995-12-21,"18.96"
"1507",1995-12-22,"19.14"
"1508",1995-12-26,"19.27"
"1509",1995-12-27,"19.50"
"1510",1995-12-28,"19.36"
"1511",1995-12-29,"19.55"
"1512",1996-01-02,"19.81"
"1513",1996-01-03,"19.89"
"1514",1996-01-04,"19.91"
"1515",1996-01-05,"20.26"
"1516",1996-01-08,"20.26"
"1517",1996-01-09,"19.95"
"1518",1996-01-10,"19.67"
"1519",1996-01-11,"18.79"
"1520",1996-01-12,"18.25"
"1521",1996-01-15,"18.38"
"1522",1996-01-16,"18.05"
"1523",1996-01-17,"18.52"
"1524",1996-01-18,"19.18"
"1525",1996-01-19,"18.94"
"1526",1996-01-22,"18.62"
"1527",1996-01-23,"18.06"
"1528",1996-01-24,"18.28"
"1529",1996-01-25,"17.67"
"1530",1996-01-26,"17.73"
"1531",1996-01-29,"17.45"
"1532",1996-01-30,"17.56"
"1533",1996-01-31,"17.74"
"1534",1996-02-01,"17.71"
"1535",1996-02-02,"17.80"
"1536",1996-02-05,"17.54"
"1537",1996-02-06,"17.69"
"1538",1996-02-07,"17.74"
"1539",1996-02-08,"17.76"
"1540",1996-02-09,"17.78"
"1541",1996-02-12,"17.97"
"1542",1996-02-13,"18.91"
"1543",1996-02-14,"18.96"
"1544",1996-02-15,"19.04"
"1545",1996-02-16,"19.16"
"1546",1996-02-20,"21.05"
"1547",1996-02-21,"19.71"
"1548",1996-02-22,"19.85"
"1549",1996-02-23,"19.06"
"1550",1996-02-26,"19.39"
"1551",1996-02-27,"19.70"
"1552",1996-02-28,"19.29"
"1553",1996-02-29,"19.54"
"1554",1996-03-01,"19.44"
"1555",1996-03-04,"19.20"
"1556",1996-03-05,"19.54"
"1557",1996-03-06,"20.19"
"1558",1996-03-07,"19.81"
"1559",1996-03-08,"19.61"
"1560",1996-03-11,"19.91"
"1561",1996-03-12,"20.46"
"1562",1996-03-13,"20.58"
"1563",1996-03-14,"21.16"
"1564",1996-03-15,"21.99"
"1565",1996-03-18,"23.27"
"1566",1996-03-19,"24.34"
"1567",1996-03-20,"23.06"
"1568",1996-03-21,"21.05"
"1569",1996-03-22,"21.95"
"1570",1996-03-25,"22.40"
"1571",1996-03-26,"22.19"
"1572",1996-03-27,"21.79"
"1573",1996-03-28,"21.41"
"1574",1996-03-29,"21.47"
"1575",1996-04-01,"22.26"
"1576",1996-04-02,"22.70"
"1577",1996-04-03,"22.27"
"1578",1996-04-04,"22.75"
"1579",1996-04-08,"23.03"
"1580",1996-04-09,"23.06"
"1581",1996-04-10,"24.21"
"1582",1996-04-11,"25.34"
"1583",1996-04-12,"24.29"
"1584",1996-04-15,"25.06"
"1585",1996-04-16,"24.47"
"1586",1996-04-17,"24.67"
"1587",1996-04-18,"23.82"
"1588",1996-04-19,"23.95"
"1589",1996-04-22,"24.07"
"1590",1996-04-23,"22.70"
"1591",1996-04-24,"22.40"
"1592",1996-04-25,"22.20"
"1593",1996-04-26,"22.32"
"1594",1996-04-29,"22.43"
"1595",1996-04-30,"21.20"
"1596",1996-05-01,"20.81"
"1597",1996-05-02,"20.86"
"1598",1996-05-03,"21.18"
"1599",1996-05-06,"21.04"
"1600",1996-05-07,"21.11"
"1601",1996-05-08,"21.00"
"1602",1996-05-09,"20.68"
"1603",1996-05-10,"21.01"
"1604",1996-05-13,"21.36"
"1605",1996-05-14,"21.42"
"1606",1996-05-15,"21.48"
"1607",1996-05-16,"20.78"
"1608",1996-05-17,"20.64"
"1609",1996-05-20,"22.48"
"1610",1996-05-21,"22.65"
"1611",1996-05-22,"21.40"
"1612",1996-05-23,"21.23"
"1613",1996-05-24,"21.32"
"1614",1996-05-28,"21.11"
"1615",1996-05-29,"20.76"
"1616",1996-05-30,"19.94"
"1617",1996-05-31,"19.76"
"1618",1996-06-03,"19.85"
"1619",1996-06-04,"20.44"
"1620",1996-06-05,"19.72"
"1621",1996-06-06,"20.05"
"1622",1996-06-07,"20.28"
"1623",1996-06-10,"20.25"
"1624",1996-06-11,"20.10"
"1625",1996-06-12,"20.09"
"1626",1996-06-13,"20.01"
"1627",1996-06-14,"20.34"
"1628",1996-06-17,"22.14"
"1629",1996-06-18,"21.46"
"1630",1996-06-19,"20.76"
"1631",1996-06-20,"20.65"
"1632",1996-06-21,"19.92"
"1633",1996-06-24,"19.98"
"1634",1996-06-25,"19.96"
"1635",1996-06-26,"20.65"
"1636",1996-06-27,"21.02"
"1637",1996-06-28,"20.92"
"1638",1996-07-01,"21.53"
"1639",1996-07-02,"21.13"
"1640",1996-07-03,"21.21"
"1641",1996-07-08,"21.27"
"1642",1996-07-09,"21.41"
"1643",1996-07-10,"21.55"
"1644",1996-07-11,"21.95"
"1645",1996-07-12,"21.90"
"1646",1996-07-15,"22.48"
"1647",1996-07-16,"22.38"
"1648",1996-07-17,"21.80"
"1649",1996-07-18,"21.68"
"1650",1996-07-19,"21.00"
"1651",1996-07-22,"21.40"
"1652",1996-07-23,"21.01"
"1653",1996-07-24,"20.68"
"1654",1996-07-25,"20.74"
"1655",1996-07-26,"20.11"
"1656",1996-07-29,"20.28"
"1657",1996-07-30,"20.33"
"1658",1996-07-31,"20.42"
"1659",1996-08-01,"21.04"
"1660",1996-08-02,"21.34"
"1661",1996-08-05,"21.23"
"1662",1996-08-06,"21.13"
"1663",1996-08-07,"21.42"
"1664",1996-08-08,"21.55"
"1665",1996-08-09,"21.57"
"1666",1996-08-12,"22.22"
"1667",1996-08-13,"22.37"
"1668",1996-08-14,"22.12"
"1669",1996-08-15,"21.90"
"1670",1996-08-16,"22.66"
"1671",1996-08-19,"23.26"
"1672",1996-08-20,"22.86"
"1673",1996-08-21,"21.72"
"1674",1996-08-22,"22.30"
"1675",1996-08-23,"21.96"
"1676",1996-08-26,"21.62"
"1677",1996-08-27,"21.56"
"1678",1996-08-28,"21.71"
"1679",1996-08-29,"22.15"
"1680",1996-08-30,"22.25"
"1681",1996-09-03,"23.40"
"1682",1996-09-04,"23.24"
"1683",1996-09-05,"23.44"
"1684",1996-09-06,"23.85"
"1685",1996-09-09,"23.73"
"1686",1996-09-10,"24.12"
"1687",1996-09-11,"24.75"
"1688",1996-09-12,"25.00"
"1689",1996-09-13,"24.51"
"1690",1996-09-16,"23.19"
"1691",1996-09-17,"23.31"
"1692",1996-09-18,"23.89"
"1693",1996-09-19,"23.54"
"1694",1996-09-20,"23.63"
"1695",1996-09-23,"23.37"
"1696",1996-09-24,"24.07"
"1697",1996-09-25,"24.46"
"1698",1996-09-26,"24.16"
"1699",1996-09-27,"24.60"
"1700",1996-09-30,"24.38"
"1701",1996-10-01,"24.14"
"1702",1996-10-02,"24.05"
"1703",1996-10-03,"24.81"
"1704",1996-10-04,"24.73"
"1705",1996-10-07,"25.24"
