"","Date","XAU.Curncy"
"5945",2012-12-06,"1699.88"
"5946",2012-12-07,"1704.07"
"5947",2012-12-10,"1713.11"
"5948",2012-12-11,"1709.95"
"5949",2012-12-12,"1711.71"
"5950",2012-12-13,"1697.10"
"5951",2012-12-14,"1696.15"
"5952",2012-12-17,"1698.32"
"5953",2012-12-18,"1671.23"
"5954",2012-12-19,"1667.18"
"5955",2012-12-20,"1647.92"
"5956",2012-12-21,"1657.22"
"5957",2012-12-24,"1657.84"
"5958",2012-12-25,"1657.98"
"5959",2012-12-26,"1659.45"
"5960",2012-12-27,"1664.10"
"5961",2012-12-28,"1655.70"
"5962",2012-12-31,"1675.35"
"5963",2013-01-01,"1675.92"
"5964",2013-01-02,"1686.89"
"5965",2013-01-03,"1663.99"
"5966",2013-01-04,"1656.10"
"5967",2013-01-07,"1646.92"
"5968",2013-01-08,"1659.13"
"5969",2013-01-09,"1657.63"
"5970",2013-01-10,"1675.36"
"5971",2013-01-11,"1662.98"
"5972",2013-01-14,"1667.80"
"5973",2013-01-15,"1679.62"
"5974",2013-01-16,"1679.93"
"5975",2013-01-17,"1687.64"
"5976",2013-01-18,"1684.25"
"5977",2013-01-21,"1690.05"
"5978",2013-01-22,"1692.75"
"5979",2013-01-23,"1685.84"
"5980",2013-01-24,"1667.97"
"5981",2013-01-25,"1658.65"
"5982",2013-01-28,"1655.61"
"5983",2013-01-29,"1663.80"
"5984",2013-01-30,"1677.00"
"5985",2013-01-31,"1663.70"
"5986",2013-02-01,"1667.40"
"5987",2013-02-04,"1674.30"
"5988",2013-02-05,"1672.95"
"5989",2013-02-06,"1677.57"
"5990",2013-02-07,"1671.40"
"5991",2013-02-08,"1667.25"
"5992",2013-02-11,"1648.07"
"5993",2013-02-12,"1651.33"
"5994",2013-02-13,"1642.50"
"5995",2013-02-14,"1634.85"
"5996",2013-02-15,"1610.15"
"5997",2013-02-18,"1609.78"
"5998",2013-02-19,"1605.05"
"5999",2013-02-20,"1564.55"
"6000",2013-02-21,"1576.27"
"6001",2013-02-22,"1581.16"
"6002",2013-02-25,"1593.46"
"6003",2013-02-26,"1613.76"
"6004",2013-02-27,"1597.10"
"6005",2013-02-28,"1579.61"
"6006",2013-03-01,"1576.18"
"6007",2013-03-04,"1573.83"
"6008",2013-03-05,"1575.50"
"6009",2013-03-06,"1583.97"
"6010",2013-03-07,"1579.00"
"6011",2013-03-08,"1578.97"
"6012",2013-03-11,"1581.60"
"6013",2013-03-12,"1592.80"
"6014",2013-03-13,"1587.70"
"6015",2013-03-14,"1590.19"
"6016",2013-03-15,"1592.10"
"6017",2013-03-18,"1605.49"
"6018",2013-03-19,"1612.87"
"6019",2013-03-20,"1606.92"
"6020",2013-03-21,"1614.85"
"6021",2013-03-22,"1608.55"
"6022",2013-03-25,"1605.30"
"6023",2013-03-26,"1600.05"
"6024",2013-03-27,"1605.27"
"6025",2013-03-28,"1596.97"
"6026",2013-03-29,"1597.50"
"6027",2013-04-01,"1599.52"
"6028",2013-04-02,"1575.89"
"6029",2013-04-03,"1557.90"
"6030",2013-04-04,"1554.80"
"6031",2013-04-05,"1581.25"
"6032",2013-04-08,"1573.47"
"6033",2013-04-09,"1585.35"
"6034",2013-04-10,"1558.42"
"6035",2013-04-11,"1561.50"
"6036",2013-04-12,"1482.75"
"6037",2013-04-15,"1348.21"
"6038",2013-04-16,"1367.36"
"6039",2013-04-17,"1376.25"
"6040",2013-04-18,"1390.50"
"6041",2013-04-19,"1403.79"
"6042",2013-04-22,"1426.45"
"6043",2013-04-23,"1413.00"
"6044",2013-04-24,"1431.99"
"6045",2013-04-25,"1467.90"
"6046",2013-04-26,"1461.92"
"6047",2013-04-29,"1475.84"
"6048",2013-04-30,"1476.71"
"6049",2013-05-01,"1457.64"
"6050",2013-05-02,"1467.07"
"6051",2013-05-03,"1470.75"
"6052",2013-05-06,"1469.46"
"6053",2013-05-07,"1452.70"
"6054",2013-05-08,"1473.94"
"6055",2013-05-09,"1458.15"
"6056",2013-05-10,"1448.55"
"6057",2013-05-13,"1430.59"
"6058",2013-05-14,"1425.46"
"6059",2013-05-15,"1393.03"
"6060",2013-05-16,"1385.97"
"6061",2013-05-17,"1359.50"
"6062",2013-05-20,"1393.85"
"6063",2013-05-21,"1376.29"
"6064",2013-05-22,"1370.27"
"6065",2013-05-23,"1391.05"
"6066",2013-05-24,"1386.64"
"6067",2013-05-27,"1394.78"
"6068",2013-05-28,"1381.12"
"6069",2013-05-29,"1392.95"
"6070",2013-05-30,"1414.00"
"6071",2013-05-31,"1387.80"
"6072",2013-06-03,"1411.35"
"6073",2013-06-04,"1399.56"
"6074",2013-06-05,"1403.43"
"6075",2013-06-06,"1413.97"
"6076",2013-06-07,"1382.97"
"6077",2013-06-10,"1386.50"
"6078",2013-06-11,"1378.33"
"6079",2013-06-12,"1389.02"
"6080",2013-06-13,"1386.15"
"6081",2013-06-14,"1390.67"
"6082",2013-06-17,"1385.27"
"6083",2013-06-18,"1367.67"
"6084",2013-06-19,"1351.31"
"6085",2013-06-20,"1284.97"
"6086",2013-06-21,"1296.42"
"6087",2013-06-24,"1282.39"
"6088",2013-06-25,"1277.65"
"6089",2013-06-26,"1226.59"
"6090",2013-06-27,"1200.67"
"6091",2013-06-28,"1234.53"
"6092",2013-07-01,"1252.52"
"6093",2013-07-02,"1243.43"
"6094",2013-07-03,"1252.88"
"6095",2013-07-04,"1249.89"
"6096",2013-07-05,"1223.14"
"6097",2013-07-08,"1236.98"
"6098",2013-07-09,"1251.39"
"6099",2013-07-10,"1259.72"
"6100",2013-07-11,"1286.01"
"6101",2013-07-12,"1285.59"
"6102",2013-07-15,"1284.70"
"6103",2013-07-16,"1292.13"
"6104",2013-07-17,"1276.02"
"6105",2013-07-18,"1284.23"
"6106",2013-07-19,"1296.03"
"6107",2013-07-22,"1335.82"
"6108",2013-07-23,"1345.18"
"6109",2013-07-24,"1322.14"
"6110",2013-07-25,"1333.83"
"6111",2013-07-26,"1333.16"
"6112",2013-07-29,"1328.10"
"6113",2013-07-30,"1326.37"
"6114",2013-07-31,"1325.07"
"6115",2013-08-01,"1310.20"
"6116",2013-08-02,"1312.03"
"6117",2013-08-05,"1303.01"
"6118",2013-08-06,"1283.19"
"6119",2013-08-07,"1287.61"
"6120",2013-08-08,"1313.27"
"6121",2013-08-09,"1314.46"
"6122",2013-08-12,"1338.39"
"6123",2013-08-13,"1321.67"
"6124",2013-08-14,"1336.16"
"6125",2013-08-15,"1366.18"
"6126",2013-08-16,"1376.57"
"6127",2013-08-19,"1366.00"
"6128",2013-08-20,"1371.23"
"6129",2013-08-21,"1366.66"
"6130",2013-08-22,"1376.14"
"6131",2013-08-23,"1397.73"
"6132",2013-08-26,"1404.65"
"6133",2013-08-27,"1415.15"
"6134",2013-08-28,"1417.51"
"6135",2013-08-29,"1407.79"
"6136",2013-08-30,"1395.27"
"6137",2013-09-02,"1389.77"
"6138",2013-09-03,"1412.41"
"6139",2013-09-04,"1391.57"
"6140",2013-09-05,"1367.48"
"6141",2013-09-06,"1391.80"
"6142",2013-09-09,"1386.97"
"6143",2013-09-10,"1363.88"
"6144",2013-09-11,"1365.31"
"6145",2013-09-12,"1321.73"
"6146",2013-09-13,"1326.17"
"6147",2013-09-16,"1312.79"
"6148",2013-09-17,"1310.60"
"6149",2013-09-18,"1363.77"
"6150",2013-09-19,"1366.25"
"6151",2013-09-20,"1325.85"
"6152",2013-09-23,"1322.72"
"6153",2013-09-24,"1323.26"
"6154",2013-09-25,"1334.36"
"6155",2013-09-26,"1324.08"
"6156",2013-09-27,"1336.88"
"6157",2013-09-30,"1329.03"
"6158",2013-10-01,"1287.54"
"6159",2013-10-02,"1316.03"
"6160",2013-10-03,"1316.86"
"6161",2013-10-04,"1311.09"
"6162",2013-10-07,"1323.10"
"6163",2013-10-08,"1319.29"
"6164",2013-10-09,"1305.59"
"6165",2013-10-10,"1287.60"
"6166",2013-10-11,"1272.20"
"6167",2013-10-14,"1272.48"
"6168",2013-10-15,"1282.35"
"6169",2013-10-16,"1282.51"
"6170",2013-10-17,"1320.32"
"6171",2013-10-18,"1316.25"
"6172",2013-10-21,"1316.02"
"6173",2013-10-22,"1340.11"
"6174",2013-10-23,"1333.47"
"6175",2013-10-24,"1346.75"
"6176",2013-10-25,"1350.62"
"6177",2013-10-28,"1352.63"
"6178",2013-10-29,"1345.05"
"6179",2013-10-30,"1344.55"
"6180",2013-10-31,"1323.06"
"6181",2013-11-01,"1316.18"
"6182",2013-11-04,"1314.64"
"6183",2013-11-05,"1311.68"
"6184",2013-11-06,"1317.89"
"6185",2013-11-07,"1307.63"
"6186",2013-11-08,"1288.50"
"6187",2013-11-11,"1282.81"
"6188",2013-11-12,"1268.04"
"6189",2013-11-13,"1281.75"
"6190",2013-11-14,"1287.18"
"6191",2013-11-15,"1290.18"
"6192",2013-11-18,"1275.44"
"6193",2013-11-19,"1275.72"
"6194",2013-11-20,"1244.33"
"6195",2013-11-21,"1242.91"
"6196",2013-11-22,"1243.80"
"6197",2013-11-25,"1251.38"
"6198",2013-11-26,"1242.85"
"6199",2013-11-27,"1237.90"
"6200",2013-11-28,"1244.65"
"6201",2013-11-29,"1253.35"
"6202",2013-12-02,"1219.83"
"6203",2013-12-03,"1223.42"
"6204",2013-12-04,"1243.79"
"6205",2013-12-05,"1225.23"
"6206",2013-12-06,"1229.10"
"6207",2013-12-09,"1240.35"
"6208",2013-12-10,"1262.19"
"6209",2013-12-11,"1252.32"
"6210",2013-12-12,"1225.49"
"6211",2013-12-13,"1238.69"
"6212",2013-12-16,"1241.32"
"6213",2013-12-17,"1230.89"
"6214",2013-12-18,"1218.53"
"6215",2013-12-19,"1188.68"
"6216",2013-12-20,"1203.24"
"6217",2013-12-23,"1198.86"
"6218",2013-12-24,"1204.35"
"6219",2013-12-25,"1204.62"
"6220",2013-12-26,"1210.64"
"6221",2013-12-27,"1213.27"
"6222",2013-12-30,"1196.57"
"6223",2013-12-31,"1201.64"
"6224",2014-01-01,"1205.90"
"6225",2014-01-02,"1224.60"
"6226",2014-01-03,"1236.97"
"6227",2014-01-06,"1238.06"
"6228",2014-01-07,"1232.08"
"6229",2014-01-08,"1225.99"
"6230",2014-01-09,"1227.98"
"6231",2014-01-10,"1248.50"
"6232",2014-01-13,"1253.31"
"6233",2014-01-14,"1245.19"
"6234",2014-01-15,"1241.88"
"6235",2014-01-16,"1242.39"
"6236",2014-01-17,"1254.05"
"6237",2014-01-20,"1254.35"
"6238",2014-01-21,"1241.41"
"6239",2014-01-22,"1237.15"
"6240",2014-01-23,"1264.13"
"6241",2014-01-24,"1270.06"
"6242",2014-01-27,"1257.11"
"6243",2014-01-28,"1256.83"
"6244",2014-01-29,"1267.34"
"6245",2014-01-30,"1243.78"
"6246",2014-01-31,"1244.55"
"6247",2014-02-03,"1257.65"
"6248",2014-02-04,"1254.65"
"6249",2014-02-05,"1257.92"
"6250",2014-02-06,"1258.20"
"6251",2014-02-07,"1267.27"
"6252",2014-02-10,"1274.78"
"6253",2014-02-11,"1291.36"
"6254",2014-02-12,"1291.15"
"6255",2014-02-13,"1302.92"
"6256",2014-02-14,"1318.66"
"6257",2014-02-17,"1331.50"
"6258",2014-02-18,"1322.02"
"6259",2014-02-19,"1311.60"
"6260",2014-02-20,"1322.97"
"6261",2014-02-21,"1324.25"
"6262",2014-02-24,"1336.97"
"6263",2014-02-25,"1340.50"
"6264",2014-02-26,"1330.64"
"6265",2014-02-27,"1331.29"
"6266",2014-02-28,"1326.39"
"6267",2014-03-03,"1350.61"
"6268",2014-03-04,"1334.47"
"6269",2014-03-05,"1336.86"
"6270",2014-03-06,"1350.82"
"6271",2014-03-07,"1339.98"
"6272",2014-03-10,"1339.72"
"6273",2014-03-11,"1349.01"
"6274",2014-03-12,"1366.84"
"6275",2014-03-13,"1370.28"
"6276",2014-03-14,"1382.92"
"6277",2014-03-17,"1367.07"
"6278",2014-03-18,"1355.78"
"6279",2014-03-19,"1329.59"
"6280",2014-03-20,"1327.77"
"6281",2014-03-21,"1334.69"
"6282",2014-03-24,"1308.76"
"6283",2014-03-25,"1311.17"
"6284",2014-03-26,"1304.48"
"6285",2014-03-27,"1291.31"
"6286",2014-03-28,"1295.23"
"6287",2014-03-31,"1284.01"
"6288",2014-04-01,"1278.95"
"6289",2014-04-02,"1289.90"
"6290",2014-04-03,"1286.70"
"6291",2014-04-04,"1303.50"
"6292",2014-04-07,"1297.28"
"6293",2014-04-08,"1308.66"
"6294",2014-04-09,"1311.80"
"6295",2014-04-10,"1318.95"
"6296",2014-04-11,"1318.42"
"6297",2014-04-14,"1327.99"
"6298",2014-04-15,"1302.64"
"6299",2014-04-16,"1302.53"
"6300",2014-04-17,"1295.12"
"6301",2014-04-18,"1294.30"
"6302",2014-04-21,"1289.77"
"6303",2014-04-22,"1283.81"
"6304",2014-04-23,"1283.91"
"6305",2014-04-24,"1293.36"
"6306",2014-04-25,"1303.25"
"6307",2014-04-28,"1296.74"
"6308",2014-04-29,"1295.92"
"6309",2014-04-30,"1291.60"
"6310",2014-05-01,"1284.31"
"6311",2014-05-02,"1299.70"
"6312",2014-05-05,"1310.28"
"6313",2014-05-06,"1308.05"
"6314",2014-05-07,"1289.88"
"6315",2014-05-08,"1289.43"
"6316",2014-05-09,"1288.91"
"6317",2014-05-12,"1295.80"
"6318",2014-05-13,"1293.63"
"6319",2014-05-14,"1305.97"
"6320",2014-05-15,"1296.22"
"6321",2014-05-16,"1293.52"
"6322",2014-05-19,"1292.97"
"6323",2014-05-20,"1294.37"
"6324",2014-05-21,"1292.04"
"6325",2014-05-22,"1294.10"
"6326",2014-05-23,"1292.61"
"6327",2014-05-26,"1292.91"
"6328",2014-05-27,"1264.95"
"6329",2014-05-28,"1258.14"
"6330",2014-05-29,"1255.56"
"6331",2014-05-30,"1249.68"
"6332",2014-06-02,"1243.93"
"6333",2014-06-03,"1244.95"
"6334",2014-06-04,"1243.94"
"6335",2014-06-05,"1253.63"
"6336",2014-06-06,"1253.23"
"6337",2014-06-09,"1252.34"
"6338",2014-06-10,"1259.90"
"6339",2014-06-11,"1261.07"
"6340",2014-06-12,"1273.46"
"6341",2014-06-13,"1276.96"
"6342",2014-06-16,"1272.00"
"6343",2014-06-17,"1270.58"
"6344",2014-06-18,"1277.71"
"6345",2014-06-19,"1320.39"
"6346",2014-06-20,"1314.82"
"6347",2014-06-23,"1317.52"
"6348",2014-06-24,"1318.29"
"6349",2014-06-25,"1319.18"
"6350",2014-06-26,"1316.58"
"6351",2014-06-27,"1316.17"
"6352",2014-06-30,"1327.33"
"6353",2014-07-01,"1326.46"
"6354",2014-07-02,"1326.86"
"6355",2014-07-03,"1319.53"
"6356",2014-07-04,"1320.55"
"6357",2014-07-07,"1319.94"
"6358",2014-07-08,"1319.24"
"6359",2014-07-09,"1327.83"
"6360",2014-07-10,"1335.75"
"6361",2014-07-11,"1338.70"
"6362",2014-07-14,"1307.15"
"6363",2014-07-15,"1294.05"
"6364",2014-07-16,"1299.21"
"6365",2014-07-17,"1319.20"
"6366",2014-07-18,"1310.88"
"6367",2014-07-21,"1312.49"
"6368",2014-07-22,"1306.42"
"6369",2014-07-23,"1304.59"
"6370",2014-07-24,"1293.66"
"6371",2014-07-25,"1307.22"
"6372",2014-07-28,"1304.05"
"6373",2014-07-29,"1299.11"
"6374",2014-07-30,"1296.30"
"6375",2014-07-31,"1282.59"
"6376",2014-08-01,"1293.75"
"6377",2014-08-04,"1288.25"
"6378",2014-08-05,"1288.78"
"6379",2014-08-06,"1305.90"
"6380",2014-08-07,"1312.63"
"6381",2014-08-08,"1309.58"
"6382",2014-08-11,"1308.48"
"6383",2014-08-12,"1309.51"
"6384",2014-08-13,"1312.92"
"6385",2014-08-14,"1313.52"
"6386",2014-08-15,"1304.70"
"6387",2014-08-18,"1298.40"
"6388",2014-08-19,"1295.73"
"6389",2014-08-20,"1291.94"
"6390",2014-08-21,"1276.78"
"6391",2014-08-22,"1281.10"
"6392",2014-08-25,"1276.84"
"6393",2014-08-26,"1281.20"
"6394",2014-08-27,"1282.63"
"6395",2014-08-28,"1289.65"
"6396",2014-08-29,"1287.32"
"6397",2014-09-01,"1286.00"
"6398",2014-09-02,"1265.40"
"6399",2014-09-03,"1269.40"
"6400",2014-09-04,"1261.67"
"6401",2014-09-05,"1268.81"
"6402",2014-09-08,"1255.45"
"6403",2014-09-09,"1255.47"
"6404",2014-09-10,"1249.77"
"6405",2014-09-11,"1240.92"
"6406",2014-09-12,"1229.65"
"6407",2014-09-15,"1233.22"
"6408",2014-09-16,"1235.55"
"6409",2014-09-17,"1223.51"
"6410",2014-09-18,"1225.15"
"6411",2014-09-19,"1215.70"
"6412",2014-09-22,"1215.08"
"6413",2014-09-23,"1223.42"
"6414",2014-09-24,"1217.09"
"6415",2014-09-25,"1221.58"
"6416",2014-09-26,"1218.38"
"6417",2014-09-29,"1215.81"
"6418",2014-09-30,"1208.15"
"6419",2014-10-01,"1213.82"
"6420",2014-10-02,"1214.57"
"6421",2014-10-03,"1191.42"
"6422",2014-10-06,"1207.30"
"6423",2014-10-07,"1209.01"
"6424",2014-10-08,"1221.14"
"6425",2014-10-09,"1224.33"
"6426",2014-10-10,"1223.16"
"6427",2014-10-13,"1235.87"
"6428",2014-10-14,"1232.83"
"6429",2014-10-15,"1242.02"
"6430",2014-10-16,"1238.81"
"6431",2014-10-17,"1238.32"
"6432",2014-10-20,"1246.91"
"6433",2014-10-21,"1248.70"
"6434",2014-10-22,"1241.27"
"6435",2014-10-23,"1231.84"
"6436",2014-10-24,"1231.01"
"6437",2014-10-27,"1226.62"
"6438",2014-10-28,"1228.52"
"6439",2014-10-29,"1212.15"
"6440",2014-10-30,"1198.85"
"6441",2014-10-31,"1172.94"
"6442",2014-11-03,"1165.63"
"6443",2014-11-04,"1168.39"
"6444",2014-11-05,"1140.54"
"6445",2014-11-06,"1141.92"
"6446",2014-11-07,"1177.97"
"6447",2014-11-10,"1151.47"
"6448",2014-11-11,"1164.33"
"6449",2014-11-12,"1162.60"
"6450",2014-11-13,"1162.55"
"6451",2014-11-14,"1188.75"
"6452",2014-11-17,"1186.57"
"6453",2014-11-18,"1197.08"
"6454",2014-11-19,"1182.68"
"6455",2014-11-20,"1193.79"
"6456",2014-11-21,"1201.55"
"6457",2014-11-24,"1197.14"
"6458",2014-11-25,"1200.98"
"6459",2014-11-26,"1197.87"
"6460",2014-11-27,"1192.67"
"6461",2014-11-28,"1167.38"
"6462",2014-12-01,"1212.10"
"6463",2014-12-02,"1198.28"
"6464",2014-12-03,"1209.43"
"6465",2014-12-04,"1205.27"
"6466",2014-12-05,"1192.35"
"6467",2014-12-08,"1203.51"
"6468",2014-12-09,"1231.06"
"6469",2014-12-10,"1226.31"
"6470",2014-12-11,"1227.72"
"6471",2014-12-12,"1222.59"
"6472",2014-12-15,"1193.23"
"6473",2014-12-16,"1197.01"
"6474",2014-12-17,"1189.71"
"6475",2014-12-18,"1198.57"
"6476",2014-12-19,"1195.74"
"6477",2014-12-22,"1176.44"
"6478",2014-12-23,"1176.57"
"6479",2014-12-24,"1173.80"
"6480",2014-12-25,"1173.80"
"6481",2014-12-26,"1196.00"
"6482",2014-12-29,"1183.29"
"6483",2014-12-30,"1200.55"
"6484",2014-12-31,"1184.37"
"6485",2015-01-01,"1181.98"
"6486",2015-01-02,"1188.39"
"6487",2015-01-05,"1204.86"
"6488",2015-01-06,"1218.58"
"6489",2015-01-07,"1211.41"
"6490",2015-01-08,"1208.79"
"6491",2015-01-09,"1223.25"
"6492",2015-01-12,"1233.31"
"6493",2015-01-13,"1230.64"
"6494",2015-01-14,"1228.72"
"6495",2015-01-15,"1262.75"
"6496",2015-01-16,"1280.45"
"6497",2015-01-19,"1275.65"
"6498",2015-01-20,"1295.32"
"6499",2015-01-21,"1293.09"
"6500",2015-01-22,"1302.25"
"6501",2015-01-23,"1294.08"
"6502",2015-01-26,"1281.40"
"6503",2015-01-27,"1292.34"
"6504",2015-01-28,"1284.49"
"6505",2015-01-29,"1257.27"
"6506",2015-01-30,"1283.79"
"6507",2015-02-02,"1274.41"
"6508",2015-02-03,"1260.52"
"6509",2015-02-04,"1269.35"
"6510",2015-02-05,"1264.82"
"6511",2015-02-06,"1234.04"
"6512",2015-02-09,"1239.03"
"6513",2015-02-10,"1233.55"
"6514",2015-02-11,"1218.83"
"6515",2015-02-12,"1221.98"
"6516",2015-02-13,"1229.76"
"6517",2015-02-16,"1232.55"
"6518",2015-02-17,"1209.89"
"6519",2015-02-18,"1212.42"
"6520",2015-02-19,"1206.84"
"6521",2015-02-20,"1201.94"
"6522",2015-02-23,"1201.83"
"6523",2015-02-24,"1200.53"
"6524",2015-02-25,"1205.00"
"6525",2015-02-26,"1209.49"
"6526",2015-02-27,"1213.18"
"6527",2015-03-02,"1206.83"
"6528",2015-03-03,"1203.74"
"6529",2015-03-04,"1200.34"
"6530",2015-03-05,"1198.40"
"6531",2015-03-06,"1167.29"
"6532",2015-03-09,"1167.21"
"6533",2015-03-10,"1161.84"
"6534",2015-03-11,"1155.31"
"6535",2015-03-12,"1153.73"
"6536",2015-03-13,"1158.48"
"6537",2015-03-16,"1154.81"
"6538",2015-03-17,"1149.57"
"6539",2015-03-18,"1167.61"
"6540",2015-03-19,"1171.18"
"6541",2015-03-20,"1182.54"
"6542",2015-03-23,"1189.54"
"6543",2015-03-24,"1193.28"
"6544",2015-03-25,"1195.47"
"6545",2015-03-26,"1204.81"
"6546",2015-03-27,"1198.55"
"6547",2015-03-30,"1186.07"
"6548",2015-03-31,"1183.57"
"6549",2015-04-01,"1203.98"
"6550",2015-04-02,"1202.61"
"6551",2015-04-03,"1206.91"
"6552",2015-04-06,"1214.84"
"6553",2015-04-07,"1209.22"
"6554",2015-04-08,"1202.57"
"6555",2015-04-09,"1194.81"
"6556",2015-04-10,"1207.59"
"6557",2015-04-13,"1198.88"
"6558",2015-04-14,"1192.78"
"6559",2015-04-15,"1202.58"
"6560",2015-04-16,"1198.55"
"6561",2015-04-17,"1204.22"
"6562",2015-04-20,"1195.89"
"6563",2015-04-21,"1202.41"
"6564",2015-04-22,"1187.13"
"6565",2015-04-23,"1193.97"
"6566",2015-04-24,"1179.00"
"6567",2015-04-27,"1202.15"
"6568",2015-04-28,"1212.17"
"6569",2015-04-29,"1204.71"
"6570",2015-04-30,"1184.37"
"6571",2015-05-01,"1178.46"
"6572",2015-05-04,"1188.33"
"6573",2015-05-05,"1193.34"
"6574",2015-05-06,"1192.24"
"6575",2015-05-07,"1184.51"
"6576",2015-05-08,"1188.39"
"6577",2015-05-11,"1183.97"
"6578",2015-05-12,"1193.94"
"6579",2015-05-13,"1215.75"
"6580",2015-05-14,"1221.14"
"6581",2015-05-15,"1224.80"
"6582",2015-05-18,"1225.51"
"6583",2015-05-19,"1207.86"
"6584",2015-05-20,"1209.80"
"6585",2015-05-21,"1204.86"
"6586",2015-05-22,"1206.21"
"6587",2015-05-25,"1206.60"
"6588",2015-05-26,"1187.30"
"6589",2015-05-27,"1188.09"
"6590",2015-05-28,"1188.40"
"6591",2015-05-29,"1190.58"
"6592",2015-06-01,"1189.20"
"6593",2015-06-02,"1193.01"
"6594",2015-06-03,"1185.17"
"6595",2015-06-04,"1176.89"
"6596",2015-06-05,"1171.94"
"6597",2015-06-08,"1174.07"
"6598",2015-06-09,"1176.80"
"6599",2015-06-10,"1186.06"
"6600",2015-06-11,"1182.01"
"6601",2015-06-12,"1181.63"
"6602",2015-06-15,"1186.43"
"6603",2015-06-16,"1182.07"
"6604",2015-06-17,"1185.55"
"6605",2015-06-18,"1201.94"
"6606",2015-06-19,"1200.27"
"6607",2015-06-22,"1185.98"
"6608",2015-06-23,"1178.63"
"6609",2015-06-24,"1175.40"
"6610",2015-06-25,"1173.17"
"6611",2015-06-26,"1175.52"
"6612",2015-06-29,"1179.83"
"6613",2015-06-30,"1172.35"
"6614",2015-07-01,"1168.79"
"6615",2015-07-02,"1166.26"
"6616",2015-07-03,"1169.10"
"6617",2015-07-06,"1170.33"
"6618",2015-07-07,"1155.26"
"6619",2015-07-08,"1158.33"
"6620",2015-07-09,"1159.43"
"6621",2015-07-10,"1163.74"
"6622",2015-07-13,"1157.98"
"6623",2015-07-14,"1156.06"
"6624",2015-07-15,"1149.45"
"6625",2015-07-16,"1145.39"
"6626",2015-07-17,"1134.14"
"6627",2015-07-20,"1096.50"
"6628",2015-07-21,"1101.25"
"6629",2015-07-22,"1094.24"
"6630",2015-07-23,"1090.70"
"6631",2015-07-24,"1099.11"
"6632",2015-07-27,"1093.98"
"6633",2015-07-28,"1095.48"
"6634",2015-07-29,"1096.85"
"6635",2015-07-30,"1088.76"
"6636",2015-07-31,"1095.80"
"6637",2015-08-03,"1086.79"
"6638",2015-08-04,"1087.70"
"6639",2015-08-05,"1085.03"
"6640",2015-08-06,"1089.55"
"6641",2015-08-07,"1094.15"
"6642",2015-08-10,"1104.51"
"6643",2015-08-11,"1108.95"
"6644",2015-08-12,"1124.47"
"6645",2015-08-13,"1115.10"
"6646",2015-08-14,"1115.07"
"6647",2015-08-17,"1117.70"
"6648",2015-08-18,"1117.71"
"6649",2015-08-19,"1133.88"
"6650",2015-08-20,"1152.20"
"6651",2015-08-21,"1160.77"
"6652",2015-08-24,"1155.11"
"6653",2015-08-25,"1140.49"
"6654",2015-08-26,"1125.26"
"6655",2015-08-27,"1125.00"
"6656",2015-08-28,"1133.60"
"6657",2015-08-31,"1134.93"
"6658",2015-09-01,"1140.27"
"6659",2015-09-02,"1134.05"
"6660",2015-09-03,"1125.46"
"6661",2015-09-04,"1121.85"
"6662",2015-09-07,"1119.35"
"6663",2015-09-08,"1121.55"
"6664",2015-09-09,"1107.85"
"6665",2015-09-10,"1110.75"
"6666",2015-09-11,"1107.95"
"6667",2015-09-14,"1109.10"
"6668",2015-09-15,"1105.35"
"6669",2015-09-16,"1119.52"
"6670",2015-09-17,"1131.51"
"6671",2015-09-18,"1139.23"
"6672",2015-09-21,"1133.44"
"6673",2015-09-22,"1124.76"
"6674",2015-09-23,"1130.30"
"6675",2015-09-24,"1153.95"
"6676",2015-09-25,"1146.20"
"6677",2015-09-28,"1131.95"
"6678",2015-09-29,"1127.43"
"6679",2015-09-30,"1115.09"
"6680",2015-10-01,"1113.61"
"6681",2015-10-02,"1138.60"
"6682",2015-10-05,"1135.75"
"6683",2015-10-06,"1147.24"
"6684",2015-10-07,"1145.54"
"6685",2015-10-08,"1139.01"
"6686",2015-10-09,"1156.53"
"6687",2015-10-12,"1163.85"
"6688",2015-10-13,"1168.84"
"6689",2015-10-14,"1184.13"
"6690",2015-10-15,"1183.10"
"6691",2015-10-16,"1177.30"
"6692",2015-10-19,"1170.79"
"6693",2015-10-20,"1176.04"
"6694",2015-10-21,"1167.18"
"6695",2015-10-22,"1166.05"
"6696",2015-10-23,"1164.45"
"6697",2015-10-26,"1163.04"
"6698",2015-10-27,"1166.88"
"6699",2015-10-28,"1156.10"
"6700",2015-10-29,"1145.97"
"6701",2015-10-30,"1142.11"
"6702",2015-11-02,"1133.84"
"6703",2015-11-03,"1117.79"
"6704",2015-11-04,"1107.90"
"6705",2015-11-05,"1103.92"
"6706",2015-11-06,"1089.80"
"6707",2015-11-09,"1092.31"
"6708",2015-11-10,"1089.67"
"6709",2015-11-11,"1086.26"
"6710",2015-11-12,"1085.20"
"6711",2015-11-13,"1083.91"
"6712",2015-11-16,"1082.76"
"6713",2015-11-17,"1070.30"
"6714",2015-11-18,"1070.73"
"6715",2015-11-19,"1082.21"
"6716",2015-11-20,"1078.01"
"6717",2015-11-23,"1069.18"
"6718",2015-11-24,"1075.65"
"6719",2015-11-25,"1071.12"
"6720",2015-11-26,"1072.33"
