"","Date","LEGATRUU.Index"
"3097",2010-07-28,"410.33"
"3098",2010-07-29,"411.81"
"3099",2010-07-30,"412.94"
"3100",2010-08-02,"414.88"
"3101",2010-08-03,"416.78"
"3102",2010-08-04,"415.63"
"3103",2010-08-05,"416.47"
"3104",2010-08-06,"419.12"
"3105",2010-08-09,"418.30"
"3106",2010-08-10,"416.23"
"3107",2010-08-11,"415.96"
"3108",2010-08-12,"414.54"
"3109",2010-08-13,"413.89"
"3110",2010-08-16,"416.99"
"3111",2010-08-17,"416.79"
"3112",2010-08-18,"417.26"
"3113",2010-08-19,"418.18"
"3114",2010-08-20,"415.60"
"3115",2010-08-23,"415.98"
"3116",2010-08-24,"418.37"
"3117",2010-08-25,"417.22"
"3118",2010-08-26,"418.70"
"3119",2010-08-27,"416.40"
"3120",2010-08-30,"417.34"
"3121",2010-08-31,"418.69"
"3122",2010-09-01,"418.12"
"3123",2010-09-02,"417.66"
"3124",2010-09-03,"417.15"
"3125",2010-09-06,"417.25"
"3126",2010-09-07,"417.55"
"3127",2010-09-08,"417.32"
"3128",2010-09-09,"416.54"
"3129",2010-09-10,"415.05"
"3130",2010-09-13,"417.42"
"3131",2010-09-14,"420.11"
"3132",2010-09-15,"418.12"
"3133",2010-09-16,"417.88"
"3134",2010-09-17,"417.24"
"3135",2010-09-20,"417.62"
"3136",2010-09-21,"419.56"
"3137",2010-09-22,"424.15"
"3138",2010-09-23,"423.63"
"3139",2010-09-24,"424.78"
"3140",2010-09-27,"425.87"
"3141",2010-09-28,"427.34"
"3142",2010-09-29,"428.04"
"3143",2010-09-30,"428.51"
"3144",2010-10-01,"429.69"
"3145",2010-10-04,"429.80"
"3146",2010-10-05,"431.74"
"3147",2010-10-06,"433.64"
"3148",2010-10-07,"434.43"
"3149",2010-10-08,"435.13"
"3150",2010-10-11,"434.75"
"3151",2010-10-12,"434.28"
"3152",2010-10-13,"435.40"
"3153",2010-10-14,"436.82"
"3154",2010-10-15,"435.16"
"3155",2010-10-18,"435.16"
"3156",2010-10-19,"432.14"
"3157",2010-10-20,"434.97"
"3158",2010-10-21,"434.51"
"3159",2010-10-22,"433.26"
"3160",2010-10-25,"435.27"
"3161",2010-10-26,"432.83"
"3162",2010-10-27,"430.06"
"3163",2010-10-28,"432.77"
"3164",2010-10-29,"433.90"
"3165",2010-11-01,"434.06"
"3166",2010-11-02,"435.52"
"3167",2010-11-03,"435.71"
"3168",2010-11-04,"439.10"
"3169",2010-11-05,"435.92"
"3170",2010-11-08,"434.31"
"3171",2010-11-09,"433.92"
"3172",2010-11-10,"429.38"
"3173",2010-11-11,"429.22"
"3174",2010-11-12,"428.48"
"3175",2010-11-15,"425.38"
"3176",2010-11-16,"424.33"
"3177",2010-11-17,"424.61"
"3178",2010-11-18,"423.80"
"3179",2010-11-19,"424.73"
"3180",2010-11-22,"424.96"
"3181",2010-11-23,"423.86"
"3182",2010-11-24,"421.78"
"3183",2010-11-25,"421.01"
"3184",2010-11-26,"418.79"
"3185",2010-11-29,"417.00"
"3186",2010-11-30,"417.38"
"3187",2010-12-01,"416.11"
"3188",2010-12-02,"417.32"
"3189",2010-12-03,"420.85"
"3190",2010-12-06,"421.01"
"3191",2010-12-07,"419.16"
"3192",2010-12-08,"415.30"
"3193",2010-12-09,"415.57"
"3194",2010-12-10,"415.83"
"3195",2010-12-13,"417.52"
"3196",2010-12-14,"416.23"
"3197",2010-12-15,"414.71"
"3198",2010-12-16,"413.14"
"3199",2010-12-17,"414.62"
"3200",2010-12-20,"415.15"
"3201",2010-12-21,"415.53"
"3202",2010-12-22,"415.65"
"3203",2010-12-23,"415.02"
"3204",2010-12-24,"416.09"
"3205",2010-12-27,"416.39"
"3206",2010-12-28,"416.59"
"3207",2010-12-29,"417.69"
"3208",2010-12-30,"419.75"
"3209",2010-12-31,"422.83"
"3210",2011-01-03,"421.81"
"3211",2011-01-04,"421.01"
"3212",2011-01-05,"416.50"
"3213",2011-01-06,"415.67"
"3214",2011-01-07,"416.50"
"3215",2011-01-10,"416.17"
"3216",2011-01-11,"415.28"
"3217",2011-01-12,"416.41"
"3218",2011-01-13,"419.94"
"3219",2011-01-14,"419.91"
"3220",2011-01-17,"419.36"
"3221",2011-01-18,"419.73"
"3222",2011-01-19,"421.64"
"3223",2011-01-20,"418.60"
"3224",2011-01-21,"421.25"
"3225",2011-01-24,"422.56"
"3226",2011-01-25,"422.91"
"3227",2011-01-26,"422.42"
"3228",2011-01-27,"422.40"
"3229",2011-01-28,"422.43"
"3230",2011-01-31,"423.59"
"3231",2011-02-01,"424.50"
"3232",2011-02-02,"424.35"
"3233",2011-02-03,"422.25"
"3234",2011-02-04,"420.13"
"3235",2011-02-07,"420.00"
"3236",2011-02-08,"420.60"
"3237",2011-02-09,"420.35"
"3238",2011-02-10,"418.23"
"3239",2011-02-11,"418.49"
"3240",2011-02-14,"417.70"
"3241",2011-02-15,"418.16"
"3242",2011-02-16,"418.06"
"3243",2011-02-17,"420.31"
"3244",2011-02-18,"420.56"
"3245",2011-02-21,"421.36"
"3246",2011-02-22,"422.78"
"3247",2011-02-23,"423.79"
"3248",2011-02-24,"425.22"
"3249",2011-02-25,"425.05"
"3250",2011-02-28,"426.08"
"3251",2011-03-01,"426.15"
"3252",2011-03-02,"426.66"
"3253",2011-03-03,"424.68"
"3254",2011-03-04,"426.07"
"3255",2011-03-07,"426.65"
"3256",2011-03-08,"424.18"
"3257",2011-03-09,"425.14"
"3258",2011-03-10,"424.30"
"3259",2011-03-11,"426.42"
"3260",2011-03-14,"428.86"
"3261",2011-03-15,"429.65"
"3262",2011-03-16,"430.77"
"3263",2011-03-17,"432.51"
"3264",2011-03-18,"431.21"
"3265",2011-03-21,"431.23"
"3266",2011-03-22,"431.45"
"3267",2011-03-23,"430.73"
"3268",2011-03-24,"431.30"
"3269",2011-03-25,"430.00"
"3270",2011-03-28,"428.71"
"3271",2011-03-29,"427.26"
"3272",2011-03-30,"427.26"
"3273",2011-03-31,"428.09"
"3274",2011-04-01,"426.18"
"3275",2011-04-04,"427.95"
"3276",2011-04-05,"426.73"
"3277",2011-04-06,"427.01"
"3278",2011-04-07,"426.72"
"3279",2011-04-08,"427.84"
"3280",2011-04-11,"428.49"
"3281",2011-04-12,"430.56"
"3282",2011-04-13,"430.81"
"3283",2011-04-14,"431.29"
"3284",2011-04-15,"431.77"
"3285",2011-04-18,"431.46"
"3286",2011-04-19,"432.60"
"3287",2011-04-20,"434.30"
"3288",2011-04-21,"436.17"
"3289",2011-04-22,"436.25"
"3290",2011-04-25,"436.30"
"3291",2011-04-26,"437.53"
"3292",2011-04-27,"436.02"
"3293",2011-04-28,"440.33"
"3294",2011-04-29,"441.36"
"3295",2011-05-02,"442.08"
"3296",2011-05-03,"441.55"
"3297",2011-05-04,"442.02"
"3298",2011-05-05,"440.12"
"3299",2011-05-06,"440.11"
"3300",2011-05-09,"438.22"
"3301",2011-05-10,"438.87"
"3302",2011-05-11,"438.37"
"3303",2011-05-12,"437.41"
"3304",2011-05-13,"437.68"
"3305",2011-05-16,"438.07"
"3306",2011-05-17,"436.98"
"3307",2011-05-18,"437.25"
"3308",2011-05-19,"436.76"
"3309",2011-05-20,"436.66"
"3310",2011-05-23,"435.30"
"3311",2011-05-24,"435.74"
"3312",2011-05-25,"436.05"
"3313",2011-05-26,"437.97"
"3314",2011-05-27,"440.27"
"3315",2011-05-30,"440.36"
"3316",2011-05-31,"441.01"
"3317",2011-06-01,"442.62"
"3318",2011-06-02,"442.19"
"3319",2011-06-03,"443.93"
"3320",2011-06-06,"444.55"
"3321",2011-06-07,"444.90"
"3322",2011-06-08,"444.97"
"3323",2011-06-09,"443.66"
"3324",2011-06-10,"442.52"
"3325",2011-06-13,"442.63"
"3326",2011-06-14,"442.44"
"3327",2011-06-15,"441.29"
"3328",2011-06-16,"439.87"
"3329",2011-06-17,"441.82"
"3330",2011-06-20,"441.68"
"3331",2011-06-21,"442.32"
"3332",2011-06-22,"443.11"
"3333",2011-06-23,"440.51"
"3334",2011-06-24,"440.85"
"3335",2011-06-27,"440.64"
"3336",2011-06-28,"440.56"
"3337",2011-06-29,"440.45"
"3338",2011-06-30,"441.35"
"3339",2011-07-01,"440.98"
"3340",2011-07-04,"441.40"
"3341",2011-07-05,"441.33"
"3342",2011-07-06,"440.15"
"3343",2011-07-07,"439.79"
"3344",2011-07-08,"441.11"
"3345",2011-07-11,"439.45"
"3346",2011-07-12,"440.58"
"3347",2011-07-13,"443.13"
"3348",2011-07-14,"442.68"
"3349",2011-07-15,"442.73"
"3350",2011-07-18,"441.25"
"3351",2011-07-19,"443.84"
"3352",2011-07-20,"443.63"
"3353",2011-07-21,"445.49"
"3354",2011-07-22,"446.57"
"3355",2011-07-25,"446.03"
"3356",2011-07-26,"448.44"
"3357",2011-07-27,"447.81"
"3358",2011-07-28,"447.48"
"3359",2011-07-29,"450.46"
"3360",2011-08-01,"450.05"
"3361",2011-08-02,"450.78"
"3362",2011-08-03,"452.03"
"3363",2011-08-04,"449.37"
"3364",2011-08-05,"449.40"
"3365",2011-08-08,"452.04"
"3366",2011-08-09,"452.80"
"3367",2011-08-10,"455.24"
"3368",2011-08-11,"453.64"
"3369",2011-08-12,"453.76"
"3370",2011-08-15,"455.82"
"3371",2011-08-16,"455.99"
"3372",2011-08-17,"458.26"
"3373",2011-08-18,"458.12"
"3374",2011-08-19,"459.34"
"3375",2011-08-22,"457.85"
"3376",2011-08-23,"457.40"
"3377",2011-08-24,"455.53"
"3378",2011-08-25,"454.35"
"3379",2011-08-26,"455.40"
"3380",2011-08-29,"455.07"
"3381",2011-08-30,"456.88"
"3382",2011-08-31,"456.19"
"3383",2011-09-01,"455.17"
"3384",2011-09-02,"456.39"
"3385",2011-09-05,"455.59"
"3386",2011-09-06,"454.32"
"3387",2011-09-07,"453.48"
"3388",2011-09-08,"453.86"
"3389",2011-09-09,"451.15"
"3390",2011-09-12,"450.15"
"3391",2011-09-13,"450.08"
"3392",2011-09-14,"449.60"
"3393",2011-09-15,"450.71"
"3394",2011-09-16,"450.85"
"3395",2011-09-19,"450.23"
"3396",2011-09-20,"451.00"
"3397",2011-09-21,"450.95"
"3398",2011-09-22,"449.15"
"3399",2011-09-23,"448.92"
"3400",2011-09-26,"447.25"
"3401",2011-09-27,"447.89"
"3402",2011-09-28,"447.61"
"3403",2011-09-29,"447.69"
"3404",2011-09-30,"445.65"
"3405",2011-10-03,"445.89"
"3406",2011-10-04,"445.31"
"3407",2011-10-05,"444.41"
"3408",2011-10-06,"444.75"
"3409",2011-10-07,"445.68"
"3410",2011-10-10,"447.14"
"3411",2011-10-11,"446.49"
"3412",2011-10-12,"446.88"
"3413",2011-10-13,"447.38"
"3414",2011-10-14,"447.62"
"3415",2011-10-17,"448.52"
"3416",2011-10-18,"447.55"
"3417",2011-10-19,"448.92"
"3418",2011-10-20,"447.34"
"3419",2011-10-21,"450.29"
"3420",2011-10-24,"450.14"
"3421",2011-10-25,"452.26"
"3422",2011-10-26,"451.26"
"3423",2011-10-27,"453.66"
"3424",2011-10-28,"454.77"
"3425",2011-10-31,"451.58"
"3426",2011-11-01,"449.79"
"3427",2011-11-02,"451.05"
"3428",2011-11-03,"449.97"
"3429",2011-11-04,"450.31"
"3430",2011-11-07,"450.39"
"3431",2011-11-08,"451.04"
"3432",2011-11-09,"448.74"
"3433",2011-11-10,"448.17"
"3434",2011-11-11,"450.36"
"3435",2011-11-14,"449.37"
"3436",2011-11-15,"447.29"
"3437",2011-11-16,"447.28"
"3438",2011-11-17,"446.89"
"3439",2011-11-18,"446.82"
"3440",2011-11-21,"445.79"
"3441",2011-11-22,"445.81"
"3442",2011-11-23,"443.04"
"3443",2011-11-24,"442.63"
"3444",2011-11-25,"439.91"
"3445",2011-11-28,"441.08"
"3446",2011-11-29,"441.51"
"3447",2011-11-30,"443.70"
"3448",2011-12-01,"444.42"
"3449",2011-12-02,"444.57"
"3450",2011-12-05,"446.40"
"3451",2011-12-06,"445.45"
"3452",2011-12-07,"446.32"
"3453",2011-12-08,"445.84"
"3454",2011-12-09,"445.36"
"3455",2011-12-12,"444.39"
"3456",2011-12-13,"443.37"
"3457",2011-12-14,"442.09"
"3458",2011-12-15,"443.14"
"3459",2011-12-16,"444.95"
"3460",2011-12-19,"444.72"
"3461",2011-12-20,"445.65"
"3462",2011-12-21,"444.39"
"3463",2011-12-22,"444.63"
"3464",2011-12-23,"443.95"
"3465",2011-12-26,"443.96"
"3466",2011-12-27,"444.46"
"3467",2011-12-28,"444.27"
"3468",2011-12-29,"444.53"
"3469",2011-12-30,"446.69"
"3470",2012-01-03,"447.25"
"3471",2012-01-04,"445.47"
"3472",2012-01-05,"443.53"
"3473",2012-01-06,"442.83"
"3474",2012-01-09,"443.80"
"3475",2012-01-10,"444.48"
"3476",2012-01-11,"444.25"
"3477",2012-01-12,"445.91"
"3478",2012-01-13,"445.11"
"3479",2012-01-16,"445.85"
"3480",2012-01-17,"446.52"
"3481",2012-01-18,"447.05"
"3482",2012-01-19,"447.05"
"3483",2012-01-20,"446.84"
"3484",2012-01-23,"448.21"
"3485",2012-01-24,"446.60"
"3486",2012-01-25,"446.52"
"3487",2012-01-26,"451.28"
"3488",2012-01-27,"452.46"
"3489",2012-01-30,"453.33"
"3490",2012-01-31,"454.17"
"3491",2012-02-01,"455.66"
"3492",2012-02-02,"455.57"
"3493",2012-02-03,"453.64"
"3494",2012-02-06,"453.79"
"3495",2012-02-07,"454.45"
"3496",2012-02-08,"454.45"
"3497",2012-02-09,"453.93"
"3498",2012-02-10,"452.84"
"3499",2012-02-13,"453.64"
"3500",2012-02-14,"452.07"
"3501",2012-02-15,"451.66"
"3502",2012-02-16,"450.14"
"3503",2012-02-17,"450.68"
"3504",2012-02-20,"451.75"
"3505",2012-02-21,"451.22"
"3506",2012-02-22,"450.51"
"3507",2012-02-23,"451.79"
"3508",2012-02-24,"453.17"
"3509",2012-02-27,"453.58"
"3510",2012-02-28,"454.23"
"3511",2012-02-29,"453.86"
"3512",2012-03-01,"453.18"
"3513",2012-03-02,"451.95"
"3514",2012-03-05,"451.83"
"3515",2012-03-06,"451.20"
"3516",2012-03-07,"450.95"
"3517",2012-03-08,"452.18"
"3518",2012-03-09,"449.57"
"3519",2012-03-12,"449.91"
"3520",2012-03-13,"448.71"
"3521",2012-03-14,"444.51"
"3522",2012-03-15,"445.07"
"3523",2012-03-16,"446.00"
"3524",2012-03-19,"446.71"
"3525",2012-03-20,"445.89"
"3526",2012-03-21,"446.42"
"3527",2012-03-22,"447.55"
"3528",2012-03-23,"448.98"
"3529",2012-03-26,"449.35"
"3530",2012-03-27,"449.61"
"3531",2012-03-28,"449.41"
"3532",2012-03-29,"450.15"
"3533",2012-03-30,"450.59"
"3534",2012-04-02,"450.94"
"3535",2012-04-03,"450.24"
"3536",2012-04-04,"447.42"
"3537",2012-04-05,"447.55"
"3538",2012-04-06,"448.48"
"3539",2012-04-09,"449.70"
"3540",2012-04-10,"450.87"
"3541",2012-04-11,"450.97"
"3542",2012-04-12,"451.87"
"3543",2012-04-13,"451.27"
"3544",2012-04-16,"451.61"
"3545",2012-04-17,"452.04"
"3546",2012-04-18,"451.66"
"3547",2012-04-19,"451.50"
"3548",2012-04-20,"451.84"
"3549",2012-04-23,"451.87"
"3550",2012-04-24,"452.61"
"3551",2012-04-25,"452.18"
"3552",2012-04-26,"453.95"
"3553",2012-04-27,"454.96"
"3554",2012-04-30,"455.91"
"3555",2012-05-01,"455.38"
"3556",2012-05-02,"455.13"
"3557",2012-05-03,"455.18"
"3558",2012-05-04,"455.78"
"3559",2012-05-07,"455.88"
"3560",2012-05-08,"455.25"
"3561",2012-05-09,"454.28"
"3562",2012-05-10,"454.17"
"3563",2012-05-11,"454.37"
"3564",2012-05-14,"453.53"
"3565",2012-05-15,"452.07"
"3566",2012-05-16,"451.25"
"3567",2012-05-17,"451.86"
"3568",2012-05-18,"452.42"
"3569",2012-05-21,"452.35"
"3570",2012-05-22,"451.42"
"3571",2012-05-23,"450.83"
"3572",2012-05-24,"450.74"
"3573",2012-05-25,"449.75"
"3574",2012-05-28,"450.24"
"3575",2012-05-29,"450.50"
"3576",2012-05-30,"450.33"
"3577",2012-05-31,"451.23"
"3578",2012-06-01,"452.59"
"3579",2012-06-04,"451.93"
"3580",2012-06-05,"451.01"
"3581",2012-06-06,"451.33"
"3582",2012-06-07,"451.28"
"3583",2012-06-08,"450.34"
"3584",2012-06-11,"451.32"
"3585",2012-06-12,"449.53"
"3586",2012-06-13,"450.72"
"3587",2012-06-14,"451.07"
"3588",2012-06-15,"453.25"
"3589",2012-06-18,"452.76"
"3590",2012-06-19,"453.41"
"3591",2012-06-20,"453.22"
"3592",2012-06-21,"451.91"
"3593",2012-06-22,"450.36"
"3594",2012-06-25,"451.34"
"3595",2012-06-26,"450.92"
"3596",2012-06-27,"450.49"
"3597",2012-06-28,"450.93"
"3598",2012-06-29,"453.38"
"3599",2012-07-02,"454.17"
"3600",2012-07-03,"453.78"
"3601",2012-07-04,"452.94"
"3602",2012-07-05,"451.90"
"3603",2012-07-06,"452.36"
"3604",2012-07-09,"452.48"
"3605",2012-07-10,"452.82"
"3606",2012-07-11,"453.29"
"3607",2012-07-12,"453.17"
"3608",2012-07-13,"454.28"
"3609",2012-07-16,"455.54"
"3610",2012-07-17,"455.06"
"3611",2012-07-18,"456.50"
"3612",2012-07-19,"457.02"
"3613",2012-07-20,"456.36"
"3614",2012-07-23,"455.38"
"3615",2012-07-24,"454.84"
"3616",2012-07-25,"455.17"
"3617",2012-07-26,"457.85"
"3618",2012-07-27,"457.14"
"3619",2012-07-30,"457.24"
"3620",2012-07-31,"458.63"
"3621",2012-08-01,"457.79"
"3622",2012-08-02,"456.98"
"3623",2012-08-03,"457.81"
"3624",2012-08-06,"459.69"
"3625",2012-08-07,"458.15"
"3626",2012-08-08,"458.02"
"3627",2012-08-09,"457.24"
"3628",2012-08-10,"458.57"
"3629",2012-08-13,"458.55"
"3630",2012-08-14,"456.96"
"3631",2012-08-15,"455.37"
"3632",2012-08-16,"455.31"
"3633",2012-08-17,"454.84"
"3634",2012-08-20,"455.71"
"3635",2012-08-21,"457.24"
"3636",2012-08-22,"458.29"
"3637",2012-08-23,"461.27"
"3638",2012-08-24,"460.21"
"3639",2012-08-27,"460.50"
"3640",2012-08-28,"461.45"
"3641",2012-08-29,"460.46"
"3642",2012-08-30,"460.73"
"3643",2012-08-31,"462.59"
"3644",2012-09-03,"462.41"
"3645",2012-09-04,"462.30"
"3646",2012-09-05,"462.68"
"3647",2012-09-06,"461.56"
"3648",2012-09-07,"465.20"
"3649",2012-09-10,"464.50"
"3650",2012-09-11,"466.03"
"3651",2012-09-12,"465.62"
"3652",2012-09-13,"466.74"
"3653",2012-09-14,"467.25"
"3654",2012-09-17,"466.80"
"3655",2012-09-18,"466.58"
"3656",2012-09-19,"467.54"
"3657",2012-09-20,"466.93"
"3658",2012-09-21,"467.61"
"3659",2012-09-24,"467.66"
"3660",2012-09-25,"468.37"
"3661",2012-09-26,"467.77"
"3662",2012-09-27,"468.09"
"3663",2012-09-28,"468.23"
"3664",2012-10-01,"468.37"
"3665",2012-10-02,"468.85"
"3666",2012-10-03,"467.76"
"3667",2012-10-04,"468.79"
"3668",2012-10-05,"468.61"
"3669",2012-10-08,"468.27"
"3670",2012-10-09,"467.70"
"3671",2012-10-10,"467.79"
"3672",2012-10-11,"468.39"
"3673",2012-10-12,"469.40"
"3674",2012-10-15,"468.55"
"3675",2012-10-16,"468.66"
"3676",2012-10-17,"469.35"
"3677",2012-10-18,"468.39"
"3678",2012-10-19,"467.98"
"3679",2012-10-22,"467.49"
"3680",2012-10-23,"466.42"
"3681",2012-10-24,"466.63"
"3682",2012-10-25,"465.77"
"3683",2012-10-26,"466.93"
"3684",2012-10-29,"466.62"
"3685",2012-10-30,"467.79"
"3686",2012-10-31,"467.57"
"3687",2012-11-01,"467.07"
"3688",2012-11-02,"465.56"
"3689",2012-11-05,"465.72"
"3690",2012-11-06,"465.54"
"3691",2012-11-07,"466.57"
"3692",2012-11-08,"466.62"
"3693",2012-11-09,"466.89"
"3694",2012-11-12,"466.94"
"3695",2012-11-13,"467.14"
"3696",2012-11-14,"465.98"
"3697",2012-11-15,"465.57"
"3698",2012-11-16,"464.61"
"3699",2012-11-19,"465.84"
"3700",2012-11-20,"464.40"
"3701",2012-11-21,"463.60"
"3702",2012-11-22,"464.20"
"3703",2012-11-23,"465.41"
"3704",2012-11-26,"466.22"
"3705",2012-11-27,"466.01"
"3706",2012-11-28,"467.05"
"3707",2012-11-29,"467.46"
"3708",2012-11-30,"467.52"
"3709",2012-12-03,"468.32"
"3710",2012-12-04,"469.39"
"3711",2012-12-05,"468.89"
"3712",2012-12-06,"468.49"
"3713",2012-12-07,"467.54"
"3714",2012-12-10,"467.51"
"3715",2012-12-11,"468.09"
"3716",2012-12-12,"467.78"
"3717",2012-12-13,"467.16"
"3718",2012-12-14,"467.58"
"3719",2012-12-17,"467.56"
"3720",2012-12-18,"467.35"
"3721",2012-12-19,"467.81"
"3722",2012-12-20,"467.72"
"3723",2012-12-21,"467.72"
"3724",2012-12-24,"467.00"
"3725",2012-12-25,"466.98"
"3726",2012-12-26,"466.02"
"3727",2012-12-27,"466.67"
"3728",2012-12-28,"466.65"
"3729",2012-12-31,"465.98"
"3730",2013-01-02,"465.20"
"3731",2013-01-03,"463.22"
"3732",2013-01-04,"460.69"
"3733",2013-01-07,"462.00"
"3734",2013-01-08,"462.77"
"3735",2013-01-09,"462.09"
"3736",2013-01-10,"463.17"
"3737",2013-01-11,"463.72"
"3738",2013-01-14,"463.92"
"3739",2013-01-15,"464.79"
"3740",2013-01-16,"464.41"
"3741",2013-01-17,"463.33"
"3742",2013-01-18,"462.27"
"3743",2013-01-21,"462.45"
"3744",2013-01-22,"463.75"
"3745",2013-01-23,"463.80"
"3746",2013-01-24,"462.73"
"3747",2013-01-25,"461.61"
"3748",2013-01-28,"460.86"
"3749",2013-01-29,"461.23"
"3750",2013-01-30,"461.25"
"3751",2013-01-31,"461.74"
"3752",2013-02-01,"461.27"
"3753",2013-02-04,"460.08"
"3754",2013-02-05,"458.67"
"3755",2013-02-06,"458.93"
"3756",2013-02-07,"458.12"
"3757",2013-02-08,"458.68"
"3758",2013-02-11,"457.66"
"3759",2013-02-12,"458.67"
"3760",2013-02-13,"457.62"
"3761",2013-02-14,"457.61"
"3762",2013-02-15,"456.93"
"3763",2013-02-18,"456.79"
"3764",2013-02-19,"457.18"
"3765",2013-02-20,"456.69"
"3766",2013-02-21,"456.39"
"3767",2013-02-22,"455.88"
"3768",2013-02-25,"456.33"
"3769",2013-02-26,"457.06"
"3770",2013-02-27,"457.72"
"3771",2013-02-28,"457.37"
"3772",2013-03-01,"455.77"
"3773",2013-03-04,"456.35"
"3774",2013-03-05,"456.16"
"3775",2013-03-06,"455.42"
"3776",2013-03-07,"454.54"
"3777",2013-03-08,"451.71"
"3778",2013-03-11,"452.14"
"3779",2013-03-12,"452.96"
"3780",2013-03-13,"452.32"
"3781",2013-03-14,"452.61"
"3782",2013-03-15,"455.02"
"3783",2013-03-18,"454.77"
"3784",2013-03-19,"454.64"
"3785",2013-03-20,"454.38"
"3786",2013-03-21,"455.00"
"3787",2013-03-22,"456.55"
"3788",2013-03-25,"455.81"
"3789",2013-03-26,"455.76"
"3790",2013-03-27,"455.21"
"3791",2013-03-28,"456.26"
"3792",2013-03-29,"456.21"
"3793",2013-04-01,"456.91"
"3794",2013-04-02,"456.73"
"3795",2013-04-03,"458.05"
"3796",2013-04-04,"456.92"
"3797",2013-04-05,"459.31"
"3798",2013-04-08,"457.42"
"3799",2013-04-09,"457.39"
"3800",2013-04-10,"456.44"
"3801",2013-04-11,"457.11"
"3802",2013-04-12,"457.75"
"3803",2013-04-15,"458.11"
"3804",2013-04-16,"458.61"
"3805",2013-04-17,"458.00"
"3806",2013-04-18,"458.39"
"3807",2013-04-19,"457.60"
"3808",2013-04-22,"457.30"
"3809",2013-04-23,"457.44"
"3810",2013-04-24,"457.16"
"3811",2013-04-25,"457.52"
"3812",2013-04-26,"459.83"
"3813",2013-04-29,"460.75"
"3814",2013-04-30,"462.55"
"3815",2013-05-01,"463.00"
"3816",2013-05-02,"461.92"
"3817",2013-05-03,"460.38"
"3818",2013-05-06,"459.88"
"3819",2013-05-07,"459.08"
"3820",2013-05-08,"460.83"
"3821",2013-05-09,"459.28"
"3822",2013-05-10,"453.76"
"3823",2013-05-13,"453.37"
"3824",2013-05-14,"452.19"
"3825",2013-05-15,"450.38"
"3826",2013-05-16,"452.58"
"3827",2013-05-17,"450.04"
"3828",2013-05-20,"450.35"
"3829",2013-05-21,"450.03"
"3830",2013-05-22,"448.61"
"3831",2013-05-23,"450.09"
"3832",2013-05-24,"450.68"
"3833",2013-05-27,"450.85"
"3834",2013-05-28,"447.37"
"3835",2013-05-29,"448.93"
"3836",2013-05-30,"450.37"
"3837",2013-05-31,"448.80"
"3838",2013-06-03,"451.13"
"3839",2013-06-04,"450.39"
"3840",2013-06-05,"451.43"
"3841",2013-06-06,"453.13"
"3842",2013-06-07,"453.68"
"3843",2013-06-10,"451.11"
"3844",2013-06-11,"453.17"
"3845",2013-06-12,"454.68"
"3846",2013-06-13,"456.40"
"3847",2013-06-14,"457.82"
"3848",2013-06-17,"457.36"
"3849",2013-06-18,"456.41"
"3850",2013-06-19,"456.21"
"3851",2013-06-20,"447.37"
"3852",2013-06-21,"445.53"
"3853",2013-06-24,"443.12"
"3854",2013-06-25,"442.88"
"3855",2013-06-26,"443.73"
"3856",2013-06-27,"444.02"
"3857",2013-06-28,"443.49"
"3858",2013-07-01,"443.95"
"3859",2013-07-02,"443.67"
"3860",2013-07-03,"443.22"
"3861",2013-07-04,"442.58"
"3862",2013-07-05,"438.39"
"3863",2013-07-08,"439.53"
"3864",2013-07-09,"439.38"
"3865",2013-07-10,"440.57"
"3866",2013-07-11,"445.19"
"3867",2013-07-12,"444.92"
"3868",2013-07-15,"444.96"
"3869",2013-07-16,"446.96"
"3870",2013-07-17,"446.67"
"3871",2013-07-18,"446.02"
"3872",2013-07-19,"447.30"
"3873",2013-07-22,"449.29"
"3874",2013-07-23,"448.90"
"3875",2013-07-24,"447.67"
"3876",2013-07-25,"447.60"
"3877",2013-07-26,"449.79"
"3878",2013-07-29,"449.62"
"3879",2013-07-30,"449.17"
"3880",2013-07-31,"449.06"
"3881",2013-08-01,"446.87"
"3882",2013-08-02,"448.90"
"3883",2013-08-05,"448.52"
"3884",2013-08-06,"450.03"
"3885",2013-08-07,"451.63"
"3886",2013-08-08,"453.46"
"3887",2013-08-09,"453.08"
"3888",2013-08-12,"452.09"
"3889",2013-08-13,"448.37"
"3890",2013-08-14,"448.87"
"3891",2013-08-15,"447.73"
"3892",2013-08-16,"448.33"
"3893",2013-08-19,"447.33"
"3894",2013-08-20,"449.51"
"3895",2013-08-21,"447.74"
"3896",2013-08-22,"445.86"
"3897",2013-08-23,"447.32"
"3898",2013-08-26,"447.68"
"3899",2013-08-27,"449.58"
"3900",2013-08-28,"448.08"
"3901",2013-08-29,"446.85"
"3902",2013-08-30,"446.70"
"3903",2013-09-02,"445.74"
"3904",2013-09-03,"443.93"
"3905",2013-09-04,"444.36"
"3906",2013-09-05,"441.26"
"3907",2013-09-06,"443.83"
"3908",2013-09-09,"445.19"
"3909",2013-09-10,"443.84"
"3910",2013-09-11,"445.40"
"3911",2013-09-12,"446.72"
"3912",2013-09-13,"446.27"
"3913",2013-09-16,"448.64"
"3914",2013-09-17,"448.32"
"3915",2013-09-18,"449.96"
"3916",2013-09-19,"452.64"
"3917",2013-09-20,"451.83"
"3918",2013-09-23,"453.09"
