"","Date","RTY.Index"
"5772",2012-07-19,"802.17"
"5773",2012-07-20,"791.54"
"5774",2012-07-23,"778.90"
"5775",2012-07-24,"767.75"
"5776",2012-07-25,"769.32"
"5777",2012-07-26,"777.11"
"5778",2012-07-27,"796.00"
"5779",2012-07-30,"791.58"
"5780",2012-07-31,"786.94"
"5781",2012-08-01,"771.03"
"5782",2012-08-02,"768.60"
"5783",2012-08-03,"788.48"
"5784",2012-08-06,"794.35"
"5785",2012-08-07,"801.34"
"5786",2012-08-08,"800.16"
"5787",2012-08-09,"802.90"
"5788",2012-08-10,"801.55"
"5789",2012-08-13,"799.49"
"5790",2012-08-14,"796.88"
"5791",2012-08-15,"804.26"
"5792",2012-08-16,"813.08"
"5793",2012-08-17,"819.89"
"5794",2012-08-20,"816.51"
"5795",2012-08-21,"815.36"
"5796",2012-08-22,"812.56"
"5797",2012-08-23,"806.00"
"5798",2012-08-24,"809.19"
"5799",2012-08-27,"810.40"
"5800",2012-08-28,"814.28"
"5801",2012-08-29,"817.84"
"5802",2012-08-30,"808.64"
"5803",2012-08-31,"812.09"
"5804",2012-09-04,"822.14"
"5805",2012-09-05,"821.23"
"5806",2012-09-06,"837.95"
"5807",2012-09-07,"842.27"
"5808",2012-09-10,"839.37"
"5809",2012-09-11,"841.91"
"5810",2012-09-12,"845.12"
"5811",2012-09-13,"856.12"
"5812",2012-09-14,"864.70"
"5813",2012-09-17,"858.90"
"5814",2012-09-18,"856.93"
"5815",2012-09-19,"856.08"
"5816",2012-09-20,"851.51"
"5817",2012-09-21,"855.51"
"5818",2012-09-24,"851.76"
"5819",2012-09-25,"839.12"
"5820",2012-09-26,"833.93"
"5821",2012-09-27,"843.54"
"5822",2012-09-28,"837.45"
"5823",2012-10-01,"840.31"
"5824",2012-10-02,"840.51"
"5825",2012-10-03,"838.78"
"5826",2012-10-04,"844.65"
"5827",2012-10-05,"842.86"
"5828",2012-10-08,"838.41"
"5829",2012-10-09,"827.92"
"5830",2012-10-10,"826.75"
"5831",2012-10-11,"829.78"
"5832",2012-10-12,"823.09"
"5833",2012-10-15,"828.28"
"5834",2012-10-16,"835.44"
"5835",2012-10-17,"842.52"
"5836",2012-10-18,"837.12"
"5837",2012-10-19,"821.00"
"5838",2012-10-22,"820.52"
"5839",2012-10-23,"816.20"
"5840",2012-10-24,"813.66"
"5841",2012-10-25,"816.82"
"5842",2012-10-26,"813.25"
"5843",2012-10-29,"813.25"
"5844",2012-10-30,"813.25"
"5845",2012-10-31,"818.73"
"5846",2012-11-01,"827.85"
"5847",2012-11-02,"814.37"
"5848",2012-11-05,"819.54"
"5849",2012-11-06,"825.81"
"5850",2012-11-07,"804.52"
"5851",2012-11-08,"793.65"
"5852",2012-11-09,"795.02"
"5853",2012-11-12,"793.76"
"5854",2012-11-13,"789.01"
"5855",2012-11-14,"773.20"
"5856",2012-11-15,"769.48"
"5857",2012-11-16,"776.28"
"5858",2012-11-19,"793.06"
"5859",2012-11-20,"793.81"
"5860",2012-11-21,"798.38"
"5861",2012-11-23,"807.18"
"5862",2012-11-26,"809.02"
"5863",2012-11-27,"807.74"
"5864",2012-11-28,"813.50"
"5865",2012-11-29,"823.20"
"5866",2012-11-30,"821.92"
"5867",2012-12-03,"820.80"
"5868",2012-12-04,"822.12"
"5869",2012-12-05,"820.60"
"5870",2012-12-06,"821.79"
"5871",2012-12-07,"822.27"
"5872",2012-12-10,"826.26"
"5873",2012-12-11,"834.99"
"5874",2012-12-12,"829.39"
"5875",2012-12-13,"824.20"
"5876",2012-12-14,"823.75"
"5877",2012-12-17,"835.00"
"5878",2012-12-18,"847.69"
"5879",2012-12-19,"847.89"
"5880",2012-12-20,"852.49"
"5881",2012-12-21,"847.92"
"5882",2012-12-24,"844.74"
"5883",2012-12-26,"838.89"
"5884",2012-12-27,"837.40"
"5885",2012-12-28,"832.10"
"5886",2012-12-31,"849.35"
"5887",2013-01-02,"873.42"
"5888",2013-01-03,"872.61"
"5889",2013-01-04,"879.15"
"5890",2013-01-07,"875.80"
"5891",2013-01-08,"874.70"
"5892",2013-01-09,"879.51"
"5893",2013-01-10,"881.24"
"5894",2013-01-11,"880.78"
"5895",2013-01-14,"880.10"
"5896",2013-01-15,"884.60"
"5897",2013-01-16,"882.31"
"5898",2013-01-17,"890.36"
"5899",2013-01-18,"892.80"
"5900",2013-01-22,"899.24"
"5901",2013-01-23,"896.70"
"5902",2013-01-24,"900.19"
"5903",2013-01-25,"905.24"
"5904",2013-01-28,"906.72"
"5905",2013-01-29,"907.31"
"5906",2013-01-30,"896.91"
"5907",2013-01-31,"902.09"
"5908",2013-02-01,"911.20"
"5909",2013-02-04,"899.28"
"5910",2013-02-05,"908.22"
"5911",2013-02-06,"911.29"
"5912",2013-02-07,"908.10"
"5913",2013-02-08,"913.67"
"5914",2013-02-11,"913.03"
"5915",2013-02-12,"917.52"
"5916",2013-02-13,"920.58"
"5917",2013-02-14,"923.76"
"5918",2013-02-15,"923.15"
"5919",2013-02-19,"932.00"
"5920",2013-02-20,"913.50"
"5921",2013-02-21,"905.40"
"5922",2013-02-22,"916.16"
"5923",2013-02-25,"895.85"
"5924",2013-02-26,"900.05"
"5925",2013-02-27,"909.92"
"5926",2013-02-28,"911.11"
"5927",2013-03-01,"914.73"
"5928",2013-03-04,"916.68"
"5929",2013-03-05,"927.40"
"5930",2013-03-06,"929.96"
"5931",2013-03-07,"934.57"
"5932",2013-03-08,"942.50"
"5933",2013-03-11,"942.51"
"5934",2013-03-12,"940.26"
"5935",2013-03-13,"943.90"
"5936",2013-03-14,"953.07"
"5937",2013-03-15,"952.48"
"5938",2013-03-18,"947.20"
"5939",2013-03-19,"942.85"
"5940",2013-03-20,"951.95"
"5941",2013-03-21,"943.92"
"5942",2013-03-22,"946.27"
"5943",2013-03-25,"945.85"
"5944",2013-03-26,"949.82"
"5945",2013-03-27,"950.24"
"5946",2013-03-28,"951.54"
"5947",2013-04-01,"938.79"
"5948",2013-04-02,"934.30"
"5949",2013-04-03,"918.71"
"5950",2013-04-04,"925.66"
"5951",2013-04-05,"923.28"
"5952",2013-04-08,"931.49"
"5953",2013-04-09,"929.34"
"5954",2013-04-10,"946.09"
"5955",2013-04-11,"947.05"
"5956",2013-04-12,"942.85"
"5957",2013-04-15,"907.18"
"5958",2013-04-16,"923.30"
"5959",2013-04-17,"906.80"
"5960",2013-04-18,"901.51"
"5961",2013-04-19,"912.50"
"5962",2013-04-22,"914.80"
"5963",2013-04-23,"929.36"
"5964",2013-04-24,"934.11"
"5965",2013-04-25,"940.28"
"5966",2013-04-26,"935.25"
"5967",2013-04-29,"942.43"
"5968",2013-04-30,"947.46"
"5969",2013-05-01,"924.24"
"5970",2013-05-02,"939.85"
"5971",2013-05-03,"954.42"
"5972",2013-05-06,"959.80"
"5973",2013-05-07,"967.82"
"5974",2013-05-08,"970.41"
"5975",2013-05-09,"966.26"
"5976",2013-05-10,"975.16"
"5977",2013-05-13,"973.79"
"5978",2013-05-14,"985.96"
"5979",2013-05-15,"988.54"
"5980",2013-05-16,"985.34"
"5981",2013-05-17,"996.28"
"5982",2013-05-20,"997.98"
"5983",2013-05-21,"998.78"
"5984",2013-05-22,"982.26"
"5985",2013-05-23,"984.28"
"5986",2013-05-24,"984.28"
"5987",2013-05-28,"997.35"
"5988",2013-05-29,"986.97"
"5989",2013-05-30,"994.43"
"5990",2013-05-31,"984.14"
"5991",2013-06-03,"990.53"
"5992",2013-06-04,"981.97"
"5993",2013-06-05,"968.16"
"5994",2013-06-06,"979.46"
"5995",2013-06-07,"987.63"
"5996",2013-06-10,"992.67"
"5997",2013-06-11,"981.45"
"5998",2013-06-12,"972.31"
"5999",2013-06-13,"989.69"
"6000",2013-06-14,"981.38"
"6001",2013-06-17,"987.84"
"6002",2013-06-18,"999.99"
"6003",2013-06-19,"986.50"
"6004",2013-06-20,"960.52"
"6005",2013-06-21,"963.68"
"6006",2013-06-24,"951.05"
"6007",2013-06-25,"961.26"
"6008",2013-06-26,"963.83"
"6009",2013-06-27,"979.92"
"6010",2013-06-28,"977.48"
"6011",2013-07-01,"989.84"
"6012",2013-07-02,"989.54"
"6013",2013-07-03,"991.13"
"6014",2013-07-05,"1005.39"
"6015",2013-07-08,"1009.25"
"6016",2013-07-09,"1018.05"
"6017",2013-07-10,"1020.43"
"6018",2013-07-11,"1033.18"
"6019",2013-07-12,"1036.52"
"6020",2013-07-15,"1043.30"
"6021",2013-07-16,"1038.75"
"6022",2013-07-17,"1042.53"
"6023",2013-07-18,"1050.27"
"6024",2013-07-19,"1050.48"
"6025",2013-07-22,"1053.41"
"6026",2013-07-23,"1052.20"
"6027",2013-07-24,"1043.83"
"6028",2013-07-25,"1054.19"
"6029",2013-07-26,"1048.51"
"6030",2013-07-29,"1040.66"
"6031",2013-07-30,"1043.51"
"6032",2013-07-31,"1045.26"
"6033",2013-08-01,"1059.88"
"6034",2013-08-02,"1059.86"
"6035",2013-08-05,"1063.01"
"6036",2013-08-06,"1052.14"
"6037",2013-08-07,"1044.34"
"6038",2013-08-08,"1049.47"
"6039",2013-08-09,"1048.40"
"6040",2013-08-12,"1053.67"
"6041",2013-08-13,"1051.99"
"6042",2013-08-14,"1047.80"
"6043",2013-08-15,"1027.61"
"6044",2013-08-16,"1024.30"
"6045",2013-08-19,"1013.25"
"6046",2013-08-20,"1028.57"
"6047",2013-08-21,"1021.58"
"6048",2013-08-22,"1036.20"
"6049",2013-08-23,"1038.24"
"6050",2013-08-26,"1038.47"
"6051",2013-08-27,"1013.49"
"6052",2013-08-28,"1016.50"
"6053",2013-08-29,"1026.94"
"6054",2013-08-30,"1010.90"
"6055",2013-09-03,"1016.27"
"6056",2013-09-04,"1025.58"
"6057",2013-09-05,"1028.69"
"6058",2013-09-06,"1029.55"
"6059",2013-09-09,"1046.08"
"6060",2013-09-10,"1055.72"
"6061",2013-09-11,"1055.34"
"6062",2013-09-12,"1048.48"
"6063",2013-09-13,"1053.98"
"6064",2013-09-16,"1056.25"
"6065",2013-09-17,"1066.39"
"6066",2013-09-18,"1076.97"
"6067",2013-09-19,"1075.27"
"6068",2013-09-20,"1072.83"
"6069",2013-09-23,"1072.13"
"6070",2013-09-24,"1074.68"
"6071",2013-09-25,"1073.51"
"6072",2013-09-26,"1078.41"
"6073",2013-09-27,"1074.19"
"6074",2013-09-30,"1073.79"
"6075",2013-10-01,"1087.43"
"6076",2013-10-02,"1082.55"
"6077",2013-10-03,"1070.90"
"6078",2013-10-04,"1078.25"
"6079",2013-10-07,"1065.79"
"6080",2013-10-08,"1047.26"
"6081",2013-10-09,"1043.46"
"6082",2013-10-10,"1069.50"
"6083",2013-10-11,"1084.32"
"6084",2013-10-14,"1090.30"
"6085",2013-10-15,"1079.62"
"6086",2013-10-16,"1092.42"
"6087",2013-10-17,"1102.28"
"6088",2013-10-18,"1114.77"
"6089",2013-10-21,"1112.48"
"6090",2013-10-22,"1115.63"
"6091",2013-10-23,"1110.93"
"6092",2013-10-24,"1118.85"
"6093",2013-10-25,"1118.35"
"6094",2013-10-28,"1117.98"
"6095",2013-10-29,"1121.07"
"6096",2013-10-30,"1105.50"
"6097",2013-10-31,"1100.16"
"6098",2013-11-01,"1095.67"
"6099",2013-11-04,"1108.28"
"6100",2013-11-05,"1103.59"
"6101",2013-11-06,"1098.64"
"6102",2013-11-07,"1079.09"
"6103",2013-11-08,"1099.97"
"6104",2013-11-11,"1101.50"
"6105",2013-11-12,"1101.47"
"6106",2013-11-13,"1112.18"
"6107",2013-11-14,"1111.44"
"6108",2013-11-15,"1116.20"
"6109",2013-11-18,"1107.29"
"6110",2013-11-19,"1101.38"
"6111",2013-11-20,"1099.79"
"6112",2013-11-21,"1119.62"
"6113",2013-11-22,"1124.92"
"6114",2013-11-25,"1124.73"
"6115",2013-11-26,"1134.53"
"6116",2013-11-27,"1141.33"
"6117",2013-11-29,"1142.89"
"6118",2013-12-02,"1129.12"
"6119",2013-12-03,"1123.78"
"6120",2013-12-04,"1121.38"
"6121",2013-12-05,"1122.47"
"6122",2013-12-06,"1131.38"
"6123",2013-12-09,"1129.84"
"6124",2013-12-10,"1119.69"
"6125",2013-12-11,"1101.50"
"6126",2013-12-12,"1103.27"
"6127",2013-12-13,"1107.05"
"6128",2013-12-16,"1119.85"
"6129",2013-12-17,"1118.89"
"6130",2013-12-18,"1133.72"
"6131",2013-12-19,"1125.45"
"6132",2013-12-20,"1146.47"
"6133",2013-12-23,"1157.22"
"6134",2013-12-24,"1161.80"
"6135",2013-12-26,"1162.65"
"6136",2013-12-27,"1161.09"
"6137",2013-12-30,"1160.59"
"6138",2013-12-31,"1163.64"
"6139",2014-01-02,"1150.72"
"6140",2014-01-03,"1156.09"
"6141",2014-01-06,"1147.16"
"6142",2014-01-07,"1157.63"
"6143",2014-01-08,"1157.46"
"6144",2014-01-09,"1158.35"
"6145",2014-01-10,"1164.53"
"6146",2014-01-13,"1148.09"
"6147",2014-01-14,"1163.43"
"6148",2014-01-15,"1171.35"
"6149",2014-01-16,"1173.13"
"6150",2014-01-17,"1168.43"
"6151",2014-01-21,"1175.72"
"6152",2014-01-22,"1181.29"
"6153",2014-01-23,"1172.40"
"6154",2014-01-24,"1144.13"
"6155",2014-01-27,"1127.73"
"6156",2014-01-28,"1138.24"
"6157",2014-01-29,"1122.45"
"6158",2014-01-30,"1139.36"
"6159",2014-01-31,"1130.88"
"6160",2014-02-03,"1094.58"
"6161",2014-02-04,"1102.84"
"6162",2014-02-05,"1093.59"
"6163",2014-02-06,"1103.93"
"6164",2014-02-07,"1116.55"
"6165",2014-02-10,"1118.73"
"6166",2014-02-11,"1129.16"
"6167",2014-02-12,"1132.54"
"6168",2014-02-13,"1147.79"
"6169",2014-02-14,"1149.21"
"6170",2014-02-18,"1161.48"
"6171",2014-02-19,"1149.07"
"6172",2014-02-20,"1162.12"
"6173",2014-02-21,"1164.63"
"6174",2014-02-24,"1174.55"
"6175",2014-02-25,"1173.95"
"6176",2014-02-26,"1181.72"
"6177",2014-02-27,"1187.94"
"6178",2014-02-28,"1183.03"
"6179",2014-03-03,"1176.36"
"6180",2014-03-04,"1208.65"
"6181",2014-03-05,"1205.91"
"6182",2014-03-06,"1204.55"
"6183",2014-03-07,"1203.32"
"6184",2014-03-10,"1200.54"
"6185",2014-03-11,"1187.05"
"6186",2014-03-12,"1191.37"
"6187",2014-03-13,"1176.74"
"6188",2014-03-14,"1181.41"
"6189",2014-03-17,"1188.23"
"6190",2014-03-18,"1205.04"
"6191",2014-03-19,"1195.66"
"6192",2014-03-20,"1198.97"
"6193",2014-03-21,"1193.73"
"6194",2014-03-24,"1178.24"
"6195",2014-03-25,"1178.05"
"6196",2014-03-26,"1155.49"
"6197",2014-03-27,"1151.44"
"6198",2014-03-28,"1151.81"
"6199",2014-03-31,"1173.04"
"6200",2014-04-01,"1188.70"
"6201",2014-04-02,"1192.81"
"6202",2014-04-03,"1181.12"
"6203",2014-04-04,"1153.38"
"6204",2014-04-07,"1135.78"
"6205",2014-04-08,"1144.24"
"6206",2014-04-09,"1159.96"
"6207",2014-04-10,"1127.66"
"6208",2014-04-11,"1111.44"
"6209",2014-04-14,"1115.36"
"6210",2014-04-15,"1119.50"
"6211",2014-04-16,"1131.77"
"6212",2014-04-17,"1137.90"
"6213",2014-04-21,"1142.31"
"6214",2014-04-22,"1155.61"
"6215",2014-04-23,"1147.08"
"6216",2014-04-24,"1144.35"
"6217",2014-04-25,"1123.03"
"6218",2014-04-28,"1117.06"
"6219",2014-04-29,"1120.83"
"6220",2014-04-30,"1126.86"
"6221",2014-05-01,"1125.97"
"6222",2014-05-02,"1128.80"
"6223",2014-05-05,"1126.31"
"6224",2014-05-06,"1108.01"
"6225",2014-05-07,"1108.55"
"6226",2014-05-08,"1097.43"
"6227",2014-05-09,"1107.22"
"6228",2014-05-12,"1133.65"
"6229",2014-05-13,"1121.16"
"6230",2014-05-14,"1103.14"
"6231",2014-05-15,"1095.99"
"6232",2014-05-16,"1102.91"
"6233",2014-05-19,"1114.43"
"6234",2014-05-20,"1097.90"
"6235",2014-05-21,"1103.63"
"6236",2014-05-22,"1113.87"
"6237",2014-05-23,"1126.19"
"6238",2014-05-27,"1142.20"
"6239",2014-05-28,"1136.68"
"6240",2014-05-29,"1140.07"
"6241",2014-05-30,"1134.50"
"6242",2014-06-02,"1128.90"
"6243",2014-06-03,"1126.15"
"6244",2014-06-04,"1131.22"
"6245",2014-06-05,"1153.94"
"6246",2014-06-06,"1165.21"
"6247",2014-06-09,"1175.88"
"6248",2014-06-10,"1172.71"
"6249",2014-06-11,"1166.71"
"6250",2014-06-12,"1159.40"
"6251",2014-06-13,"1162.69"
"6252",2014-06-16,"1166.82"
"6253",2014-06-17,"1176.62"
"6254",2014-06-18,"1183.13"
"6255",2014-06-19,"1184.03"
"6256",2014-06-20,"1188.43"
"6257",2014-06-23,"1184.95"
"6258",2014-06-24,"1173.24"
"6259",2014-06-25,"1182.68"
"6260",2014-06-26,"1180.71"
"6261",2014-06-27,"1189.50"
"6262",2014-06-30,"1192.96"
"6263",2014-07-01,"1205.95"
"6264",2014-07-02,"1199.51"
"6265",2014-07-03,"1208.15"
"6266",2014-07-07,"1186.74"
"6267",2014-07-08,"1172.15"
"6268",2014-07-09,"1173.81"
"6269",2014-07-10,"1161.86"
"6270",2014-07-11,"1159.93"
"6271",2014-07-14,"1165.62"
"6272",2014-07-15,"1153.81"
"6273",2014-07-16,"1151.55"
"6274",2014-07-17,"1133.60"
"6275",2014-07-18,"1151.61"
"6276",2014-07-21,"1146.66"
"6277",2014-07-22,"1156.16"
"6278",2014-07-23,"1158.11"
"6279",2014-07-24,"1156.26"
"6280",2014-07-25,"1144.72"
"6281",2014-07-28,"1139.50"
"6282",2014-07-29,"1141.64"
"6283",2014-07-30,"1146.57"
"6284",2014-07-31,"1120.07"
"6285",2014-08-01,"1114.86"
"6286",2014-08-04,"1124.82"
"6287",2014-08-05,"1121.56"
"6288",2014-08-06,"1125.55"
"6289",2014-08-07,"1119.76"
"6290",2014-08-08,"1131.35"
"6291",2014-08-11,"1141.93"
"6292",2014-08-12,"1133.03"
"6293",2014-08-13,"1141.78"
"6294",2014-08-14,"1143.34"
"6295",2014-08-15,"1141.65"
"6296",2014-08-18,"1158.41"
"6297",2014-08-19,"1162.47"
"6298",2014-08-20,"1157.51"
"6299",2014-08-21,"1160.03"
"6300",2014-08-22,"1160.34"
"6301",2014-08-25,"1165.22"
"6302",2014-08-26,"1175.17"
"6303",2014-08-27,"1172.71"
"6304",2014-08-28,"1165.95"
"6305",2014-08-29,"1174.35"
"6306",2014-09-02,"1179.47"
"6307",2014-09-03,"1172.20"
"6308",2014-09-04,"1167.21"
"6309",2014-09-05,"1170.13"
"6310",2014-09-08,"1172.31"
"6311",2014-09-09,"1158.50"
"6312",2014-09-10,"1164.99"
"6313",2014-09-11,"1172.34"
"6314",2014-09-12,"1160.61"
"6315",2014-09-15,"1146.52"
"6316",2014-09-16,"1150.97"
"6317",2014-09-17,"1153.89"
"6318",2014-09-18,"1159.27"
"6319",2014-09-19,"1146.92"
"6320",2014-09-22,"1129.36"
"6321",2014-09-23,"1118.72"
"6322",2014-09-24,"1128.31"
"6323",2014-09-25,"1110.24"
"6324",2014-09-26,"1119.33"
"6325",2014-09-29,"1117.91"
"6326",2014-09-30,"1101.68"
"6327",2014-10-01,"1085.41"
"6328",2014-10-02,"1096.38"
"6329",2014-10-03,"1104.74"
"6330",2014-10-06,"1094.65"
"6331",2014-10-07,"1076.31"
"6332",2014-10-08,"1097.12"
"6333",2014-10-09,"1067.99"
"6334",2014-10-10,"1053.32"
"6335",2014-10-13,"1049.30"
"6336",2014-10-14,"1061.60"
"6337",2014-10-15,"1072.45"
"6338",2014-10-16,"1085.85"
"6339",2014-10-17,"1082.33"
"6340",2014-10-20,"1094.97"
"6341",2014-10-21,"1112.85"
"6342",2014-10-22,"1096.87"
"6343",2014-10-23,"1116.49"
"6344",2014-10-24,"1118.82"
"6345",2014-10-27,"1117.48"
"6346",2014-10-28,"1149.45"
"6347",2014-10-29,"1146.37"
"6348",2014-10-30,"1155.77"
"6349",2014-10-31,"1173.51"
"6350",2014-11-03,"1170.20"
"6351",2014-11-04,"1165.42"
"6352",2014-11-05,"1167.07"
"6353",2014-11-06,"1171.86"
"6354",2014-11-07,"1173.32"
"6355",2014-11-10,"1179.57"
"6356",2014-11-11,"1179.96"
"6357",2014-11-12,"1186.47"
"6358",2014-11-13,"1175.42"
"6359",2014-11-14,"1173.81"
"6360",2014-11-17,"1164.23"
"6361",2014-11-18,"1170.28"
"6362",2014-11-19,"1157.69"
"6363",2014-11-20,"1170.75"
"6364",2014-11-21,"1172.42"
"6365",2014-11-24,"1186.94"
"6366",2014-11-25,"1186.33"
"6367",2014-11-26,"1190.62"
"6368",2014-11-28,"1173.23"
"6369",2014-12-01,"1154.05"
"6370",2014-12-02,"1168.46"
"6371",2014-12-03,"1179.01"
"6372",2014-12-04,"1173.01"
"6373",2014-12-05,"1182.43"
"6374",2014-12-08,"1167.21"
"6375",2014-12-09,"1188.06"
"6376",2014-12-10,"1161.87"
"6377",2014-12-11,"1166.96"
"6378",2014-12-12,"1152.45"
"6379",2014-12-15,"1140.30"
"6380",2014-12-16,"1139.38"
"6381",2014-12-17,"1174.83"
"6382",2014-12-18,"1192.16"
"6383",2014-12-19,"1195.94"
"6384",2014-12-22,"1201.86"
"6385",2014-12-23,"1202.44"
"6386",2014-12-24,"1206.79"
"6387",2014-12-26,"1215.21"
"6388",2014-12-29,"1219.11"
"6389",2014-12-30,"1213.06"
"6390",2014-12-31,"1204.70"
"6391",2015-01-02,"1198.80"
"6392",2015-01-05,"1181.35"
"6393",2015-01-06,"1161.31"
"6394",2015-01-07,"1175.97"
"6395",2015-01-08,"1196.12"
"6396",2015-01-09,"1185.68"
"6397",2015-01-12,"1180.09"
"6398",2015-01-13,"1180.64"
"6399",2015-01-14,"1177.06"
"6400",2015-01-15,"1154.71"
"6401",2015-01-16,"1176.66"
"6402",2015-01-20,"1170.25"
"6403",2015-01-21,"1166.25"
"6404",2015-01-22,"1190.37"
"6405",2015-01-23,"1188.93"
"6406",2015-01-26,"1200.74"
"6407",2015-01-27,"1194.66"
"6408",2015-01-28,"1175.12"
"6409",2015-01-29,"1190.18"
"6410",2015-01-30,"1165.39"
"6411",2015-02-02,"1175.52"
"6412",2015-02-03,"1196.99"
"6413",2015-02-04,"1191.44"
"6414",2015-02-05,"1208.71"
"6415",2015-02-06,"1205.46"
"6416",2015-02-09,"1195.83"
"6417",2015-02-10,"1203.18"
"6418",2015-02-11,"1201.56"
"6419",2015-02-12,"1216.27"
"6420",2015-02-13,"1223.13"
"6421",2015-02-17,"1225.01"
"6422",2015-02-18,"1227.96"
"6423",2015-02-19,"1227.91"
"6424",2015-02-20,"1231.79"
"6425",2015-02-23,"1231.83"
"6426",2015-02-24,"1233.98"
"6427",2015-02-25,"1235.10"
"6428",2015-02-26,"1239.11"
"6429",2015-02-27,"1233.37"
"6430",2015-03-02,"1242.62"
"6431",2015-03-03,"1234.76"
"6432",2015-03-04,"1230.73"
"6433",2015-03-05,"1234.31"
"6434",2015-03-06,"1217.52"
"6435",2015-03-09,"1223.59"
"6436",2015-03-10,"1208.47"
"6437",2015-03-11,"1215.78"
"6438",2015-03-12,"1236.64"
"6439",2015-03-13,"1232.14"
"6440",2015-03-16,"1239.78"
"6441",2015-03-17,"1242.23"
"6442",2015-03-18,"1252.14"
"6443",2015-03-19,"1254.86"
"6444",2015-03-20,"1266.37"
"6445",2015-03-23,"1264.71"
"6446",2015-03-24,"1263.46"
"6447",2015-03-25,"1233.86"
"6448",2015-03-26,"1231.99"
"6449",2015-03-27,"1240.41"
"6450",2015-03-30,"1257.80"
"6451",2015-03-31,"1252.77"
"6452",2015-04-01,"1251.71"
"6453",2015-04-02,"1255.66"
"6454",2015-04-06,"1260.54"
"6455",2015-04-07,"1253.36"
"6456",2015-04-08,"1262.71"
"6457",2015-04-09,"1259.11"
"6458",2015-04-10,"1264.78"
"6459",2015-04-13,"1265.59"
"6460",2015-04-14,"1265.35"
"6461",2015-04-15,"1275.35"
"6462",2015-04-16,"1272.90"
"6463",2015-04-17,"1251.86"
"6464",2015-04-20,"1264.92"
"6465",2015-04-21,"1264.15"
"6466",2015-04-22,"1265.48"
"6467",2015-04-23,"1271.54"
"6468",2015-04-24,"1267.54"
"6469",2015-04-27,"1252.70"
"6470",2015-04-28,"1259.36"
"6471",2015-04-29,"1246.96"
"6472",2015-04-30,"1220.13"
"6473",2015-05-01,"1228.11"
"6474",2015-05-04,"1233.22"
"6475",2015-05-05,"1215.42"
"6476",2015-05-06,"1219.36"
"6477",2015-05-07,"1225.54"
"6478",2015-05-08,"1234.93"
"6479",2015-05-11,"1235.83"
"6480",2015-05-12,"1233.13"
"6481",2015-05-13,"1232.28"
"6482",2015-05-14,"1245.11"
"6483",2015-05-15,"1243.95"
"6484",2015-05-18,"1257.52"
"6485",2015-05-19,"1255.66"
"6486",2015-05-20,"1257.74"
"6487",2015-05-21,"1256.74"
"6488",2015-05-22,"1252.22"
"6489",2015-05-26,"1238.76"
"6490",2015-05-27,"1254.36"
"6491",2015-05-28,"1253.10"
"6492",2015-05-29,"1246.53"
"6493",2015-06-01,"1249.62"
"6494",2015-06-02,"1251.80"
"6495",2015-06-03,"1264.58"
"6496",2015-06-04,"1251.29"
"6497",2015-06-05,"1261.01"
"6498",2015-06-08,"1253.70"
"6499",2015-06-09,"1249.66"
"6500",2015-06-10,"1266.93"
"6501",2015-06-11,"1268.92"
"6502",2015-06-12,"1265.02"
"6503",2015-06-15,"1261.04"
"6504",2015-06-16,"1269.53"
"6505",2015-06-17,"1268.33"
"6506",2015-06-18,"1284.68"
"6507",2015-06-19,"1284.66"
"6508",2015-06-22,"1292.39"
"6509",2015-06-23,"1295.80"
"6510",2015-06-24,"1283.92"
"6511",2015-06-25,"1283.28"
"6512",2015-06-26,"1279.79"
"6513",2015-06-29,"1246.75"
"6514",2015-06-30,"1253.95"
"6515",2015-07-01,"1256.40"
"6516",2015-07-02,"1248.26"
"6517",2015-07-06,"1246.96"
"6518",2015-07-07,"1248.05"
"6519",2015-07-08,"1228.97"
"6520",2015-07-09,"1234.15"
"6521",2015-07-10,"1252.02"
"6522",2015-07-13,"1265.35"
"6523",2015-07-14,"1273.33"
"6524",2015-07-15,"1264.52"
"6525",2015-07-16,"1272.83"
"6526",2015-07-17,"1267.09"
"6527",2015-07-20,"1260.23"
"6528",2015-07-21,"1254.57"
"6529",2015-07-22,"1258.35"
"6530",2015-07-23,"1244.97"
"6531",2015-07-24,"1225.99"
"6532",2015-07-27,"1214.61"
"6533",2015-07-28,"1224.60"
"6534",2015-07-29,"1229.60"
"6535",2015-07-30,"1232.07"
"6536",2015-07-31,"1238.68"
"6537",2015-08-03,"1231.79"
"6538",2015-08-04,"1228.85"
"6539",2015-08-05,"1231.75"
"6540",2015-08-06,"1215.85"
"6541",2015-08-07,"1206.90"
"6542",2015-08-10,"1222.67"
"6543",2015-08-11,"1211.14"
"6544",2015-08-12,"1208.98"
"6545",2015-08-13,"1204.74"
"6546",2015-08-14,"1212.69"
"6547",2015-08-17,"1225.09"
"6548",2015-08-18,"1214.89"
"6549",2015-08-19,"1202.98"
"6550",2015-08-20,"1172.52"
"6551",2015-08-21,"1156.79"
"6552",2015-08-24,"1111.69"
"6553",2015-08-25,"1104.10"
"6554",2015-08-26,"1132.19"
"6555",2015-08-27,"1153.61"
"6556",2015-08-28,"1162.91"
"6557",2015-08-31,"1159.46"
"6558",2015-09-01,"1128.05"
"6559",2015-09-02,"1146.03"
"6560",2015-09-03,"1145.15"
"6561",2015-09-04,"1136.17"
