"","Date","LGTRTRUU.Index"
"3292",2013-09-10,"205.72"
"3293",2013-09-11,"206.52"
"3294",2013-09-12,"207.34"
"3295",2013-09-13,"207.05"
"3296",2013-09-16,"208.30"
"3297",2013-09-17,"208.02"
"3298",2013-09-18,"208.60"
"3299",2013-09-19,"209.89"
"3300",2013-09-20,"209.42"
"3301",2013-09-23,"210.20"
"3302",2013-09-24,"210.66"
"3303",2013-09-25,"210.99"
"3304",2013-09-26,"210.38"
"3305",2013-09-27,"211.35"
"3306",2013-09-30,"211.62"
"3307",2013-10-01,"211.72"
"3308",2013-10-02,"212.77"
"3309",2013-10-03,"212.94"
"3310",2013-10-04,"212.66"
"3311",2013-10-07,"212.78"
"3312",2013-10-08,"212.79"
"3313",2013-10-09,"212.06"
"3314",2013-10-10,"211.40"
"3315",2013-10-11,"211.59"
"3316",2013-10-14,"211.93"
"3317",2013-10-15,"210.91"
"3318",2013-10-16,"210.84"
"3319",2013-10-17,"213.15"
"3320",2013-10-18,"213.61"
"3321",2013-10-21,"213.09"
"3322",2013-10-22,"214.30"
"3323",2013-10-23,"215.09"
"3324",2013-10-24,"214.89"
"3325",2013-10-25,"214.87"
"3326",2013-10-28,"214.63"
"3327",2013-10-29,"214.32"
"3328",2013-10-30,"214.46"
"3329",2013-10-31,"213.59"
"3330",2013-11-01,"212.23"
"3331",2013-11-04,"212.62"
"3332",2013-11-05,"212.03"
"3333",2013-11-06,"212.28"
"3334",2013-11-07,"211.70"
"3335",2013-11-08,"210.88"
"3336",2013-11-11,"210.98"
"3337",2013-11-12,"210.67"
"3338",2013-11-13,"210.90"
"3339",2013-11-14,"211.31"
"3340",2013-11-15,"211.14"
"3341",2013-11-18,"211.83"
"3342",2013-11-19,"211.57"
"3343",2013-11-20,"211.38"
"3344",2013-11-21,"210.37"
"3345",2013-11-22,"210.73"
"3346",2013-11-25,"210.41"
"3347",2013-11-26,"211.20"
"3348",2013-11-27,"210.86"
"3349",2013-11-28,"210.97"
"3350",2013-11-29,"211.04"
"3351",2013-12-02,"209.97"
"3352",2013-12-03,"210.56"
"3353",2013-12-04,"209.73"
"3354",2013-12-05,"210.33"
"3355",2013-12-06,"210.16"
"3356",2013-12-09,"210.36"
"3357",2013-12-10,"211.09"
"3358",2013-12-11,"211.25"
"3359",2013-12-12,"210.46"
"3360",2013-12-13,"210.25"
"3361",2013-12-16,"210.55"
"3362",2013-12-17,"210.70"
"3363",2013-12-18,"210.62"
"3364",2013-12-19,"209.23"
"3365",2013-12-20,"209.38"
"3366",2013-12-23,"209.47"
"3367",2013-12-24,"209.00"
"3368",2013-12-25,"208.96"
"3369",2013-12-26,"208.79"
"3370",2013-12-27,"208.78"
"3371",2013-12-30,"209.22"
"3372",2013-12-31,"209.03"
"3373",2014-01-02,"208.53"
"3374",2014-01-03,"208.66"
"3375",2014-01-06,"208.95"
"3376",2014-01-07,"208.97"
"3377",2014-01-08,"208.69"
"3378",2014-01-09,"208.62"
"3379",2014-01-10,"209.96"
"3380",2014-01-13,"210.55"
"3381",2014-01-14,"210.68"
"3382",2014-01-15,"209.42"
"3383",2014-01-16,"209.78"
"3384",2014-01-17,"209.77"
"3385",2014-01-20,"210.04"
"3386",2014-01-21,"209.71"
"3387",2014-01-22,"209.77"
"3388",2014-01-23,"211.08"
"3389",2014-01-24,"212.01"
"3390",2014-01-27,"211.88"
"3391",2014-01-28,"211.71"
"3392",2014-01-29,"212.15"
"3393",2014-01-30,"211.56"
"3394",2014-01-31,"211.85"
"3395",2014-02-03,"212.67"
"3396",2014-02-04,"212.49"
"3397",2014-02-05,"212.76"
"3398",2014-02-06,"212.47"
"3399",2014-02-07,"212.62"
"3400",2014-02-10,"212.82"
"3401",2014-02-11,"212.75"
"3402",2014-02-12,"212.04"
"3403",2014-02-13,"213.04"
"3404",2014-02-14,"213.53"
"3405",2014-02-17,"213.65"
"3406",2014-02-18,"213.78"
"3407",2014-02-19,"213.76"
"3408",2014-02-20,"213.15"
"3409",2014-02-21,"213.28"
"3410",2014-02-24,"213.31"
"3411",2014-02-25,"213.86"
"3412",2014-02-26,"213.68"
"3413",2014-02-27,"214.20"
"3414",2014-02-28,"214.81"
"3415",2014-03-03,"215.35"
"3416",2014-03-04,"214.51"
"3417",2014-03-05,"214.47"
"3418",2014-03-06,"214.17"
"3419",2014-03-07,"213.96"
"3420",2014-03-10,"214.08"
"3421",2014-03-11,"214.03"
"3422",2014-03-12,"214.59"
"3423",2014-03-13,"215.48"
"3424",2014-03-14,"215.96"
"3425",2014-03-17,"215.83"
"3426",2014-03-18,"215.93"
"3427",2014-03-19,"215.48"
"3428",2014-03-20,"213.91"
"3429",2014-03-21,"214.10"
"3430",2014-03-24,"214.35"
"3431",2014-03-25,"214.38"
"3432",2014-03-26,"214.71"
"3433",2014-03-27,"214.94"
"3434",2014-03-28,"214.40"
"3435",2014-03-31,"214.54"
"3436",2014-04-01,"214.25"
"3437",2014-04-02,"213.70"
"3438",2014-04-03,"213.37"
"3439",2014-04-04,"214.06"
"3440",2014-04-07,"214.77"
"3441",2014-04-08,"215.71"
"3442",2014-04-09,"216.06"
"3443",2014-04-10,"217.08"
"3444",2014-04-11,"217.02"
"3445",2014-04-14,"216.49"
"3446",2014-04-15,"216.86"
"3447",2014-04-16,"216.43"
"3448",2014-04-17,"216.33"
"3449",2014-04-18,"216.35"
"3450",2014-04-21,"215.98"
"3451",2014-04-22,"215.84"
"3452",2014-04-23,"216.23"
"3453",2014-04-24,"216.23"
"3454",2014-04-25,"216.64"
"3455",2014-04-28,"216.30"
"3456",2014-04-29,"216.20"
"3457",2014-04-30,"217.01"
"3458",2014-05-01,"217.13"
"3459",2014-05-02,"217.31"
"3460",2014-05-05,"217.42"
"3461",2014-05-06,"218.30"
"3462",2014-05-07,"218.20"
"3463",2014-05-08,"218.29"
"3464",2014-05-09,"217.38"
"3465",2014-05-12,"216.95"
"3466",2014-05-13,"216.97"
"3467",2014-05-14,"217.68"
"3468",2014-05-15,"218.02"
"3469",2014-05-16,"218.01"
"3470",2014-05-19,"218.15"
"3471",2014-05-20,"217.63"
"3472",2014-05-21,"217.36"
"3473",2014-05-22,"217.19"
"3474",2014-05-23,"217.20"
"3475",2014-05-26,"217.29"
"3476",2014-05-27,"217.21"
"3477",2014-05-28,"217.78"
"3478",2014-05-29,"218.03"
"3479",2014-05-30,"217.97"
"3480",2014-06-02,"217.17"
"3481",2014-06-03,"216.72"
"3482",2014-06-04,"216.43"
"3483",2014-06-05,"216.82"
"3484",2014-06-06,"217.44"
"3485",2014-06-09,"217.23"
"3486",2014-06-10,"216.78"
"3487",2014-06-11,"217.01"
"3488",2014-06-12,"217.37"
"3489",2014-06-13,"217.17"
"3490",2014-06-16,"217.63"
"3491",2014-06-17,"216.94"
"3492",2014-06-18,"217.23"
"3493",2014-06-19,"218.10"
"3494",2014-06-20,"217.42"
"3495",2014-06-23,"217.89"
"3496",2014-06-24,"217.92"
"3497",2014-06-25,"218.72"
"3498",2014-06-26,"218.95"
"3499",2014-06-27,"219.37"
"3500",2014-06-30,"219.79"
"3501",2014-07-01,"219.54"
"3502",2014-07-02,"218.89"
"3503",2014-07-03,"218.31"
"3504",2014-07-04,"218.36"
"3505",2014-07-07,"218.62"
"3506",2014-07-08,"219.22"
"3507",2014-07-09,"219.35"
"3508",2014-07-10,"219.41"
"3509",2014-07-11,"219.51"
"3510",2014-07-14,"219.44"
"3511",2014-07-15,"219.06"
"3512",2014-07-16,"219.03"
"3513",2014-07-17,"219.42"
"3514",2014-07-18,"219.44"
"3515",2014-07-21,"219.70"
"3516",2014-07-22,"219.30"
"3517",2014-07-23,"219.49"
"3518",2014-07-24,"219.04"
"3519",2014-07-25,"219.06"
"3520",2014-07-28,"219.17"
"3521",2014-07-29,"218.97"
"3522",2014-07-30,"217.86"
"3523",2014-07-31,"217.67"
"3524",2014-08-01,"218.29"
"3525",2014-08-04,"218.47"
"3526",2014-08-05,"217.87"
"3527",2014-08-06,"218.20"
"3528",2014-08-07,"218.47"
"3529",2014-08-08,"219.24"
"3530",2014-08-11,"218.91"
"3531",2014-08-12,"218.78"
"3532",2014-08-13,"218.89"
"3533",2014-08-14,"219.23"
"3534",2014-08-15,"219.75"
"3535",2014-08-18,"219.25"
"3536",2014-08-19,"218.85"
"3537",2014-08-20,"218.29"
"3538",2014-08-21,"217.96"
"3539",2014-08-22,"217.58"
"3540",2014-08-25,"217.57"
"3541",2014-08-26,"218.14"
"3542",2014-08-27,"218.64"
"3543",2014-08-28,"218.65"
"3544",2014-08-29,"218.61"
"3545",2014-09-01,"218.13"
"3546",2014-09-02,"216.82"
"3547",2014-09-03,"216.86"
"3548",2014-09-04,"215.84"
"3549",2014-09-05,"216.02"
"3550",2014-09-08,"215.45"
"3551",2014-09-09,"214.21"
"3552",2014-09-10,"213.69"
"3553",2014-09-11,"213.61"
"3554",2014-09-12,"212.88"
"3555",2014-09-15,"213.05"
"3556",2014-09-16,"213.06"
"3557",2014-09-17,"213.33"
"3558",2014-09-18,"212.19"
"3559",2014-09-19,"211.96"
"3560",2014-09-22,"212.16"
"3561",2014-09-23,"212.64"
"3562",2014-09-24,"212.37"
"3563",2014-09-25,"212.35"
"3564",2014-09-26,"211.64"
"3565",2014-09-29,"211.53"
"3566",2014-09-30,"211.15"
"3567",2014-10-01,"211.50"
"3568",2014-10-02,"212.25"
"3569",2014-10-03,"210.45"
"3570",2014-10-06,"211.32"
"3571",2014-10-07,"212.46"
"3572",2014-10-08,"212.94"
"3573",2014-10-09,"213.59"
"3574",2014-10-10,"212.96"
"3575",2014-10-13,"213.67"
"3576",2014-10-14,"214.13"
"3577",2014-10-15,"215.79"
"3578",2014-10-16,"215.30"
"3579",2014-10-17,"214.75"
"3580",2014-10-20,"214.69"
"3581",2014-10-21,"214.63"
"3582",2014-10-22,"213.87"
"3583",2014-10-23,"212.99"
"3584",2014-10-24,"213.20"
"3585",2014-10-27,"213.85"
"3586",2014-10-28,"213.91"
"3587",2014-10-29,"213.82"
"3588",2014-10-30,"212.58"
"3589",2014-10-31,"210.49"
"3590",2014-11-03,"208.99"
"3591",2014-11-04,"210.35"
"3592",2014-11-05,"208.90"
"3593",2014-11-06,"208.37"
"3594",2014-11-07,"208.23"
"3595",2014-11-10,"208.74"
"3596",2014-11-11,"207.95"
"3597",2014-11-12,"208.44"
"3598",2014-11-13,"208.17"
"3599",2014-11-14,"208.05"
"3600",2014-11-17,"208.08"
"3601",2014-11-18,"208.24"
"3602",2014-11-19,"207.67"
"3603",2014-11-20,"207.80"
"3604",2014-11-21,"207.73"
"3605",2014-11-24,"207.58"
"3606",2014-11-25,"208.52"
"3607",2014-11-26,"209.21"
"3608",2014-11-27,"209.10"
"3609",2014-11-28,"208.68"
"3610",2014-12-01,"208.93"
"3611",2014-12-02,"207.64"
"3612",2014-12-03,"207.05"
"3613",2014-12-04,"207.53"
"3614",2014-12-05,"205.76"
"3615",2014-12-08,"206.15"
"3616",2014-12-09,"208.19"
"3617",2014-12-10,"208.37"
"3618",2014-12-11,"207.85"
"3619",2014-12-12,"209.10"
"3620",2014-12-15,"208.87"
"3621",2014-12-16,"210.34"
"3622",2014-12-17,"209.45"
"3623",2014-12-18,"207.89"
"3624",2014-12-19,"207.66"
"3625",2014-12-22,"207.65"
"3626",2014-12-23,"206.43"
"3627",2014-12-24,"206.61"
"3628",2014-12-25,"206.71"
"3629",2014-12-26,"206.63"
"3630",2014-12-29,"207.02"
"3631",2014-12-30,"207.80"
"3632",2014-12-31,"207.38"
"3633",2015-01-02,"207.01"
"3634",2015-01-05,"206.84"
"3635",2015-01-06,"207.97"
"3636",2015-01-07,"206.71"
"3637",2015-01-08,"206.55"
"3638",2015-01-09,"207.43"
"3639",2015-01-12,"207.83"
"3640",2015-01-13,"207.96"
"3641",2015-01-14,"209.39"
"3642",2015-01-15,"208.59"
"3643",2015-01-16,"207.82"
"3644",2015-01-19,"208.80"
"3645",2015-01-20,"208.09"
"3646",2015-01-21,"208.02"
"3647",2015-01-22,"206.67"
"3648",2015-01-23,"206.47"
"3649",2015-01-26,"206.22"
"3650",2015-01-27,"207.55"
"3651",2015-01-28,"207.28"
"3652",2015-01-29,"206.78"
"3653",2015-01-30,"207.29"
"3654",2015-02-02,"207.79"
"3655",2015-02-03,"207.59"
"3656",2015-02-04,"207.28"
"3657",2015-02-05,"207.47"
"3658",2015-02-06,"205.66"
"3659",2015-02-09,"205.53"
"3660",2015-02-10,"204.64"
"3661",2015-02-11,"203.93"
"3662",2015-02-12,"205.19"
"3663",2015-02-13,"205.45"
"3664",2015-02-16,"205.23"
"3665",2015-02-17,"204.69"
"3666",2015-02-18,"204.51"
"3667",2015-02-19,"204.77"
"3668",2015-02-20,"204.75"
"3669",2015-02-23,"204.96"
"3670",2015-02-24,"205.15"
"3671",2015-02-25,"205.99"
"3672",2015-02-26,"204.91"
"3673",2015-02-27,"204.81"
"3674",2015-03-02,"203.87"
"3675",2015-03-03,"203.59"
"3676",2015-03-04,"202.68"
"3677",2015-03-05,"202.47"
"3678",2015-03-06,"200.35"
"3679",2015-03-09,"200.39"
"3680",2015-03-10,"200.03"
"3681",2015-03-11,"199.55"
"3682",2015-03-12,"200.18"
"3683",2015-03-13,"199.29"
"3684",2015-03-16,"199.78"
"3685",2015-03-17,"199.87"
"3686",2015-03-18,"200.99"
"3687",2015-03-19,"201.40"
"3688",2015-03-20,"203.12"
"3689",2015-03-23,"204.11"
"3690",2015-03-24,"204.07"
"3691",2015-03-25,"204.77"
"3692",2015-03-26,"204.06"
"3693",2015-03-27,"203.79"
"3694",2015-03-30,"202.95"
"3695",2015-03-31,"202.72"
"3696",2015-04-01,"203.32"
"3697",2015-04-02,"203.91"
"3698",2015-04-03,"204.02"
"3699",2015-04-06,"205.37"
"3700",2015-04-07,"203.66"
"3701",2015-04-08,"203.55"
"3702",2015-04-09,"202.23"
"3703",2015-04-10,"202.00"
"3704",2015-04-13,"201.53"
"3705",2015-04-14,"203.39"
"3706",2015-04-15,"202.92"
"3707",2015-04-16,"203.65"
"3708",2015-04-17,"204.34"
"3709",2015-04-20,"203.96"
"3710",2015-04-21,"203.56"
"3711",2015-04-22,"203.06"
"3712",2015-04-23,"203.64"
"3713",2015-04-24,"204.64"
"3714",2015-04-27,"204.72"
"3715",2015-04-28,"205.48"
"3716",2015-04-29,"205.58"
"3717",2015-04-30,"204.99"
"3718",2015-05-01,"204.26"
"3719",2015-05-04,"203.77"
"3720",2015-05-05,"202.89"
"3721",2015-05-06,"203.61"
"3722",2015-05-07,"203.01"
"3723",2015-05-08,"203.56"
"3724",2015-05-11,"202.69"
"3725",2015-05-12,"202.58"
"3726",2015-05-13,"203.50"
"3727",2015-05-14,"203.80"
"3728",2015-05-15,"205.12"
"3729",2015-05-18,"203.91"
"3730",2015-05-19,"202.03"
"3731",2015-05-20,"201.57"
"3732",2015-05-21,"201.92"
"3733",2015-05-22,"201.07"
"3734",2015-05-25,"201.05"
"3735",2015-05-26,"199.75"
"3736",2015-05-27,"199.42"
"3737",2015-05-28,"199.40"
"3738",2015-05-29,"200.07"
"3739",2015-06-01,"198.91"
"3740",2015-06-02,"199.56"
"3741",2015-06-03,"199.24"
"3742",2015-06-04,"199.27"
"3743",2015-06-05,"197.17"
"3744",2015-06-08,"197.67"
"3745",2015-06-09,"198.18"
"3746",2015-06-10,"199.05"
"3747",2015-06-11,"198.81"
"3748",2015-06-12,"199.38"
"3749",2015-06-15,"199.01"
"3750",2015-06-16,"199.25"
"3751",2015-06-17,"199.02"
"3752",2015-06-18,"200.93"
"3753",2015-06-19,"201.04"
"3754",2015-06-22,"200.77"
"3755",2015-06-23,"198.97"
"3756",2015-06-24,"198.85"
"3757",2015-06-25,"199.05"
"3758",2015-06-26,"198.21"
"3759",2015-06-29,"199.46"
"3760",2015-06-30,"199.70"
"3761",2015-07-01,"198.58"
"3762",2015-07-02,"198.22"
"3763",2015-07-03,"198.72"
"3764",2015-07-06,"198.91"
"3765",2015-07-07,"198.90"
"3766",2015-07-08,"200.28"
"3767",2015-07-09,"199.60"
"3768",2015-07-10,"199.05"
"3769",2015-07-13,"197.80"
"3770",2015-07-14,"197.95"
"3771",2015-07-15,"197.94"
"3772",2015-07-16,"197.69"
"3773",2015-07-17,"197.79"
"3774",2015-07-20,"197.66"
"3775",2015-07-21,"198.17"
"3776",2015-07-22,"198.25"
"3777",2015-07-23,"198.75"
"3778",2015-07-24,"199.12"
"3779",2015-07-27,"200.33"
"3780",2015-07-28,"199.72"
"3781",2015-07-29,"199.58"
"3782",2015-07-30,"198.85"
"3783",2015-07-31,"200.16"
"3784",2015-08-03,"199.88"
"3785",2015-08-04,"199.73"
"3786",2015-08-05,"197.97"
"3787",2015-08-06,"198.40"
"3788",2015-08-07,"199.19"
"3789",2015-08-10,"199.15"
"3790",2015-08-11,"200.01"
"3791",2015-08-12,"201.47"
"3792",2015-08-13,"200.42"
"3793",2015-08-14,"200.29"
"3794",2015-08-17,"200.27"
"3795",2015-08-18,"199.82"
"3796",2015-08-19,"200.14"
"3797",2015-08-20,"201.62"
"3798",2015-08-21,"202.82"
"3799",2015-08-24,"205.94"
"3800",2015-08-25,"203.34"
"3801",2015-08-26,"203.31"
"3802",2015-08-27,"201.45"
"3803",2015-08-28,"201.38"
"3804",2015-08-31,"200.94"
"3805",2015-09-01,"201.79"
"3806",2015-09-02,"201.30"
"3807",2015-09-03,"200.84"
"3808",2015-09-04,"201.86"
"3809",2015-09-07,"201.93"
"3810",2015-09-08,"201.90"
"3811",2015-09-09,"201.29"
"3812",2015-09-10,"201.62"
"3813",2015-09-11,"202.30"
"3814",2015-09-14,"202.55"
"3815",2015-09-15,"201.68"
"3816",2015-09-16,"201.70"
"3817",2015-09-17,"201.97"
"3818",2015-09-18,"203.97"
"3819",2015-09-21,"202.07"
"3820",2015-09-22,"202.41"
"3821",2015-09-23,"201.96"
"3822",2015-09-24,"203.51"
"3823",2015-09-25,"201.65"
"3824",2015-09-28,"202.61"
"3825",2015-09-29,"202.87"
"3826",2015-09-30,"202.66"
"3827",2015-10-01,"203.34"
"3828",2015-10-02,"204.45"
"3829",2015-10-05,"203.27"
"3830",2015-10-06,"203.61"
"3831",2015-10-07,"203.67"
"3832",2015-10-08,"203.84"
"3833",2015-10-09,"204.13"
"3834",2015-10-12,"204.67"
"3835",2015-10-13,"204.57"
"3836",2015-10-14,"205.96"
"3837",2015-10-15,"206.01"
"3838",2015-10-16,"205.66"
"3839",2015-10-19,"205.04"
"3840",2015-10-20,"204.58"
"3841",2015-10-21,"204.91"
"3842",2015-10-22,"204.09"
"3843",2015-10-23,"202.81"
"3844",2015-10-26,"203.14"
"3845",2015-10-27,"203.75"
"3846",2015-10-28,"203.63"
"3847",2015-10-29,"201.88"
"3848",2015-10-30,"202.87"
"3849",2015-11-02,"202.42"
"3850",2015-11-03,"201.56"
"3851",2015-11-04,"200.66"
"3852",2015-11-05,"200.37"
"3853",2015-11-06,"197.99"
"3854",2015-11-09,"197.67"
"3855",2015-11-10,"197.90"
"3856",2015-11-11,"198.42"
"3857",2015-11-12,"198.63"
"3858",2015-11-13,"198.83"
"3859",2015-11-16,"198.76"
"3860",2015-11-17,"198.32"
"3861",2015-11-18,"198.39"
"3862",2015-11-19,"199.70"
"3863",2015-11-20,"199.36"
"3864",2015-11-23,"198.71"
"3865",2015-11-24,"199.18"
"3866",2015-11-25,"199.04"
"3867",2015-11-26,"199.42"
"3868",2015-11-27,"199.16"
"3869",2015-11-30,"198.68"
"3870",2015-12-01,"199.47"
"3871",2015-12-02,"198.92"
"3872",2015-12-03,"199.25"
"3873",2015-12-04,"199.60"
"3874",2015-12-07,"199.84"
"3875",2015-12-08,"200.05"
"3876",2015-12-09,"201.04"
"3877",2015-12-10,"201.13"
"3878",2015-12-11,"202.02"
"3879",2015-12-14,"201.79"
"3880",2015-12-15,"200.21"
"3881",2015-12-16,"200.14"
"3882",2015-12-17,"199.54"
"3883",2015-12-18,"200.68"
"3884",2015-12-21,"201.26"
"3885",2015-12-22,"201.15"
"3886",2015-12-23,"200.41"
"3887",2015-12-24,"201.34"
"3888",2015-12-25,"201.34"
"3889",2015-12-28,"201.45"
"3890",2015-12-29,"200.70"
"3891",2015-12-30,"200.65"
"3892",2015-12-31,"200.56"
"3893",2016-01-04,"200.92"
"3894",2016-01-05,"200.60"
"3895",2016-01-06,"201.32"
"3896",2016-01-07,"201.85"
"3897",2016-01-08,"202.60"
"3898",2016-01-11,"202.28"
"3899",2016-01-12,"201.92"
"3900",2016-01-13,"202.34"
"3901",2016-01-14,"201.95"
"3902",2016-01-15,"203.44"
"3903",2016-01-18,"202.75"
"3904",2016-01-19,"202.53"
"3905",2016-01-20,"203.54"
"3906",2016-01-21,"202.72"
"3907",2016-01-22,"202.32"
"3908",2016-01-25,"202.44"
"3909",2016-01-26,"202.96"
"3910",2016-01-27,"202.99"
"3911",2016-01-28,"203.65"
"3912",2016-01-29,"202.92"
"3913",2016-02-01,"203.41"
"3914",2016-02-02,"204.03"
"3915",2016-02-03,"206.50"
"3916",2016-02-04,"207.67"
"3917",2016-02-05,"207.50"
"3918",2016-02-08,"208.65"
"3919",2016-02-09,"210.29"
"3920",2016-02-10,"209.72"
"3921",2016-02-11,"212.32"
"3922",2016-02-12,"210.29"
"3923",2016-02-15,"208.90"
"3924",2016-02-16,"209.12"
"3925",2016-02-17,"208.72"
"3926",2016-02-18,"209.54"
"3927",2016-02-19,"209.95"
"3928",2016-02-22,"209.65"
"3929",2016-02-23,"210.12"
"3930",2016-02-24,"210.82"
"3931",2016-02-25,"210.47"
"3932",2016-02-26,"208.79"
"3933",2016-02-29,"209.53"
"3934",2016-03-01,"208.82"
"3935",2016-03-02,"208.35"
"3936",2016-03-03,"209.48"
"3937",2016-03-04,"209.65"
"3938",2016-03-07,"209.86"
"3939",2016-03-08,"211.89"
"3940",2016-03-09,"210.28"
"3941",2016-03-10,"210.38"
"3942",2016-03-11,"210.52"
"3943",2016-03-14,"210.51"
"3944",2016-03-15,"210.56"
"3945",2016-03-16,"210.17"
"3946",2016-03-17,"214.22"
"3947",2016-03-18,"214.70"
"3948",2016-03-21,"214.09"
"3949",2016-03-22,"213.73"
"3950",2016-03-23,"212.93"
"3951",2016-03-24,"212.56"
"3952",2016-03-25,"212.61"
"3953",2016-03-28,"212.80"
"3954",2016-03-29,"213.09"
"3955",2016-03-30,"214.92"
"3956",2016-03-31,"215.17"
"3957",2016-04-01,"214.89"
"3958",2016-04-04,"216.08"
"3959",2016-04-05,"216.42"
"3960",2016-04-06,"216.36"
"3961",2016-04-07,"217.89"
"3962",2016-04-08,"217.87"
"3963",2016-04-11,"218.60"
"3964",2016-04-12,"217.39"
"3965",2016-04-13,"216.73"
"3966",2016-04-14,"216.35"
"3967",2016-04-15,"217.17"
"3968",2016-04-18,"217.35"
"3969",2016-04-19,"217.45"
"3970",2016-04-20,"217.36"
"3971",2016-04-21,"216.32"
"3972",2016-04-22,"214.62"
"3973",2016-04-25,"214.62"
"3974",2016-04-26,"214.81"
"3975",2016-04-27,"214.72"
"3976",2016-04-28,"216.93"
"3977",2016-04-29,"218.73"
"3978",2016-05-02,"219.42"
"3979",2016-05-03,"220.02"
"3980",2016-05-04,"219.23"
"3981",2016-05-05,"218.66"
"3982",2016-05-06,"219.24"
"3983",2016-05-09,"218.01"
"3984",2016-05-10,"217.63"
"3985",2016-05-11,"218.28"
"3986",2016-05-12,"217.84"
"3987",2016-05-13,"216.98"
"3988",2016-05-16,"217.11"
"3989",2016-05-17,"217.30"
"3990",2016-05-18,"215.93"
"3991",2016-05-19,"215.17"
"3992",2016-05-20,"214.98"
"3993",2016-05-23,"215.44"
"3994",2016-05-24,"215.17"
"3995",2016-05-25,"215.18"
"3996",2016-05-26,"216.11"
"3997",2016-05-27,"215.60"
"3998",2016-05-30,"214.80"
"3999",2016-05-31,"214.93"
"4000",2016-06-01,"215.85"
"4001",2016-06-02,"216.62"
"4002",2016-06-03,"219.54"
"4003",2016-06-06,"219.41"
"4004",2016-06-07,"219.90"
"4005",2016-06-08,"220.66"
"4006",2016-06-09,"220.65"
"4007",2016-06-10,"220.36"
"4008",2016-06-13,"220.66"
"4009",2016-06-14,"220.35"
"4010",2016-06-15,"220.95"
"4011",2016-06-16,"221.78"
"4012",2016-06-17,"221.70"
"4013",2016-06-20,"222.32"
"4014",2016-06-21,"221.70"
"4015",2016-06-22,"221.68"
"4016",2016-06-23,"221.47"
"4017",2016-06-24,"222.61"
"4018",2016-06-27,"222.60"
"4019",2016-06-28,"223.08"
"4020",2016-06-29,"223.91"
"4021",2016-06-30,"223.88"
"4022",2016-07-01,"224.48"
"4023",2016-07-04,"224.71"
"4024",2016-07-05,"225.46"
"4025",2016-07-06,"225.46"
"4026",2016-07-07,"225.60"
"4027",2016-07-08,"225.84"
"4028",2016-07-11,"224.23"
"4029",2016-07-12,"222.69"
"4030",2016-07-13,"223.56"
"4031",2016-07-14,"222.50"
"4032",2016-07-15,"221.08"
"4033",2016-07-18,"221.15"
"4034",2016-07-19,"220.43"
"4035",2016-07-20,"220.03"
"4036",2016-07-21,"220.08"
"4037",2016-07-22,"219.93"
"4038",2016-07-25,"220.16"
"4039",2016-07-26,"221.19"
"4040",2016-07-27,"221.25"
"4041",2016-07-28,"222.47"
"4042",2016-07-29,"224.95"
"4043",2016-08-01,"224.45"
"4044",2016-08-02,"225.01"
"4045",2016-08-03,"224.43"
"4046",2016-08-04,"224.72"
"4047",2016-08-05,"223.49"
"4048",2016-08-08,"222.97"
"4049",2016-08-09,"224.07"
"4050",2016-08-10,"225.58"
"4051",2016-08-11,"225.35"
"4052",2016-08-12,"225.78"
"4053",2016-08-15,"225.43"
"4054",2016-08-16,"225.95"
"4055",2016-08-17,"226.15"
"4056",2016-08-18,"227.11"
"4057",2016-08-19,"226.49"
"4058",2016-08-22,"226.72"
"4059",2016-08-23,"227.17"
"4060",2016-08-24,"226.27"
"4061",2016-08-25,"226.35"
"4062",2016-08-26,"226.25"
"4063",2016-08-29,"224.30"
"4064",2016-08-30,"223.68"
"4065",2016-08-31,"222.93"
"4066",2016-09-01,"223.31"
"4067",2016-09-02,"222.08"
"4068",2016-09-05,"222.73"
"4069",2016-09-06,"224.84"
"4070",2016-09-07,"225.68"
"4071",2016-09-08,"224.86"
"4072",2016-09-09,"222.52"
"4073",2016-09-12,"222.84"
"4074",2016-09-13,"222.26"
"4075",2016-09-14,"222.09"
"4076",2016-09-15,"222.18"
"4077",2016-09-16,"221.76"
"4078",2016-09-19,"222.23"
"4079",2016-09-20,"222.56"
"4080",2016-09-21,"223.04"
"4081",2016-09-22,"224.69"
"4082",2016-09-23,"224.35"
"4083",2016-09-26,"225.27"
"4084",2016-09-27,"225.35"
"4085",2016-09-28,"225.20"
"4086",2016-09-29,"224.68"
"4087",2016-09-30,"224.70"
"4088",2016-10-03,"224.03"
"4089",2016-10-04,"222.38"
"4090",2016-10-05,"221.35"
"4091",2016-10-06,"220.49"
"4092",2016-10-07,"220.63"
"4093",2016-10-10,"220.07"
"4094",2016-10-11,"219.07"
"4095",2016-10-12,"218.24"
"4096",2016-10-13,"219.08"
"4097",2016-10-14,"218.05"
"4098",2016-10-17,"218.16"
"4099",2016-10-18,"218.55"
"4100",2016-10-19,"219.09"
"4101",2016-10-20,"218.41"
"4102",2016-10-21,"218.11"
"4103",2016-10-24,"217.78"
"4104",2016-10-25,"217.47"
"4105",2016-10-26,"217.50"
"4106",2016-10-27,"216.22"
"4107",2016-10-28,"215.80"
"4108",2016-10-31,"216.50"
"4109",2016-11-01,"217.15"
"4110",2016-11-02,"218.98"
"4111",2016-11-03,"218.93"
"4112",2016-11-04,"219.55"
"4113",2016-11-07,"217.65"
