"","Date","LF98TRUU.Index"
"3",1990-02-28,"190.20"
"4",1990-03-30,"195.19"
"5",1990-04-30,"194.86"
"6",1990-05-31,"198.62"
"7",1990-06-29,"203.42"
"8",1990-07-31,"208.90"
"9",1990-08-31,"197.01"
"10",1990-09-28,"182.63"
"11",1990-10-31,"173.04"
"12",1990-11-30,"178.44"
"13",1990-12-31,"179.44"
"14",1991-01-31,"184.37"
"15",1991-02-28,"204.54"
"16",1991-03-28,"216.59"
"17",1991-03-29,"216.59"
"18",1991-04-30,"225.47"
"19",1991-05-31,"225.88"
"20",1991-06-28,"232.56"
"21",1991-07-31,"240.00"
"22",1991-08-30,"245.52"
"23",1991-09-30,"248.94"
"24",1991-10-31,"257.25"
"25",1991-11-29,"258.59"
"26",1991-12-31,"262.31"
"27",1992-01-31,"271.55"
"28",1992-02-28,"278.25"
"29",1992-03-31,"281.70"
"30",1992-04-30,"282.77"
"31",1992-05-29,"286.76"
"32",1992-06-30,"289.46"
"33",1992-07-31,"293.83"
"34",1992-08-31,"297.68"
"35",1992-09-30,"300.71"
"36",1992-10-30,"296.47"
"37",1992-11-30,"300.20"
"38",1992-12-31,"303.63"
"39",1993-01-29,"312.46"
"40",1993-02-26,"317.97"
"41",1993-03-31,"322.06"
"42",1993-04-30,"324.87"
"43",1993-05-28,"328.73"
"44",1993-06-30,"335.63"
"45",1993-07-30,"338.87"
"46",1993-08-31,"341.73"
"47",1993-09-30,"342.61"
"48",1993-10-29,"349.55"
"49",1993-11-30,"351.23"
"50",1993-12-31,"355.60"
"51",1994-01-31,"363.32"
"52",1994-02-28,"362.37"
"53",1994-03-31,"348.68"
"54",1994-04-29,"346.29"
"55",1994-05-31,"346.47"
"56",1994-06-30,"347.54"
"57",1994-07-29,"350.49"
"58",1994-08-31,"352.97"
"59",1994-09-30,"352.99"
"60",1994-10-31,"353.83"
"61",1994-11-30,"349.37"
"62",1994-12-30,"351.94"
"63",1995-01-31,"356.71"
"64",1995-02-28,"368.94"
"65",1995-03-31,"372.91"
"66",1995-04-28,"382.40"
"67",1995-05-31,"393.12"
"68",1995-06-30,"395.62"
"69",1995-07-31,"400.62"
"70",1995-08-31,"401.87"
"71",1995-09-29,"406.81"
"72",1995-10-31,"409.32"
"73",1995-11-30,"412.93"
"74",1995-12-29,"419.42"
"75",1996-01-31,"426.80"
"76",1996-02-29,"427.14"
"77",1996-03-29,"426.85"
"78",1996-04-30,"427.79"
"79",1996-05-31,"430.36"
"80",1996-06-28,"433.92"
"81",1996-07-31,"435.94"
"82",1996-08-30,"440.65"
"83",1996-09-30,"451.27"
"84",1996-10-31,"454.74"
"85",1996-11-29,"463.71"
"86",1996-12-31,"467.03"
"87",1997-01-31,"471.59"
"88",1997-02-28,"479.39"
"89",1997-03-31,"472.25"
"90",1997-04-30,"477.23"
"91",1997-05-30,"487.44"
"92",1997-06-30,"494.20"
"93",1997-07-31,"507.77"
"94",1997-08-29,"506.62"
"95",1997-09-30,"516.66"
"96",1997-10-31,"517.12"
"97",1997-11-28,"522.06"
"98",1997-12-31,"526.64"
"99",1998-01-30,"536.12"
"100",1998-02-27,"539.26"
"101",1998-03-31,"544.32"
"102",1998-04-30,"546.47"
"103",1998-05-29,"548.37"
"104",1998-06-30,"550.34"
"105",1998-07-31,"553.47"
"106",1998-08-07,"554.64"
"107",1998-08-10,"552.75"
"108",1998-08-11,"552.37"
"109",1998-08-12,"551.29"
"110",1998-08-13,"550.30"
"111",1998-08-14,"550.00"
"112",1998-08-17,"548.59"
"113",1998-08-18,"547.50"
"114",1998-08-19,"547.30"
"115",1998-08-20,"547.53"
"116",1998-08-21,"545.31"
"117",1998-08-24,"545.06"
"118",1998-08-25,"545.13"
"119",1998-08-26,"544.59"
"120",1998-08-27,"544.43"
"121",1998-08-28,"534.48"
"122",1998-08-31,"522.93"
"123",1998-09-01,"521.40"
"124",1998-09-02,"521.29"
"125",1998-09-03,"521.20"
"126",1998-09-04,"521.30"
"127",1998-09-08,"521.72"
"128",1998-09-09,"522.13"
"129",1998-09-10,"522.13"
"130",1998-09-11,"521.50"
"131",1998-09-14,"521.55"
"132",1998-09-15,"520.44"
"133",1998-09-16,"520.40"
"134",1998-09-17,"520.76"
"135",1998-09-18,"521.03"
"136",1998-09-21,"521.10"
"137",1998-09-22,"521.41"
"138",1998-09-23,"522.59"
"139",1998-09-24,"523.29"
"140",1998-09-25,"523.35"
"141",1998-09-28,"524.34"
"142",1998-09-29,"524.49"
"143",1998-09-30,"525.29"
"144",1998-10-01,"526.07"
"145",1998-10-02,"525.73"
"146",1998-10-05,"526.20"
"147",1998-10-06,"524.10"
"148",1998-10-07,"522.66"
"149",1998-10-08,"519.09"
"150",1998-10-09,"513.41"
"151",1998-10-13,"513.10"
"152",1998-10-14,"512.25"
"153",1998-10-15,"507.75"
"154",1998-10-16,"509.44"
"155",1998-10-19,"509.10"
"156",1998-10-20,"509.45"
"157",1998-10-21,"510.59"
"158",1998-10-22,"511.22"
"159",1998-10-23,"512.20"
"160",1998-10-26,"513.06"
"161",1998-10-27,"513.70"
"162",1998-10-28,"513.78"
"163",1998-10-29,"515.14"
"164",1998-10-30,"514.53"
"165",1998-11-02,"514.51"
"166",1998-11-03,"514.92"
"167",1998-11-04,"516.19"
"168",1998-11-05,"516.46"
"169",1998-11-06,"516.53"
"170",1998-11-09,"519.14"
"171",1998-11-10,"519.86"
"172",1998-11-12,"521.61"
"173",1998-11-13,"522.60"
"174",1998-11-16,"525.60"
"175",1998-11-17,"526.10"
"176",1998-11-18,"526.73"
"177",1998-11-19,"528.03"
"178",1998-11-20,"528.40"
"179",1998-11-23,"528.97"
"180",1998-11-24,"530.90"
"181",1998-11-25,"532.55"
"182",1998-11-27,"534.58"
"183",1998-11-30,"535.88"
"184",1998-12-01,"536.48"
"185",1998-12-02,"537.08"
"186",1998-12-03,"537.03"
"187",1998-12-04,"535.91"
"188",1998-12-07,"535.96"
"189",1998-12-08,"536.46"
"190",1998-12-09,"536.59"
"191",1998-12-10,"536.54"
"192",1998-12-11,"535.50"
"193",1998-12-14,"535.80"
"194",1998-12-15,"534.83"
"195",1998-12-16,"534.81"
"196",1998-12-17,"534.88"
"197",1998-12-18,"534.39"
"198",1998-12-21,"534.45"
"199",1998-12-22,"533.92"
"200",1998-12-23,"533.54"
"201",1998-12-24,"533.42"
"202",1998-12-28,"534.08"
"203",1998-12-29,"534.36"
"204",1998-12-30,"534.84"
"205",1998-12-31,"536.47"
"206",1999-01-04,"536.88"
"207",1999-01-05,"537.14"
"208",1999-01-06,"537.63"
"209",1999-01-07,"537.99"
"210",1999-01-08,"538.79"
"211",1999-01-11,"539.12"
"212",1999-01-12,"539.60"
"213",1999-01-13,"539.36"
"214",1999-01-14,"539.48"
"215",1999-01-15,"539.30"
"216",1999-01-19,"539.92"
"217",1999-01-20,"539.96"
"218",1999-01-21,"540.54"
"219",1999-01-22,"540.58"
"220",1999-01-25,"541.35"
"221",1999-01-26,"541.44"
"222",1999-01-27,"542.62"
"223",1999-01-28,"543.25"
"224",1999-01-29,"544.43"
"225",1999-02-01,"544.05"
"226",1999-02-02,"543.82"
"227",1999-02-03,"543.51"
"228",1999-02-04,"543.48"
"229",1999-02-05,"545.00"
"230",1999-02-08,"545.53"
"231",1999-02-09,"545.78"
"232",1999-02-10,"545.55"
"233",1999-02-11,"545.76"
"234",1999-02-12,"545.14"
"235",1999-02-16,"545.53"
"236",1999-02-17,"545.48"
"237",1999-02-18,"544.98"
"238",1999-02-19,"544.84"
"239",1999-02-22,"545.03"
"240",1999-02-23,"544.58"
"241",1999-02-24,"543.67"
"242",1999-02-25,"540.32"
"243",1999-02-26,"541.23"
"244",1999-03-01,"540.35"
"245",1999-03-02,"540.04"
"246",1999-03-03,"539.19"
"247",1999-03-04,"538.99"
"248",1999-03-05,"539.34"
"249",1999-03-08,"539.74"
"250",1999-03-09,"540.85"
"251",1999-03-10,"541.40"
"252",1999-03-11,"541.87"
"253",1999-03-12,"541.94"
"254",1999-03-15,"541.71"
"255",1999-03-16,"541.90"
"256",1999-03-17,"542.06"
"257",1999-03-18,"542.36"
"258",1999-03-19,"543.97"
"259",1999-03-22,"544.27"
"260",1999-03-23,"544.43"
"261",1999-03-24,"544.66"
"262",1999-03-25,"545.87"
"263",1999-03-26,"545.30"
"264",1999-03-29,"545.20"
"265",1999-03-30,"545.80"
"266",1999-03-31,"546.39"
"267",1999-04-01,"546.46"
"268",1999-04-05,"547.50"
"269",1999-04-06,"548.56"
"270",1999-04-07,"549.13"
"271",1999-04-08,"549.87"
"272",1999-04-09,"551.71"
"273",1999-04-12,"552.25"
"274",1999-04-13,"552.99"
"275",1999-04-14,"553.58"
"276",1999-04-15,"554.12"
"277",1999-04-16,"554.20"
"278",1999-04-19,"555.05"
"279",1999-04-20,"555.38"
"280",1999-04-21,"555.58"
"281",1999-04-22,"555.39"
"282",1999-04-23,"555.66"
"283",1999-04-26,"555.82"
"284",1999-04-27,"555.39"
"285",1999-04-28,"556.52"
"286",1999-04-29,"557.56"
"287",1999-04-30,"556.98"
"288",1999-05-03,"557.13"
"289",1999-05-04,"557.86"
"290",1999-05-05,"557.79"
"291",1999-05-06,"557.15"
"292",1999-05-07,"555.48"
"293",1999-05-10,"555.62"
"294",1999-05-11,"554.77"
"295",1999-05-12,"554.61"
"296",1999-05-13,"554.41"
"297",1999-05-14,"552.95"
"298",1999-05-17,"553.04"
"299",1999-05-18,"553.05"
"300",1999-05-19,"553.32"
"301",1999-05-20,"551.68"
"302",1999-05-21,"552.06"
"303",1999-05-24,"552.45"
"304",1999-05-25,"551.88"
"305",1999-05-26,"551.80"
"306",1999-05-27,"549.56"
"307",1999-05-28,"549.44"
"308",1999-06-01,"548.80"
"309",1999-06-02,"547.93"
"310",1999-06-03,"547.22"
"311",1999-06-04,"547.23"
"312",1999-06-07,"547.77"
"313",1999-06-08,"547.83"
"314",1999-06-09,"547.62"
"315",1999-06-10,"547.16"
"316",1999-06-11,"546.05"
"317",1999-06-14,"546.62"
"318",1999-06-15,"546.54"
"319",1999-06-16,"546.51"
"320",1999-06-17,"547.71"
"321",1999-06-18,"547.67"
"322",1999-06-21,"547.81"
"323",1999-06-22,"547.80"
"324",1999-06-23,"547.62"
"325",1999-06-24,"547.45"
"326",1999-06-25,"547.74"
"327",1999-06-28,"548.36"
"328",1999-06-29,"548.35"
"329",1999-06-30,"548.27"
"330",1999-07-01,"548.18"
"331",1999-07-02,"548.41"
"332",1999-07-06,"548.85"
"333",1999-07-07,"548.93"
"334",1999-07-08,"549.50"
"335",1999-07-09,"550.04"
"336",1999-07-12,"552.50"
"337",1999-07-13,"553.17"
"338",1999-07-14,"553.62"
"339",1999-07-15,"554.18"
"340",1999-07-16,"554.55"
"341",1999-07-19,"555.15"
"342",1999-07-20,"555.28"
"343",1999-07-21,"555.33"
"344",1999-07-22,"554.86"
"345",1999-07-23,"553.46"
"346",1999-07-26,"553.10"
"347",1999-07-27,"553.20"
"348",1999-07-28,"553.13"
"349",1999-07-29,"550.37"
"350",1999-07-30,"550.47"
"351",1999-08-02,"550.12"
"352",1999-08-03,"548.96"
"353",1999-08-04,"549.40"
"354",1999-08-05,"548.61"
"355",1999-08-06,"547.92"
"356",1999-08-09,"545.29"
"357",1999-08-10,"543.88"
"358",1999-08-11,"544.28"
"359",1999-08-12,"543.81"
"360",1999-08-13,"543.76"
"361",1999-08-16,"544.17"
"362",1999-08-17,"544.72"
"363",1999-08-18,"544.79"
"364",1999-08-19,"544.73"
"365",1999-08-20,"545.32"
"366",1999-08-23,"545.85"
"367",1999-08-24,"545.89"
"368",1999-08-25,"546.54"
"369",1999-08-26,"546.39"
"370",1999-08-27,"545.89"
"371",1999-08-30,"545.83"
"372",1999-08-31,"544.39"
"373",1999-09-01,"543.83"
"374",1999-09-02,"543.58"
"375",1999-09-03,"544.24"
"376",1999-09-07,"544.58"
"377",1999-09-08,"543.24"
"378",1999-09-09,"543.15"
"379",1999-09-10,"543.65"
"380",1999-09-13,"543.54"
"381",1999-09-14,"543.21"
"382",1999-09-15,"543.32"
"383",1999-09-16,"543.51"
"384",1999-09-17,"543.80"
"385",1999-09-20,"544.08"
"386",1999-09-21,"543.47"
"387",1999-09-22,"542.93"
"388",1999-09-23,"542.68"
"389",1999-09-24,"542.74"
"390",1999-09-27,"542.92"
"391",1999-09-28,"542.55"
"392",1999-09-29,"541.80"
"393",1999-09-30,"540.47"
"394",1999-10-01,"539.62"
"395",1999-10-04,"540.42"
"396",1999-10-05,"540.23"
"397",1999-10-06,"540.34"
"398",1999-10-07,"539.55"
"399",1999-10-08,"539.82"
"400",1999-10-12,"541.44"
"401",1999-10-13,"540.09"
"402",1999-10-14,"539.74"
"403",1999-10-15,"539.90"
"404",1999-10-18,"539.93"
"405",1999-10-19,"539.37"
"406",1999-10-20,"539.18"
"407",1999-10-21,"539.11"
"408",1999-10-22,"538.28"
"409",1999-10-25,"538.43"
"410",1999-10-26,"538.13"
"411",1999-10-27,"538.01"
"412",1999-10-28,"538.39"
"413",1999-10-29,"536.88"
"414",1999-11-01,"536.96"
"415",1999-11-02,"537.32"
"416",1999-11-03,"537.70"
"417",1999-11-04,"539.47"
"418",1999-11-05,"540.18"
"419",1999-11-08,"540.72"
"420",1999-11-09,"541.26"
"421",1999-11-10,"541.31"
"422",1999-11-12,"541.05"
"423",1999-11-15,"541.03"
"424",1999-11-16,"541.05"
"425",1999-11-17,"540.98"
"426",1999-11-18,"540.75"
"427",1999-11-19,"541.29"
"428",1999-11-22,"541.52"
"429",1999-11-23,"541.69"
"430",1999-11-24,"541.81"
"431",1999-11-26,"542.19"
"432",1999-11-29,"543.18"
"433",1999-11-30,"543.19"
"434",1999-12-01,"543.15"
"435",1999-12-02,"543.20"
"436",1999-12-03,"543.91"
"437",1999-12-06,"545.71"
"438",1999-12-07,"546.24"
"439",1999-12-08,"546.41"
"440",1999-12-09,"546.71"
"441",1999-12-10,"547.32"
"442",1999-12-13,"548.77"
"443",1999-12-14,"548.30"
"444",1999-12-15,"548.92"
"445",1999-12-16,"548.72"
"446",1999-12-17,"548.77"
"447",1999-12-20,"548.85"
"448",1999-12-21,"548.60"
"449",1999-12-22,"548.55"
"450",1999-12-23,"548.60"
"451",1999-12-27,"548.88"
"452",1999-12-28,"548.87"
"453",1999-12-29,"549.36"
"454",1999-12-30,"549.19"
"455",1999-12-31,"549.30"
"456",2000-01-03,"548.29"
"457",2000-01-04,"547.66"
"458",2000-01-05,"546.83"
"459",2000-01-06,"547.01"
"460",2000-01-07,"546.73"
"461",2000-01-10,"546.54"
"462",2000-01-11,"546.04"
"463",2000-01-12,"545.97"
"464",2000-01-13,"545.91"
"465",2000-01-14,"545.75"
"466",2000-01-18,"545.68"
"467",2000-01-19,"545.77"
"468",2000-01-20,"545.55"
"469",2000-01-21,"545.47"
"470",2000-01-24,"546.77"
"471",2000-01-25,"546.70"
"472",2000-01-26,"546.58"
"473",2000-01-27,"546.77"
"474",2000-01-28,"547.16"
"475",2000-01-31,"546.93"
"476",2000-02-01,"547.38"
"477",2000-02-02,"547.37"
"478",2000-02-03,"548.04"
"479",2000-02-04,"547.84"
"480",2000-02-07,"547.65"
"481",2000-02-08,"548.25"
"482",2000-02-09,"548.29"
"483",2000-02-10,"548.08"
"484",2000-02-11,"548.24"
"485",2000-02-14,"548.70"
"486",2000-02-15,"548.17"
"487",2000-02-16,"548.18"
"488",2000-02-17,"548.26"
"489",2000-02-18,"548.34"
"490",2000-02-22,"549.29"
"491",2000-02-23,"548.93"
"492",2000-02-24,"549.32"
"493",2000-02-25,"554.07"
"494",2000-02-28,"549.02"
"495",2000-02-29,"547.99"
"496",2000-03-01,"547.73"
"497",2000-03-02,"547.72"
"498",2000-03-03,"547.96"
"499",2000-03-06,"548.21"
"500",2000-03-07,"548.50"
"501",2000-03-08,"548.68"
"502",2000-03-09,"548.93"
"503",2000-03-10,"548.73"
"504",2000-03-13,"548.65"
"505",2000-03-14,"547.91"
"506",2000-03-15,"547.26"
"507",2000-03-16,"547.20"
"508",2000-03-17,"546.84"
"509",2000-03-20,"547.20"
"510",2000-03-21,"546.84"
"511",2000-03-22,"547.05"
"512",2000-03-23,"547.30"
"513",2000-03-24,"547.05"
"514",2000-03-27,"545.02"
"515",2000-03-28,"544.41"
"516",2000-03-29,"543.64"
"517",2000-03-30,"537.48"
"518",2000-03-31,"536.47"
"519",2000-04-03,"536.46"
"520",2000-04-04,"536.90"
"521",2000-04-05,"536.24"
"522",2000-04-06,"536.28"
"523",2000-04-07,"537.85"
"524",2000-04-10,"538.72"
"525",2000-04-11,"538.45"
"526",2000-04-12,"538.51"
"527",2000-04-13,"538.63"
"528",2000-04-14,"538.35"
"529",2000-04-17,"537.95"
"530",2000-04-18,"537.47"
"531",2000-04-19,"538.05"
"532",2000-04-20,"538.21"
"533",2000-04-24,"538.70"
"534",2000-04-25,"538.79"
"535",2000-04-26,"538.54"
"536",2000-04-27,"537.61"
"537",2000-04-28,"537.33"
"538",2000-05-01,"537.63"
"539",2000-05-02,"537.67"
"540",2000-05-03,"538.06"
"541",2000-05-04,"537.75"
"542",2000-05-05,"537.60"
"543",2000-05-08,"537.88"
"544",2000-05-09,"537.98"
"545",2000-05-10,"538.11"
"546",2000-05-11,"538.03"
"547",2000-05-12,"537.38"
"548",2000-05-15,"538.35"
"549",2000-05-16,"538.50"
"550",2000-05-17,"538.42"
"551",2000-05-18,"537.93"
"552",2000-05-19,"536.21"
"553",2000-05-22,"535.60"
"554",2000-05-23,"535.50"
"555",2000-05-24,"534.26"
"556",2000-05-25,"534.57"
"557",2000-05-26,"533.91"
"558",2000-05-30,"531.96"
"559",2000-05-31,"531.82"
"560",2000-06-01,"532.20"
"561",2000-06-02,"533.24"
"562",2000-06-05,"534.39"
"563",2000-06-06,"535.51"
"564",2000-06-07,"536.15"
"565",2000-06-08,"536.91"
"566",2000-06-09,"537.74"
"567",2000-06-12,"538.49"
"568",2000-06-13,"538.48"
"569",2000-06-14,"539.28"
"570",2000-06-15,"539.89"
"571",2000-06-16,"540.42"
"572",2000-06-19,"540.58"
"573",2000-06-20,"541.37"
"574",2000-06-21,"540.55"
"575",2000-06-22,"540.68"
"576",2000-06-23,"540.61"
"577",2000-06-26,"541.14"
"578",2000-06-27,"541.69"
"579",2000-06-28,"541.76"
"580",2000-06-29,"542.18"
"581",2000-06-30,"542.65"
"582",2000-07-03,"543.20"
"583",2000-07-05,"543.51"
"584",2000-07-06,"543.49"
"585",2000-07-07,"543.97"
"586",2000-07-10,"544.48"
"587",2000-07-11,"544.81"
"588",2000-07-12,"544.28"
"589",2000-07-13,"545.25"
"590",2000-07-14,"545.83"
"591",2000-07-17,"546.76"
"592",2000-07-18,"547.10"
"593",2000-07-19,"547.46"
"594",2000-07-20,"548.08"
"595",2000-07-21,"548.17"
"596",2000-07-24,"548.54"
"597",2000-07-25,"548.70"
"598",2000-07-26,"548.61"
"599",2000-07-27,"548.56"
"600",2000-07-28,"547.07"
"601",2000-07-31,"546.79"
"602",2000-08-01,"546.73"
"603",2000-08-02,"546.93"
"604",2000-08-03,"547.39"
"605",2000-08-04,"547.62"
"606",2000-08-07,"548.29"
"607",2000-08-08,"548.71"
"608",2000-08-09,"549.47"
"609",2000-08-10,"549.66"
"610",2000-08-11,"547.76"
"611",2000-08-14,"548.04"
"612",2000-08-15,"547.07"
"613",2000-08-16,"547.18"
"614",2000-08-17,"547.10"
"615",2000-08-18,"547.28"
"616",2000-08-21,"547.63"
"617",2000-08-22,"547.44"
"618",2000-08-23,"547.45"
"619",2000-08-24,"547.58"
"620",2000-08-25,"547.45"
"621",2000-08-28,"548.16"
"622",2000-08-29,"548.36"
"623",2000-08-30,"549.97"
"624",2000-08-31,"550.53"
"625",2000-09-01,"551.57"
"626",2000-09-05,"553.36"
"627",2000-09-06,"553.77"
"628",2000-09-07,"554.55"
"629",2000-09-08,"555.11"
"630",2000-09-11,"555.29"
"631",2000-09-12,"555.43"
"632",2000-09-13,"555.58"
"633",2000-09-14,"555.30"
"634",2000-09-15,"554.80"
"635",2000-09-18,"554.24"
"636",2000-09-19,"552.35"
"637",2000-09-20,"551.96"
"638",2000-09-21,"551.91"
"639",2000-09-22,"551.16"
"640",2000-09-25,"551.88"
"641",2000-09-26,"551.46"
"642",2000-09-27,"548.62"
"643",2000-09-28,"547.90"
"644",2000-09-29,"545.72"
"645",2000-10-02,"545.64"
"646",2000-10-03,"545.44"
"647",2000-10-04,"545.41"
"648",2000-10-05,"545.39"
"649",2000-10-06,"545.32"
"650",2000-10-10,"545.29"
"651",2000-10-11,"544.48"
"652",2000-10-12,"543.59"
"653",2000-10-13,"542.43"
"654",2000-10-16,"540.87"
"655",2000-10-17,"536.74"
"656",2000-10-18,"535.40"
"657",2000-10-19,"534.46"
"658",2000-10-20,"534.91"
"659",2000-10-23,"535.65"
"660",2000-10-24,"536.06"
"661",2000-10-25,"535.77"
"662",2000-10-26,"534.85"
"663",2000-10-27,"534.10"
"664",2000-10-30,"530.12"
"665",2000-10-31,"528.24"
"666",2000-11-01,"528.43"
"667",2000-11-02,"527.52"
"668",2000-11-03,"526.85"
"669",2000-11-06,"525.72"
"670",2000-11-07,"524.84"
"671",2000-11-08,"525.78"
"672",2000-11-09,"525.86"
"673",2000-11-10,"525.66"
"674",2000-11-13,"525.08"
"675",2000-11-14,"525.23"
"676",2000-11-15,"525.41"
"677",2000-11-16,"525.29"
"678",2000-11-17,"524.56"
"679",2000-11-20,"523.84"
"680",2000-11-21,"522.78"
"681",2000-11-22,"519.06"
"682",2000-11-24,"519.20"
"683",2000-11-27,"518.48"
"684",2000-11-28,"516.20"
"685",2000-11-29,"515.64"
"686",2000-11-30,"507.32"
"687",2000-12-01,"505.85"
"688",2000-12-04,"505.35"
"689",2000-12-05,"505.64"
"690",2000-12-06,"507.28"
"691",2000-12-07,"507.63"
"692",2000-12-08,"508.05"
"693",2000-12-11,"509.70"
"694",2000-12-12,"512.40"
"695",2000-12-13,"515.12"
"696",2000-12-14,"515.66"
"697",2000-12-15,"514.95"
"698",2000-12-18,"515.20"
"699",2000-12-19,"516.17"
"700",2000-12-20,"516.75"
"701",2000-12-21,"516.82"
"702",2000-12-22,"517.04"
"703",2000-12-26,"517.68"
"704",2000-12-27,"517.56"
"705",2000-12-28,"517.04"
"706",2000-12-29,"517.12"
"707",2001-01-02,"518.34"
"708",2001-01-03,"518.07"
"709",2001-01-04,"520.66"
"710",2001-01-05,"523.05"
"711",2001-01-08,"524.19"
"712",2001-01-09,"527.00"
"713",2001-01-10,"526.85"
"714",2001-01-11,"532.70"
"715",2001-01-12,"534.31"
"716",2001-01-16,"535.90"
"717",2001-01-17,"537.35"
"718",2001-01-18,"540.37"
"719",2001-01-19,"540.79"
"720",2001-01-22,"540.88"
"721",2001-01-23,"542.77"
"722",2001-01-24,"545.15"
"723",2001-01-25,"546.87"
"724",2001-01-26,"547.86"
"725",2001-01-29,"549.18"
"726",2001-01-30,"549.73"
"727",2001-01-31,"555.86"
"728",2001-02-01,"557.07"
"729",2001-02-02,"557.62"
"730",2001-02-05,"558.36"
"731",2001-02-06,"557.66"
"732",2001-02-07,"559.07"
"733",2001-02-08,"559.41"
"734",2001-02-09,"560.13"
"735",2001-02-12,"560.79"
"736",2001-02-13,"561.57"
"737",2001-02-14,"561.79"
"738",2001-02-15,"562.99"
"739",2001-02-16,"562.80"
"740",2001-02-20,"562.48"
"741",2001-02-21,"561.87"
"742",2001-02-22,"561.18"
"743",2001-02-23,"561.22"
"744",2001-02-26,"561.30"
"745",2001-02-27,"561.45"
"746",2001-02-28,"563.26"
"747",2001-03-01,"563.45"
"748",2001-03-02,"562.64"
"749",2001-03-05,"562.78"
"750",2001-03-06,"563.25"
"751",2001-03-07,"564.32"
"752",2001-03-08,"564.65"
"753",2001-03-09,"564.22"
"754",2001-03-12,"564.47"
"755",2001-03-13,"561.79"
"756",2001-03-14,"559.60"
"757",2001-03-15,"559.59"
"758",2001-03-16,"558.04"
"759",2001-03-19,"557.76"
"760",2001-03-20,"555.82"
"761",2001-03-21,"554.14"
"762",2001-03-22,"551.59"
"763",2001-03-23,"552.40"
"764",2001-03-26,"552.98"
"765",2001-03-27,"552.69"
"766",2001-03-28,"552.85"
"767",2001-03-29,"551.78"
"768",2001-03-30,"550.00"
"769",2001-04-02,"549.71"
"770",2001-04-03,"547.77"
"771",2001-04-04,"544.66"
"772",2001-04-05,"543.38"
"773",2001-04-06,"542.86"
"774",2001-04-09,"542.18"
"775",2001-04-10,"541.87"
"776",2001-04-11,"542.24"
"777",2001-04-12,"541.55"
"778",2001-04-16,"541.76"
"779",2001-04-17,"541.87"
"780",2001-04-18,"541.24"
"781",2001-04-19,"540.52"
"782",2001-04-20,"540.96"
"783",2001-04-23,"541.68"
"784",2001-04-24,"542.38"
"785",2001-04-25,"542.61"
"786",2001-04-26,"543.45"
"787",2001-04-27,"543.88"
"788",2001-04-30,"543.15"
"789",2001-05-01,"543.89"
"790",2001-05-02,"547.24"
"791",2001-05-03,"548.09"
"792",2001-05-04,"548.38"
"793",2001-05-07,"548.92"
"794",2001-05-08,"549.07"
"795",2001-05-09,"549.12"
"796",2001-05-10,"549.10"
"797",2001-05-11,"548.47"
"798",2001-05-14,"548.93"
"799",2001-05-15,"548.69"
"800",2001-05-16,"548.14"
"801",2001-05-17,"548.26"
"802",2001-05-18,"548.40"
"803",2001-05-21,"548.92"
"804",2001-05-22,"549.07"
"805",2001-05-23,"549.58"
"806",2001-05-24,"549.74"
"807",2001-05-25,"549.95"
"808",2001-05-29,"550.63"
"809",2001-05-30,"552.45"
"810",2001-05-31,"552.93"
"811",2001-06-01,"552.94"
"812",2001-06-04,"553.82"
"813",2001-06-05,"552.73"
"814",2001-06-06,"552.90"
"815",2001-06-07,"553.03"
"816",2001-06-08,"552.93"
"817",2001-06-11,"553.49"
"818",2001-06-12,"552.95"
"819",2001-06-13,"552.68"
"820",2001-06-14,"551.71"
"821",2001-06-15,"549.77"
"822",2001-06-18,"548.38"
"823",2001-06-19,"541.92"
"824",2001-06-20,"538.64"
"825",2001-06-21,"538.82"
"826",2001-06-22,"539.58"
"827",2001-06-25,"539.80"
"828",2001-06-26,"539.57"
"829",2001-06-27,"539.50"
"830",2001-06-28,"538.69"
"831",2001-06-29,"537.42"
"832",2001-07-02,"538.18"
"833",2001-07-03,"538.78"
"834",2001-07-05,"538.95"
"835",2001-07-06,"539.50"
"836",2001-07-09,"539.68"
"837",2001-07-10,"539.87"
"838",2001-07-11,"539.05"
"839",2001-07-12,"538.81"
"840",2001-07-13,"538.62"
"841",2001-07-16,"539.04"
"842",2001-07-17,"537.65"
"843",2001-07-18,"537.77"
"844",2001-07-19,"537.60"
"845",2001-07-20,"537.21"
"846",2001-07-23,"537.84"
"847",2001-07-24,"538.01"
"848",2001-07-25,"537.79"
"849",2001-07-26,"539.30"
"850",2001-07-27,"539.86"
"851",2001-07-30,"542.22"
"852",2001-07-31,"545.33"
"853",2001-08-01,"545.71"
"854",2001-08-02,"546.46"
"855",2001-08-03,"546.71"
"856",2001-08-06,"548.20"
"857",2001-08-07,"548.46"
"858",2001-08-08,"548.79"
"859",2001-08-09,"548.80"
"860",2001-08-10,"549.55"
"861",2001-08-13,"549.36"
"862",2001-08-14,"550.34"
"863",2001-08-15,"550.41"
"864",2001-08-16,"550.43"
"865",2001-08-17,"550.50"
"866",2001-08-20,"550.76"
"867",2001-08-21,"550.86"
"868",2001-08-22,"550.97"
"869",2001-08-23,"550.09"
"870",2001-08-24,"550.14"
"871",2001-08-27,"550.54"
"872",2001-08-28,"550.94"
"873",2001-08-29,"550.76"
"874",2001-08-30,"553.00"
"875",2001-08-31,"551.76"
