"","Date","LUACTRUU.Index"
"5693",2012-09-28,"2419.55"
"5694",2012-10-01,"2422.95"
"5695",2012-10-02,"2426.99"
"5696",2012-10-03,"2427.32"
"5697",2012-10-04,"2423.70"
"5698",2012-10-05,"2419.59"
"5699",2012-10-09,"2425.79"
"5700",2012-10-10,"2431.23"
"5701",2012-10-11,"2437.77"
"5702",2012-10-12,"2443.29"
"5703",2012-10-15,"2445.12"
"5704",2012-10-16,"2441.72"
"5705",2012-10-17,"2438.71"
"5706",2012-10-18,"2439.95"
"5707",2012-10-19,"2447.88"
"5708",2012-10-22,"2441.78"
"5709",2012-10-23,"2439.51"
"5710",2012-10-24,"2439.29"
"5711",2012-10-25,"2431.86"
"5712",2012-10-26,"2440.65"
"5713",2012-10-29,"2443.18"
"5714",2012-10-31,"2450.71"
"5715",2012-11-01,"2444.79"
"5716",2012-11-02,"2443.47"
"5717",2012-11-05,"2447.33"
"5718",2012-11-06,"2436.48"
"5719",2012-11-07,"2449.10"
"5720",2012-11-08,"2453.12"
"5721",2012-11-09,"2450.22"
"5722",2012-11-13,"2453.77"
"5723",2012-11-14,"2454.07"
"5724",2012-11-15,"2449.43"
"5725",2012-11-16,"2447.32"
"5726",2012-11-19,"2444.21"
"5727",2012-11-20,"2438.97"
"5728",2012-11-21,"2436.39"
"5729",2012-11-23,"2437.45"
"5730",2012-11-26,"2442.80"
"5731",2012-11-27,"2445.05"
"5732",2012-11-28,"2445.95"
"5733",2012-11-29,"2445.63"
"5734",2012-11-30,"2446.81"
"5735",2012-12-03,"2445.35"
"5736",2012-12-04,"2450.34"
"5737",2012-12-05,"2452.25"
"5738",2012-12-06,"2453.61"
"5739",2012-12-07,"2446.39"
"5740",2012-12-10,"2448.85"
"5741",2012-12-11,"2445.88"
"5742",2012-12-12,"2440.10"
"5743",2012-12-13,"2438.49"
"5744",2012-12-14,"2442.59"
"5745",2012-12-17,"2434.87"
"5746",2012-12-18,"2427.54"
"5747",2012-12-19,"2436.36"
"5748",2012-12-20,"2438.26"
"5749",2012-12-21,"2443.90"
"5750",2012-12-24,"2440.63"
"5751",2012-12-26,"2443.92"
"5752",2012-12-27,"2452.10"
"5753",2012-12-28,"2452.09"
"5754",2012-12-31,"2445.25"
"5755",2013-01-02,"2439.90"
"5756",2013-01-03,"2434.32"
"5757",2013-01-04,"2434.00"
"5758",2013-01-07,"2438.14"
"5759",2013-01-08,"2441.90"
"5760",2013-01-09,"2443.10"
"5761",2013-01-10,"2437.90"
"5762",2013-01-11,"2442.03"
"5763",2013-01-14,"2443.03"
"5764",2013-01-15,"2443.15"
"5765",2013-01-16,"2442.44"
"5766",2013-01-17,"2436.53"
"5767",2013-01-18,"2441.64"
"5768",2013-01-22,"2443.33"
"5769",2013-01-23,"2442.54"
"5770",2013-01-24,"2441.31"
"5771",2013-01-25,"2428.10"
"5772",2013-01-28,"2426.78"
"5773",2013-01-29,"2423.44"
"5774",2013-01-30,"2421.24"
"5775",2013-01-31,"2423.50"
"5776",2013-02-01,"2419.07"
"5777",2013-02-04,"2425.10"
"5778",2013-02-05,"2419.42"
"5779",2013-02-06,"2426.11"
"5780",2013-02-07,"2428.29"
"5781",2013-02-08,"2427.42"
"5782",2013-02-11,"2429.64"
"5783",2013-02-12,"2424.08"
"5784",2013-02-13,"2421.04"
"5785",2013-02-14,"2427.41"
"5786",2013-02-15,"2424.99"
"5787",2013-02-19,"2422.46"
"5788",2013-02-20,"2423.91"
"5789",2013-02-21,"2428.75"
"5790",2013-02-22,"2431.61"
"5791",2013-02-25,"2442.00"
"5792",2013-02-26,"2442.55"
"5793",2013-02-27,"2439.60"
"5794",2013-02-28,"2442.16"
"5795",2013-03-01,"2444.69"
"5796",2013-03-04,"2442.19"
"5797",2013-03-05,"2441.41"
"5798",2013-03-06,"2436.53"
"5799",2013-03-07,"2429.52"
"5800",2013-03-08,"2423.00"
"5801",2013-03-11,"2423.68"
"5802",2013-03-12,"2429.35"
"5803",2013-03-13,"2429.38"
"5804",2013-03-14,"2427.36"
"5805",2013-03-15,"2430.96"
"5806",2013-03-18,"2434.76"
"5807",2013-03-19,"2442.35"
"5808",2013-03-20,"2436.52"
"5809",2013-03-21,"2438.34"
"5810",2013-03-22,"2439.52"
"5811",2013-03-25,"2439.76"
"5812",2013-03-26,"2439.59"
"5813",2013-03-27,"2444.53"
"5814",2013-03-28,"2442.63"
"5815",2013-04-01,"2445.74"
"5816",2013-04-02,"2443.92"
"5817",2013-04-03,"2452.27"
"5818",2013-04-04,"2462.03"
"5819",2013-04-05,"2475.03"
"5820",2013-04-08,"2471.51"
"5821",2013-04-09,"2470.74"
"5822",2013-04-10,"2463.67"
"5823",2013-04-11,"2467.88"
"5824",2013-04-12,"2477.77"
"5825",2013-04-15,"2480.47"
"5826",2013-04-16,"2476.80"
"5827",2013-04-17,"2478.85"
"5828",2013-04-18,"2481.83"
"5829",2013-04-19,"2479.49"
"5830",2013-04-22,"2480.94"
"5831",2013-04-23,"2481.82"
"5832",2013-04-24,"2483.76"
"5833",2013-04-25,"2481.72"
"5834",2013-04-26,"2489.50"
"5835",2013-04-29,"2489.22"
"5836",2013-04-30,"2487.23"
"5837",2013-05-01,"2494.29"
"5838",2013-05-02,"2495.69"
"5839",2013-05-03,"2478.72"
"5840",2013-05-06,"2476.89"
"5841",2013-05-07,"2477.12"
"5842",2013-05-08,"2481.30"
"5843",2013-05-09,"2478.82"
"5844",2013-05-10,"2465.78"
"5845",2013-05-13,"2464.09"
"5846",2013-05-14,"2459.43"
"5847",2013-05-15,"2460.91"
"5848",2013-05-16,"2472.58"
"5849",2013-05-17,"2460.64"
"5850",2013-05-20,"2459.82"
"5851",2013-05-21,"2462.97"
"5852",2013-05-22,"2452.82"
"5853",2013-05-23,"2452.02"
"5854",2013-05-24,"2454.74"
"5855",2013-05-28,"2438.14"
"5856",2013-05-29,"2437.52"
"5857",2013-05-30,"2435.51"
"5858",2013-05-31,"2428.94"
"5859",2013-06-03,"2430.80"
"5860",2013-06-04,"2425.08"
"5861",2013-06-05,"2422.90"
"5862",2013-06-06,"2424.02"
"5863",2013-06-07,"2412.17"
"5864",2013-06-10,"2406.46"
"5865",2013-06-11,"2404.46"
"5866",2013-06-12,"2399.04"
"5867",2013-06-13,"2406.16"
"5868",2013-06-14,"2415.41"
"5869",2013-06-17,"2409.15"
"5870",2013-06-18,"2407.43"
"5871",2013-06-19,"2387.59"
"5872",2013-06-20,"2363.72"
"5873",2013-06-21,"2353.70"
"5874",2013-06-24,"2346.19"
"5875",2013-06-25,"2337.25"
"5876",2013-06-26,"2347.59"
"5877",2013-06-27,"2356.81"
"5878",2013-06-28,"2361.89"
"5879",2013-07-01,"2364.58"
"5880",2013-07-02,"2370.08"
"5881",2013-07-03,"2366.70"
"5882",2013-07-05,"2340.60"
"5883",2013-07-08,"2353.37"
"5884",2013-07-09,"2358.39"
"5885",2013-07-10,"2354.40"
"5886",2013-07-11,"2371.43"
"5887",2013-07-12,"2367.85"
"5888",2013-07-15,"2375.68"
"5889",2013-07-16,"2380.39"
"5890",2013-07-17,"2386.25"
"5891",2013-07-18,"2381.85"
"5892",2013-07-19,"2392.55"
"5893",2013-07-22,"2395.48"
"5894",2013-07-23,"2392.50"
"5895",2013-07-24,"2383.40"
"5896",2013-07-25,"2378.26"
"5897",2013-07-26,"2385.72"
"5898",2013-07-29,"2381.72"
"5899",2013-07-30,"2380.32"
"5900",2013-07-31,"2381.57"
"5901",2013-08-01,"2364.80"
"5902",2013-08-02,"2381.17"
"5903",2013-08-05,"2375.54"
"5904",2013-08-06,"2375.51"
"5905",2013-08-07,"2380.19"
"5906",2013-08-08,"2382.83"
"5907",2013-08-09,"2382.65"
"5908",2013-08-12,"2378.73"
"5909",2013-08-13,"2364.43"
"5910",2013-08-14,"2365.10"
"5911",2013-08-15,"2355.75"
"5912",2013-08-16,"2344.93"
"5913",2013-08-19,"2337.42"
"5914",2013-08-20,"2345.13"
"5915",2013-08-21,"2339.21"
"5916",2013-08-22,"2335.45"
"5917",2013-08-23,"2348.48"
"5918",2013-08-26,"2353.23"
"5919",2013-08-27,"2364.91"
"5920",2013-08-28,"2356.62"
"5921",2013-08-29,"2363.03"
"5922",2013-08-30,"2364.84"
"5923",2013-09-03,"2353.96"
"5924",2013-09-04,"2348.97"
"5925",2013-09-05,"2334.88"
"5926",2013-09-06,"2337.82"
"5927",2013-09-09,"2344.91"
"5928",2013-09-10,"2335.37"
"5929",2013-09-11,"2340.82"
"5930",2013-09-12,"2342.41"
"5931",2013-09-13,"2342.89"
"5932",2013-09-16,"2346.06"
"5933",2013-09-17,"2350.03"
"5934",2013-09-18,"2370.23"
"5935",2013-09-19,"2366.84"
"5936",2013-09-20,"2371.25"
"5937",2013-09-23,"2373.30"
"5938",2013-09-24,"2382.97"
"5939",2013-09-25,"2387.79"
"5940",2013-09-26,"2382.20"
"5941",2013-09-27,"2383.80"
"5942",2013-09-30,"2381.27"
"5943",2013-10-01,"2379.11"
"5944",2013-10-02,"2383.31"
"5945",2013-10-03,"2386.51"
"5946",2013-10-04,"2382.57"
"5947",2013-10-07,"2385.48"
"5948",2013-10-08,"2385.83"
"5949",2013-10-09,"2383.99"
"5950",2013-10-10,"2384.35"
"5951",2013-10-11,"2387.60"
"5952",2013-10-15,"2383.07"
"5953",2013-10-16,"2393.47"
"5954",2013-10-17,"2406.77"
"5955",2013-10-18,"2407.75"
"5956",2013-10-21,"2405.76"
"5957",2013-10-22,"2418.14"
"5958",2013-10-23,"2420.06"
"5959",2013-10-24,"2415.91"
"5960",2013-10-25,"2418.47"
"5961",2013-10-28,"2418.08"
"5962",2013-10-29,"2418.94"
"5963",2013-10-30,"2417.93"
"5964",2013-10-31,"2416.48"
"5965",2013-11-01,"2407.11"
"5966",2013-11-04,"2410.33"
"5967",2013-11-05,"2401.06"
"5968",2013-11-06,"2402.64"
"5969",2013-11-07,"2407.52"
"5970",2013-11-08,"2389.05"
"5971",2013-11-12,"2386.98"
"5972",2013-11-13,"2392.34"
"5973",2013-11-14,"2399.75"
"5974",2013-11-15,"2401.78"
"5975",2013-11-18,"2409.29"
"5976",2013-11-19,"2403.76"
"5977",2013-11-20,"2394.52"
"5978",2013-11-21,"2398.31"
"5979",2013-11-22,"2405.19"
"5980",2013-11-25,"2408.15"
"5981",2013-11-26,"2415.23"
"5982",2013-11-27,"2411.12"
"5983",2013-11-29,"2411.69"
"5984",2013-12-02,"2405.49"
"5985",2013-12-03,"2408.83"
"5986",2013-12-04,"2398.79"
"5987",2013-12-05,"2397.25"
"5988",2013-12-06,"2396.57"
"5989",2013-12-09,"2401.36"
"5990",2013-12-10,"2412.42"
"5991",2013-12-11,"2406.78"
"5992",2013-12-12,"2403.21"
"5993",2013-12-13,"2406.41"
"5994",2013-12-16,"2406.66"
"5995",2013-12-17,"2413.70"
"5996",2013-12-18,"2410.18"
"5997",2013-12-19,"2410.21"
"5998",2013-12-20,"2417.74"
"5999",2013-12-23,"2414.59"
"6000",2013-12-24,"2406.93"
"6001",2013-12-26,"2406.13"
"6002",2013-12-27,"2405.09"
"6003",2013-12-30,"2411.38"
"6004",2013-12-31,"2407.75"
"6005",2014-01-02,"2412.84"
"6006",2014-01-03,"2412.77"
"6007",2014-01-06,"2419.03"
"6008",2014-01-07,"2421.84"
"6009",2014-01-08,"2413.12"
"6010",2014-01-09,"2417.64"
"6011",2014-01-10,"2432.03"
"6012",2014-01-13,"2436.82"
"6013",2014-01-14,"2429.87"
"6014",2014-01-15,"2428.87"
"6015",2014-01-16,"2434.20"
"6016",2014-01-17,"2436.56"
"6017",2014-01-21,"2438.07"
"6018",2014-01-22,"2432.69"
"6019",2014-01-23,"2442.66"
"6020",2014-01-24,"2441.83"
"6021",2014-01-27,"2438.22"
"6022",2014-01-28,"2442.32"
"6023",2014-01-29,"2451.54"
"6024",2014-01-30,"2448.48"
"6025",2014-01-31,"2451.39"
"6026",2014-02-03,"2463.96"
"6027",2014-02-04,"2456.14"
"6028",2014-02-05,"2449.95"
"6029",2014-02-06,"2448.11"
"6030",2014-02-07,"2454.16"
"6031",2014-02-10,"2454.93"
"6032",2014-02-11,"2451.72"
"6033",2014-02-12,"2447.55"
"6034",2014-02-13,"2456.45"
"6035",2014-02-14,"2455.77"
"6036",2014-02-18,"2461.78"
"6037",2014-02-19,"2458.59"
"6038",2014-02-20,"2455.12"
"6039",2014-02-21,"2459.71"
"6040",2014-02-24,"2458.17"
"6041",2014-02-25,"2466.31"
"6042",2014-02-26,"2471.62"
"6043",2014-02-27,"2477.28"
"6044",2014-02-28,"2476.88"
"6045",2014-03-03,"2482.80"
"6046",2014-03-04,"2472.53"
"6047",2014-03-05,"2471.65"
"6048",2014-03-06,"2464.53"
"6049",2014-03-07,"2455.97"
"6050",2014-03-10,"2456.31"
"6051",2014-03-11,"2458.84"
"6052",2014-03-12,"2463.13"
"6053",2014-03-13,"2473.48"
"6054",2014-03-14,"2473.33"
"6055",2014-03-17,"2466.35"
"6056",2014-03-18,"2469.04"
"6057",2014-03-19,"2459.16"
"6058",2014-03-20,"2460.68"
"6059",2014-03-21,"2468.26"
"6060",2014-03-24,"2471.82"
"6061",2014-03-25,"2473.33"
"6062",2014-03-26,"2480.46"
"6063",2014-03-27,"2485.13"
"6064",2014-03-28,"2479.84"
"6065",2014-03-31,"2478.53"
"6066",2014-04-01,"2475.02"
"6067",2014-04-02,"2469.34"
"6068",2014-04-03,"2473.52"
"6069",2014-04-04,"2483.84"
"6070",2014-04-07,"2489.33"
"6071",2014-04-08,"2491.03"
"6072",2014-04-09,"2491.59"
"6073",2014-04-10,"2502.33"
"6074",2014-04-11,"2504.01"
"6075",2014-04-14,"2501.95"
"6076",2014-04-15,"2504.72"
"6077",2014-04-16,"2504.47"
"6078",2014-04-17,"2494.16"
"6079",2014-04-21,"2494.32"
"6080",2014-04-22,"2495.85"
"6081",2014-04-23,"2502.43"
"6082",2014-04-24,"2503.11"
"6083",2014-04-25,"2506.14"
"6084",2014-04-28,"2504.74"
"6085",2014-04-29,"2501.35"
"6086",2014-04-30,"2508.22"
"6087",2014-05-01,"2516.50"
"6088",2014-05-02,"2520.00"
"6089",2014-05-05,"2515.87"
"6090",2014-05-06,"2519.51"
"6091",2014-05-07,"2518.49"
"6092",2014-05-08,"2520.24"
"6093",2014-05-09,"2515.94"
"6094",2014-05-12,"2512.68"
"6095",2014-05-13,"2518.13"
"6096",2014-05-14,"2530.13"
"6097",2014-05-15,"2535.78"
"6098",2014-05-16,"2532.62"
"6099",2014-05-19,"2529.94"
"6100",2014-05-20,"2533.45"
"6101",2014-05-21,"2526.91"
"6102",2014-05-22,"2524.13"
"6103",2014-05-23,"2528.85"
"6104",2014-05-27,"2533.91"
"6105",2014-05-28,"2546.66"
"6106",2014-05-29,"2543.93"
"6107",2014-05-30,"2542.51"
"6108",2014-06-02,"2531.31"
"6109",2014-06-03,"2522.81"
"6110",2014-06-04,"2521.59"
"6111",2014-06-05,"2525.10"
"6112",2014-06-06,"2525.35"
"6113",2014-06-09,"2524.30"
"6114",2014-06-10,"2521.64"
"6115",2014-06-11,"2521.43"
"6116",2014-06-12,"2530.82"
"6117",2014-06-13,"2528.22"
"6118",2014-06-16,"2529.74"
"6119",2014-06-17,"2521.82"
"6120",2014-06-18,"2527.48"
"6121",2014-06-19,"2526.15"
"6122",2014-06-20,"2527.33"
"6123",2014-06-23,"2528.99"
"6124",2014-06-24,"2535.42"
"6125",2014-06-25,"2539.37"
"6126",2014-06-26,"2545.02"
"6127",2014-06-27,"2541.52"
"6128",2014-06-30,"2544.49"
"6129",2014-07-01,"2537.10"
"6130",2014-07-02,"2527.02"
"6131",2014-07-03,"2524.55"
"6132",2014-07-07,"2530.92"
"6133",2014-07-08,"2538.99"
"6134",2014-07-09,"2542.14"
"6135",2014-07-10,"2541.41"
"6136",2014-07-11,"2544.84"
"6137",2014-07-14,"2541.01"
"6138",2014-07-15,"2541.31"
"6139",2014-07-16,"2543.34"
"6140",2014-07-17,"2552.00"
"6141",2014-07-18,"2549.34"
"6142",2014-07-21,"2551.24"
"6143",2014-07-22,"2553.80"
"6144",2014-07-23,"2554.17"
"6145",2014-07-24,"2547.71"
"6146",2014-07-25,"2555.22"
"6147",2014-07-28,"2552.06"
"6148",2014-07-29,"2557.51"
"6149",2014-07-30,"2543.47"
"6150",2014-07-31,"2543.07"
"6151",2014-08-01,"2546.98"
"6152",2014-08-04,"2548.50"
"6153",2014-08-05,"2549.63"
"6154",2014-08-06,"2548.61"
"6155",2014-08-07,"2556.34"
"6156",2014-08-08,"2555.72"
"6157",2014-08-11,"2556.17"
"6158",2014-08-12,"2551.89"
"6159",2014-08-13,"2556.75"
"6160",2014-08-14,"2562.70"
"6161",2014-08-15,"2572.03"
"6162",2014-08-18,"2563.01"
"6163",2014-08-19,"2560.31"
"6164",2014-08-20,"2558.66"
"6165",2014-08-21,"2563.72"
"6166",2014-08-22,"2566.20"
"6167",2014-08-25,"2569.35"
"6168",2014-08-26,"2569.04"
"6169",2014-08-27,"2575.99"
"6170",2014-08-28,"2581.01"
"6171",2014-08-29,"2579.75"
"6172",2014-09-02,"2567.01"
"6173",2014-09-03,"2568.75"
"6174",2014-09-04,"2560.67"
"6175",2014-09-05,"2557.43"
"6176",2014-09-08,"2557.79"
"6177",2014-09-09,"2553.11"
"6178",2014-09-10,"2545.75"
"6179",2014-09-11,"2546.98"
"6180",2014-09-12,"2533.86"
"6181",2014-09-15,"2536.56"
"6182",2014-09-16,"2535.99"
"6183",2014-09-17,"2533.91"
"6184",2014-09-18,"2532.72"
"6185",2014-09-19,"2540.99"
"6186",2014-09-22,"2544.13"
"6187",2014-09-23,"2548.16"
"6188",2014-09-24,"2541.46"
"6189",2014-09-25,"2549.58"
"6190",2014-09-26,"2543.21"
"6191",2014-09-29,"2546.23"
"6192",2014-09-30,"2542.53"
"6193",2014-10-01,"2560.42"
"6194",2014-10-02,"2555.47"
"6195",2014-10-03,"2558.79"
"6196",2014-10-06,"2563.68"
"6197",2014-10-07,"2574.97"
"6198",2014-10-08,"2576.08"
"6199",2014-10-09,"2575.83"
"6200",2014-10-10,"2576.95"
"6201",2014-10-14,"2588.98"
"6202",2014-10-15,"2603.38"
"6203",2014-10-16,"2588.22"
"6204",2014-10-17,"2586.95"
"6205",2014-10-20,"2590.00"
"6206",2014-10-21,"2588.78"
"6207",2014-10-22,"2585.42"
"6208",2014-10-23,"2576.91"
"6209",2014-10-24,"2577.01"
"6210",2014-10-27,"2579.92"
"6211",2014-10-28,"2575.78"
"6212",2014-10-29,"2571.49"
"6213",2014-10-30,"2573.25"
"6214",2014-10-31,"2568.56"
"6215",2014-11-03,"2566.38"
"6216",2014-11-04,"2565.89"
"6217",2014-11-05,"2564.16"
"6218",2014-11-06,"2559.98"
"6219",2014-11-07,"2568.54"
"6220",2014-11-10,"2561.32"
"6221",2014-11-12,"2561.54"
"6222",2014-11-13,"2561.87"
"6223",2014-11-14,"2565.04"
"6224",2014-11-17,"2561.90"
"6225",2014-11-18,"2558.65"
"6226",2014-11-19,"2552.84"
"6227",2014-11-20,"2556.12"
"6228",2014-11-21,"2564.24"
"6229",2014-11-24,"2568.51"
"6230",2014-11-25,"2577.85"
"6231",2014-11-26,"2581.58"
"6232",2014-11-28,"2585.87"
"6233",2014-12-01,"2578.67"
"6234",2014-12-02,"2567.36"
"6235",2014-12-03,"2567.98"
"6236",2014-12-04,"2573.22"
"6237",2014-12-05,"2566.07"
"6238",2014-12-08,"2575.25"
"6239",2014-12-09,"2577.21"
"6240",2014-12-10,"2582.60"
"6241",2014-12-11,"2579.58"
"6242",2014-12-12,"2588.46"
"6243",2014-12-15,"2584.00"
"6244",2014-12-16,"2583.29"
"6245",2014-12-17,"2575.07"
"6246",2014-12-18,"2573.57"
"6247",2014-12-19,"2580.83"
"6248",2014-12-22,"2585.58"
"6249",2014-12-23,"2570.20"
"6250",2014-12-24,"2572.59"
"6251",2014-12-26,"2575.67"
"6252",2014-12-29,"2583.14"
"6253",2014-12-30,"2585.64"
"6254",2014-12-31,"2587.44"
"6255",2015-01-02,"2596.58"
"6256",2015-01-05,"2607.69"
"6257",2015-01-06,"2618.48"
"6258",2015-01-07,"2621.04"
"6259",2015-01-08,"2612.00"
"6260",2015-01-09,"2619.59"
"6261",2015-01-12,"2628.97"
"6262",2015-01-13,"2630.52"
"6263",2015-01-14,"2633.95"
"6264",2015-01-15,"2643.19"
"6265",2015-01-16,"2633.03"
"6266",2015-01-20,"2638.25"
"6267",2015-01-21,"2631.56"
"6268",2015-01-22,"2628.60"
"6269",2015-01-23,"2643.57"
"6270",2015-01-26,"2642.35"
"6271",2015-01-27,"2642.73"
"6272",2015-01-28,"2660.19"
"6273",2015-01-29,"2653.12"
"6274",2015-01-30,"2665.94"
"6275",2015-02-02,"2666.55"
"6276",2015-02-03,"2650.42"
"6277",2015-02-04,"2650.51"
"6278",2015-02-05,"2647.61"
"6279",2015-02-06,"2631.24"
"6280",2015-02-09,"2630.91"
"6281",2015-02-10,"2625.50"
"6282",2015-02-11,"2626.50"
"6283",2015-02-12,"2628.07"
"6284",2015-02-13,"2621.85"
"6285",2015-02-17,"2604.12"
"6286",2015-02-18,"2619.58"
"6287",2015-02-19,"2615.45"
"6288",2015-02-20,"2614.44"
"6289",2015-02-23,"2628.75"
"6290",2015-02-24,"2641.05"
"6291",2015-02-25,"2644.77"
"6292",2015-02-26,"2637.59"
"6293",2015-02-27,"2638.92"
"6294",2015-03-02,"2624.79"
"6295",2015-03-03,"2620.43"
"6296",2015-03-04,"2620.79"
"6297",2015-03-05,"2623.59"
"6298",2015-03-06,"2602.21"
"6299",2015-03-09,"2610.31"
"6300",2015-03-10,"2619.16"
"6301",2015-03-11,"2621.77"
"6302",2015-03-12,"2622.66"
"6303",2015-03-13,"2618.89"
"6304",2015-03-16,"2618.15"
"6305",2015-03-17,"2622.25"
"6306",2015-03-18,"2640.72"
"6307",2015-03-19,"2637.77"
"6308",2015-03-20,"2645.39"
"6309",2015-03-23,"2646.96"
"6310",2015-03-24,"2653.87"
"6311",2015-03-25,"2646.26"
"6312",2015-03-26,"2630.80"
"6313",2015-03-27,"2644.62"
"6314",2015-03-30,"2642.11"
"6315",2015-03-31,"2647.34"
"6316",2015-04-01,"2659.59"
"6317",2015-04-02,"2653.76"
"6318",2015-04-03,"2664.46"
"6319",2015-04-06,"2653.53"
"6320",2015-04-07,"2660.44"
"6321",2015-04-08,"2662.54"
"6322",2015-04-09,"2650.80"
"6323",2015-04-10,"2652.96"
"6324",2015-04-13,"2655.20"
"6325",2015-04-14,"2659.89"
"6326",2015-04-15,"2659.91"
"6327",2015-04-16,"2662.49"
"6328",2015-04-17,"2667.59"
"6329",2015-04-20,"2659.28"
"6330",2015-04-21,"2657.85"
"6331",2015-04-22,"2647.74"
"6332",2015-04-23,"2652.85"
"6333",2015-04-24,"2657.49"
"6334",2015-04-27,"2656.92"
"6335",2015-04-28,"2645.78"
"6336",2015-04-29,"2631.75"
"6337",2015-04-30,"2628.80"
"6338",2015-05-01,"2615.78"
"6339",2015-05-04,"2611.58"
"6340",2015-05-05,"2605.40"
"6341",2015-05-06,"2594.28"
"6342",2015-05-07,"2603.42"
"6343",2015-05-08,"2608.83"
"6344",2015-05-11,"2588.17"
"6345",2015-05-12,"2590.73"
"6346",2015-05-13,"2587.06"
"6347",2015-05-14,"2592.89"
"6348",2015-05-15,"2611.07"
"6349",2015-05-18,"2596.62"
"6350",2015-05-19,"2589.96"
"6351",2015-05-20,"2588.24"
"6352",2015-05-21,"2597.75"
"6353",2015-05-22,"2589.50"
"6354",2015-05-26,"2607.07"
"6355",2015-05-27,"2607.23"
"6356",2015-05-28,"2607.01"
"6357",2015-05-29,"2611.64"
"6358",2015-06-01,"2591.16"
"6359",2015-06-02,"2579.59"
"6360",2015-06-03,"2567.67"
"6361",2015-06-04,"2579.93"
"6362",2015-06-05,"2565.72"
"6363",2015-06-08,"2569.47"
"6364",2015-06-09,"2561.03"
"6365",2015-06-10,"2550.75"
"6366",2015-06-11,"2566.75"
"6367",2015-06-12,"2565.38"
"6368",2015-06-15,"2567.07"
"6369",2015-06-16,"2571.51"
"6370",2015-06-17,"2571.85"
"6371",2015-06-18,"2563.47"
"6372",2015-06-19,"2576.78"
"6373",2015-06-22,"2562.15"
"6374",2015-06-23,"2555.08"
"6375",2015-06-24,"2562.58"
"6376",2015-06-25,"2559.58"
"6377",2015-06-26,"2546.50"
"6378",2015-06-29,"2562.08"
"6379",2015-06-30,"2563.64"
"6380",2015-07-01,"2553.52"
"6381",2015-07-02,"2558.91"
"6382",2015-07-06,"2576.16"
"6383",2015-07-07,"2583.24"
"6384",2015-07-08,"2587.22"
"6385",2015-07-09,"2570.45"
"6386",2015-07-10,"2552.56"
"6387",2015-07-13,"2552.50"
"6388",2015-07-14,"2554.98"
"6389",2015-07-15,"2561.94"
"6390",2015-07-16,"2562.62"
"6391",2015-07-17,"2565.67"
"6392",2015-07-20,"2560.34"
"6393",2015-07-21,"2564.93"
"6394",2015-07-22,"2568.01"
"6395",2015-07-23,"2575.35"
"6396",2015-07-24,"2573.43"
"6397",2015-07-27,"2576.10"
"6398",2015-07-28,"2573.38"
"6399",2015-07-29,"2570.09"
"6400",2015-07-30,"2574.18"
"6401",2015-07-31,"2580.95"
"6402",2015-08-03,"2589.56"
"6403",2015-08-04,"2580.62"
"6404",2015-08-05,"2571.18"
"6405",2015-08-06,"2574.28"
"6406",2015-08-07,"2582.68"
"6407",2015-08-10,"2572.06"
"6408",2015-08-11,"2586.64"
"6409",2015-08-12,"2581.54"
"6410",2015-08-13,"2573.39"
"6411",2015-08-14,"2574.06"
"6412",2015-08-17,"2582.85"
"6413",2015-08-18,"2574.26"
"6414",2015-08-19,"2582.83"
"6415",2015-08-20,"2587.94"
"6416",2015-08-21,"2590.05"
"6417",2015-08-24,"2590.39"
"6418",2015-08-25,"2567.49"
"6419",2015-08-26,"2559.79"
"6420",2015-08-27,"2568.04"
"6421",2015-08-28,"2565.76"
"6422",2015-08-31,"2565.67"
"6423",2015-09-01,"2567.89"
"6424",2015-09-02,"2565.32"
"6425",2015-09-03,"2572.39"
"6426",2015-09-04,"2580.60"
"6427",2015-09-08,"2571.24"
"6428",2015-09-09,"2578.85"
"6429",2015-09-10,"2571.69"
"6430",2015-09-11,"2577.50"
"6431",2015-09-14,"2577.53"
"6432",2015-09-15,"2559.76"
"6433",2015-09-16,"2559.11"
"6434",2015-09-17,"2575.82"
"6435",2015-09-18,"2590.32"
"6436",2015-09-21,"2575.56"
"6437",2015-09-22,"2589.61"
"6438",2015-09-23,"2587.02"
"6439",2015-09-24,"2588.65"
"6440",2015-09-25,"2579.93"
"6441",2015-09-28,"2588.04"
"6442",2015-09-29,"2586.49"
"6443",2015-09-30,"2584.80"
"6444",2015-10-01,"2585.18"
"6445",2015-10-02,"2592.39"
"6446",2015-10-05,"2584.51"
"6447",2015-10-06,"2592.69"
"6448",2015-10-07,"2594.39"
"6449",2015-10-08,"2587.20"
"6450",2015-10-09,"2592.38"
"6451",2015-10-13,"2598.41"
"6452",2015-10-14,"2609.96"
"6453",2015-10-15,"2601.50"
"6454",2015-10-16,"2603.26"
"6455",2015-10-19,"2603.52"
"6456",2015-10-20,"2597.70"
"6457",2015-10-21,"2608.19"
"6458",2015-10-22,"2612.47"
"6459",2015-10-23,"2607.14"
"6460",2015-10-26,"2614.20"
"6461",2015-10-27,"2616.91"
"6462",2015-10-28,"2606.77"
"6463",2015-10-29,"2592.27"
"6464",2015-10-30,"2595.60"
"6465",2015-11-02,"2591.26"
"6466",2015-11-03,"2586.18"
"6467",2015-11-04,"2586.77"
"6468",2015-11-05,"2584.85"
