"","Date","LUATTRUU.Index"
"5272",2015-01-13,"2141.10"
"5273",2015-01-14,"2146.57"
"5274",2015-01-15,"2153.25"
"5275",2015-01-16,"2148.18"
"5276",2015-01-20,"2149.98"
"5277",2015-01-21,"2145.30"
"5278",2015-01-22,"2141.24"
"5279",2015-01-23,"2148.54"
"5280",2015-01-26,"2147.17"
"5281",2015-01-27,"2147.96"
"5282",2015-01-28,"2158.54"
"5283",2015-01-29,"2155.49"
"5284",2015-01-30,"2163.88"
"5285",2015-02-02,"2164.11"
"5286",2015-02-03,"2152.37"
"5287",2015-02-04,"2151.22"
"5288",2015-02-05,"2148.71"
"5289",2015-02-06,"2133.98"
"5290",2015-02-09,"2133.14"
"5291",2015-02-10,"2128.89"
"5292",2015-02-11,"2129.34"
"5293",2015-02-12,"2129.98"
"5294",2015-02-13,"2126.21"
"5295",2015-02-17,"2114.68"
"5296",2015-02-18,"2122.79"
"5297",2015-02-19,"2118.34"
"5298",2015-02-20,"2116.24"
"5299",2015-02-23,"2124.52"
"5300",2015-02-24,"2132.31"
"5301",2015-02-25,"2133.72"
"5302",2015-02-26,"2128.47"
"5303",2015-02-27,"2130.46"
"5304",2015-03-02,"2121.80"
"5305",2015-03-03,"2118.34"
"5306",2015-03-04,"2119.01"
"5307",2015-03-05,"2120.83"
"5308",2015-03-06,"2106.97"
"5309",2015-03-09,"2111.95"
"5310",2015-03-10,"2118.81"
"5311",2015-03-11,"2120.90"
"5312",2015-03-12,"2123.18"
"5313",2015-03-13,"2122.18"
"5314",2015-03-16,"2123.94"
"5315",2015-03-17,"2127.80"
"5316",2015-03-18,"2140.38"
"5317",2015-03-19,"2137.07"
"5318",2015-03-20,"2142.23"
"5319",2015-03-23,"2143.39"
"5320",2015-03-24,"2147.55"
"5321",2015-03-25,"2143.53"
"5322",2015-03-26,"2134.78"
"5323",2015-03-27,"2142.20"
"5324",2015-03-30,"2140.58"
"5325",2015-03-31,"2143.90"
"5326",2015-04-01,"2150.71"
"5327",2015-04-02,"2146.62"
"5328",2015-04-03,"2154.35"
"5329",2015-04-06,"2147.36"
"5330",2015-04-07,"2148.27"
"5331",2015-04-08,"2148.44"
"5332",2015-04-09,"2141.26"
"5333",2015-04-10,"2141.40"
"5334",2015-04-13,"2143.59"
"5335",2015-04-14,"2147.65"
"5336",2015-04-15,"2148.26"
"5337",2015-04-16,"2150.18"
"5338",2015-04-17,"2152.89"
"5339",2015-04-20,"2147.59"
"5340",2015-04-21,"2146.15"
"5341",2015-04-22,"2139.52"
"5342",2015-04-23,"2142.49"
"5343",2015-04-24,"2145.51"
"5344",2015-04-27,"2145.02"
"5345",2015-04-28,"2139.88"
"5346",2015-04-29,"2134.01"
"5347",2015-04-30,"2132.62"
"5348",2015-05-01,"2124.86"
"5349",2015-05-04,"2123.20"
"5350",2015-05-05,"2118.83"
"5351",2015-05-06,"2112.67"
"5352",2015-05-07,"2118.15"
"5353",2015-05-08,"2122.36"
"5354",2015-05-11,"2110.26"
"5355",2015-05-12,"2112.20"
"5356",2015-05-13,"2110.36"
"5357",2015-05-14,"2113.98"
"5358",2015-05-15,"2123.18"
"5359",2015-05-18,"2114.49"
"5360",2015-05-19,"2110.64"
"5361",2015-05-20,"2112.07"
"5362",2015-05-21,"2118.37"
"5363",2015-05-22,"2113.35"
"5364",2015-05-26,"2122.93"
"5365",2015-05-27,"2123.31"
"5366",2015-05-28,"2124.58"
"5367",2015-05-29,"2128.78"
"5368",2015-06-01,"2118.42"
"5369",2015-06-02,"2111.69"
"5370",2015-06-03,"2102.81"
"5371",2015-06-04,"2109.27"
"5372",2015-06-05,"2099.49"
"5373",2015-06-08,"2102.30"
"5374",2015-06-09,"2098.39"
"5375",2015-06-10,"2092.74"
"5376",2015-06-11,"2101.77"
"5377",2015-06-12,"2101.55"
"5378",2015-06-15,"2104.41"
"5379",2015-06-16,"2108.21"
"5380",2015-06-17,"2109.59"
"5381",2015-06-18,"2105.61"
"5382",2015-06-19,"2113.73"
"5383",2015-06-22,"2104.46"
"5384",2015-06-23,"2099.97"
"5385",2015-06-24,"2104.44"
"5386",2015-06-25,"2102.95"
"5387",2015-06-26,"2095.03"
"5388",2015-06-29,"2110.37"
"5389",2015-06-30,"2109.99"
"5390",2015-07-01,"2100.90"
"5391",2015-07-02,"2104.54"
"5392",2015-07-06,"2116.71"
"5393",2015-07-07,"2121.58"
"5394",2015-07-08,"2125.28"
"5395",2015-07-09,"2115.00"
"5396",2015-07-10,"2103.11"
"5397",2015-07-13,"2102.31"
"5398",2015-07-14,"2105.54"
"5399",2015-07-15,"2111.12"
"5400",2015-07-16,"2110.55"
"5401",2015-07-17,"2111.46"
"5402",2015-07-20,"2108.46"
"5403",2015-07-21,"2112.03"
"5404",2015-07-22,"2114.18"
"5405",2015-07-23,"2118.96"
"5406",2015-07-24,"2120.26"
"5407",2015-07-27,"2124.98"
"5408",2015-07-28,"2122.95"
"5409",2015-07-29,"2120.58"
"5410",2015-07-30,"2121.70"
"5411",2015-07-31,"2127.58"
"5412",2015-08-03,"2133.64"
"5413",2015-08-04,"2127.33"
"5414",2015-08-05,"2121.74"
"5415",2015-08-06,"2125.66"
"5416",2015-08-07,"2131.58"
"5417",2015-08-10,"2125.61"
"5418",2015-08-11,"2136.37"
"5419",2015-08-12,"2137.01"
"5420",2015-08-13,"2131.00"
"5421",2015-08-14,"2130.22"
"5422",2015-08-17,"2135.20"
"5423",2015-08-18,"2130.39"
"5424",2015-08-19,"2137.77"
"5425",2015-08-20,"2141.99"
"5426",2015-08-21,"2145.36"
"5427",2015-08-24,"2151.35"
"5428",2015-08-25,"2136.46"
"5429",2015-08-26,"2132.34"
"5430",2015-08-27,"2133.55"
"5431",2015-08-28,"2130.85"
"5432",2015-08-31,"2128.51"
"5433",2015-09-01,"2130.81"
"5434",2015-09-02,"2128.18"
"5435",2015-09-03,"2131.33"
"5436",2015-09-04,"2136.00"
"5437",2015-09-08,"2128.71"
"5438",2015-09-09,"2130.95"
"5439",2015-09-10,"2127.47"
"5440",2015-09-11,"2132.34"
"5441",2015-09-14,"2132.61"
"5442",2015-09-15,"2120.57"
"5443",2015-09-16,"2118.23"
"5444",2015-09-17,"2128.27"
"5445",2015-09-18,"2137.93"
"5446",2015-09-21,"2128.83"
"5447",2015-09-22,"2138.69"
"5448",2015-09-23,"2137.44"
"5449",2015-09-24,"2140.75"
"5450",2015-09-25,"2135.82"
"5451",2015-09-28,"2144.50"
"5452",2015-09-29,"2148.38"
"5453",2015-09-30,"2147.19"
"5454",2015-10-01,"2148.86"
"5455",2015-10-02,"2155.66"
"5456",2015-10-05,"2148.35"
"5457",2015-10-06,"2150.88"
"5458",2015-10-07,"2148.43"
"5459",2015-10-08,"2143.30"
"5460",2015-10-09,"2143.79"
"5461",2015-10-13,"2148.96"
"5462",2015-10-14,"2157.77"
"5463",2015-10-15,"2152.79"
"5464",2015-10-16,"2152.59"
"5465",2015-10-19,"2151.82"
"5466",2015-10-20,"2146.82"
"5467",2015-10-21,"2151.66"
"5468",2015-10-22,"2153.06"
"5469",2015-10-23,"2146.67"
"5470",2015-10-26,"2149.62"
"5471",2015-10-27,"2153.09"
"5472",2015-10-28,"2146.06"
"5473",2015-10-29,"2137.12"
"5474",2015-10-30,"2139.33"
"5475",2015-11-02,"2135.92"
"5476",2015-11-03,"2131.67"
"5477",2015-11-04,"2129.54"
"5478",2015-11-05,"2127.99"
"5479",2015-11-06,"2118.20"
"5480",2015-11-09,"2117.47"
"5481",2015-11-10,"2120.30"
"5482",2015-11-12,"2119.78"
"5483",2015-11-13,"2123.79"
"5484",2015-11-16,"2124.53"
"5485",2015-11-17,"2126.06"
"5486",2015-11-18,"2125.47"
"5487",2015-11-19,"2127.99"
"5488",2015-11-20,"2126.13"
"5489",2015-11-23,"2127.58"
"5490",2015-11-24,"2128.43"
"5491",2015-11-25,"2129.48"
"5492",2015-11-27,"2129.97"
"5493",2015-11-30,"2130.58"
"5494",2015-12-01,"2138.32"
"5495",2015-12-02,"2136.94"
"5496",2015-12-03,"2120.88"
"5497",2015-12-04,"2126.46"
"5498",2015-12-07,"2132.74"
"5499",2015-12-08,"2130.82"
"5500",2015-12-09,"2134.08"
"5501",2015-12-10,"2131.06"
"5502",2015-12-11,"2142.77"
"5503",2015-12-14,"2133.41"
"5504",2015-12-15,"2129.18"
"5505",2015-12-16,"2125.96"
"5506",2015-12-17,"2131.39"
"5507",2015-12-18,"2135.88"
"5508",2015-12-21,"2135.80"
"5509",2015-12-22,"2130.94"
"5510",2015-12-23,"2128.23"
"5511",2015-12-24,"2130.45"
"5512",2015-12-28,"2132.54"
"5513",2015-12-29,"2122.96"
"5514",2015-12-30,"2123.40"
"5515",2015-12-31,"2127.09"
"5516",2016-01-04,"2130.74"
"5517",2016-01-05,"2129.84"
"5518",2016-01-06,"2138.64"
"5519",2016-01-07,"2141.70"
"5520",2016-01-08,"2144.08"
"5521",2016-01-11,"2142.47"
"5522",2016-01-12,"2149.61"
"5523",2016-01-13,"2153.58"
"5524",2016-01-14,"2150.36"
"5525",2016-01-15,"2158.86"
"5526",2016-01-19,"2158.93"
"5527",2016-01-20,"2165.64"
"5528",2016-01-21,"2162.08"
"5529",2016-01-22,"2158.32"
"5530",2016-01-25,"2160.89"
"5531",2016-01-26,"2164.08"
"5532",2016-01-27,"2163.99"
"5533",2016-01-28,"2165.70"
"5534",2016-01-29,"2172.39"
"5535",2016-02-01,"2167.87"
"5536",2016-02-02,"2180.60"
"5537",2016-02-03,"2179.34"
"5538",2016-02-04,"2181.52"
"5539",2016-02-05,"2182.80"
"5540",2016-02-08,"2196.70"
"5541",2016-02-09,"2196.37"
"5542",2016-02-10,"2199.00"
"5543",2016-02-11,"2204.93"
"5544",2016-02-12,"2193.63"
"5545",2016-02-16,"2190.38"
"5546",2016-02-17,"2184.71"
"5547",2016-02-18,"2191.98"
"5548",2016-02-19,"2192.59"
"5549",2016-02-22,"2191.03"
"5550",2016-02-23,"2193.96"
"5551",2016-02-24,"2194.12"
"5552",2016-02-25,"2199.44"
"5553",2016-02-26,"2189.49"
"5554",2016-02-29,"2191.75"
"5555",2016-03-01,"2179.84"
"5556",2016-03-02,"2179.26"
"5557",2016-03-03,"2182.40"
"5558",2016-03-04,"2176.11"
"5559",2016-03-07,"2174.82"
"5560",2016-03-08,"2182.62"
"5561",2016-03-09,"2177.10"
"5562",2016-03-10,"2173.26"
"5563",2016-03-11,"2167.78"
"5564",2016-03-14,"2169.41"
"5565",2016-03-15,"2169.86"
"5566",2016-03-16,"2174.06"
"5567",2016-03-17,"2178.68"
"5568",2016-03-18,"2182.43"
"5569",2016-03-21,"2176.22"
"5570",2016-03-22,"2175.20"
"5571",2016-03-23,"2183.43"
"5572",2016-03-24,"2181.17"
"5573",2016-03-28,"2184.04"
"5574",2016-03-29,"2191.37"
"5575",2016-03-30,"2189.71"
"5576",2016-03-31,"2195.22"
"5577",2016-04-01,"2193.61"
"5578",2016-04-04,"2195.81"
"5579",2016-04-05,"2202.80"
"5580",2016-04-06,"2199.47"
"5581",2016-04-07,"2208.01"
"5582",2016-04-08,"2203.85"
"5583",2016-04-11,"2204.08"
"5584",2016-04-12,"2197.69"
"5585",2016-04-13,"2199.81"
"5586",2016-04-14,"2197.16"
"5587",2016-04-15,"2201.27"
"5588",2016-04-18,"2198.99"
"5589",2016-04-19,"2197.30"
"5590",2016-04-20,"2188.61"
"5591",2016-04-21,"2186.00"
"5592",2016-04-22,"2184.27"
"5593",2016-04-25,"2182.51"
"5594",2016-04-26,"2179.28"
"5595",2016-04-27,"2186.79"
"5596",2016-04-28,"2189.59"
"5597",2016-04-29,"2192.91"
"5598",2016-05-02,"2187.02"
"5599",2016-05-03,"2195.11"
"5600",2016-05-04,"2197.45"
"5601",2016-05-05,"2202.29"
"5602",2016-05-06,"2199.47"
"5603",2016-05-09,"2202.22"
"5604",2016-05-10,"2202.33"
"5605",2016-05-11,"2204.94"
"5606",2016-05-12,"2200.39"
"5607",2016-05-13,"2206.11"
"5608",2016-05-16,"2200.23"
"5609",2016-05-17,"2199.52"
"5610",2016-05-18,"2184.96"
"5611",2016-05-19,"2190.50"
"5612",2016-05-20,"2190.27"
"5613",2016-05-23,"2190.66"
"5614",2016-05-24,"2189.01"
"5615",2016-05-25,"2187.04"
"5616",2016-05-26,"2193.49"
"5617",2016-05-27,"2191.81"
"5618",2016-05-31,"2192.85"
"5619",2016-06-01,"2191.64"
"5620",2016-06-02,"2196.26"
"5621",2016-06-03,"2209.58"
"5622",2016-06-06,"2207.37"
"5623",2016-06-07,"2208.99"
"5624",2016-06-08,"2210.15"
"5625",2016-06-09,"2214.01"
"5626",2016-06-10,"2219.05"
"5627",2016-06-13,"2222.43"
"5628",2016-06-14,"2223.22"
"5629",2016-06-15,"2225.80"
"5630",2016-06-16,"2229.69"
"5631",2016-06-17,"2223.68"
"5632",2016-06-20,"2218.11"
"5633",2016-06-21,"2214.93"
"5634",2016-06-22,"2215.90"
"5635",2016-06-23,"2208.70"
"5636",2016-06-24,"2228.51"
"5637",2016-06-27,"2244.50"
"5638",2016-06-28,"2244.42"
"5639",2016-06-29,"2242.94"
"5640",2016-06-30,"2241.26"
"5641",2016-07-01,"2245.92"
"5642",2016-07-05,"2259.08"
"5643",2016-07-06,"2256.27"
"5644",2016-07-07,"2257.19"
"5645",2016-07-08,"2259.66"
"5646",2016-07-11,"2251.77"
"5647",2016-07-12,"2242.09"
"5648",2016-07-13,"2247.94"
"5649",2016-07-14,"2240.06"
"5650",2016-07-15,"2232.71"
"5651",2016-07-18,"2233.91"
"5652",2016-07-19,"2237.12"
"5653",2016-07-20,"2233.93"
"5654",2016-07-21,"2235.94"
"5655",2016-07-22,"2235.64"
"5656",2016-07-25,"2234.80"
"5657",2016-07-26,"2235.95"
"5658",2016-07-27,"2242.60"
"5659",2016-07-28,"2243.12"
"5660",2016-07-29,"2250.34"
"5661",2016-08-01,"2245.20"
"5662",2016-08-02,"2240.60"
"5663",2016-08-03,"2240.38"
"5664",2016-08-04,"2245.74"
"5665",2016-08-05,"2235.05"
"5666",2016-08-08,"2235.37"
"5667",2016-08-09,"2240.49"
"5668",2016-08-10,"2245.16"
"5669",2016-08-11,"2235.76"
"5670",2016-08-12,"2242.81"
"5671",2016-08-15,"2238.17"
"5672",2016-08-16,"2234.94"
"5673",2016-08-17,"2237.39"
"5674",2016-08-18,"2240.85"
"5675",2016-08-19,"2235.25"
"5676",2016-08-22,"2241.08"
"5677",2016-08-23,"2240.36"
"5678",2016-08-24,"2239.76"
"5679",2016-08-25,"2236.96"
"5680",2016-08-26,"2229.10"
"5681",2016-08-29,"2238.73"
"5682",2016-08-30,"2237.30"
"5683",2016-08-31,"2237.97"
"5684",2016-09-01,"2237.91"
"5685",2016-09-02,"2234.18"
"5686",2016-09-06,"2241.83"
"5687",2016-09-07,"2242.00"
"5688",2016-09-08,"2231.40"
"5689",2016-09-09,"2224.00"
"5690",2016-09-12,"2225.39"
"5691",2016-09-13,"2217.19"
"5692",2016-09-14,"2222.93"
"5693",2016-09-15,"2221.74"
"5694",2016-09-16,"2221.58"
"5695",2016-09-19,"2222.45"
"5696",2016-09-20,"2223.66"
"5697",2016-09-21,"2225.91"
"5698",2016-09-22,"2230.74"
"5699",2016-09-23,"2233.11"
"5700",2016-09-26,"2236.10"
"5701",2016-09-27,"2240.84"
"5702",2016-09-28,"2239.64"
"5703",2016-09-29,"2241.83"
"5704",2016-09-30,"2235.01"
"5705",2016-10-03,"2233.03"
"5706",2016-10-04,"2225.34"
"5707",2016-10-05,"2221.13"
"5708",2016-10-06,"2217.86"
"5709",2016-10-07,"2217.85"
"5710",2016-10-11,"2215.13"
"5711",2016-10-12,"2213.24"
"5712",2016-10-13,"2218.62"
"5713",2016-10-14,"2211.54"
"5714",2016-10-17,"2215.91"
"5715",2016-10-18,"2218.11"
"5716",2016-10-19,"2218.06"
"5717",2016-10-20,"2218.73"
"5718",2016-10-21,"2219.26"
"5719",2016-10-24,"2216.75"
"5720",2016-10-25,"2217.67"
"5721",2016-10-26,"2213.96"
"5722",2016-10-27,"2207.41"
"5723",2016-10-28,"2207.53"
"5724",2016-10-31,"2210.41"
"5725",2016-11-01,"2213.14"
"5726",2016-11-02,"2215.17"
"5727",2016-11-03,"2213.09"
"5728",2016-11-04,"2216.62"
"5729",2016-11-07,"2211.76"
"5730",2016-11-08,"2207.19"
"5731",2016-11-09,"2182.11"
"5732",2016-11-10,"2175.72"
"5733",2016-11-14,"2163.98"
"5734",2016-11-15,"2162.40"
"5735",2016-11-16,"2165.25"
"5736",2016-11-17,"2159.20"
"5737",2016-11-18,"2153.69"
"5738",2016-11-21,"2153.42"
"5739",2016-11-22,"2154.68"
"5740",2016-11-23,"2150.51"
"5741",2016-11-25,"2150.19"
"5742",2016-11-28,"2155.63"
"5743",2016-11-29,"2158.57"
"5744",2016-11-30,"2151.43"
"5745",2016-12-01,"2142.92"
"5746",2016-12-02,"2149.22"
"5747",2016-12-05,"2149.35"
"5748",2016-12-06,"2148.11"
"5749",2016-12-07,"2153.72"
"5750",2016-12-08,"2149.14"
"5751",2016-12-09,"2141.26"
"5752",2016-12-12,"2141.18"
"5753",2016-12-13,"2140.72"
"5754",2016-12-14,"2135.62"
"5755",2016-12-15,"2131.60"
"5756",2016-12-16,"2129.33"
"5757",2016-12-19,"2135.94"
"5758",2016-12-20,"2133.19"
"5759",2016-12-21,"2136.35"
"5760",2016-12-22,"2135.81"
"5761",2016-12-23,"2137.40"
"5762",2016-12-27,"2134.56"
"5763",2016-12-28,"2141.09"
"5764",2016-12-29,"2144.43"
"5765",2016-12-30,"2149.16"
"5766",2017-01-03,"2148.27"
"5767",2017-01-04,"2148.37"
"5768",2017-01-05,"2159.11"
"5769",2017-01-06,"2153.03"
"5770",2017-01-09,"2158.37"
"5771",2017-01-10,"2158.16"
"5772",2017-01-11,"2159.58"
"5773",2017-01-12,"2159.97"
"5774",2017-01-13,"2157.98"
"5775",2017-01-17,"2165.11"
"5776",2017-01-18,"2157.85"
"5777",2017-01-19,"2150.75"
"5778",2017-01-20,"2151.07"
"5779",2017-01-23,"2159.39"
"5780",2017-01-24,"2151.01"
"5781",2017-01-25,"2145.03"
"5782",2017-01-26,"2147.69"
"5783",2017-01-27,"2150.89"
"5784",2017-01-30,"2150.51"
"5785",2017-01-31,"2154.02"
"5786",2017-02-01,"2151.47"
"5787",2017-02-02,"2152.10"
"5788",2017-02-03,"2149.48"
"5789",2017-02-06,"2158.98"
"5790",2017-02-07,"2161.53"
"5791",2017-02-08,"2166.87"
"5792",2017-02-09,"2160.46"
"5793",2017-02-10,"2158.85"
"5794",2017-02-13,"2156.36"
"5795",2017-02-14,"2151.59"
"5796",2017-02-15,"2147.39"
"5797",2017-02-16,"2153.93"
"5798",2017-02-17,"2157.12"
"5799",2017-02-21,"2157.16"
"5800",2017-02-22,"2157.90"
"5801",2017-02-23,"2161.14"
"5802",2017-02-24,"2169.82"
"5803",2017-02-27,"2164.04"
"5804",2017-02-28,"2164.65"
"5805",2017-03-01,"2151.05"
"5806",2017-03-02,"2148.03"
"5807",2017-03-03,"2148.94"
"5808",2017-03-06,"2148.72"
"5809",2017-03-07,"2146.46"
"5810",2017-03-08,"2141.91"
"5811",2017-03-09,"2137.26"
"5812",2017-03-10,"2139.12"
"5813",2017-03-13,"2136.80"
"5814",2017-03-14,"2138.57"
"5815",2017-03-15,"2149.40"
"5816",2017-03-16,"2147.05"
"5817",2017-03-17,"2149.57"
"5818",2017-03-20,"2153.07"
"5819",2017-03-21,"2157.85"
"5820",2017-03-22,"2162.30"
"5821",2017-03-23,"2160.72"
"5822",2017-03-24,"2163.14"
"5823",2017-03-27,"2165.80"
"5824",2017-03-28,"2161.20"
"5825",2017-03-29,"2164.27"
"5826",2017-03-30,"2160.94"
"5827",2017-03-31,"2163.66"
"5828",2017-04-03,"2169.38"
"5829",2017-04-04,"2168.92"
"5830",2017-04-05,"2168.50"
"5831",2017-04-06,"2170.07"
"5832",2017-04-07,"2166.45"
"5833",2017-04-10,"2168.34"
"5834",2017-04-11,"2176.29"
"5835",2017-04-12,"2176.58"
"5836",2017-04-13,"2183.88"
"5837",2017-04-17,"2181.69"
"5838",2017-04-18,"2190.61"
"5839",2017-04-19,"2188.08"
"5840",2017-04-20,"2183.74"
"5841",2017-04-21,"2184.50"
"5842",2017-04-24,"2180.31"
"5843",2017-04-25,"2173.98"
"5844",2017-04-26,"2175.81"
"5845",2017-04-27,"2177.44"
"5846",2017-04-28,"2178.69"
"5847",2017-05-01,"2173.41"
"5848",2017-05-02,"2177.47"
"5849",2017-05-03,"2176.94"
"5850",2017-05-04,"2171.65"
"5851",2017-05-05,"2172.29"
"5852",2017-05-08,"2169.95"
"5853",2017-05-09,"2166.54"
"5854",2017-05-10,"2166.27"
"5855",2017-05-11,"2167.45"
"5856",2017-05-12,"2174.90"
"5857",2017-05-15,"2174.33"
"5858",2017-05-16,"2175.83"
"5859",2017-05-17,"2188.52"
"5860",2017-05-18,"2186.70"
"5861",2017-05-19,"2186.04"
"5862",2017-05-22,"2185.46"
"5863",2017-05-23,"2181.51"
"5864",2017-05-24,"2183.90"
"5865",2017-05-25,"2185.58"
"5866",2017-05-26,"2185.92"
"5867",2017-05-30,"2190.26"
"5868",2017-05-31,"2192.91"
"5869",2017-06-01,"2191.08"
"5870",2017-06-02,"2197.85"
"5871",2017-06-05,"2194.97"
"5872",2017-06-06,"2198.89"
"5873",2017-06-07,"2195.32"
"5874",2017-06-08,"2193.46"
"5875",2017-06-09,"2192.96"
"5876",2017-06-12,"2191.43"
"5877",2017-06-13,"2191.99"
"5878",2017-06-14,"2200.84"
"5879",2017-06-15,"2198.49"
"5880",2017-06-16,"2199.82"
"5881",2017-06-19,"2196.98"
"5882",2017-06-20,"2202.31"
"5883",2017-06-21,"2202.64"
"5884",2017-06-22,"2203.19"
"5885",2017-06-23,"2204.29"
"5886",2017-06-26,"2205.91"
"5887",2017-06-27,"2199.32"
"5888",2017-06-28,"2197.58"
"5889",2017-06-29,"2192.88"
"5890",2017-06-30,"2189.36"
"5891",2017-07-03,"2184.99"
"5892",2017-07-05,"2186.37"
"5893",2017-07-06,"2182.17"
"5894",2017-07-07,"2179.33"
"5895",2017-07-10,"2182.35"
"5896",2017-07-11,"2183.34"
"5897",2017-07-12,"2188.01"
"5898",2017-07-13,"2185.34"
"5899",2017-07-14,"2187.93"
"5900",2017-07-17,"2189.84"
"5901",2017-07-18,"2194.92"
"5902",2017-07-19,"2195.12"
"5903",2017-07-20,"2195.94"
"5904",2017-07-21,"2199.96"
"5905",2017-07-24,"2197.00"
"5906",2017-07-25,"2188.17"
"5907",2017-07-26,"2193.36"
"5908",2017-07-27,"2190.07"
"5909",2017-07-28,"2193.20"
"5910",2017-07-31,"2193.01"
"5911",2017-08-01,"2198.34"
"5912",2017-08-02,"2197.82"
"5913",2017-08-03,"2202.33"
"5914",2017-08-04,"2197.63"
"5915",2017-08-07,"2199.13"
"5916",2017-08-08,"2196.16"
"5917",2017-08-09,"2201.81"
"5918",2017-08-10,"2204.99"
"5919",2017-08-11,"2207.97"
"5920",2017-08-14,"2205.21"
"5921",2017-08-15,"2199.85"
"5922",2017-08-16,"2204.52"
"5923",2017-08-17,"2207.77"
"5924",2017-08-18,"2208.21"
"5925",2017-08-21,"2210.44"
"5926",2017-08-22,"2206.67"
"5927",2017-08-23,"2211.74"
"5928",2017-08-24,"2209.01"
"5929",2017-08-25,"2211.28"
"5930",2017-08-28,"2212.67"
"5931",2017-08-29,"2214.85"
"5932",2017-08-30,"2213.95"
"5933",2017-08-31,"2216.75"
"5934",2017-09-01,"2211.94"
"5935",2017-09-05,"2223.34"
"5936",2017-09-06,"2218.79"
"5937",2017-09-07,"2225.03"
"5938",2017-09-08,"2224.89"
"5939",2017-09-11,"2217.36"
"5940",2017-09-12,"2212.55"
"5941",2017-09-13,"2209.85"
"5942",2017-09-14,"2209.84"
"5943",2017-09-15,"2209.30"
"5944",2017-09-18,"2206.15"
"5945",2017-09-19,"2204.98"
"5946",2017-09-20,"2201.35"
"5947",2017-09-21,"2202.08"
"5948",2017-09-22,"2203.87"
"5949",2017-09-25,"2209.05"
"5950",2017-09-26,"2207.66"
"5951",2017-09-27,"2197.99"
"5952",2017-09-28,"2198.83"
"5953",2017-09-29,"2197.75"
"5954",2017-10-02,"2196.82"
"5955",2017-10-03,"2197.24"
"5956",2017-10-04,"2196.98"
"5957",2017-10-05,"2194.68"
"5958",2017-10-06,"2192.67"
"5959",2017-10-10,"2196.32"
"5960",2017-10-11,"2196.17"
"5961",2017-10-12,"2198.55"
"5962",2017-10-13,"2203.59"
"5963",2017-10-16,"2200.32"
"5964",2017-10-17,"2201.66"
"5965",2017-10-18,"2196.68"
"5966",2017-10-19,"2199.25"
"5967",2017-10-20,"2192.05"
"5968",2017-10-23,"2193.52"
"5969",2017-10-24,"2190.32"
"5970",2017-10-25,"2186.34"
"5971",2017-10-26,"2185.31"
"5972",2017-10-27,"2188.43"
"5973",2017-10-30,"2195.34"
"5974",2017-10-31,"2195.09"
"5975",2017-11-01,"2195.24"
"5976",2017-11-02,"2198.97"
"5977",2017-11-03,"2199.27"
"5978",2017-11-06,"2202.53"
"5979",2017-11-07,"2204.58"
"5980",2017-11-08,"2202.49"
"5981",2017-11-09,"2200.91"
"5982",2017-11-10,"2192.66"
"5983",2017-11-13,"2192.49"
"5984",2017-11-14,"2195.01"
"5985",2017-11-15,"2200.60"
"5986",2017-11-16,"2197.32"
"5987",2017-11-17,"2198.09"
"5988",2017-11-20,"2196.57"
"5989",2017-11-21,"2197.65"
"5990",2017-11-22,"2202.36"
"5991",2017-11-24,"2200.40"
"5992",2017-11-27,"2201.55"
"5993",2017-11-28,"2200.85"
"5994",2017-11-29,"2196.00"
"5995",2017-11-30,"2192.07"
"5996",2017-12-01,"2199.23"
"5997",2017-12-04,"2196.95"
"5998",2017-12-05,"2199.53"
"5999",2017-12-06,"2202.52"
"6000",2017-12-07,"2197.14"
"6001",2017-12-08,"2197.26"
"6002",2017-12-11,"2197.17"
"6003",2017-12-12,"2195.74"
"6004",2017-12-13,"2202.83"
"6005",2017-12-14,"2203.57"
"6006",2017-12-15,"2203.19"
"6007",2017-12-18,"2199.05"
"6008",2017-12-19,"2190.42"
"6009",2017-12-20,"2185.77"
"6010",2017-12-21,"2188.46"
"6011",2017-12-22,"2187.54"
"6012",2017-12-26,"2190.59"
"6013",2017-12-27,"2197.55"
"6014",2017-12-28,"2195.94"
"6015",2017-12-29,"2198.84"
"6016",2018-01-02,"2191.86"
"6017",2018-01-03,"2194.05"
"6018",2018-01-04,"2192.87"
"6019",2018-01-05,"2190.18"
"6020",2018-01-08,"2190.21"
"6021",2018-01-09,"2183.12"
"6022",2018-01-10,"2182.57"
"6023",2018-01-11,"2185.26"
"6024",2018-01-12,"2184.14"
"6025",2018-01-16,"2185.50"
"6026",2018-01-17,"2182.10"
"6027",2018-01-18,"2178.47"
"6028",2018-01-19,"2175.47"
"6029",2018-01-22,"2173.36"
"6030",2018-01-23,"2177.64"
"6031",2018-01-24,"2173.76"
"6032",2018-01-25,"2178.67"
"6033",2018-01-26,"2173.59"
"6034",2018-01-29,"2170.51"
"6035",2018-01-30,"2167.53"
"6036",2018-01-31,"2168.97"
"6037",2018-02-01,"2162.57"
"6038",2018-02-02,"2154.07"
"6039",2018-02-05,"2161.10"
"6040",2018-02-06,"2163.59"
"6041",2018-02-07,"2155.23"
"6042",2018-02-08,"2153.75"
"6043",2018-02-09,"2156.88"
"6044",2018-02-12,"2154.68"
"6045",2018-02-13,"2155.58"
"6046",2018-02-14,"2146.86"
"6047",2018-02-15,"2149.43"
