"","Date","MXEA.Index"
"5943",2012-10-10,"1505.03"
"5944",2012-10-11,"1513.77"
"5945",2012-10-12,"1512.69"
"5946",2012-10-15,"1515.87"
"5947",2012-10-16,"1540.41"
"5948",2012-10-17,"1559.46"
"5949",2012-10-18,"1563.65"
"5950",2012-10-19,"1550.49"
"5951",2012-10-22,"1546.46"
"5952",2012-10-23,"1518.68"
"5953",2012-10-24,"1521.24"
"5954",2012-10-25,"1525.61"
"5955",2012-10-26,"1521.02"
"5956",2012-10-29,"1512.14"
"5957",2012-10-30,"1525.59"
"5958",2012-10-31,"1522.23"
"5959",2012-11-01,"1531.52"
"5960",2012-11-02,"1530.97"
"5961",2012-11-05,"1520.61"
"5962",2012-11-06,"1527.31"
"5963",2012-11-07,"1513.29"
"5964",2012-11-08,"1503.15"
"5965",2012-11-09,"1498.43"
"5966",2012-11-12,"1493.24"
"5967",2012-11-13,"1495.13"
"5968",2012-11-14,"1483.73"
"5969",2012-11-15,"1479.42"
"5970",2012-11-16,"1467.33"
"5971",2012-11-19,"1503.99"
"5972",2012-11-20,"1503.97"
"5973",2012-11-21,"1507.01"
"5974",2012-11-22,"1523.65"
"5975",2012-11-23,"1537.31"
"5976",2012-11-26,"1535.74"
"5977",2012-11-27,"1537.38"
"5978",2012-11-28,"1534.05"
"5979",2012-11-29,"1554.47"
"5980",2012-11-30,"1555.73"
"5981",2012-12-03,"1562.97"
"5982",2012-12-04,"1565.76"
"5983",2012-12-05,"1566.06"
"5984",2012-12-06,"1569.46"
"5985",2012-12-07,"1568.05"
"5986",2012-12-10,"1569.32"
"5987",2012-12-11,"1578.37"
"5988",2012-12-12,"1583.38"
"5989",2012-12-13,"1583.77"
"5990",2012-12-14,"1586.21"
"5991",2012-12-17,"1590.55"
"5992",2012-12-18,"1602.48"
"5993",2012-12-19,"1618.92"
"5994",2012-12-20,"1616.95"
"5995",2012-12-21,"1606.33"
"5996",2012-12-24,"1603.24"
"5997",2012-12-25,"1605.22"
"5998",2012-12-26,"1606.83"
"5999",2012-12-27,"1609.75"
"6000",2012-12-28,"1605.82"
"6001",2012-12-31,"1604.00"
"6002",2013-01-01,"1604.15"
"6003",2013-01-02,"1631.65"
"6004",2013-01-03,"1628.10"
"6005",2013-01-04,"1633.07"
"6006",2013-01-07,"1631.24"
"6007",2013-01-08,"1624.48"
"6008",2013-01-09,"1631.57"
"6009",2013-01-10,"1647.16"
"6010",2013-01-11,"1655.98"
"6011",2013-01-14,"1653.27"
"6012",2013-01-15,"1656.96"
"6013",2013-01-16,"1647.40"
"6014",2013-01-17,"1655.22"
"6015",2013-01-18,"1654.54"
"6016",2013-01-21,"1657.54"
"6017",2013-01-22,"1658.93"
"6018",2013-01-23,"1655.99"
"6019",2013-01-24,"1664.41"
"6020",2013-01-25,"1679.88"
"6021",2013-01-28,"1676.66"
"6022",2013-01-29,"1687.51"
"6023",2013-01-30,"1692.54"
"6024",2013-01-31,"1687.33"
"6025",2013-02-01,"1697.38"
"6026",2013-02-04,"1674.11"
"6027",2013-02-05,"1667.39"
"6028",2013-02-06,"1674.70"
"6029",2013-02-07,"1661.10"
"6030",2013-02-08,"1672.67"
"6031",2013-02-11,"1662.50"
"6032",2013-02-12,"1680.86"
"6033",2013-02-13,"1679.74"
"6034",2013-02-14,"1672.63"
"6035",2013-02-15,"1663.46"
"6036",2013-02-18,"1668.53"
"6037",2013-02-19,"1684.06"
"6038",2013-02-20,"1684.99"
"6039",2013-02-21,"1650.26"
"6040",2013-02-22,"1659.78"
"6041",2013-02-25,"1668.34"
"6042",2013-02-26,"1641.42"
"6043",2013-02-27,"1651.11"
"6044",2013-02-28,"1667.80"
"6045",2013-03-01,"1654.34"
"6046",2013-03-04,"1654.93"
"6047",2013-03-05,"1677.20"
"6048",2013-03-06,"1679.51"
"6049",2013-03-07,"1682.67"
"6050",2013-03-08,"1683.20"
"6051",2013-03-11,"1693.35"
"6052",2013-03-12,"1693.58"
"6053",2013-03-13,"1683.61"
"6054",2013-03-14,"1699.43"
"6055",2013-03-15,"1713.66"
"6056",2013-03-18,"1688.95"
"6057",2013-03-19,"1683.64"
"6058",2013-03-20,"1689.37"
"6059",2013-03-21,"1686.39"
"6060",2013-03-22,"1686.72"
"6061",2013-03-25,"1679.37"
"6062",2013-03-26,"1677.95"
"6063",2013-03-27,"1668.52"
"6064",2013-03-28,"1674.60"
"6065",2013-03-29,"1674.30"
"6066",2013-04-01,"1666.87"
"6067",2013-04-02,"1677.02"
"6068",2013-04-03,"1675.97"
"6069",2013-04-04,"1659.21"
"6070",2013-04-05,"1660.80"
"6071",2013-04-08,"1667.68"
"6072",2013-04-09,"1676.02"
"6073",2013-04-10,"1702.84"
"6074",2013-04-11,"1724.04"
"6075",2013-04-12,"1715.09"
"6076",2013-04-15,"1701.15"
"6077",2013-04-16,"1690.78"
"6078",2013-04-17,"1674.11"
"6079",2013-04-18,"1667.67"
"6080",2013-04-19,"1671.23"
"6081",2013-04-22,"1674.57"
"6082",2013-04-23,"1699.02"
"6083",2013-04-24,"1715.59"
"6084",2013-04-25,"1728.51"
"6085",2013-04-26,"1729.64"
"6086",2013-04-29,"1741.77"
"6087",2013-04-30,"1753.61"
"6088",2013-05-01,"1749.92"
"6089",2013-05-02,"1737.37"
"6090",2013-05-03,"1749.86"
"6091",2013-05-06,"1743.72"
"6092",2013-05-07,"1759.69"
"6093",2013-05-08,"1780.51"
"6094",2013-05-09,"1767.32"
"6095",2013-05-10,"1758.89"
"6096",2013-05-13,"1764.17"
"6097",2013-05-14,"1765.77"
"6098",2013-05-15,"1770.00"
"6099",2013-05-16,"1772.81"
"6100",2013-05-17,"1763.95"
"6101",2013-05-20,"1781.14"
"6102",2013-05-21,"1781.84"
"6103",2013-05-22,"1780.48"
"6104",2013-05-23,"1734.35"
"6105",2013-05-24,"1733.46"
"6106",2013-05-27,"1724.32"
"6107",2013-05-28,"1731.77"
"6108",2013-05-29,"1727.02"
"6109",2013-05-30,"1723.19"
"6110",2013-05-31,"1702.25"
"6111",2013-06-03,"1693.12"
"6112",2013-06-04,"1707.72"
"6113",2013-06-05,"1678.04"
"6114",2013-06-06,"1669.61"
"6115",2013-06-07,"1682.78"
"6116",2013-06-10,"1691.01"
"6117",2013-06-11,"1689.42"
"6118",2013-06-12,"1693.38"
"6119",2013-06-13,"1676.65"
"6120",2013-06-14,"1689.43"
"6121",2013-06-17,"1707.90"
"6122",2013-06-18,"1706.87"
"6123",2013-06-19,"1716.18"
"6124",2013-06-20,"1636.93"
"6125",2013-06-21,"1625.85"
"6126",2013-06-24,"1598.66"
"6127",2013-06-25,"1607.83"
"6128",2013-06-26,"1622.63"
"6129",2013-06-27,"1637.32"
"6130",2013-06-28,"1638.94"
"6131",2013-07-01,"1656.00"
"6132",2013-07-02,"1658.93"
"6133",2013-07-03,"1645.23"
"6134",2013-07-04,"1665.87"
"6135",2013-07-05,"1648.01"
"6136",2013-07-08,"1658.53"
"6137",2013-07-09,"1670.90"
"6138",2013-07-10,"1683.24"
"6139",2013-07-11,"1713.35"
"6140",2013-07-12,"1711.14"
"6141",2013-07-15,"1714.20"
"6142",2013-07-16,"1721.85"
"6143",2013-07-17,"1722.93"
"6144",2013-07-18,"1731.42"
"6145",2013-07-19,"1733.47"
"6146",2013-07-22,"1746.80"
"6147",2013-07-23,"1748.18"
"6148",2013-07-24,"1753.91"
"6149",2013-07-25,"1744.10"
"6150",2013-07-26,"1738.76"
"6151",2013-07-29,"1725.63"
"6152",2013-07-30,"1729.84"
"6153",2013-07-31,"1724.75"
"6154",2013-08-01,"1741.75"
"6155",2013-08-02,"1763.27"
"6156",2013-08-05,"1757.49"
"6157",2013-08-06,"1766.07"
"6158",2013-08-07,"1752.15"
"6159",2013-08-08,"1763.83"
"6160",2013-08-09,"1768.14"
"6161",2013-08-12,"1762.25"
"6162",2013-08-13,"1765.24"
"6163",2013-08-14,"1776.70"
"6164",2013-08-15,"1756.62"
"6165",2013-08-16,"1765.47"
"6166",2013-08-19,"1759.84"
"6167",2013-08-20,"1748.06"
"6168",2013-08-21,"1732.71"
"6169",2013-08-22,"1735.38"
"6170",2013-08-23,"1754.53"
"6171",2013-08-26,"1751.41"
"6172",2013-08-27,"1734.12"
"6173",2013-08-28,"1714.91"
"6174",2013-08-29,"1711.89"
"6175",2013-08-30,"1697.34"
"6176",2013-09-02,"1720.73"
"6177",2013-09-03,"1724.03"
"6178",2013-09-04,"1733.43"
"6179",2013-09-05,"1733.05"
"6180",2013-09-06,"1744.10"
"6181",2013-09-09,"1758.15"
"6182",2013-09-10,"1778.49"
"6183",2013-09-11,"1788.95"
"6184",2013-09-12,"1790.30"
"6185",2013-09-13,"1786.50"
"6186",2013-09-16,"1808.12"
"6187",2013-09-17,"1798.85"
"6188",2013-09-18,"1809.86"
"6189",2013-09-19,"1844.39"
"6190",2013-09-20,"1836.59"
"6191",2013-09-23,"1832.66"
"6192",2013-09-24,"1831.20"
"6193",2013-09-25,"1832.00"
"6194",2013-09-26,"1832.08"
"6195",2013-09-27,"1835.85"
"6196",2013-09-30,"1818.23"
"6197",2013-10-01,"1826.24"
"6198",2013-10-02,"1821.43"
"6199",2013-10-03,"1820.63"
"6200",2013-10-04,"1816.70"
"6201",2013-10-07,"1805.05"
"6202",2013-10-08,"1799.60"
"6203",2013-10-09,"1790.27"
"6204",2013-10-10,"1810.82"
"6205",2013-10-11,"1827.93"
"6206",2013-10-14,"1832.77"
"6207",2013-10-15,"1836.02"
"6208",2013-10-16,"1836.93"
"6209",2013-10-17,"1863.81"
"6210",2013-10-18,"1878.47"
"6211",2013-10-21,"1882.40"
"6212",2013-10-22,"1899.35"
"6213",2013-10-23,"1887.57"
"6214",2013-10-24,"1896.55"
"6215",2013-10-25,"1886.29"
"6216",2013-10-28,"1890.60"
"6217",2013-10-29,"1888.38"
"6218",2013-10-30,"1893.68"
"6219",2013-10-31,"1878.39"
"6220",2013-11-01,"1858.53"
"6221",2013-11-04,"1865.75"
"6222",2013-11-05,"1860.85"
"6223",2013-11-06,"1873.70"
"6224",2013-11-07,"1854.72"
"6225",2013-11-08,"1844.62"
"6226",2013-11-11,"1855.51"
"6227",2013-11-12,"1855.44"
"6228",2013-11-13,"1842.64"
"6229",2013-11-14,"1862.30"
"6230",2013-11-15,"1874.48"
"6231",2013-11-18,"1888.72"
"6232",2013-11-19,"1877.38"
"6233",2013-11-20,"1871.98"
"6234",2013-11-21,"1866.28"
"6235",2013-11-22,"1873.54"
"6236",2013-11-25,"1879.20"
"6237",2013-11-26,"1874.73"
"6238",2013-11-27,"1877.31"
"6239",2013-11-28,"1888.51"
"6240",2013-11-29,"1888.91"
"6241",2013-12-02,"1875.64"
"6242",2013-12-03,"1862.71"
"6243",2013-12-04,"1842.54"
"6244",2013-12-05,"1836.93"
"6245",2013-12-06,"1847.54"
"6246",2013-12-09,"1856.68"
"6247",2013-12-10,"1853.82"
"6248",2013-12-11,"1845.33"
"6249",2013-12-12,"1822.54"
"6250",2013-12-13,"1818.48"
"6251",2013-12-16,"1830.96"
"6252",2013-12-17,"1823.09"
"6253",2013-12-18,"1840.49"
"6254",2013-12-19,"1855.14"
"6255",2013-12-20,"1864.94"
"6256",2013-12-23,"1879.33"
"6257",2013-12-24,"1878.03"
"6258",2013-12-25,"1878.24"
"6259",2013-12-26,"1885.14"
"6260",2013-12-27,"1908.00"
"6261",2013-12-30,"1913.50"
"6262",2013-12-31,"1915.60"
"6263",2014-01-01,"1915.68"
"6264",2014-01-02,"1894.74"
"6265",2014-01-03,"1898.60"
"6266",2014-01-06,"1893.19"
"6267",2014-01-07,"1895.14"
"6268",2014-01-08,"1903.06"
"6269",2014-01-09,"1892.69"
"6270",2014-01-10,"1910.51"
"6271",2014-01-13,"1915.64"
"6272",2014-01-14,"1907.23"
"6273",2014-01-15,"1916.30"
"6274",2014-01-16,"1916.40"
"6275",2014-01-17,"1919.90"
"6276",2014-01-20,"1918.19"
"6277",2014-01-21,"1918.62"
"6278",2014-01-22,"1923.41"
"6279",2014-01-23,"1916.36"
"6280",2014-01-24,"1881.51"
"6281",2014-01-27,"1858.23"
"6282",2014-01-28,"1860.91"
"6283",2014-01-29,"1864.69"
"6284",2014-01-30,"1847.18"
"6285",2014-01-31,"1837.64"
"6286",2014-02-03,"1820.39"
"6287",2014-02-04,"1796.86"
"6288",2014-02-05,"1807.92"
"6289",2014-02-06,"1832.15"
"6290",2014-02-07,"1851.35"
"6291",2014-02-10,"1861.55"
"6292",2014-02-11,"1882.74"
"6293",2014-02-12,"1890.26"
"6294",2014-02-13,"1889.48"
"6295",2014-02-14,"1896.46"
"6296",2014-02-17,"1905.91"
"6297",2014-02-18,"1920.57"
"6298",2014-02-19,"1921.95"
"6299",2014-02-20,"1908.55"
"6300",2014-02-21,"1924.84"
"6301",2014-02-24,"1931.44"
"6302",2014-02-25,"1938.47"
"6303",2014-02-26,"1925.86"
"6304",2014-02-27,"1923.34"
"6305",2014-02-28,"1935.88"
"6306",2014-03-03,"1898.87"
"6307",2014-03-04,"1922.69"
"6308",2014-03-05,"1925.66"
"6309",2014-03-06,"1940.23"
"6310",2014-03-07,"1927.45"
"6311",2014-03-10,"1916.73"
"6312",2014-03-11,"1917.99"
"6313",2014-03-12,"1898.20"
"6314",2014-03-13,"1889.43"
"6315",2014-03-14,"1867.14"
"6316",2014-03-17,"1878.40"
"6317",2014-03-18,"1890.80"
"6318",2014-03-19,"1888.12"
"6319",2014-03-20,"1864.01"
"6320",2014-03-21,"1868.31"
"6321",2014-03-24,"1861.84"
"6322",2014-03-25,"1877.71"
"6323",2014-03-26,"1892.99"
"6324",2014-03-27,"1892.86"
"6325",2014-03-28,"1904.13"
"6326",2014-03-31,"1915.69"
"6327",2014-04-01,"1923.44"
"6328",2014-04-02,"1926.03"
"6329",2014-04-03,"1924.32"
"6330",2014-04-04,"1932.01"
"6331",2014-04-07,"1914.93"
"6332",2014-04-08,"1914.95"
"6333",2014-04-09,"1918.08"
"6334",2014-04-10,"1919.80"
"6335",2014-04-11,"1896.21"
"6336",2014-04-14,"1892.48"
"6337",2014-04-15,"1882.24"
"6338",2014-04-16,"1904.98"
"6339",2014-04-17,"1914.10"
"6340",2014-04-18,"1916.29"
"6341",2014-04-21,"1912.14"
"6342",2014-04-22,"1927.00"
"6343",2014-04-23,"1926.31"
"6344",2014-04-24,"1927.38"
"6345",2014-04-25,"1920.47"
"6346",2014-04-28,"1918.51"
"6347",2014-04-29,"1930.98"
"6348",2014-04-30,"1936.67"
"6349",2014-05-01,"1943.58"
"6350",2014-05-02,"1941.23"
"6351",2014-05-05,"1939.04"
"6352",2014-05-06,"1944.72"
"6353",2014-05-07,"1931.81"
"6354",2014-05-08,"1944.74"
"6355",2014-05-09,"1931.84"
"6356",2014-05-12,"1937.35"
"6357",2014-05-13,"1944.89"
"6358",2014-05-14,"1948.13"
"6359",2014-05-15,"1937.72"
"6360",2014-05-16,"1933.30"
"6361",2014-05-19,"1928.63"
"6362",2014-05-20,"1924.10"
"6363",2014-05-21,"1925.90"
"6364",2014-05-22,"1934.60"
"6365",2014-05-23,"1938.56"
"6366",2014-05-26,"1952.65"
"6367",2014-05-27,"1950.82"
"6368",2014-05-28,"1950.03"
"6369",2014-05-29,"1955.68"
"6370",2014-05-30,"1956.61"
"6371",2014-06-02,"1960.05"
"6372",2014-06-03,"1956.49"
"6373",2014-06-04,"1956.66"
"6374",2014-06-05,"1961.57"
"6375",2014-06-06,"1973.22"
"6376",2014-06-09,"1974.15"
"6377",2014-06-10,"1973.02"
"6378",2014-06-11,"1969.74"
"6379",2014-06-12,"1971.83"
"6380",2014-06-13,"1967.38"
"6381",2014-06-16,"1963.72"
"6382",2014-06-17,"1962.86"
"6383",2014-06-18,"1967.26"
"6384",2014-06-19,"1992.69"
"6385",2014-06-20,"1983.81"
"6386",2014-06-23,"1980.00"
"6387",2014-06-24,"1976.09"
"6388",2014-06-25,"1963.74"
"6389",2014-06-26,"1963.27"
"6390",2014-06-27,"1966.20"
"6391",2014-06-30,"1972.12"
"6392",2014-07-01,"1986.04"
"6393",2014-07-02,"1990.23"
"6394",2014-07-03,"1995.49"
"6395",2014-07-04,"1993.20"
"6396",2014-07-07,"1981.35"
"6397",2014-07-08,"1964.55"
"6398",2014-07-09,"1963.23"
"6399",2014-07-10,"1943.93"
"6400",2014-07-11,"1945.31"
"6401",2014-07-14,"1962.21"
"6402",2014-07-15,"1954.00"
"6403",2014-07-16,"1968.84"
"6404",2014-07-17,"1954.86"
"6405",2014-07-18,"1951.72"
"6406",2014-07-21,"1946.79"
"6407",2014-07-22,"1961.82"
"6408",2014-07-23,"1964.86"
"6409",2014-07-24,"1969.28"
"6410",2014-07-25,"1960.00"
"6411",2014-07-28,"1959.79"
"6412",2014-07-29,"1960.95"
"6413",2014-07-30,"1949.32"
"6414",2014-07-31,"1932.66"
"6415",2014-08-01,"1918.14"
"6416",2014-08-04,"1912.21"
"6417",2014-08-05,"1905.08"
"6418",2014-08-06,"1890.97"
"6419",2014-08-07,"1883.08"
"6420",2014-08-08,"1870.16"
"6421",2014-08-11,"1891.55"
"6422",2014-08-12,"1889.77"
"6423",2014-08-13,"1897.81"
"6424",2014-08-14,"1904.96"
"6425",2014-08-15,"1900.52"
"6426",2014-08-18,"1913.59"
"6427",2014-08-19,"1919.99"
"6428",2014-08-20,"1915.17"
"6429",2014-08-21,"1924.40"
"6430",2014-08-22,"1913.58"
"6431",2014-08-25,"1925.98"
"6432",2014-08-26,"1933.40"
"6433",2014-08-27,"1936.08"
"6434",2014-08-28,"1922.92"
"6435",2014-08-29,"1924.62"
"6436",2014-09-01,"1924.00"
"6437",2014-09-02,"1923.36"
"6438",2014-09-03,"1937.30"
"6439",2014-09-04,"1932.59"
"6440",2014-09-05,"1925.58"
"6441",2014-09-08,"1917.07"
"6442",2014-09-09,"1905.60"
"6443",2014-09-10,"1903.36"
"6444",2014-09-11,"1903.85"
"6445",2014-09-12,"1900.57"
"6446",2014-09-15,"1897.30"
"6447",2014-09-16,"1892.01"
"6448",2014-09-17,"1895.61"
"6449",2014-09-18,"1903.37"
"6450",2014-09-19,"1901.00"
"6451",2014-09-22,"1888.37"
"6452",2014-09-23,"1876.31"
"6453",2014-09-24,"1877.13"
"6454",2014-09-25,"1866.41"
"6455",2014-09-26,"1856.03"
"6456",2014-09-29,"1848.19"
"6457",2014-09-30,"1846.08"
"6458",2014-10-01,"1830.55"
"6459",2014-10-02,"1799.52"
"6460",2014-10-03,"1792.34"
"6461",2014-10-06,"1807.95"
"6462",2014-10-07,"1798.85"
"6463",2014-10-08,"1787.01"
"6464",2014-10-09,"1786.21"
"6465",2014-10-10,"1748.97"
"6466",2014-10-13,"1755.84"
"6467",2014-10-14,"1746.90"
"6468",2014-10-15,"1726.59"
"6469",2014-10-16,"1714.64"
"6470",2014-10-17,"1737.51"
"6471",2014-10-20,"1747.88"
"6472",2014-10-21,"1763.08"
"6473",2014-10-22,"1775.06"
"6474",2014-10-23,"1776.57"
"6475",2014-10-24,"1778.62"
"6476",2014-10-27,"1781.35"
"6477",2014-10-28,"1795.37"
"6478",2014-10-29,"1805.63"
"6479",2014-10-30,"1798.61"
"6480",2014-10-31,"1818.35"
"6481",2014-11-03,"1795.74"
"6482",2014-11-04,"1805.73"
"6483",2014-11-05,"1811.71"
"6484",2014-11-06,"1804.10"
"6485",2014-11-07,"1798.65"
"6486",2014-11-10,"1810.50"
"6487",2014-11-11,"1814.16"
"6488",2014-11-12,"1808.76"
"6489",2014-11-13,"1812.60"
"6490",2014-11-14,"1813.19"
"6491",2014-11-17,"1805.14"
"6492",2014-11-18,"1826.15"
"6493",2014-11-19,"1820.89"
"6494",2014-11-20,"1815.14"
"6495",2014-11-21,"1831.20"
"6496",2014-11-24,"1832.96"
"6497",2014-11-25,"1842.26"
"6498",2014-11-26,"1848.79"
"6499",2014-11-27,"1842.63"
"6500",2014-11-28,"1839.73"
"6501",2014-12-01,"1834.49"
"6502",2014-12-02,"1834.33"
"6503",2014-12-03,"1831.41"
"6504",2014-12-04,"1830.28"
"6505",2014-12-05,"1832.11"
"6506",2014-12-08,"1824.74"
"6507",2014-12-09,"1811.38"
"6508",2014-12-10,"1797.34"
"6509",2014-12-11,"1787.39"
"6510",2014-12-12,"1767.09"
"6511",2014-12-15,"1729.49"
"6512",2014-12-16,"1752.52"
"6513",2014-12-17,"1740.95"
"6514",2014-12-18,"1767.33"
"6515",2014-12-19,"1782.04"
"6516",2014-12-22,"1789.81"
"6517",2014-12-23,"1784.58"
"6518",2014-12-24,"1790.61"
"6519",2014-12-25,"1789.40"
"6520",2014-12-26,"1789.92"
"6521",2014-12-29,"1793.46"
"6522",2014-12-30,"1778.04"
"6523",2014-12-31,"1774.89"
"6524",2015-01-01,"1774.91"
"6525",2015-01-02,"1762.42"
"6526",2015-01-05,"1726.41"
"6527",2015-01-06,"1705.93"
"6528",2015-01-07,"1697.01"
"6529",2015-01-08,"1733.84"
"6530",2015-01-09,"1729.52"
"6531",2015-01-12,"1734.47"
"6532",2015-01-13,"1745.96"
"6533",2015-01-14,"1727.98"
"6534",2015-01-15,"1744.97"
"6535",2015-01-16,"1741.90"
"6536",2015-01-19,"1760.33"
"6537",2015-01-20,"1767.60"
"6538",2015-01-21,"1778.67"
"6539",2015-01-22,"1780.11"
"6540",2015-01-23,"1787.71"
"6541",2015-01-26,"1792.50"
"6542",2015-01-27,"1807.62"
"6543",2015-01-28,"1802.63"
"6544",2015-01-29,"1792.03"
"6545",2015-01-30,"1782.70"
"6546",2015-02-02,"1791.11"
"6547",2015-02-03,"1805.81"
"6548",2015-02-04,"1818.96"
"6549",2015-02-05,"1820.75"
"6550",2015-02-06,"1812.12"
"6551",2015-02-09,"1805.67"
"6552",2015-02-10,"1808.94"
"6553",2015-02-11,"1798.26"
"6554",2015-02-12,"1822.82"
"6555",2015-02-13,"1839.35"
"6556",2015-02-16,"1841.77"
"6557",2015-02-17,"1841.54"
"6558",2015-02-18,"1854.76"
"6559",2015-02-19,"1863.88"
"6560",2015-02-20,"1866.73"
"6561",2015-02-23,"1874.42"
"6562",2015-02-24,"1880.66"
"6563",2015-02-25,"1884.08"
"6564",2015-02-26,"1880.83"
"6565",2015-02-27,"1886.26"
"6566",2015-03-02,"1879.48"
"6567",2015-03-03,"1870.03"
"6568",2015-03-04,"1862.02"
"6569",2015-03-05,"1865.56"
"6570",2015-03-06,"1848.59"
"6571",2015-03-09,"1838.61"
"6572",2015-03-10,"1807.49"
"6573",2015-03-11,"1807.92"
"6574",2015-03-12,"1821.87"
"6575",2015-03-13,"1815.84"
"6576",2015-03-16,"1832.50"
"6577",2015-03-17,"1831.17"
"6578",2015-03-18,"1845.08"
"6579",2015-03-19,"1851.01"
"6580",2015-03-20,"1887.31"
"6581",2015-03-23,"1900.84"
"6582",2015-03-24,"1900.90"
"6583",2015-03-25,"1900.12"
"6584",2015-03-26,"1874.56"
"6585",2015-03-27,"1869.83"
"6586",2015-03-30,"1871.18"
"6587",2015-03-31,"1849.34"
"6588",2015-04-01,"1851.87"
"6589",2015-04-02,"1870.36"
"6590",2015-04-03,"1872.87"
"6591",2015-04-06,"1890.81"
"6592",2015-04-07,"1895.36"
"6593",2015-04-08,"1893.81"
"6594",2015-04-09,"1895.75"
"6595",2015-04-10,"1901.28"
"6596",2015-04-13,"1894.35"
"6597",2015-04-14,"1909.49"
"6598",2015-04-15,"1904.40"
"6599",2015-04-16,"1912.32"
"6600",2015-04-17,"1896.06"
"6601",2015-04-20,"1897.83"
"6602",2015-04-21,"1911.14"
"6603",2015-04-22,"1910.67"
"6604",2015-04-23,"1916.35"
"6605",2015-04-24,"1931.94"
"6606",2015-04-27,"1948.20"
"6607",2015-04-28,"1945.58"
"6608",2015-04-29,"1933.97"
"6609",2015-04-30,"1918.40"
"6610",2015-05-01,"1913.01"
"6611",2015-05-04,"1913.44"
"6612",2015-05-05,"1899.83"
"6613",2015-05-06,"1911.03"
"6614",2015-05-07,"1893.01"
"6615",2015-05-08,"1925.44"
"6616",2015-05-11,"1923.63"
"6617",2015-05-12,"1920.31"
"6618",2015-05-13,"1935.97"
"6619",2015-05-14,"1942.47"
"6620",2015-05-15,"1949.49"
"6621",2015-05-18,"1946.75"
"6622",2015-05-19,"1936.20"
"6623",2015-05-20,"1938.40"
"6624",2015-05-21,"1948.41"
"6625",2015-05-22,"1935.25"
"6626",2015-05-25,"1936.32"
"6627",2015-05-26,"1906.44"
"6628",2015-05-27,"1915.70"
"6629",2015-05-28,"1913.47"
"6630",2015-05-29,"1898.98"
"6631",2015-06-01,"1891.21"
"6632",2015-06-02,"1903.56"
"6633",2015-06-03,"1917.15"
"6634",2015-06-04,"1903.57"
"6635",2015-06-05,"1865.80"
"6636",2015-06-08,"1863.69"
"6637",2015-06-09,"1858.46"
"6638",2015-06-10,"1892.67"
"6639",2015-06-11,"1895.53"
"6640",2015-06-12,"1890.67"
"6641",2015-06-15,"1867.94"
"6642",2015-06-16,"1870.17"
"6643",2015-06-17,"1860.35"
"6644",2015-06-18,"1881.39"
"6645",2015-06-19,"1882.91"
"6646",2015-06-22,"1922.70"
"6647",2015-06-23,"1919.64"
"6648",2015-06-24,"1913.50"
"6649",2015-06-25,"1910.10"
"6650",2015-06-26,"1898.82"
"6651",2015-06-29,"1855.33"
"6652",2015-06-30,"1842.46"
"6653",2015-07-01,"1856.10"
"6654",2015-07-02,"1856.46"
"6655",2015-07-03,"1848.42"
"6656",2015-07-06,"1819.88"
"6657",2015-07-07,"1792.57"
"6658",2015-07-08,"1791.73"
"6659",2015-07-09,"1816.19"
"6660",2015-07-10,"1851.94"
"6661",2015-07-13,"1862.96"
"6662",2015-07-14,"1877.93"
"6663",2015-07-15,"1878.51"
"6664",2015-07-16,"1893.99"
"6665",2015-07-17,"1889.53"
"6666",2015-07-20,"1893.38"
"6667",2015-07-21,"1894.42"
"6668",2015-07-22,"1872.35"
"6669",2015-07-23,"1877.14"
"6670",2015-07-24,"1861.03"
"6671",2015-07-27,"1846.85"
"6672",2015-07-28,"1848.58"
"6673",2015-07-29,"1861.95"
"6674",2015-07-30,"1858.97"
"6675",2015-07-31,"1879.75"
"6676",2015-08-03,"1877.37"
"6677",2015-08-04,"1876.74"
"6678",2015-08-05,"1878.50"
"6679",2015-08-06,"1875.28"
"6680",2015-08-07,"1868.64"
"6681",2015-08-10,"1883.89"
"6682",2015-08-11,"1865.51"
"6683",2015-08-12,"1842.68"
"6684",2015-08-13,"1845.58"
"6685",2015-08-14,"1840.94"
"6686",2015-08-17,"1840.93"
"6687",2015-08-18,"1835.21"
"6688",2015-08-19,"1811.33"
"6689",2015-08-20,"1795.20"
"6690",2015-08-21,"1756.65"
"6691",2015-08-24,"1696.81"
"6692",2015-08-25,"1714.30"
"6693",2015-08-26,"1706.17"
"6694",2015-08-27,"1731.13"
"6695",2015-08-28,"1747.84"
"6696",2015-08-31,"1736.81"
"6697",2015-09-01,"1694.60"
"6698",2015-09-02,"1689.90"
"6699",2015-09-03,"1704.05"
"6700",2015-09-04,"1671.12"
"6701",2015-09-07,"1679.57"
"6702",2015-09-08,"1691.38"
"6703",2015-09-09,"1730.59"
"6704",2015-09-10,"1710.23"
"6705",2015-09-11,"1704.82"
"6706",2015-09-14,"1697.79"
"6707",2015-09-15,"1701.52"
"6708",2015-09-16,"1728.45"
"6709",2015-09-17,"1731.97"
"6710",2015-09-18,"1713.96"
"6711",2015-09-21,"1698.97"
"6712",2015-09-22,"1658.34"
"6713",2015-09-23,"1654.31"
"6714",2015-09-24,"1639.29"
"6715",2015-09-25,"1660.74"
"6716",2015-09-28,"1638.09"
"6717",2015-09-29,"1609.50"
"6718",2015-09-30,"1644.40"
"6719",2015-10-01,"1654.98"
