"","Date","DXY.Index"
"5811",2012-07-06,"83.38"
"5812",2012-07-09,"83.16"
"5813",2012-07-10,"83.40"
"5814",2012-07-11,"83.57"
"5815",2012-07-12,"83.66"
"5816",2012-07-13,"83.35"
"5817",2012-07-16,"83.10"
"5818",2012-07-17,"83.03"
"5819",2012-07-18,"83.07"
"5820",2012-07-19,"82.88"
"5821",2012-07-20,"83.48"
"5822",2012-07-23,"83.71"
"5823",2012-07-24,"84.01"
"5824",2012-07-25,"83.52"
"5825",2012-07-26,"82.81"
"5826",2012-07-27,"82.71"
"5827",2012-07-30,"82.79"
"5828",2012-07-31,"82.64"
"5829",2012-08-01,"83.06"
"5830",2012-08-02,"83.36"
"5831",2012-08-03,"82.38"
"5832",2012-08-06,"82.27"
"5833",2012-08-07,"82.21"
"5834",2012-08-08,"82.39"
"5835",2012-08-09,"82.64"
"5836",2012-08-10,"82.55"
"5837",2012-08-13,"82.44"
"5838",2012-08-14,"82.48"
"5839",2012-08-15,"82.65"
"5840",2012-08-16,"82.36"
"5841",2012-08-17,"82.60"
"5842",2012-08-20,"82.46"
"5843",2012-08-21,"81.91"
"5844",2012-08-22,"81.49"
"5845",2012-08-23,"81.36"
"5846",2012-08-24,"81.59"
"5847",2012-08-27,"81.66"
"5848",2012-08-28,"81.37"
"5849",2012-08-29,"81.55"
"5850",2012-08-30,"81.69"
"5851",2012-08-31,"81.21"
"5852",2012-09-03,"81.21"
"5853",2012-09-04,"81.31"
"5854",2012-09-05,"81.24"
"5855",2012-09-06,"81.04"
"5856",2012-09-07,"80.25"
"5857",2012-09-10,"80.36"
"5858",2012-09-11,"79.86"
"5859",2012-09-12,"79.74"
"5860",2012-09-13,"79.26"
"5861",2012-09-14,"78.85"
"5862",2012-09-17,"79.01"
"5863",2012-09-18,"79.25"
"5864",2012-09-19,"79.06"
"5865",2012-09-20,"79.41"
"5866",2012-09-21,"79.33"
"5867",2012-09-24,"79.52"
"5868",2012-09-25,"79.55"
"5869",2012-09-26,"79.89"
"5870",2012-09-27,"79.55"
"5871",2012-09-28,"79.94"
"5872",2012-10-01,"79.82"
"5873",2012-10-02,"79.74"
"5874",2012-10-03,"79.97"
"5875",2012-10-04,"79.35"
"5876",2012-10-05,"79.34"
"5877",2012-10-08,"79.54"
"5878",2012-10-09,"79.95"
"5879",2012-10-10,"79.92"
"5880",2012-10-11,"79.78"
"5881",2012-10-12,"79.67"
"5882",2012-10-15,"79.74"
"5883",2012-10-16,"79.41"
"5884",2012-10-17,"79.02"
"5885",2012-10-18,"79.37"
"5886",2012-10-19,"79.62"
"5887",2012-10-22,"79.65"
"5888",2012-10-23,"79.98"
"5889",2012-10-24,"79.91"
"5890",2012-10-25,"80.04"
"5891",2012-10-26,"80.07"
"5892",2012-10-29,"80.23"
"5893",2012-10-30,"79.93"
"5894",2012-10-31,"79.92"
"5895",2012-11-01,"80.05"
"5896",2012-11-02,"80.59"
"5897",2012-11-05,"80.75"
"5898",2012-11-06,"80.61"
"5899",2012-11-07,"80.76"
"5900",2012-11-08,"80.79"
"5901",2012-11-09,"81.03"
"5902",2012-11-12,"81.04"
"5903",2012-11-13,"81.08"
"5904",2012-11-14,"81.06"
"5905",2012-11-15,"81.08"
"5906",2012-11-16,"81.26"
"5907",2012-11-19,"80.87"
"5908",2012-11-20,"80.96"
"5909",2012-11-21,"80.93"
"5910",2012-11-22,"80.70"
"5911",2012-11-23,"80.19"
"5912",2012-11-26,"80.25"
"5913",2012-11-27,"80.40"
"5914",2012-11-28,"80.34"
"5915",2012-11-29,"80.20"
"5916",2012-11-30,"80.15"
"5917",2012-12-03,"79.88"
"5918",2012-12-04,"79.64"
"5919",2012-12-05,"79.77"
"5920",2012-12-06,"80.26"
"5921",2012-12-07,"80.41"
"5922",2012-12-10,"80.33"
"5923",2012-12-11,"80.06"
"5924",2012-12-12,"79.82"
"5925",2012-12-13,"79.93"
"5926",2012-12-14,"79.58"
"5927",2012-12-17,"79.57"
"5928",2012-12-18,"79.36"
"5929",2012-12-19,"79.27"
"5930",2012-12-20,"79.26"
"5931",2012-12-21,"79.62"
"5932",2012-12-24,"79.64"
"5933",2012-12-25,"79.67"
"5934",2012-12-26,"79.62"
"5935",2012-12-27,"79.62"
"5936",2012-12-28,"79.68"
"5937",2012-12-31,"79.77"
"5938",2013-01-01,"79.74"
"5939",2013-01-02,"79.85"
"5940",2013-01-03,"80.38"
"5941",2013-01-04,"80.50"
"5942",2013-01-07,"80.26"
"5943",2013-01-08,"80.35"
"5944",2013-01-09,"80.56"
"5945",2013-01-10,"79.74"
"5946",2013-01-11,"79.56"
"5947",2013-01-14,"79.49"
"5948",2013-01-15,"79.78"
"5949",2013-01-16,"79.80"
"5950",2013-01-17,"79.65"
"5951",2013-01-18,"80.04"
"5952",2013-01-21,"80.04"
"5953",2013-01-22,"79.87"
"5954",2013-01-23,"79.92"
"5955",2013-01-24,"79.95"
"5956",2013-01-25,"79.75"
"5957",2013-01-28,"79.78"
"5958",2013-01-29,"79.56"
"5959",2013-01-30,"79.28"
"5960",2013-01-31,"79.21"
"5961",2013-02-01,"79.13"
"5962",2013-02-04,"79.55"
"5963",2013-02-05,"79.49"
"5964",2013-02-06,"79.72"
"5965",2013-02-07,"80.19"
"5966",2013-02-08,"80.25"
"5967",2013-02-11,"80.31"
"5968",2013-02-12,"80.11"
"5969",2013-02-13,"80.09"
"5970",2013-02-14,"80.46"
"5971",2013-02-15,"80.58"
"5972",2013-02-18,"80.63"
"5973",2013-02-19,"80.47"
"5974",2013-02-20,"81.07"
"5975",2013-02-21,"81.46"
"5976",2013-02-22,"81.48"
"5977",2013-02-25,"81.67"
"5978",2013-02-26,"81.87"
"5979",2013-02-27,"81.60"
"5980",2013-02-28,"81.95"
"5981",2013-03-01,"82.31"
"5982",2013-03-04,"82.20"
"5983",2013-03-05,"82.09"
"5984",2013-03-06,"82.46"
"5985",2013-03-07,"82.08"
"5986",2013-03-08,"82.70"
"5987",2013-03-11,"82.57"
"5988",2013-03-12,"82.58"
"5989",2013-03-13,"82.89"
"5990",2013-03-14,"82.61"
"5991",2013-03-15,"82.26"
"5992",2013-03-18,"82.69"
"5993",2013-03-19,"82.99"
"5994",2013-03-20,"82.78"
"5995",2013-03-21,"82.74"
"5996",2013-03-22,"82.38"
"5997",2013-03-25,"82.83"
"5998",2013-03-26,"82.88"
"5999",2013-03-27,"83.22"
"6000",2013-03-28,"83.00"
"6001",2013-03-29,"82.98"
"6002",2013-04-01,"82.73"
"6003",2013-04-02,"82.92"
"6004",2013-04-03,"82.72"
"6005",2013-04-04,"82.68"
"6006",2013-04-05,"82.50"
"6007",2013-04-08,"82.75"
"6008",2013-04-09,"82.31"
"6009",2013-04-10,"82.53"
"6010",2013-04-11,"82.25"
"6011",2013-04-12,"82.31"
"6012",2013-04-15,"82.42"
"6013",2013-04-16,"81.75"
"6014",2013-04-17,"82.68"
"6015",2013-04-18,"82.56"
"6016",2013-04-19,"82.71"
"6017",2013-04-22,"82.68"
"6018",2013-04-23,"83.05"
"6019",2013-04-24,"83.05"
"6020",2013-04-25,"82.74"
"6021",2013-04-26,"82.50"
"6022",2013-04-29,"82.15"
"6023",2013-04-30,"81.75"
"6024",2013-05-01,"81.48"
"6025",2013-05-02,"82.22"
"6026",2013-05-03,"82.13"
"6027",2013-05-06,"82.32"
"6028",2013-05-07,"82.25"
"6029",2013-05-08,"81.90"
"6030",2013-05-09,"82.79"
"6031",2013-05-10,"83.14"
"6032",2013-05-13,"83.28"
"6033",2013-05-14,"83.60"
"6034",2013-05-15,"83.83"
"6035",2013-05-16,"83.59"
"6036",2013-05-17,"84.25"
"6037",2013-05-20,"83.74"
"6038",2013-05-21,"83.86"
"6039",2013-05-22,"84.35"
"6040",2013-05-23,"83.80"
"6041",2013-05-24,"83.70"
"6042",2013-05-27,"83.70"
"6043",2013-05-28,"84.10"
"6044",2013-05-29,"83.66"
"6045",2013-05-30,"83.04"
"6046",2013-05-31,"83.38"
"6047",2013-06-03,"82.66"
"6048",2013-06-04,"82.77"
"6049",2013-06-05,"82.59"
"6050",2013-06-06,"81.54"
"6051",2013-06-07,"81.67"
"6052",2013-06-10,"81.65"
"6053",2013-06-11,"81.11"
"6054",2013-06-12,"80.95"
"6055",2013-06-13,"80.75"
"6056",2013-06-14,"80.67"
"6057",2013-06-17,"80.79"
"6058",2013-06-18,"80.61"
"6059",2013-06-19,"81.43"
"6060",2013-06-20,"81.92"
"6061",2013-06-21,"82.32"
"6062",2013-06-24,"82.43"
"6063",2013-06-25,"82.58"
"6064",2013-06-26,"82.98"
"6065",2013-06-27,"82.90"
"6066",2013-06-28,"83.14"
"6067",2013-07-01,"83.05"
"6068",2013-07-02,"83.54"
"6069",2013-07-03,"83.23"
"6070",2013-07-04,"83.23"
"6071",2013-07-05,"84.45"
"6072",2013-07-08,"84.19"
"6073",2013-07-09,"84.58"
"6074",2013-07-10,"84.04"
"6075",2013-07-11,"82.75"
"6076",2013-07-12,"82.99"
"6077",2013-07-15,"83.04"
"6078",2013-07-16,"82.50"
"6079",2013-07-17,"82.71"
"6080",2013-07-18,"82.82"
"6081",2013-07-19,"82.61"
"6082",2013-07-22,"82.22"
"6083",2013-07-23,"81.95"
"6084",2013-07-24,"82.29"
"6085",2013-07-25,"81.97"
"6086",2013-07-26,"81.66"
"6087",2013-07-29,"81.66"
"6088",2013-07-30,"81.83"
"6089",2013-07-31,"81.45"
"6090",2013-08-01,"82.34"
"6091",2013-08-02,"81.91"
"6092",2013-08-05,"81.88"
"6093",2013-08-06,"81.60"
"6094",2013-08-07,"81.29"
"6095",2013-08-08,"80.98"
"6096",2013-08-09,"81.13"
"6097",2013-08-12,"81.33"
"6098",2013-08-13,"81.77"
"6099",2013-08-14,"81.71"
"6100",2013-08-15,"81.18"
"6101",2013-08-16,"81.26"
"6102",2013-08-19,"81.23"
"6103",2013-08-20,"80.91"
"6104",2013-08-21,"81.21"
"6105",2013-08-22,"81.49"
"6106",2013-08-23,"81.36"
"6107",2013-08-26,"81.41"
"6108",2013-08-27,"81.17"
"6109",2013-08-28,"81.43"
"6110",2013-08-29,"81.95"
"6111",2013-08-30,"82.09"
"6112",2013-09-02,"82.09"
"6113",2013-09-03,"82.36"
"6114",2013-09-04,"82.17"
"6115",2013-09-05,"82.63"
"6116",2013-09-06,"82.15"
"6117",2013-09-09,"81.79"
"6118",2013-09-10,"81.82"
"6119",2013-09-11,"81.52"
"6120",2013-09-12,"81.49"
"6121",2013-09-13,"81.45"
"6122",2013-09-16,"81.30"
"6123",2013-09-17,"81.14"
"6124",2013-09-18,"80.24"
"6125",2013-09-19,"80.37"
"6126",2013-09-20,"80.43"
"6127",2013-09-23,"80.45"
"6128",2013-09-24,"80.56"
"6129",2013-09-25,"80.33"
"6130",2013-09-26,"80.52"
"6131",2013-09-27,"80.29"
"6132",2013-09-30,"80.22"
"6133",2013-10-01,"80.14"
"6134",2013-10-02,"79.90"
"6135",2013-10-03,"79.75"
"6136",2013-10-04,"80.12"
"6137",2013-10-07,"79.94"
"6138",2013-10-08,"80.06"
"6139",2013-10-09,"80.38"
"6140",2013-10-10,"80.42"
"6141",2013-10-11,"80.36"
"6142",2013-10-14,"80.26"
"6143",2013-10-15,"80.48"
"6144",2013-10-16,"80.47"
"6145",2013-10-17,"79.65"
"6146",2013-10-18,"79.65"
"6147",2013-10-21,"79.70"
"6148",2013-10-22,"79.23"
"6149",2013-10-23,"79.26"
"6150",2013-10-24,"79.19"
"6151",2013-10-25,"79.19"
"6152",2013-10-28,"79.25"
"6153",2013-10-29,"79.61"
"6154",2013-10-30,"79.78"
"6155",2013-10-31,"80.20"
"6156",2013-11-01,"80.72"
"6157",2013-11-04,"80.55"
"6158",2013-11-05,"80.71"
"6159",2013-11-06,"80.48"
"6160",2013-11-07,"80.85"
"6161",2013-11-08,"81.30"
"6162",2013-11-11,"81.09"
"6163",2013-11-12,"81.19"
"6164",2013-11-13,"80.93"
"6165",2013-11-14,"81.02"
"6166",2013-11-15,"80.85"
"6167",2013-11-18,"80.83"
"6168",2013-11-19,"80.70"
"6169",2013-11-20,"81.11"
"6170",2013-11-21,"81.07"
"6171",2013-11-22,"80.71"
"6172",2013-11-25,"80.92"
"6173",2013-11-26,"80.61"
"6174",2013-11-27,"80.72"
"6175",2013-11-28,"80.58"
"6176",2013-11-29,"80.68"
"6177",2013-12-02,"80.93"
"6178",2013-12-03,"80.59"
"6179",2013-12-04,"80.62"
"6180",2013-12-05,"80.24"
"6181",2013-12-06,"80.32"
"6182",2013-12-09,"80.13"
"6183",2013-12-10,"79.97"
"6184",2013-12-11,"79.89"
"6185",2013-12-12,"80.21"
"6186",2013-12-13,"80.21"
"6187",2013-12-16,"80.07"
"6188",2013-12-17,"80.06"
"6189",2013-12-18,"80.11"
"6190",2013-12-19,"80.63"
"6191",2013-12-20,"80.58"
"6192",2013-12-23,"80.45"
"6193",2013-12-24,"80.54"
"6194",2013-12-25,"80.56"
"6195",2013-12-26,"80.48"
"6196",2013-12-27,"80.39"
"6197",2013-12-30,"80.00"
"6198",2013-12-31,"80.04"
"6199",2014-01-01,"80.11"
"6200",2014-01-02,"80.63"
"6201",2014-01-03,"80.79"
"6202",2014-01-06,"80.65"
"6203",2014-01-07,"80.83"
"6204",2014-01-08,"81.02"
"6205",2014-01-09,"81.01"
"6206",2014-01-10,"80.66"
"6207",2014-01-13,"80.51"
"6208",2014-01-14,"80.66"
"6209",2014-01-15,"81.03"
"6210",2014-01-16,"80.91"
"6211",2014-01-17,"81.23"
"6212",2014-01-20,"81.23"
"6213",2014-01-21,"81.10"
"6214",2014-01-22,"81.17"
"6215",2014-01-23,"80.44"
"6216",2014-01-24,"80.46"
"6217",2014-01-27,"80.52"
"6218",2014-01-28,"80.57"
"6219",2014-01-29,"80.51"
"6220",2014-01-30,"81.09"
"6221",2014-01-31,"81.31"
"6222",2014-02-03,"81.01"
"6223",2014-02-04,"81.12"
"6224",2014-02-05,"81.04"
"6225",2014-02-06,"80.91"
"6226",2014-02-07,"80.69"
"6227",2014-02-10,"80.64"
"6228",2014-02-11,"80.64"
"6229",2014-02-12,"80.68"
"6230",2014-02-13,"80.32"
"6231",2014-02-14,"80.14"
"6232",2014-02-17,"80.14"
"6233",2014-02-18,"80.01"
"6234",2014-02-19,"80.14"
"6235",2014-02-20,"80.29"
"6236",2014-02-21,"80.24"
"6237",2014-02-24,"80.20"
"6238",2014-02-25,"80.14"
"6239",2014-02-26,"80.43"
"6240",2014-02-27,"80.29"
"6241",2014-02-28,"79.69"
"6242",2014-03-03,"80.08"
"6243",2014-03-04,"80.17"
"6244",2014-03-05,"80.11"
"6245",2014-03-06,"79.66"
"6246",2014-03-07,"79.72"
"6247",2014-03-10,"79.77"
"6248",2014-03-11,"79.74"
"6249",2014-03-12,"79.61"
"6250",2014-03-13,"79.62"
"6251",2014-03-14,"79.45"
"6252",2014-03-17,"79.39"
"6253",2014-03-18,"79.41"
"6254",2014-03-19,"80.00"
"6255",2014-03-20,"80.19"
"6256",2014-03-21,"80.11"
"6257",2014-03-24,"79.93"
"6258",2014-03-25,"79.94"
"6259",2014-03-26,"80.03"
"6260",2014-03-27,"80.11"
"6261",2014-03-28,"80.18"
"6262",2014-03-31,"80.10"
"6263",2014-04-01,"80.09"
"6264",2014-04-02,"80.22"
"6265",2014-04-03,"80.48"
"6266",2014-04-04,"80.42"
"6267",2014-04-07,"80.23"
"6268",2014-04-08,"79.75"
"6269",2014-04-09,"79.48"
"6270",2014-04-10,"79.38"
"6271",2014-04-11,"79.45"
"6272",2014-04-14,"79.73"
"6273",2014-04-15,"79.80"
"6274",2014-04-16,"79.80"
"6275",2014-04-17,"79.83"
"6276",2014-04-18,"79.85"
"6277",2014-04-21,"79.95"
"6278",2014-04-22,"79.91"
"6279",2014-04-23,"79.86"
"6280",2014-04-24,"79.80"
"6281",2014-04-25,"79.75"
"6282",2014-04-28,"79.68"
"6283",2014-04-29,"79.81"
"6284",2014-04-30,"79.47"
"6285",2014-05-01,"79.53"
"6286",2014-05-02,"79.52"
"6287",2014-05-05,"79.49"
"6288",2014-05-06,"79.09"
"6289",2014-05-07,"79.20"
"6290",2014-05-08,"79.36"
"6291",2014-05-09,"79.90"
"6292",2014-05-12,"79.90"
"6293",2014-05-13,"80.14"
"6294",2014-05-14,"80.07"
"6295",2014-05-15,"80.00"
"6296",2014-05-16,"80.04"
"6297",2014-05-19,"79.99"
"6298",2014-05-20,"80.04"
"6299",2014-05-21,"80.10"
"6300",2014-05-22,"80.25"
"6301",2014-05-23,"80.39"
"6302",2014-05-26,"80.39"
"6303",2014-05-27,"80.35"
"6304",2014-05-28,"80.57"
"6305",2014-05-29,"80.49"
"6306",2014-05-30,"80.37"
"6307",2014-06-02,"80.64"
"6308",2014-06-03,"80.55"
"6309",2014-06-04,"80.66"
"6310",2014-06-05,"80.37"
"6311",2014-06-06,"80.41"
"6312",2014-06-09,"80.65"
"6313",2014-06-10,"80.82"
"6314",2014-06-11,"80.79"
"6315",2014-06-12,"80.58"
"6316",2014-06-13,"80.58"
"6317",2014-06-16,"80.47"
"6318",2014-06-17,"80.63"
"6319",2014-06-18,"80.58"
"6320",2014-06-19,"80.32"
"6321",2014-06-20,"80.37"
"6322",2014-06-23,"80.27"
"6323",2014-06-24,"80.33"
"6324",2014-06-25,"80.23"
"6325",2014-06-26,"80.22"
"6326",2014-06-27,"80.04"
"6327",2014-06-30,"79.78"
"6328",2014-07-01,"79.82"
"6329",2014-07-02,"79.96"
"6330",2014-07-03,"80.21"
"6331",2014-07-04,"80.27"
"6332",2014-07-07,"80.22"
"6333",2014-07-08,"80.18"
"6334",2014-07-09,"79.99"
"6335",2014-07-10,"80.13"
"6336",2014-07-11,"80.19"
"6337",2014-07-14,"80.19"
"6338",2014-07-15,"80.39"
"6339",2014-07-16,"80.56"
"6340",2014-07-17,"80.51"
"6341",2014-07-18,"80.52"
"6342",2014-07-21,"80.56"
"6343",2014-07-22,"80.78"
"6344",2014-07-23,"80.82"
"6345",2014-07-24,"80.87"
"6346",2014-07-25,"81.03"
"6347",2014-07-28,"81.03"
"6348",2014-07-29,"81.21"
"6349",2014-07-30,"81.43"
"6350",2014-07-31,"81.46"
"6351",2014-08-01,"81.30"
"6352",2014-08-04,"81.33"
"6353",2014-08-05,"81.33"
"6354",2014-08-06,"81.44"
"6355",2014-08-07,"81.52"
"6356",2014-08-08,"81.39"
"6357",2014-08-11,"81.47"
"6358",2014-08-12,"81.50"
"6359",2014-08-13,"81.60"
"6360",2014-08-14,"81.59"
"6361",2014-08-15,"81.42"
"6362",2014-08-18,"81.58"
"6363",2014-08-19,"81.88"
"6364",2014-08-20,"82.23"
"6365",2014-08-21,"82.15"
"6366",2014-08-22,"82.34"
"6367",2014-08-25,"82.55"
"6368",2014-08-26,"82.65"
"6369",2014-08-27,"82.43"
"6370",2014-08-28,"82.48"
"6371",2014-08-29,"82.75"
"6372",2014-09-01,"82.75"
"6373",2014-09-02,"82.99"
"6374",2014-09-03,"82.87"
"6375",2014-09-04,"83.82"
"6376",2014-09-05,"83.74"
"6377",2014-09-08,"84.23"
"6378",2014-09-09,"84.28"
"6379",2014-09-10,"84.28"
"6380",2014-09-11,"84.30"
"6381",2014-09-12,"84.24"
"6382",2014-09-15,"84.26"
"6383",2014-09-16,"84.07"
"6384",2014-09-17,"84.35"
"6385",2014-09-18,"84.32"
"6386",2014-09-19,"84.74"
"6387",2014-09-22,"84.75"
"6388",2014-09-23,"84.66"
"6389",2014-09-24,"85.04"
"6390",2014-09-25,"85.20"
"6391",2014-09-26,"85.64"
"6392",2014-09-29,"85.59"
"6393",2014-09-30,"85.94"
"6394",2014-10-01,"85.97"
"6395",2014-10-02,"85.60"
"6396",2014-10-03,"86.69"
"6397",2014-10-06,"85.93"
"6398",2014-10-07,"85.67"
"6399",2014-10-08,"85.30"
"6400",2014-10-09,"85.52"
"6401",2014-10-10,"85.91"
"6402",2014-10-13,"85.53"
"6403",2014-10-14,"85.82"
"6404",2014-10-15,"85.15"
"6405",2014-10-16,"84.96"
"6406",2014-10-17,"85.11"
"6407",2014-10-20,"84.95"
"6408",2014-10-21,"85.30"
"6409",2014-10-22,"85.74"
"6410",2014-10-23,"85.84"
"6411",2014-10-24,"85.73"
"6412",2014-10-27,"85.50"
"6413",2014-10-28,"85.41"
"6414",2014-10-29,"85.95"
"6415",2014-10-30,"86.15"
"6416",2014-10-31,"86.92"
"6417",2014-11-03,"87.31"
"6418",2014-11-04,"86.98"
"6419",2014-11-05,"87.44"
"6420",2014-11-06,"88.01"
"6421",2014-11-07,"87.64"
"6422",2014-11-10,"87.81"
"6423",2014-11-11,"87.53"
"6424",2014-11-12,"87.82"
"6425",2014-11-13,"87.67"
"6426",2014-11-14,"87.53"
"6427",2014-11-17,"87.93"
"6428",2014-11-18,"87.58"
"6429",2014-11-19,"87.65"
"6430",2014-11-20,"87.59"
"6431",2014-11-21,"88.31"
"6432",2014-11-24,"88.15"
"6433",2014-11-25,"87.92"
"6434",2014-11-26,"87.61"
"6435",2014-11-27,"87.61"
"6436",2014-11-28,"88.36"
"6437",2014-12-01,"87.95"
"6438",2014-12-02,"88.65"
"6439",2014-12-03,"88.96"
"6440",2014-12-04,"88.70"
"6441",2014-12-05,"89.33"
"6442",2014-12-08,"89.04"
"6443",2014-12-09,"88.69"
"6444",2014-12-10,"88.27"
"6445",2014-12-11,"88.66"
"6446",2014-12-12,"88.36"
"6447",2014-12-15,"88.46"
"6448",2014-12-16,"88.13"
"6449",2014-12-17,"89.13"
"6450",2014-12-18,"89.24"
"6451",2014-12-19,"89.60"
"6452",2014-12-22,"89.77"
"6453",2014-12-23,"90.06"
"6454",2014-12-24,"89.97"
"6455",2014-12-25,"89.84"
"6456",2014-12-26,"90.03"
"6457",2014-12-29,"90.19"
"6458",2014-12-30,"89.99"
"6459",2014-12-31,"90.27"
"6460",2015-01-01,"90.28"
"6461",2015-01-02,"91.08"
"6462",2015-01-05,"91.38"
"6463",2015-01-06,"91.50"
"6464",2015-01-07,"91.89"
"6465",2015-01-08,"92.37"
"6466",2015-01-09,"91.94"
"6467",2015-01-12,"91.98"
"6468",2015-01-13,"92.31"
"6469",2015-01-14,"92.16"
"6470",2015-01-15,"92.35"
"6471",2015-01-16,"92.52"
"6472",2015-01-19,"92.52"
"6473",2015-01-20,"93.05"
"6474",2015-01-21,"92.90"
"6475",2015-01-22,"94.08"
"6476",2015-01-23,"94.76"
"6477",2015-01-26,"94.80"
"6478",2015-01-27,"94.02"
"6479",2015-01-28,"94.47"
"6480",2015-01-29,"94.78"
"6481",2015-01-30,"94.80"
"6482",2015-02-02,"94.50"
"6483",2015-02-03,"93.60"
"6484",2015-02-04,"93.99"
"6485",2015-02-05,"93.57"
"6486",2015-02-06,"94.70"
"6487",2015-02-09,"94.45"
"6488",2015-02-10,"94.76"
"6489",2015-02-11,"94.99"
"6490",2015-02-12,"94.09"
"6491",2015-02-13,"94.20"
"6492",2015-02-16,"94.20"
"6493",2015-02-17,"94.06"
"6494",2015-02-18,"94.20"
"6495",2015-02-19,"94.40"
"6496",2015-02-20,"94.25"
"6497",2015-02-23,"94.57"
"6498",2015-02-24,"94.49"
"6499",2015-02-25,"94.21"
"6500",2015-02-26,"95.29"
"6501",2015-02-27,"95.29"
"6502",2015-03-02,"95.46"
"6503",2015-03-03,"95.38"
"6504",2015-03-04,"95.97"
"6505",2015-03-05,"96.38"
"6506",2015-03-06,"97.62"
"6507",2015-03-09,"97.59"
"6508",2015-03-10,"98.62"
"6509",2015-03-11,"99.80"
"6510",2015-03-12,"99.44"
"6511",2015-03-13,"100.33"
"6512",2015-03-16,"99.60"
"6513",2015-03-17,"99.59"
"6514",2015-03-18,"98.55"
"6515",2015-03-19,"99.26"
"6516",2015-03-20,"97.91"
"6517",2015-03-23,"97.03"
"6518",2015-03-24,"97.19"
"6519",2015-03-25,"96.98"
"6520",2015-03-26,"97.44"
"6521",2015-03-27,"97.29"
"6522",2015-03-30,"97.98"
"6523",2015-03-31,"98.36"
"6524",2015-04-01,"98.19"
"6525",2015-04-02,"97.44"
"6526",2015-04-03,"96.55"
"6527",2015-04-06,"96.78"
"6528",2015-04-07,"97.83"
"6529",2015-04-08,"97.94"
"6530",2015-04-09,"99.16"
"6531",2015-04-10,"99.34"
"6532",2015-04-13,"99.49"
"6533",2015-04-14,"98.73"
"6534",2015-04-15,"98.32"
"6535",2015-04-16,"97.42"
"6536",2015-04-17,"97.52"
"6537",2015-04-20,"97.94"
"6538",2015-04-21,"98.00"
"6539",2015-04-22,"97.93"
"6540",2015-04-23,"97.28"
"6541",2015-04-24,"96.92"
"6542",2015-04-27,"96.77"
"6543",2015-04-28,"96.09"
"6544",2015-04-29,"95.21"
"6545",2015-04-30,"94.60"
"6546",2015-05-01,"95.30"
"6547",2015-05-04,"95.48"
"6548",2015-05-05,"95.08"
"6549",2015-05-06,"94.09"
"6550",2015-05-07,"94.64"
"6551",2015-05-08,"94.79"
"6552",2015-05-11,"95.01"
"6553",2015-05-12,"94.53"
"6554",2015-05-13,"93.62"
"6555",2015-05-14,"93.46"
"6556",2015-05-15,"93.14"
"6557",2015-05-18,"94.22"
"6558",2015-05-19,"95.27"
"6559",2015-05-20,"95.45"
"6560",2015-05-21,"95.26"
"6561",2015-05-22,"96.01"
"6562",2015-05-25,"96.01"
"6563",2015-05-26,"97.30"
"6564",2015-05-27,"97.37"
"6565",2015-05-28,"96.97"
"6566",2015-05-29,"96.91"
"6567",2015-06-01,"97.39"
"6568",2015-06-02,"95.84"
"6569",2015-06-03,"95.47"
"6570",2015-06-04,"95.46"
"6571",2015-06-05,"96.31"
"6572",2015-06-08,"95.30"
"6573",2015-06-09,"95.17"
"6574",2015-06-10,"94.65"
"6575",2015-06-11,"94.98"
"6576",2015-06-12,"94.97"
"6577",2015-06-15,"94.81"
"6578",2015-06-16,"95.00"
"6579",2015-06-17,"94.30"
"6580",2015-06-18,"94.04"
"6581",2015-06-19,"94.09"
"6582",2015-06-22,"94.33"
"6583",2015-06-23,"95.43"
"6584",2015-06-24,"95.26"
"6585",2015-06-25,"95.19"
"6586",2015-06-26,"95.47"
"6587",2015-06-29,"94.79"
"6588",2015-06-30,"95.49"
"6589",2015-07-01,"96.31"
"6590",2015-07-02,"96.11"
"6591",2015-07-03,"96.11"
"6592",2015-07-06,"96.30"
"6593",2015-07-07,"96.87"
"6594",2015-07-08,"96.29"
"6595",2015-07-09,"96.61"
"6596",2015-07-10,"96.03"
"6597",2015-07-13,"96.86"
"6598",2015-07-14,"96.64"
"6599",2015-07-15,"97.17"
"6600",2015-07-16,"97.67"
"6601",2015-07-17,"97.86"
"6602",2015-07-20,"98.03"
"6603",2015-07-21,"97.33"
"6604",2015-07-22,"97.60"
"6605",2015-07-23,"97.12"
"6606",2015-07-24,"97.24"
"6607",2015-07-27,"96.50"
"6608",2015-07-28,"96.77"
"6609",2015-07-29,"96.98"
"6610",2015-07-30,"97.56"
"6611",2015-07-31,"97.34"
"6612",2015-08-03,"97.49"
"6613",2015-08-04,"97.93"
"6614",2015-08-05,"97.96"
"6615",2015-08-06,"97.83"
"6616",2015-08-07,"97.56"
"6617",2015-08-10,"97.16"
"6618",2015-08-11,"97.29"
"6619",2015-08-12,"96.26"
"6620",2015-08-13,"96.45"
"6621",2015-08-14,"96.52"
"6622",2015-08-17,"96.81"
"6623",2015-08-18,"97.04"
"6624",2015-08-19,"96.36"
"6625",2015-08-20,"95.98"
"6626",2015-08-21,"95.01"
"6627",2015-08-24,"93.33"
"6628",2015-08-25,"94.53"
"6629",2015-08-26,"95.10"
"6630",2015-08-27,"95.61"
"6631",2015-08-28,"96.11"
"6632",2015-08-31,"95.82"
